Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
10:14:29.145112     ,0.879       ,0.000       ,18.996      ,6.120       ,6.120       ,6.120       ,0.000       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483170    ,-0.226          ,317.988       ,0.000               ,-0.000              ,0.000           ,25746.77734       ,0.00000               ,0.000         ,9.450         ,9.450         ,0.000         ,0.000         
10:14:29.155114     ,0.879       ,0.000       ,18.996      ,6.120       ,6.120       ,6.120       ,0.000       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483170    ,-0.226          ,317.988       ,0.000               ,-0.000              ,0.000           ,25746.77734       ,0.00000               ,0.000         ,9.450         ,9.450         ,0.000         ,0.000         
10:14:29.165106     ,0.879       ,0.000       ,18.996      ,6.130       ,6.130       ,6.123       ,0.007       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483170    ,-0.226          ,317.988       ,0.000               ,-0.000              ,0.000           ,25746.77734       ,0.00000               ,0.000         ,9.440         ,9.440         ,0.000         ,-0.001        
10:14:29.175119     ,0.879       ,0.000       ,18.996      ,6.150       ,6.150       ,6.130       ,0.020       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483170    ,-0.226          ,317.988       ,0.000               ,-0.000              ,0.000           ,25746.77734       ,0.00000               ,0.000         ,9.440         ,9.440         ,0.000         ,0.000         
10:14:29.185106     ,0.879       ,0.000       ,18.996      ,6.150       ,6.150       ,6.134       ,0.016       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483171    ,-0.226          ,318.076       ,0.000               ,-0.000              ,0.000           ,25746.77734       ,0.00000               ,0.000         ,9.440         ,9.440         ,0.000         ,-0.001        
10:14:29.195115     ,0.879       ,0.000       ,18.996      ,6.190       ,6.190       ,6.143       ,0.047       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483171    ,-0.226          ,318.076       ,0.000               ,-0.000              ,0.000           ,25746.77734       ,0.00000               ,0.000         ,9.440         ,9.440         ,0.000         ,0.001         
10:14:29.205101     ,0.879       ,0.000       ,18.996      ,6.160       ,6.160       ,6.146       ,0.014       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483171    ,-0.226          ,318.076       ,0.000               ,-0.000              ,0.000           ,25746.77734       ,0.00000               ,0.000         ,9.440         ,9.440         ,0.000         ,-0.001        
10:14:29.223889     ,0.879       ,0.000       ,19.013      ,6.120       ,6.120       ,6.142       ,-0.022      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483172    ,-0.226          ,318.164       ,0.000               ,-0.000              ,0.000           ,25746.77734       ,0.00000               ,0.000         ,9.430         ,9.430         ,0.000         ,-0.001        
10:14:29.225117     ,0.879       ,0.000       ,19.013      ,6.140       ,6.140       ,6.142       ,-0.002      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483172    ,-0.226          ,318.164       ,0.000               ,-0.000              ,0.000           ,25746.77734       ,0.00000               ,0.000         ,9.430         ,9.430         ,0.000         ,-0.001        
10:14:29.235105     ,0.879       ,0.000       ,19.013      ,6.140       ,6.140       ,6.142       ,-0.002      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483173    ,-0.226          ,318.252       ,0.000               ,-0.000              ,0.000           ,25746.77734       ,0.00000               ,0.000         ,9.430         ,9.430         ,0.000         ,-0.001        
