Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
08:53:28.559356     ,0.878       ,0.880       ,19.897      ,15.800      ,15.800      ,15.712      ,0.088       ,0.053       ,0.000          ,0.000       ,2.678       ,0.000       ,0.020       ,880.000     ,0.000       ,0.088       ,15.80000      ,2147482886    ,-0.000          ,293.027       ,0.000               ,-0.000              ,-0.000          ,25033.59375       ,0.00000               ,0.000         ,5.840         ,5.840         ,0.020         ,0.017         
08:53:28.565873     ,0.878       ,0.880       ,19.897      ,15.790      ,15.790      ,15.712      ,0.078       ,0.054       ,0.000          ,0.000       ,1.762       ,0.000       ,0.030       ,880.000     ,0.000       ,0.078       ,15.79000      ,2147482886    ,-0.000          ,293.027       ,0.000               ,-0.000              ,-0.000          ,25033.59375       ,0.00000               ,0.000         ,5.840         ,5.840         ,0.030         ,0.028         
08:53:28.575820     ,0.878       ,0.880       ,19.897      ,15.740      ,15.740      ,15.712      ,0.028       ,0.028       ,0.000          ,0.000       ,0.113       ,0.000       ,0.040       ,880.000     ,0.000       ,0.028       ,15.74000      ,2147482886    ,-0.000          ,293.027       ,0.000               ,-0.000              ,-0.000          ,25033.59375       ,0.00000               ,0.000         ,5.840         ,5.840         ,0.040         ,0.037         
08:53:28.596110     ,0.878       ,0.880       ,19.897      ,15.660      ,15.660      ,15.712      ,-0.052      ,-0.023      ,0.000          ,0.000       ,-1.852      ,0.000       ,0.040       ,880.000     ,0.000       ,-0.052      ,15.66000      ,2147482886    ,-0.000          ,293.027       ,0.000               ,-0.000              ,-0.000          ,25033.59375       ,0.00000               ,0.000         ,5.830         ,5.830         ,0.040         ,0.039         
08:53:28.605872     ,0.878       ,0.880       ,19.897      ,15.630      ,15.630      ,15.712      ,-0.082      ,-0.051      ,0.000          ,0.000       ,-2.339      ,0.000       ,0.030       ,880.000     ,0.000       ,-0.082      ,15.63000      ,2147482886    ,-0.000          ,293.027       ,0.000               ,-0.000              ,-0.000          ,25033.59375       ,0.00000               ,0.000         ,5.830         ,5.830         ,0.030         ,0.029         
08:53:28.615861     ,0.878       ,0.880       ,19.897      ,15.650      ,15.650      ,15.712      ,-0.062      ,-0.046      ,0.000          ,0.000       ,-1.277      ,0.000       ,0.020       ,880.000     ,0.000       ,-0.062      ,15.65000      ,2147482886    ,-0.000          ,293.027       ,0.000               ,-0.000              ,-0.000          ,25033.59375       ,0.00000               ,0.000         ,5.830         ,5.830         ,0.020         ,0.019         
08:53:28.625839     ,0.878       ,0.880       ,19.897      ,15.680      ,15.680      ,15.712      ,-0.032      ,-0.031      ,0.000          ,0.000       ,-0.268      ,0.000       ,0.010       ,880.000     ,0.000       ,-0.032      ,15.68000      ,2147482886    ,-0.000          ,293.027       ,0.000               ,-0.000              ,-0.000          ,25033.59375       ,0.00000               ,0.000         ,5.830         ,5.830         ,0.010         ,0.009         
08:53:28.635857     ,0.878       ,0.880       ,19.897      ,15.770      ,15.770      ,15.712      ,0.058       ,0.026       ,0.000          ,0.000       ,2.020       ,0.000       ,0.020       ,880.000     ,0.000       ,0.058       ,15.77000      ,2147482886    ,-0.000          ,293.027       ,0.000               ,-0.000              ,-0.000          ,25033.59375       ,0.00000               ,0.000         ,5.830         ,5.830         ,0.020         ,0.018         
08:53:28.655891     ,0.878       ,0.880       ,19.897      ,15.780      ,15.780      ,15.712      ,0.068       ,0.048       ,0.000          ,0.000       ,1.582       ,0.000       ,0.040       ,880.000     ,0.000       ,0.068       ,15.78000      ,2147482886    ,-0.000          ,293.027       ,0.000               ,-0.000              ,-0.000          ,25033.59375       ,0.00000               ,0.000         ,5.830         ,5.830         ,0.040         ,0.036         
08:53:28.665915     ,0.878       ,0.880       ,19.897      ,15.770      ,15.770      ,15.712      ,0.058       ,0.046       ,0.000          ,0.000       ,0.984       ,0.000       ,0.050       ,880.000     ,0.000       ,0.058       ,15.77000      ,2147482886    ,-0.000          ,293.027       ,0.000               ,-0.000              ,-0.000          ,25033.59375       ,0.00000               ,0.000         ,5.830         ,5.830         ,0.050         ,0.047         
