Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
17:06:44.133450     ,0.100       ,0.000       ,1.868       ,5.420       ,0.000       ,0.000       ,0.87790       ,3846          ,338.027         ,-14.000       ,0.049               ,0.000               ,-3838.312       ,0.00000           ,0.00000               
17:06:44.153512     ,0.100       ,0.000       ,1.868       ,5.420       ,0.000       ,0.000       ,0.87682       ,3832          ,336.797         ,-14.000       ,0.049               ,0.000               ,-3838.317       ,0.00000           ,0.00000               
17:06:44.173467     ,0.100       ,0.000       ,1.851       ,5.420       ,0.000       ,0.000       ,0.87575       ,3818          ,335.566         ,-14.000       ,0.049               ,0.000               ,-3838.322       ,0.00000           ,0.00000               
17:06:44.193464     ,0.100       ,0.000       ,1.851       ,5.400       ,0.000       ,0.000       ,0.87468       ,3804          ,334.336         ,-14.000       ,0.049               ,0.000               ,-3838.327       ,0.00000           ,0.00000               
17:06:44.213487     ,0.100       ,0.000       ,1.851       ,5.400       ,0.000       ,0.000       ,0.87360       ,3790          ,333.105         ,-14.000       ,0.049               ,0.000               ,-3838.332       ,0.00000           ,0.00000               
17:06:44.233443     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.87253       ,3776          ,331.875         ,-14.000       ,0.049               ,0.000               ,-3838.336       ,0.00000           ,0.00000               
17:06:44.253564     ,0.100       ,0.000       ,1.851       ,5.400       ,0.000       ,0.000       ,0.87145       ,3762          ,330.645         ,-14.000       ,0.049               ,0.000               ,-3838.342       ,0.00000           ,0.00000               
17:06:44.273504     ,0.100       ,0.000       ,1.851       ,5.400       ,0.000       ,0.000       ,0.87038       ,3748          ,329.414         ,-14.400       ,0.050               ,0.000               ,-3838.346       ,0.00000           ,0.00000               
17:06:44.293480     ,0.100       ,0.000       ,1.851       ,5.400       ,0.000       ,0.000       ,0.87038       ,3748          ,329.414         ,-14.800       ,0.052               ,0.000               ,-3838.351       ,0.00000           ,0.00000               
17:06:44.313466     ,0.100       ,0.000       ,1.835       ,5.400       ,0.000       ,0.000       ,0.86808       ,3718          ,326.777         ,-15.000       ,0.052               ,0.000               ,-3838.357       ,0.00000           ,0.00000               
17:06:44.333444     ,0.100       ,0.000       ,1.835       ,5.400       ,0.000       ,0.000       ,0.86693       ,3703          ,325.459         ,-15.000       ,0.052               ,0.000               ,-3838.362       ,0.00000           ,0.00000               
17:06:44.353571     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.000       ,0.052               ,0.000               ,-3838.370       ,0.00000           ,0.00000               
17:06:44.373519     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.000       ,0.052               ,0.000               ,-3838.372       ,0.00000           ,0.00000               
17:06:44.397508     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.000       ,0.052               ,0.000               ,-3838.380       ,0.00000           ,0.00000               
17:06:44.409208     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.000       ,0.052               ,0.000               ,-3838.383       ,0.00000           ,0.00000               
17:06:44.429246     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.400       ,0.054               ,0.000               ,-3838.388       ,0.00000           ,0.00000               
17:06:44.449254     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.800       ,0.055               ,0.000               ,-3838.394       ,0.00000           ,0.00000               
17:06:44.469237     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.399       ,0.00000           ,0.00000               
17:06:44.489216     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.405       ,0.00000           ,0.00000               
17:06:44.509207     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.410       ,0.00000           ,0.00000               
17:06:44.529241     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.416       ,0.00000           ,0.00000               
17:06:44.549255     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.422       ,0.00000           ,0.00000               
17:06:44.569244     ,0.100       ,0.000       ,1.851       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.427       ,0.00000           ,0.00000               
17:06:44.589211     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.400       ,0.057               ,0.000               ,-3838.433       ,0.00000           ,0.00000               
17:06:44.609233     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.800       ,0.059               ,0.000               ,-3838.439       ,0.00000           ,0.00000               
17:06:44.629289     ,0.099       ,0.000       ,1.819       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-17.000       ,0.059               ,0.000               ,-3838.444       ,0.00000           ,0.00000               
17:06:44.649288     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-17.000       ,0.059               ,0.000               ,-3838.450       ,0.00000           ,0.00000               
17:06:44.670448     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.800       ,0.059               ,0.000               ,-3838.455       ,0.00000           ,0.00000               
17:06:44.691490     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.400       ,0.057               ,0.000               ,-3838.460       ,0.00000           ,0.00000               
17:06:44.712460     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.466       ,0.00000           ,0.00000               
17:06:44.732365     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.471       ,0.00000           ,0.00000               
17:06:44.754722     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.478       ,0.00000           ,0.00000               
17:06:44.775875     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.483       ,0.00000           ,0.00000               
17:06:44.789258     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.485       ,0.00000           ,0.00000               
17:06:44.809263     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.600       ,0.054               ,0.000               ,-3838.490       ,0.00000           ,0.00000               
17:06:44.829300     ,0.100       ,0.000       ,1.819       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.200       ,0.053               ,0.000               ,-3838.494       ,0.00000           ,0.00000               
17:06:44.849235     ,0.100       ,0.000       ,1.819       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.000       ,0.052               ,0.000               ,-3838.499       ,0.00000           ,0.00000               
17:06:44.869317     ,0.100       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.000       ,0.052               ,0.000               ,-3838.504       ,0.00000           ,0.00000               
17:06:44.889224     ,0.598       ,0.000       ,1.868       ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.600       ,0.051               ,0.000               ,-3838.508       ,0.00000           ,0.00000               
17:06:44.909220     ,0.598       ,0.000       ,23.958      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.200       ,0.050               ,0.000               ,-3838.513       ,0.00000           ,0.00000               
17:06:44.929223     ,0.868       ,0.000       ,23.974      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.517       ,0.00000           ,0.00000               
17:06:44.950845     ,1.038       ,0.000       ,23.974      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.521       ,0.00000           ,0.00000               
17:06:44.974418     ,1.038       ,0.000       ,24.023      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.528       ,0.00000           ,0.00000               
17:06:44.995875     ,1.024       ,0.000       ,19.569      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.532       ,0.00000           ,0.00000               
17:06:45.017108     ,1.001       ,0.000       ,19.569      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.537       ,0.00000           ,0.00000               
17:06:45.029318     ,1.001       ,0.000       ,20.863      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.539       ,0.00000           ,0.00000               
17:06:45.049338     ,1.001       ,0.000       ,20.912      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.544       ,0.00000           ,0.00000               
17:06:45.069220     ,1.001       ,0.000       ,20.912      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.548       ,0.00000           ,0.00000               
17:06:45.089251     ,1.001       ,0.000       ,20.814      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.553       ,0.00000           ,0.00000               
17:06:45.109227     ,1.001       ,0.000       ,20.830      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.558       ,0.00000           ,0.00000               
17:06:45.129294     ,0.998       ,0.000       ,20.830      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.562       ,0.00000           ,0.00000               
17:06:45.149270     ,0.998       ,0.000       ,20.781      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.567       ,0.00000           ,0.00000               
17:06:45.169259     ,1.001       ,0.000       ,20.863      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.571       ,0.00000           ,0.00000               
17:06:45.189240     ,1.001       ,0.000       ,20.863      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.576       ,0.00000           ,0.00000               
17:06:45.210675     ,0.998       ,0.000       ,20.830      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.581       ,0.00000           ,0.00000               
17:06:45.231376     ,1.001       ,0.000       ,20.830      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.586       ,0.00000           ,0.00000               
17:06:45.252206     ,1.001       ,0.000       ,20.830      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.591       ,0.00000           ,0.00000               
17:06:45.274030     ,0.998       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.598       ,0.00000           ,0.00000               
17:06:45.294716     ,0.999       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.603       ,0.00000           ,0.00000               
17:06:45.315337     ,0.999       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.608       ,0.00000           ,0.00000               
17:06:45.336101     ,1.001       ,0.000       ,20.830      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.200       ,0.050               ,0.000               ,-3838.613       ,0.00000           ,0.00000               
17:06:45.355662     ,0.998       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.600       ,0.051               ,0.000               ,-3838.618       ,0.00000           ,0.00000               
17:06:45.376237     ,0.998       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.000       ,0.052               ,0.000               ,-3838.623       ,0.00000           ,0.00000               
17:06:45.395830     ,1.001       ,0.000       ,20.879      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.000       ,0.052               ,0.000               ,-3838.629       ,0.00000           ,0.00000               
17:06:45.416477     ,1.001       ,0.000       ,20.879      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.000       ,0.052               ,0.000               ,-3838.635       ,0.00000           ,0.00000               
17:06:45.437470     ,1.001       ,0.000       ,20.879      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.200       ,0.053               ,0.000               ,-3838.640       ,0.00000           ,0.00000               
17:06:45.449214     ,0.998       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.600       ,0.054               ,0.000               ,-3838.643       ,0.00000           ,0.00000               
17:06:45.469254     ,0.999       ,0.000       ,20.896      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.648       ,0.00000           ,0.00000               
17:06:45.489204     ,0.999       ,0.000       ,20.896      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.654       ,0.00000           ,0.00000               
17:06:45.509220     ,1.001       ,0.000       ,20.863      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.660       ,0.00000           ,0.00000               
17:06:45.529273     ,1.005       ,0.000       ,20.863      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.665       ,0.00000           ,0.00000               
17:06:45.549237     ,1.005       ,0.000       ,20.797      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.671       ,0.00000           ,0.00000               
17:06:45.569223     ,0.999       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.677       ,0.00000           ,0.00000               
17:06:45.589263     ,1.003       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.400       ,0.057               ,0.000               ,-3838.682       ,0.00000           ,0.00000               
17:06:45.609255     ,1.003       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.800       ,0.059               ,0.000               ,-3838.688       ,0.00000           ,0.00000               
17:06:45.629235     ,0.999       ,0.000       ,20.830      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-17.000       ,0.059               ,0.000               ,-3838.693       ,0.00000           ,0.00000               
17:06:45.649234     ,0.998       ,0.000       ,20.830      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-17.000       ,0.059               ,0.000               ,-3838.698       ,0.00000           ,0.00000               
17:06:45.669202     ,0.998       ,0.000       ,20.814      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.600       ,0.058               ,0.000               ,-3838.704       ,0.00000           ,0.00000               
17:06:45.689198     ,1.001       ,0.000       ,20.863      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.200       ,0.057               ,0.000               ,-3838.709       ,0.00000           ,0.00000               
17:06:45.709228     ,0.996       ,0.000       ,20.863      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.714       ,0.00000           ,0.00000               
17:06:45.729233     ,0.996       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.719       ,0.00000           ,0.00000               
17:06:45.749296     ,1.001       ,0.000       ,20.863      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.724       ,0.00000           ,0.00000               
17:06:45.769207     ,1.001       ,0.000       ,20.863      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.729       ,0.00000           ,0.00000               
17:06:45.789194     ,1.001       ,0.000       ,20.896      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-16.000       ,0.056               ,0.000               ,-3838.734       ,0.00000           ,0.00000               
17:06:45.809817     ,0.998       ,0.000       ,20.863      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.800       ,0.055               ,0.000               ,-3838.739       ,0.00000           ,0.00000               
17:06:45.830448     ,1.003       ,0.000       ,20.863      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.400       ,0.054               ,0.000               ,-3838.744       ,0.00000           ,0.00000               
17:06:45.851333     ,1.003       ,0.000       ,20.879      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.000       ,0.052               ,0.000               ,-3838.749       ,0.00000           ,0.00000               
17:06:45.872153     ,1.001       ,0.000       ,20.879      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.000       ,0.052               ,0.000               ,-3838.754       ,0.00000           ,0.00000               
17:06:45.893895     ,0.996       ,0.000       ,20.879      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.000       ,0.052               ,0.000               ,-3838.761       ,0.00000           ,0.00000               
17:06:45.914764     ,0.996       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.000       ,0.052               ,0.000               ,-3838.765       ,0.00000           ,0.00000               
17:06:45.936697     ,0.999       ,0.000       ,20.863      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-15.000       ,0.052               ,0.000               ,-3838.770       ,0.00000           ,0.00000               
17:06:45.957413     ,0.999       ,0.000       ,20.863      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.800       ,0.052               ,0.000               ,-3838.774       ,0.00000           ,0.00000               
17:06:45.969195     ,0.999       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.400       ,0.050               ,0.000               ,-3838.776       ,0.00000           ,0.00000               
17:06:45.989235     ,1.001       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.781       ,0.00000           ,0.00000               
17:06:46.009228     ,1.001       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.785       ,0.00000           ,0.00000               
17:06:46.029227     ,0.999       ,0.000       ,20.912      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.790       ,0.00000           ,0.00000               
17:06:46.049230     ,1.001       ,0.000       ,20.896      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.794       ,0.00000           ,0.00000               
17:06:46.069207     ,1.001       ,0.000       ,20.896      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.798       ,0.00000           ,0.00000               
17:06:46.089208     ,0.999       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.803       ,0.00000           ,0.00000               
17:06:46.109206     ,0.996       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.807       ,0.00000           ,0.00000               
17:06:46.129223     ,0.996       ,0.000       ,20.847      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.812       ,0.00000           ,0.00000               
17:06:46.149228     ,0.999       ,0.000       ,20.879      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.816       ,0.00000           ,0.00000               
17:06:46.169198     ,1.001       ,0.000       ,20.879      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.821       ,0.00000           ,0.00000               
17:06:46.189243     ,1.001       ,0.000       ,20.879      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.826       ,0.00000           ,0.00000               
17:06:46.209212     ,1.001       ,0.000       ,20.896      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.830       ,0.00000           ,0.00000               
17:06:46.229211     ,1.001       ,0.000       ,20.863      ,5.400       ,0.000       ,0.000       ,0.86578       ,3688          ,324.141         ,-14.000       ,0.049               ,0.000               ,-3838.835       ,0.00000           ,0.00000               
