Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
08:44:59.952120     ,0.000       ,0.000       ,0.000       ,23.670      ,23.679      ,-0.009      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:44:59.972117     ,0.000       ,0.000       ,0.000       ,23.630      ,23.676      ,-0.046      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:44:59.992127     ,0.000       ,0.000       ,0.000       ,23.600      ,23.672      ,-0.072      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.012116     ,0.000       ,0.000       ,0.000       ,23.570      ,23.666      ,-0.096      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.032098     ,0.000       ,0.000       ,0.000       ,23.590      ,23.660      ,-0.070      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.052117     ,0.000       ,0.000       ,0.000       ,23.610      ,23.657      ,-0.047      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.072124     ,0.000       ,0.000       ,0.000       ,23.610      ,23.654      ,-0.044      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.092099     ,0.000       ,0.000       ,0.000       ,23.610      ,23.652      ,-0.042      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.112125     ,0.000       ,0.000       ,0.000       ,23.590      ,23.649      ,-0.059      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.132100     ,0.000       ,0.000       ,0.000       ,23.590      ,23.646      ,-0.056      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.152148     ,0.000       ,0.000       ,0.000       ,23.570      ,23.643      ,-0.073      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.172104     ,0.000       ,0.000       ,0.000       ,23.590      ,23.640      ,-0.050      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.192124     ,0.000       ,0.000       ,0.000       ,23.570      ,23.638      ,-0.068      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.212103     ,0.000       ,0.000       ,0.000       ,23.590      ,23.635      ,-0.045      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.232130     ,0.000       ,0.000       ,0.000       ,23.590      ,23.634      ,-0.044      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.252112     ,0.000       ,0.000       ,0.000       ,23.600      ,23.634      ,-0.034      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.272100     ,0.000       ,0.000       ,0.000       ,23.610      ,23.634      ,-0.024      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.292120     ,0.000       ,0.000       ,0.000       ,23.590      ,23.634      ,-0.044      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.312104     ,0.000       ,0.000       ,0.000       ,23.600      ,23.634      ,-0.034      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.332105     ,0.000       ,0.000       ,0.000       ,23.610      ,23.634      ,-0.024      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.352104     ,0.000       ,0.000       ,0.000       ,23.630      ,23.634      ,-0.004      ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.372109     ,0.000       ,0.000       ,0.000       ,23.660      ,23.634      ,0.026       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.392098     ,0.000       ,0.000       ,0.000       ,23.660      ,23.634      ,0.026       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.412100     ,0.000       ,0.000       ,0.000       ,23.660      ,23.634      ,0.026       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.432113     ,0.000       ,0.000       ,0.000       ,23.650      ,23.634      ,0.016       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.452173     ,0.000       ,0.000       ,0.000       ,23.650      ,23.634      ,0.016       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.472108     ,0.000       ,0.000       ,0.000       ,23.650      ,23.634      ,0.016       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.492122     ,0.000       ,0.000       ,0.000       ,23.690      ,23.634      ,0.056       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.512098     ,0.000       ,0.000       ,0.000       ,23.690      ,23.634      ,0.056       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.532098     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.552116     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.572122     ,0.000       ,0.000       ,0.000       ,23.710      ,23.634      ,0.076       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.592095     ,0.000       ,0.000       ,0.000       ,23.690      ,23.634      ,0.056       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.612116     ,0.000       ,0.000       ,0.000       ,23.710      ,23.634      ,0.076       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.632115     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.652109     ,0.000       ,0.000       ,0.000       ,23.740      ,23.634      ,0.106       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.672115     ,0.000       ,0.000       ,0.000       ,23.740      ,23.634      ,0.106       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.692100     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.712096     ,0.000       ,0.000       ,0.000       ,23.690      ,23.634      ,0.056       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.732100     ,0.000       ,0.000       ,0.000       ,23.670      ,23.634      ,0.036       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.752104     ,0.000       ,0.000       ,0.000       ,23.670      ,23.634      ,0.036       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.772098     ,0.000       ,0.000       ,0.000       ,23.680      ,23.634      ,0.046       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.792096     ,0.000       ,0.000       ,0.000       ,23.710      ,23.634      ,0.076       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.812098     ,0.000       ,0.000       ,0.000       ,23.730      ,23.634      ,0.096       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.832099     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.852112     ,0.000       ,0.000       ,0.000       ,23.680      ,23.634      ,0.046       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.872102     ,0.000       ,0.000       ,0.000       ,23.690      ,23.634      ,0.056       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.892098     ,0.000       ,0.000       ,0.000       ,23.670      ,23.634      ,0.036       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.912100     ,0.000       ,0.000       ,0.000       ,23.680      ,23.634      ,0.046       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.932098     ,0.000       ,0.000       ,0.000       ,23.690      ,23.634      ,0.056       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.952141     ,0.000       ,0.000       ,0.000       ,23.730      ,23.634      ,0.096       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.972117     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:00.992117     ,0.000       ,0.000       ,0.000       ,23.690      ,23.634      ,0.056       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.012116     ,0.000       ,0.000       ,0.000       ,23.690      ,23.634      ,0.056       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.032116     ,0.000       ,0.000       ,0.000       ,23.690      ,23.634      ,0.056       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.052117     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.072116     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.092113     ,0.000       ,0.000       ,0.000       ,23.730      ,23.634      ,0.096       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.112116     ,0.000       ,0.000       ,0.000       ,23.740      ,23.634      ,0.106       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.132107     ,0.000       ,0.000       ,0.000       ,23.740      ,23.634      ,0.106       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.152115     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.172109     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.192105     ,0.000       ,0.000       ,0.000       ,23.740      ,23.634      ,0.106       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.212102     ,0.000       ,0.000       ,0.000       ,23.780      ,23.634      ,0.146       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.232126     ,0.000       ,0.000       ,0.000       ,23.780      ,23.634      ,0.146       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.252097     ,0.000       ,0.000       ,0.000       ,23.780      ,23.634      ,0.146       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.272132     ,0.000       ,0.000       ,0.000       ,23.740      ,23.634      ,0.106       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.292098     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.312125     ,0.000       ,0.000       ,0.000       ,23.690      ,23.634      ,0.056       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.332145     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.352122     ,0.000       ,0.000       ,0.000       ,23.750      ,23.634      ,0.116       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.372127     ,0.000       ,0.000       ,0.000       ,23.790      ,23.634      ,0.156       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.392123     ,0.000       ,0.000       ,0.000       ,23.770      ,23.634      ,0.136       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.412120     ,0.000       ,0.000       ,0.000       ,23.750      ,23.634      ,0.116       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.432108     ,0.000       ,0.000       ,0.000       ,23.740      ,23.634      ,0.106       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.452146     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.472145     ,0.000       ,0.000       ,0.000       ,23.730      ,23.634      ,0.096       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.492117     ,0.000       ,0.000       ,0.000       ,23.740      ,23.634      ,0.106       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.512101     ,0.000       ,0.000       ,0.000       ,23.750      ,23.634      ,0.116       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.532125     ,0.000       ,0.000       ,0.000       ,23.770      ,23.634      ,0.136       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.552097     ,0.000       ,0.000       ,0.000       ,23.770      ,23.634      ,0.136       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.572124     ,0.000       ,0.000       ,0.000       ,23.740      ,23.634      ,0.106       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.592118     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.612103     ,0.000       ,0.000       ,0.000       ,23.720      ,23.634      ,0.086       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.632124     ,0.000       ,0.000       ,0.000       ,23.730      ,23.634      ,0.096       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.652098     ,0.000       ,0.000       ,0.000       ,23.730      ,23.634      ,0.096       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.672126     ,0.000       ,0.000       ,0.000       ,23.740      ,23.634      ,0.106       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.692109     ,0.000       ,0.000       ,0.000       ,23.740      ,23.634      ,0.106       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.712107     ,0.000       ,0.000       ,0.000       ,23.710      ,23.634      ,0.076       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.732127     ,0.000       ,0.000       ,0.000       ,24.250      ,23.634      ,0.616       ,0.000       ,0.000       ,0.00000       ,40            ,3.516           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.752100     ,0.000       ,0.000       ,0.000       ,27.750      ,23.634      ,4.116       ,0.000       ,0.000       ,0.00061       ,48            ,4.219           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.772120     ,0.000       ,0.000       ,0.000       ,24.450      ,23.634      ,0.816       ,0.000       ,0.000       ,0.00100       ,53            ,4.658           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.792122     ,0.000       ,0.000       ,0.000       ,22.870      ,23.634      ,-0.764      ,0.000       ,0.000       ,0.00146       ,59            ,5.186           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.812119     ,0.000       ,0.000       ,0.000       ,22.150      ,23.634      ,-1.484      ,0.000       ,0.000       ,0.00184       ,64            ,5.625           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.832120     ,0.000       ,0.000       ,0.000       ,23.690      ,23.634      ,0.056       ,0.000       ,0.000       ,0.00222       ,69            ,6.064           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.852114     ,0.000       ,0.000       ,0.000       ,26.280      ,23.634      ,2.646       ,0.000       ,0.000       ,0.00268       ,75            ,6.592           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.872117     ,0.000       ,0.000       ,0.000       ,23.550      ,23.634      ,-0.084      ,0.000       ,0.000       ,0.00276       ,76            ,6.680           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.892113     ,0.000       ,0.000       ,0.000       ,22.080      ,23.634      ,-1.554      ,0.000       ,0.000       ,0.00276       ,76            ,6.680           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.912116     ,0.000       ,0.000       ,0.000       ,23.460      ,23.634      ,-0.174      ,0.000       ,0.000       ,0.00276       ,76            ,6.680           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.932118     ,0.000       ,0.000       ,0.000       ,24.790      ,23.634      ,1.156       ,0.000       ,0.000       ,0.00284       ,77            ,6.768           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.952115     ,0.000       ,0.000       ,0.000       ,25.270      ,23.634      ,1.636       ,0.000       ,0.000       ,0.00291       ,78            ,6.855           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.972114     ,0.000       ,0.000       ,0.000       ,23.060      ,23.634      ,-0.574      ,0.000       ,0.000       ,0.00291       ,78            ,6.855           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:01.992120     ,0.000       ,0.000       ,0.000       ,22.150      ,23.634      ,-1.484      ,0.000       ,0.000       ,0.00276       ,76            ,6.680           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:02.012120     ,0.000       ,0.000       ,0.000       ,23.810      ,23.634      ,0.176       ,0.000       ,0.000       ,0.00268       ,75            ,6.592           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:02.032115     ,0.000       ,0.000       ,0.000       ,24.690      ,23.634      ,1.056       ,0.000       ,0.000       ,0.00261       ,74            ,6.504           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:02.052115     ,0.000       ,0.000       ,0.000       ,23.870      ,23.634      ,0.236       ,0.000       ,0.000       ,0.00245       ,72            ,6.328           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:02.072115     ,0.000       ,0.000       ,0.000       ,22.600      ,23.634      ,-1.034      ,0.000       ,0.000       ,0.00222       ,69            ,6.064           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:02.092113     ,0.000       ,0.000       ,0.000       ,22.780      ,23.634      ,-0.854      ,0.000       ,0.000       ,0.00207       ,67            ,5.889           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
08:45:02.112113     ,0.000       ,0.000       ,0.000       ,24.220      ,23.634      ,0.586       ,0.000       ,0.000       ,0.00199       ,66            ,5.801           ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
