Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
15:53:45.507933     ,0.879       ,0.880       ,21.305      ,14.560      ,14.560      ,14.380      ,0.180       ,500.000     ,1.500          ,-100.088    ,0.133       ,3.395       ,0.050       ,880.000     ,0.000       ,0.180       ,14.56000      ,2147483124    ,-0.000          ,313.945       ,0.000               ,-0.000              ,-0.000          ,25065.87109       ,0.00000               ,0.000         ,5.260         ,5.260         ,0.040         ,0.041         
15:53:45.517948     ,0.879       ,0.880       ,21.305      ,14.630      ,14.630      ,14.380      ,0.250       ,500.000     ,1.500          ,-141.669    ,0.189       ,4.349       ,0.060       ,880.000     ,0.000       ,0.250       ,14.63000      ,2147483124    ,-0.000          ,313.945       ,0.000               ,-0.000              ,-0.000          ,25065.87109       ,0.00000               ,0.000         ,5.260         ,5.260         ,0.060         ,0.060         
15:53:45.527986     ,0.879       ,0.880       ,21.305      ,14.570      ,14.570      ,14.380      ,0.190       ,500.000     ,1.000          ,-82.362     ,0.165       ,1.737       ,0.070       ,880.000     ,0.000       ,0.190       ,14.57000      ,2147483125    ,0.000           ,314.033       ,0.000               ,-0.000              ,0.000           ,25065.87109       ,-0.00767              ,-0.000        ,5.270         ,5.270         ,0.070         ,0.067         
15:53:45.537974     ,0.879       ,0.880       ,21.305      ,14.430      ,14.430      ,14.380      ,0.050       ,500.000     ,1.000          ,-41.048     ,0.082       ,-2.168      ,0.080       ,880.000     ,0.000       ,0.050       ,14.43000      ,2147483125    ,0.000           ,314.033       ,0.000               ,-0.000              ,0.001           ,25065.87109       ,0.00000               ,-0.000        ,5.260         ,5.260         ,0.080         ,0.080         
15:53:45.547889     ,0.879       ,0.880       ,21.305      ,14.420      ,14.420      ,14.380      ,0.040       ,500.000     ,1.000          ,-34.691     ,0.069       ,-1.715      ,0.090       ,880.000     ,0.000       ,0.040       ,14.42000      ,2147483125    ,0.000           ,314.033       ,0.000               ,-0.000              ,0.001           ,25065.87109       ,0.00000               ,-0.000        ,5.260         ,5.260         ,0.090         ,0.088         
15:53:45.561443     ,0.879       ,0.880       ,21.321      ,14.380      ,14.380      ,14.380      ,-0.000      ,500.000     ,1.000          ,-18.243     ,0.036       ,-2.250      ,0.100       ,880.000     ,0.000       ,-0.000      ,14.38000      ,2147483125    ,0.000           ,314.033       ,0.000               ,-0.000              ,0.001           ,25065.87109       ,0.00000               ,-0.000        ,5.260         ,5.260         ,0.100         ,0.099         
15:53:45.567950     ,0.879       ,0.880       ,21.321      ,14.360      ,14.360      ,14.380      ,-0.020      ,500.000     ,1.000          ,-7.528      ,0.015       ,-2.113      ,0.110       ,880.000     ,0.000       ,-0.020      ,14.36000      ,2147483125    ,0.000           ,314.033       ,0.000               ,-0.000              ,0.001           ,25065.87109       ,0.00000               ,-0.000        ,5.260         ,5.260         ,0.110         ,0.119         
15:53:45.577986     ,0.879       ,0.880       ,21.321      ,14.360      ,14.360      ,14.380      ,-0.020      ,500.000     ,1.000          ,-3.258      ,0.007       ,-1.515      ,0.120       ,880.000     ,0.000       ,-0.020      ,14.36000      ,2147483126    ,0.000           ,314.121       ,0.000               ,-0.000              ,0.002           ,25065.87109       ,-0.00767              ,-0.001        ,5.260         ,5.260         ,0.120         ,0.121         
15:53:45.587977     ,0.879       ,0.880       ,21.321      ,14.360      ,14.360      ,14.380      ,-0.020      ,500.000     ,1.000          ,0.073       ,-0.000      ,-1.081      ,0.110       ,880.000     ,0.000       ,-0.020      ,14.36000      ,2147483126    ,0.000           ,314.121       ,0.400               ,-0.001              ,0.002           ,25065.87109       ,0.00000               ,-0.001        ,5.260         ,5.260         ,0.110         ,0.107         
15:53:45.608010     ,0.879       ,0.880       ,21.321      ,14.320      ,14.320      ,14.380      ,-0.060      ,500.000     ,1.000          ,20.580      ,-0.041      ,-1.441      ,0.090       ,880.000     ,0.000       ,-0.060      ,14.32000      ,2147483128    ,0.000           ,314.297       ,1.000               ,-0.003              ,0.004           ,25065.87109       ,-0.00769              ,-0.001        ,5.220         ,5.220         ,0.090         ,0.098         
15:53:45.617920     ,0.879       ,0.880       ,21.321      ,14.340      ,14.340      ,14.380      ,-0.040      ,500.000     ,1.000          ,16.694      ,-0.033      ,-0.648      ,0.080       ,880.000     ,0.000       ,-0.040      ,14.34000      ,2147483129    ,0.000           ,314.385       ,1.000               ,-0.003              ,0.005           ,25065.87109       ,-0.00766              ,-0.002        ,5.220         ,5.220         ,0.080         ,0.088         
15:53:45.627924     ,0.879       ,0.880       ,21.321      ,14.370      ,14.370      ,14.380      ,-0.010      ,500.000     ,1.000          ,8.073       ,-0.016      ,0.206       ,0.070       ,880.000     ,0.000       ,-0.010      ,14.37000      ,2147483129    ,0.000           ,314.385       ,1.000               ,-0.003              ,0.006           ,25065.87109       ,0.00000               ,-0.002        ,5.220         ,5.220         ,0.070         ,0.070         
15:53:45.657883     ,0.879       ,0.880       ,21.321      ,14.570      ,14.570      ,14.380      ,0.190       ,500.000     ,1.500          ,-101.957    ,0.136       ,3.737       ,0.100       ,880.000     ,0.000       ,0.190       ,14.57000      ,2147483130    ,0.000           ,314.473       ,1.000               ,-0.003              ,0.008           ,25065.87109       ,0.00000               ,-0.003        ,5.240         ,5.240         ,0.100         ,0.099         
15:53:45.667916     ,0.879       ,0.880       ,21.321      ,14.550      ,14.550      ,14.380      ,0.170       ,500.000     ,1.000          ,-68.269     ,0.137       ,2.360       ,0.110       ,880.000     ,0.000       ,0.170       ,14.55000      ,2147483130    ,0.000           ,314.473       ,1.000               ,-0.003              ,0.008           ,25065.87109       ,0.00000               ,-0.003        ,5.230         ,5.230         ,0.110         ,0.110         
15:53:45.677956     ,0.879       ,0.880       ,21.321      ,14.360      ,14.360      ,14.380      ,-0.020      ,500.000     ,1.000          ,-11.705     ,0.023       ,-3.014      ,0.120       ,880.000     ,0.000       ,-0.020      ,14.36000      ,2147483131    ,0.000           ,314.561       ,1.000               ,-0.003              ,0.009           ,25065.87109       ,-0.00766              ,-0.003        ,5.230         ,5.230         ,0.120         ,0.107         
