Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
10:20:55.144960     ,0.000       ,0.000       ,5.280       ,5.311       ,-0.004      ,0.00153       ,2147482092    ,223.242         ,21.000        ,-0.073              ,-0.117              ,-4207.428       ,-0.01918          ,-0.01227              
10:20:55.164956     ,0.000       ,0.000       ,5.280       ,5.311       ,0.002       ,0.00176       ,2147482095    ,223.506         ,22.000        ,-0.077              ,0.091               ,-4207.423       ,-0.01534          ,-0.01381              
10:20:55.185838     ,0.000       ,0.000       ,5.280       ,5.311       ,0.008       ,0.00207       ,2147482099    ,223.857         ,15.000        ,-0.052              ,0.091               ,-4207.434       ,-0.01150          ,-0.01380              
10:20:55.204966     ,0.000       ,0.000       ,5.280       ,5.311       ,0.008       ,0.00222       ,2147482101    ,224.033         ,12.000        ,-0.042              ,0.091               ,-4207.438       ,-0.01150          ,-0.01380              
10:20:55.224952     ,0.000       ,0.000       ,5.280       ,5.311       ,0.013       ,0.00230       ,2147482102    ,224.121         ,7.000         ,-0.024              ,0.090               ,-4207.441       ,-0.01534          ,-0.01457              
10:20:55.244975     ,0.000       ,0.000       ,5.280       ,5.311       ,0.016       ,0.00238       ,2147482103    ,224.209         ,4.000         ,-0.014              ,0.092               ,-4207.446       ,-0.00383          ,-0.01304              
10:20:55.264970     ,0.000       ,0.000       ,5.340       ,5.311       ,0.018       ,0.00230       ,2147482102    ,224.121         ,-1.000        ,0.003               ,0.095               ,-4207.453       ,-0.00384          ,-0.00997              
10:20:55.284987     ,0.000       ,0.000       ,5.340       ,5.311       ,0.017       ,0.00207       ,2147482099    ,223.857         ,-5.000        ,0.017               ,0.099               ,-4207.461       ,0.00384           ,-0.00613              
10:20:55.304967     ,0.000       ,0.000       ,5.340       ,5.311       ,0.013       ,0.00169       ,2147482094    ,223.418         ,-9.000        ,0.031               ,0.103               ,-4207.470       ,0.01150           ,-0.00153              
10:20:55.324971     ,0.000       ,0.000       ,5.340       ,5.311       ,0.013       ,0.00123       ,2147482088    ,222.891         ,-12.000       ,0.042               ,0.103               ,-4207.479       ,0.01150           ,-0.00153              
10:20:55.344971     ,0.000       ,0.000       ,5.260       ,5.311       ,0.009       ,0.00061       ,2147482080    ,222.188         ,-15.000       ,0.052               ,0.110               ,-4207.489       ,0.01918           ,0.00537               
10:20:55.364964     ,0.000       ,0.000       ,5.260       ,5.311       ,0.009       ,-0.00015      ,2147482070    ,221.309         ,-17.000       ,0.059               ,0.117               ,-4207.498       ,0.03068           ,0.01227               
10:20:55.384970     ,0.000       ,0.000       ,5.260       ,5.311       ,0.009       ,-0.00115      ,2147482057    ,220.166         ,-18.000       ,0.063               ,0.117               ,-4207.508       ,0.03068           ,0.01227               
10:20:55.404980     ,0.000       ,0.000       ,5.260       ,5.311       ,0.010       ,-0.00230      ,2147482042    ,218.848         ,-22.000       ,0.077               ,0.125               ,-4207.521       ,0.03834           ,0.02071               
10:20:55.424976     ,0.000       ,0.000       ,5.260       ,5.311       ,0.011       ,-0.00368      ,2147482024    ,217.266         ,-25.000       ,0.087               ,0.135               ,-4207.533       ,0.04984           ,0.02991               
10:20:55.444972     ,0.000       ,0.000       ,4.980       ,5.311       ,0.012       ,-0.00537      ,2147482002    ,215.332         ,-27.000       ,0.094               ,0.144               ,-4207.546       ,0.05755           ,0.03912               
10:20:55.464978     ,0.000       ,0.000       ,4.980       ,5.311       ,0.012       ,-0.00729      ,2147481977    ,213.135         ,-30.000       ,0.105               ,0.144               ,-4207.561       ,0.05755           ,0.03912               
10:20:55.484980     ,0.000       ,0.000       ,4.980       ,5.311       ,0.013       ,-0.00951      ,2147481948    ,210.586         ,-32.000       ,0.112               ,0.154               ,-4207.574       ,0.06902           ,0.04909               
10:20:55.504986     ,0.000       ,0.000       ,4.980       ,5.311       ,0.031       ,-0.01197      ,2147481916    ,207.773         ,-34.000       ,0.119               ,0.167               ,-4207.590       ,0.09596           ,0.06214               
10:20:55.525024     ,0.000       ,0.000       ,4.980       ,5.311       ,0.048       ,-0.01473      ,2147481880    ,204.609         ,-37.000       ,0.129               ,0.181               ,-4207.607       ,0.11119           ,0.07671               
10:20:55.544972     ,0.000       ,0.000       ,4.850       ,5.311       ,0.069       ,-0.01779      ,2147481840    ,201.094         ,-41.000       ,0.143               ,0.196               ,-4207.628       ,0.12265           ,0.09128               
10:20:55.564967     ,0.000       ,0.000       ,4.850       ,5.311       ,0.090       ,-0.02117      ,2147481796    ,197.227         ,-46.000       ,0.161               ,0.212               ,-4207.651       ,0.13792           ,0.10735               
10:20:55.585040     ,0.000       ,0.000       ,4.850       ,5.311       ,0.090       ,-0.02477      ,2147481749    ,193.096         ,-50.000       ,0.175               ,0.212               ,-4207.674       ,0.13792           ,0.10735               
10:20:55.604978     ,0.000       ,0.000       ,4.850       ,5.311       ,0.118       ,-0.02861      ,2147481699    ,188.701         ,-53.000       ,0.185               ,0.229               ,-4207.697       ,0.15355           ,0.12426               
10:20:55.624973     ,0.000       ,0.000       ,4.850       ,5.311       ,0.142       ,-0.03275      ,2147481645    ,183.955         ,-55.000       ,0.192               ,0.246               ,-4207.718       ,0.17994           ,0.14105               
10:20:55.644976     ,0.000       ,0.000       ,4.870       ,5.311       ,0.166       ,-0.03712      ,2147481588    ,178.945         ,-58.000       ,0.202               ,0.262               ,-4207.743       ,0.19200           ,0.15721               
10:20:55.664976     ,0.000       ,0.000       ,4.870       ,5.311       ,0.190       ,-0.04165      ,2147481529    ,173.760         ,-62.000       ,0.216               ,0.279               ,-4207.770       ,0.20709           ,0.17410               
10:20:55.684970     ,0.000       ,0.000       ,4.870       ,5.311       ,0.213       ,-0.04640      ,2147481467    ,168.311         ,-63.000       ,0.220               ,0.295               ,-4207.797       ,0.21868           ,0.19025               
10:20:55.704990     ,0.000       ,0.000       ,4.870       ,5.311       ,0.213       ,-0.05131      ,2147481403    ,162.686         ,-68.000       ,0.237               ,0.295               ,-4207.825       ,0.21868           ,0.19025               
10:20:55.724981     ,0.000       ,0.000       ,4.870       ,5.311       ,0.235       ,-0.05645      ,2147481336    ,156.797         ,-70.000       ,0.244               ,0.310               ,-4207.854       ,0.22625           ,0.20479               
10:20:55.744977     ,0.000       ,0.000       ,5.010       ,5.311       ,0.242       ,-0.06159      ,2147481269    ,150.908         ,-75.000       ,0.262               ,0.323               ,-4207.886       ,0.24549           ,0.21790               
10:20:55.764978     ,0.000       ,0.000       ,5.010       ,5.311       ,0.248       ,-0.06696      ,2147481199    ,144.756         ,-79.000       ,0.276               ,0.336               ,-4207.919       ,0.25679           ,0.23086               
10:20:55.784983     ,0.000       ,0.000       ,5.010       ,5.311       ,0.246       ,-0.07233      ,2147481129    ,138.604         ,-81.000       ,0.283               ,0.346               ,-4207.953       ,0.25697           ,0.24084               
10:20:55.804976     ,0.000       ,0.000       ,5.010       ,5.311       ,0.244       ,-0.07777      ,2147481058    ,132.363         ,-87.000       ,0.304               ,0.356               ,-4207.988       ,0.26848           ,0.25080               
10:20:55.824978     ,0.000       ,0.000       ,5.010       ,5.311       ,0.244       ,-0.08337      ,2147480985    ,125.947         ,-88.000       ,0.307               ,0.356               ,-4208.022       ,0.26848           ,0.25080               
10:20:55.844985     ,0.000       ,0.000       ,5.090       ,5.311       ,0.235       ,-0.08897      ,2147480912    ,119.531         ,-91.000       ,0.318               ,0.365               ,-4208.055       ,0.27227           ,0.26000               
10:20:55.864973     ,0.000       ,0.000       ,5.090       ,5.311       ,0.226       ,-0.09465      ,2147480838    ,113.027         ,-93.000       ,0.325               ,0.372               ,-4208.088       ,0.28005           ,0.26691               
10:20:55.884982     ,0.000       ,0.000       ,5.090       ,5.311       ,0.212       ,-0.10040      ,2147480763    ,106.436         ,-94.000       ,0.328               ,0.377               ,-4208.123       ,0.28376           ,0.27231               
10:20:55.904981     ,0.000       ,0.000       ,5.090       ,5.311       ,0.198       ,-0.10607      ,2147480689    ,99.932          ,-97.000       ,0.339               ,0.383               ,-4208.160       ,0.28758           ,0.27843               
10:20:55.924982     ,0.000       ,0.000       ,5.090       ,5.311       ,0.185       ,-0.11183      ,2147480614    ,93.340          ,-100.000      ,0.349               ,0.386               ,-4208.198       ,0.28378           ,0.28149               
10:20:55.944973     ,0.000       ,0.000       ,5.190       ,5.311       ,0.185       ,-0.11750      ,2147480540    ,86.836          ,-101.000      ,0.353               ,0.386               ,-4208.235       ,0.28378           ,0.28149               
10:20:55.964978     ,0.000       ,0.000       ,5.190       ,5.311       ,0.172       ,-0.12318      ,2147480466    ,80.332          ,-103.000      ,0.360               ,0.389               ,-4208.272       ,0.28767           ,0.28457               
10:20:55.984977     ,0.000       ,0.000       ,5.190       ,5.311       ,0.154       ,-0.12885      ,2147480392    ,73.828          ,-104.000      ,0.363               ,0.390               ,-4208.307       ,0.28386           ,0.28533               
10:20:56.004984     ,0.000       ,0.000       ,5.190       ,5.311       ,0.135       ,-0.13445      ,2147480319    ,67.412          ,-105.000      ,0.367               ,0.390               ,-4208.342       ,0.28363           ,0.28530               
10:20:56.024984     ,0.000       ,0.000       ,5.190       ,5.311       ,0.125       ,-0.14005      ,2147480246    ,60.996          ,-105.000      ,0.367               ,0.388               ,-4208.377       ,0.27993           ,0.28377               
10:20:56.044980     ,0.000       ,0.000       ,5.270       ,5.311       ,0.114       ,-0.14550      ,2147480175    ,54.756          ,-106.000      ,0.370               ,0.388               ,-4208.415       ,0.28007           ,0.28303               
10:20:56.064955     ,0.000       ,0.000       ,5.270       ,5.311       ,0.114       ,-0.15094      ,2147480104    ,48.516          ,-106.000      ,0.370               ,0.388               ,-4208.453       ,0.28007           ,0.28303               
10:20:56.084979     ,0.000       ,0.000       ,5.270       ,5.311       ,0.104       ,-0.15624      ,2147480035    ,42.451          ,-108.000      ,0.377               ,0.385               ,-4208.490       ,0.27227           ,0.27995               
10:20:56.104987     ,0.000       ,0.000       ,5.270       ,5.311       ,0.089       ,-0.16137      ,2147479968    ,36.562          ,-108.000      ,0.377               ,0.381               ,-4208.526       ,0.26469           ,0.27612               
10:20:56.124980     ,0.000       ,0.000       ,5.270       ,5.311       ,0.078       ,-0.16644      ,2147479902    ,30.762          ,-108.000      ,0.377               ,0.375               ,-4208.561       ,0.25691           ,0.27077               
10:20:56.144986     ,0.000       ,0.000       ,5.360       ,5.311       ,0.068       ,-0.17142      ,2147479837    ,25.049          ,-107.000      ,0.374               ,0.370               ,-4208.594       ,0.25315           ,0.26542               
10:20:56.164974     ,0.000       ,0.000       ,5.360       ,5.311       ,0.057       ,-0.17618      ,2147479775    ,19.600          ,-106.000      ,0.370               ,0.364               ,-4208.628       ,0.24930           ,0.25926               
