Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
19:03:43.095146     ,0.881       ,0.880       ,18.882      ,16.100      ,16.120      ,16.101      ,0.021       ,0.014       ,0.001       ,-0.000      ,0.015       ,880.000     ,0.000       ,0.021       ,16.121      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.010         
19:03:43.108320     ,0.881       ,0.880       ,18.882      ,16.100      ,16.118      ,16.101      ,0.020       ,0.013       ,0.001       ,-0.000      ,0.014       ,880.000     ,0.000       ,0.020       ,16.120      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.013         ,0.010         
19:03:43.115162     ,0.881       ,0.880       ,18.882      ,16.130      ,16.121      ,16.101      ,0.017       ,0.012       ,0.001       ,-0.000      ,0.013       ,880.000     ,0.000       ,0.017       ,16.118      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.013         ,0.010         
19:03:43.128078     ,0.881       ,0.880       ,18.882      ,16.130      ,16.121      ,16.101      ,0.020       ,0.013       ,0.001       ,0.000       ,0.015       ,880.000     ,0.000       ,0.020       ,16.121      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.010         
19:03:43.135107     ,0.881       ,0.880       ,18.882      ,16.140      ,16.120      ,16.101      ,0.020       ,0.013       ,0.001       ,-0.000      ,0.014       ,880.000     ,0.000       ,0.020       ,16.121      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.010         
19:03:43.147032     ,0.881       ,0.880       ,18.882      ,16.150      ,16.123      ,16.101      ,0.019       ,0.013       ,0.001       ,-0.000      ,0.014       ,880.000     ,0.000       ,0.019       ,16.120      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,0.009         
19:03:43.158915     ,0.879       ,0.880       ,18.865      ,16.140      ,16.123      ,16.101      ,0.022       ,0.015       ,0.001       ,-0.000      ,0.016       ,880.000     ,0.000       ,0.022       ,16.123      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,0.009         
19:03:43.166935     ,0.879       ,0.880       ,18.865      ,16.130      ,16.118      ,16.101      ,0.022       ,0.015       ,0.001       ,-0.000      ,0.016       ,880.000     ,0.000       ,0.022       ,16.123      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,0.011         
19:03:43.175221     ,0.879       ,0.880       ,18.865      ,16.130      ,16.120      ,16.101      ,0.018       ,0.012       ,0.001       ,-0.000      ,0.013       ,880.000     ,0.000       ,0.018       ,16.118      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.013         ,0.011         
19:03:43.186584     ,0.879       ,0.880       ,18.865      ,16.130      ,16.123      ,16.101      ,0.019       ,0.013       ,0.001       ,0.000       ,0.014       ,880.000     ,0.000       ,0.019       ,16.120      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,0.013         
19:03:43.195194     ,0.879       ,0.880       ,18.865      ,16.120      ,16.123      ,16.101      ,0.022       ,0.015       ,0.001       ,0.000       ,0.016       ,880.000     ,0.000       ,0.022       ,16.123      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,0.013         
19:03:43.207591     ,0.879       ,0.880       ,18.865      ,16.120      ,16.124      ,16.101      ,0.023       ,0.015       ,0.001       ,-0.000      ,0.016       ,880.000     ,0.000       ,0.023       ,16.123      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.017         ,0.014         
19:03:43.215152     ,0.879       ,0.880       ,18.865      ,16.120      ,16.124      ,16.101      ,0.024       ,0.016       ,0.001       ,0.000       ,0.017       ,880.000     ,0.000       ,0.024       ,16.124      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.017         ,0.014         
19:03:43.226390     ,0.879       ,0.880       ,18.865      ,16.130      ,16.123      ,16.101      ,0.024       ,0.016       ,0.001       ,-0.000      ,0.017       ,880.000     ,0.000       ,0.024       ,16.124      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.017         ,0.017         
19:03:43.235097     ,0.879       ,0.880       ,18.865      ,16.140      ,16.121      ,16.101      ,0.022       ,0.015       ,0.001       ,-0.000      ,0.016       ,880.000     ,0.000       ,0.022       ,16.123      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,0.017         
19:03:43.247158     ,0.879       ,0.880       ,18.865      ,16.150      ,16.121      ,16.101      ,0.020       ,0.013       ,0.002       ,-0.000      ,0.015       ,880.000     ,0.000       ,0.020       ,16.121      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.014         
19:03:43.258675     ,0.876       ,0.880       ,18.865      ,16.130      ,16.119      ,16.101      ,0.019       ,0.012       ,0.002       ,-0.000      ,0.014       ,880.000     ,0.000       ,0.019       ,16.119      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.014         
19:03:43.265842     ,0.876       ,0.880       ,18.865      ,16.130      ,16.120      ,16.101      ,0.019       ,0.012       ,0.002       ,-0.000      ,0.014       ,880.000     ,0.000       ,0.019       ,16.119      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.015         
19:03:43.275212     ,0.876       ,0.880       ,18.865      ,16.120      ,16.120      ,16.101      ,0.020       ,0.013       ,0.002       ,0.000       ,0.015       ,880.000     ,0.000       ,0.020       ,16.120      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.015         
19:03:43.286523     ,0.876       ,0.880       ,18.865      ,16.120      ,16.121      ,16.101      ,0.020       ,0.013       ,0.002       ,-0.000      ,0.015       ,880.000     ,0.000       ,0.020       ,16.120      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.013         
19:03:43.295180     ,0.876       ,0.880       ,18.865      ,16.130      ,16.121      ,16.101      ,0.020       ,0.013       ,0.002       ,0.000       ,0.015       ,880.000     ,0.000       ,0.020       ,16.121      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.013         
19:03:43.307309     ,0.876       ,0.880       ,18.865      ,16.130      ,16.124      ,16.101      ,0.021       ,0.014       ,0.002       ,0.000       ,0.015       ,880.000     ,0.000       ,0.021       ,16.121      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.017         ,0.013         
19:03:43.315158     ,0.876       ,0.880       ,18.865      ,16.120      ,16.121      ,16.101      ,0.023       ,0.015       ,0.002       ,0.000       ,0.017       ,880.000     ,0.000       ,0.023       ,16.124      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.017         ,0.013         
19:03:43.326791     ,0.876       ,0.880       ,18.865      ,16.120      ,16.119      ,16.101      ,0.021       ,0.014       ,0.002       ,-0.000      ,0.015       ,880.000     ,0.000       ,0.021       ,16.121      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.015         
19:03:43.335151     ,0.876       ,0.880       ,18.865      ,16.130      ,16.118      ,16.101      ,0.018       ,0.012       ,0.002       ,0.000       ,0.014       ,880.000     ,0.000       ,0.018       ,16.119      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.015         
19:03:43.347565     ,0.876       ,0.880       ,18.865      ,16.130      ,16.115      ,16.101      ,0.017       ,0.012       ,0.002       ,0.000       ,0.013       ,880.000     ,0.000       ,0.017       ,16.118      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.012         ,0.009         
19:03:43.358881     ,0.878       ,0.880       ,18.882      ,16.130      ,16.114      ,16.101      ,0.014       ,0.009       ,0.002       ,0.000       ,0.011       ,880.000     ,0.000       ,0.014       ,16.114      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.011         ,0.009         
19:03:43.366205     ,0.878       ,0.880       ,18.882      ,16.130      ,16.117      ,16.101      ,0.014       ,0.009       ,0.002       ,0.000       ,0.011       ,880.000     ,0.000       ,0.014       ,16.114      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.011         ,0.010         
19:03:43.375243     ,0.878       ,0.880       ,18.882      ,16.130      ,16.119      ,16.101      ,0.016       ,0.011       ,0.002       ,0.000       ,0.013       ,880.000     ,0.000       ,0.016       ,16.117      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.013         ,0.010         
19:03:43.387006     ,0.878       ,0.880       ,18.882      ,16.130      ,16.120      ,16.101      ,0.019       ,0.012       ,0.002       ,0.000       ,0.014       ,880.000     ,0.000       ,0.019       ,16.119      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.013         
19:03:43.395227     ,0.878       ,0.880       ,18.882      ,16.120      ,16.120      ,16.101      ,0.020       ,0.013       ,0.002       ,-0.000      ,0.015       ,880.000     ,0.000       ,0.020       ,16.120      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.013         
19:03:43.406940     ,0.878       ,0.880       ,18.882      ,16.120      ,16.119      ,16.101      ,0.019       ,0.013       ,0.002       ,-0.000      ,0.015       ,880.000     ,0.000       ,0.019       ,16.120      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.011         
19:03:43.415171     ,0.878       ,0.880       ,18.882      ,16.130      ,16.120      ,16.101      ,0.019       ,0.012       ,0.002       ,0.000       ,0.015       ,880.000     ,0.000       ,0.019       ,16.119      ,-0.00015      ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,23950.951       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.011         
