Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
14:55:19.696964     ,0.078       ,0.077       ,1.377       ,20.910      ,20.935      ,20.956      ,-0.021      ,-0.539      ,28.031      ,-0.00123      ,2147483323    ,331.436         ,0.000         ,-0.000              ,-0.000              ,-1652.156       ,0.00000           ,-0.00035              
14:55:19.717574     ,0.078       ,0.077       ,1.295       ,20.870      ,20.900      ,20.956      ,-0.056      ,-0.535      ,27.819      ,-0.00123      ,2147483323    ,331.436         ,0.000         ,-0.000              ,-0.000              ,-1652.156       ,0.00000           ,-0.00025              
14:55:19.738174     ,0.078       ,0.077       ,1.295       ,20.900      ,20.901      ,20.956      ,-0.056      ,-0.557      ,27.602      ,-0.00123      ,2147483323    ,331.436         ,0.000         ,-0.000              ,-0.000              ,-1652.156       ,0.00000           ,-0.00018              
14:55:19.759245     ,0.078       ,0.077       ,1.344       ,20.890      ,20.872      ,20.956      ,-0.084      ,-0.587      ,27.377      ,-0.00115      ,2147483324    ,331.523         ,0.000         ,-0.000              ,-0.000              ,-1652.156       ,-0.00384          ,-0.00030              
14:55:19.770672     ,0.078       ,0.076       ,1.344       ,20.920      ,20.909      ,20.956      ,-0.047      ,-0.601      ,27.138      ,-0.00115      ,2147483324    ,331.523         ,0.000         ,-0.000              ,-0.000              ,-1652.156       ,0.00000           ,-0.00043              
14:55:19.790670     ,0.078       ,0.076       ,1.344       ,20.920      ,20.915      ,20.956      ,-0.041      ,-0.584      ,26.899      ,-0.00115      ,2147483324    ,331.523         ,0.000         ,-0.000              ,-0.001              ,-1652.155       ,0.00000           ,-0.00052              
14:55:19.810724     ,0.076       ,0.076       ,1.295       ,20.950      ,20.944      ,20.956      ,-0.012      ,-0.546      ,26.667      ,-0.00115      ,2147483324    ,331.523         ,0.000         ,-0.000              ,-0.001              ,-1652.155       ,0.00000           ,-0.00059              
14:55:19.830682     ,0.076       ,0.076       ,1.360       ,20.900      ,20.906      ,20.956      ,-0.050      ,-0.519      ,26.455      ,-0.00115      ,2147483324    ,331.523         ,0.000         ,-0.000              ,-0.001              ,-1652.155       ,0.00000           ,-0.00064              
14:55:19.850684     ,0.076       ,0.076       ,1.360       ,20.900      ,20.919      ,20.956      ,-0.037      ,-0.517      ,26.247      ,-0.00115      ,2147483324    ,331.523         ,0.000         ,-0.000              ,-0.001              ,-1652.155       ,0.00000           ,-0.00051              
14:55:19.870670     ,0.076       ,0.075       ,1.327       ,20.870      ,20.881      ,20.956      ,-0.075      ,-0.526      ,26.041      ,-0.00115      ,2147483324    ,331.523         ,0.000         ,-0.000              ,-0.000              ,-1652.155       ,0.00000           ,-0.00037              
