Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
15:36:37.099773     ,0.881       ,0.880       ,21.371      ,15.730      ,15.730      ,15.663      ,0.067       ,0.055       ,0.000          ,0.000       ,1.021       ,0.000       ,0.045       ,880.000     ,0.000       ,0.067       ,15.73000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48633       ,0.00000               ,0.000         ,5.790         ,5.790         ,0.045         ,0.043         
15:36:37.123232     ,0.881       ,0.880       ,21.371      ,15.590      ,15.590      ,15.663      ,-0.073      ,-0.035      ,0.000          ,0.000       ,-2.402      ,0.000       ,0.045       ,880.000     ,0.000       ,-0.073      ,15.59000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48633       ,0.00000               ,0.000         ,5.790         ,5.790         ,0.045         ,0.044         
15:36:37.123288     ,0.881       ,0.880       ,21.371      ,15.590      ,15.590      ,15.663      ,-0.073      ,-0.035      ,0.000          ,0.000       ,-2.402      ,0.000       ,0.045       ,880.000     ,0.000       ,-0.073      ,15.59000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48633       ,0.00000               ,0.000         ,5.790         ,5.790         ,0.045         ,0.044         
15:36:37.123439     ,0.881       ,0.880       ,21.371      ,15.590      ,15.590      ,15.663      ,-0.073      ,-0.046      ,0.000          ,0.000       ,-1.995      ,0.000       ,0.035       ,880.000     ,0.000       ,-0.073      ,15.59000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48633       ,0.00000               ,0.000         ,5.790         ,5.790         ,0.035         ,0.044         
15:36:37.133468     ,0.881       ,0.880       ,21.371      ,15.570      ,15.570      ,15.663      ,-0.093      ,-0.066      ,0.000          ,0.000       ,-2.066      ,0.000       ,0.025       ,880.000     ,0.000       ,-0.093      ,15.57000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48633       ,0.00000               ,0.000         ,5.790         ,5.790         ,0.025         ,0.053         
15:36:37.143452     ,0.881       ,0.880       ,21.371      ,15.590      ,15.590      ,15.663      ,-0.073      ,-0.059      ,0.000          ,0.000       ,-1.084      ,0.000       ,0.015       ,880.000     ,0.000       ,-0.073      ,15.59000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48633       ,0.00000               ,0.000         ,5.790         ,5.790         ,0.015         ,0.033         
15:36:37.153456     ,0.881       ,0.880       ,21.371      ,15.620      ,15.620      ,15.663      ,-0.043      ,-0.044      ,0.000          ,0.000       ,-0.123      ,0.000       ,0.005       ,880.000     ,0.000       ,-0.043      ,15.62000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48633       ,0.00000               ,0.000         ,5.790         ,5.790         ,0.005         ,0.025         
15:36:37.163469     ,0.881       ,0.880       ,21.371      ,15.720      ,15.720      ,15.663      ,0.057       ,0.020       ,0.000          ,0.000       ,2.385       ,0.000       ,0.015       ,880.000     ,0.000       ,0.057       ,15.72000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48633       ,0.00000               ,0.000         ,5.790         ,5.790         ,0.015         ,0.009         
15:36:37.183233     ,0.881       ,0.880       ,21.371      ,15.780      ,15.780      ,15.663      ,0.087       ,0.050       ,0.000          ,0.000       ,2.724       ,0.000       ,0.025       ,880.000     ,0.000       ,0.087       ,15.75000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48633       ,0.00000               ,0.000         ,5.790         ,5.790         ,0.025         ,0.015         
15:36:37.183455     ,0.881       ,0.880       ,21.371      ,15.780      ,15.780      ,15.663      ,0.117       ,0.078       ,0.000          ,0.000       ,2.847       ,0.000       ,0.035       ,880.000     ,0.000       ,0.117       ,15.78000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48633       ,0.00000               ,0.000         ,5.790         ,5.790         ,0.035         ,0.015         
15:36:37.196915     ,0.881       ,0.880       ,21.387      ,15.790      ,15.790      ,15.663      ,0.127       ,0.094       ,0.000          ,0.000       ,2.432       ,0.000       ,0.045       ,880.000     ,0.000       ,0.127       ,15.79000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48633       ,0.00000               ,0.000         ,5.790         ,5.790         ,0.045         ,0.033         
15:36:37.203458     ,0.881       ,0.880       ,21.387      ,15.770      ,15.770      ,15.663      ,0.107       ,0.089       ,0.000          ,0.000       ,1.368       ,0.000       ,0.055       ,880.000     ,0.000       ,0.107       ,15.77000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48633       ,0.00000               ,0.000         ,5.800         ,5.800         ,0.055         ,0.033         
15:36:37.213468     ,0.881       ,0.880       ,21.387      ,15.740      ,15.740      ,15.663      ,0.077       ,0.075       ,0.000          ,0.000       ,0.336       ,0.000       ,0.065       ,880.000     ,0.000       ,0.077       ,15.74000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48633       ,0.00000               ,0.000         ,5.800         ,5.800         ,0.065         ,0.042         
15:36:37.223464     ,0.881       ,0.880       ,21.387      ,15.730      ,15.730      ,15.663      ,0.067       ,0.069       ,0.000          ,0.000       ,0.079       ,0.000       ,0.075       ,880.000     ,0.000       ,0.067       ,15.73000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48633       ,0.00000               ,0.000         ,5.800         ,5.800         ,0.075         ,0.053         
15:36:37.233479     ,0.881       ,0.880       ,21.387      ,15.710      ,15.710      ,15.663      ,0.047       ,0.056       ,0.000          ,0.000       ,-0.387      ,0.000       ,0.085       ,880.000     ,0.000       ,0.047       ,15.71000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48828       ,0.00000               ,0.000         ,5.800         ,5.800         ,0.085         ,0.067         
15:36:37.243492     ,0.881       ,0.880       ,21.387      ,15.680      ,15.680      ,15.663      ,0.017       ,0.035       ,0.000          ,0.000       ,-0.984      ,0.000       ,0.095       ,880.000     ,0.000       ,0.017       ,15.68000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48828       ,0.00000               ,0.000         ,5.800         ,5.800         ,0.095         ,0.085         
15:36:37.253474     ,0.881       ,0.880       ,21.387      ,15.680      ,15.680      ,15.663      ,0.017       ,0.031       ,0.000          ,0.000       ,-0.657      ,0.000       ,0.105       ,880.000     ,0.000       ,0.017       ,15.68000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48828       ,0.00000               ,0.000         ,5.800         ,5.800         ,0.105         ,0.085         
15:36:37.263474     ,0.881       ,0.880       ,21.387      ,15.690      ,15.690      ,15.663      ,0.027       ,0.034       ,0.000          ,0.000       ,-0.180      ,0.000       ,0.115       ,880.000     ,0.000       ,0.027       ,15.69000      ,7579          ,-0.003          ,306.123       ,0.000               ,-0.000              ,-0.000          ,25152.48828       ,0.00000               ,0.000         ,5.800         ,5.800         ,0.115         ,0.095         
15:36:37.273468     ,0.881       ,0.880       ,21.387      ,15.720      ,15.720      ,15.663      ,0.057       ,0.051       ,0.000          ,0.000       ,0.683       ,0.000       ,0.125       ,880.000     ,0.000       ,0.057       ,15.72000      ,7580          ,-0.002          ,306.211       ,0.000               ,-0.000              ,-0.000          ,25152.48828       ,0.00000               ,0.000         ,5.800         ,5.800         ,0.125         ,0.094         
15:36:37.283471     ,0.881       ,0.880       ,21.387      ,15.740      ,15.740      ,15.663      ,0.077       ,0.065       ,0.000          ,0.000       ,1.060       ,0.000       ,0.135       ,880.000     ,0.000       ,0.077       ,15.74000      ,7580          ,-0.002          ,306.211       ,0.000               ,-0.000              ,0.001           ,25152.48828       ,0.00000               ,-0.000        ,5.800         ,5.800         ,0.135         ,0.118         
15:36:37.297002     ,0.881       ,0.880       ,21.403      ,15.750      ,15.750      ,15.663      ,0.087       ,0.074       ,0.000          ,0.000       ,1.096       ,0.000       ,0.145       ,880.000     ,0.000       ,0.087       ,15.75000      ,7581          ,-0.002          ,306.299       ,0.000               ,-0.000              ,0.001           ,25152.48828       ,-0.00767              ,-0.000        ,5.800         ,5.800         ,0.145         ,0.145         
15:36:37.323212     ,0.881       ,0.880       ,21.403      ,15.740      ,15.740      ,15.663      ,0.077       ,0.073       ,0.000          ,0.000       ,0.461       ,0.000       ,0.165       ,880.000     ,0.000       ,0.077       ,15.74000      ,7583          ,-0.002          ,306.475       ,0.600               ,-0.002              ,0.003           ,25152.49023       ,-0.00766              ,-0.001        ,5.800         ,5.800         ,0.165         ,0.133         
15:36:37.323271     ,0.881       ,0.880       ,21.403      ,15.740      ,15.740      ,15.663      ,0.077       ,0.073       ,0.000          ,0.000       ,0.461       ,0.000       ,0.165       ,880.000     ,0.000       ,0.077       ,15.74000      ,7583          ,-0.002          ,306.475       ,0.800               ,-0.003              ,0.003           ,25152.49023       ,-0.00766              ,-0.001        ,5.800         ,5.800         ,0.165         ,0.133         
15:36:37.343248     ,0.881       ,0.880       ,21.403      ,15.770      ,15.770      ,15.663      ,0.107       ,0.094       ,0.000          ,0.000       ,1.181       ,0.000       ,0.175       ,880.000     ,0.000       ,0.107       ,15.77000      ,7585          ,-0.002          ,306.650       ,1.000               ,-0.003              ,0.004           ,25152.49219       ,-0.00766              ,-0.001        ,5.800         ,5.800         ,0.175         ,0.165         
15:36:37.353233     ,0.881       ,0.880       ,21.403      ,15.780      ,15.780      ,15.663      ,0.117       ,0.103       ,0.000          ,0.000       ,1.178       ,0.000       ,0.185       ,880.000     ,0.000       ,0.117       ,15.78000      ,7586          ,-0.002          ,306.738       ,1.800               ,-0.006              ,0.005           ,25152.49805       ,-0.00767              ,-0.002        ,5.800         ,5.800         ,0.185         ,0.174         
15:36:37.363250     ,0.881       ,0.880       ,21.403      ,15.680      ,15.680      ,15.663      ,0.017       ,0.042       ,0.000          ,0.000       ,-1.623      ,0.000       ,0.195       ,880.000     ,0.000       ,0.017       ,15.68000      ,7587          ,-0.002          ,306.826       ,3.000               ,-0.010              ,0.006           ,25152.50195       ,-0.00768              ,-0.002        ,5.800         ,5.800         ,0.195         ,0.175         
15:36:37.373229     ,0.881       ,0.880       ,21.403      ,15.630      ,15.630      ,15.663      ,-0.033      ,0.005       ,0.000          ,0.000       ,-2.360      ,0.000       ,0.185       ,880.000     ,0.000       ,-0.033      ,15.63000      ,7587          ,-0.002          ,306.826       ,5.000               ,-0.017              ,0.007           ,25152.50977       ,0.00000               ,-0.002        ,5.800         ,5.800         ,0.185         ,0.183         
15:36:37.393271     ,0.881       ,0.880       ,21.403      ,15.570      ,15.570      ,15.663      ,-0.093      ,-0.054      ,0.000          ,0.000       ,-2.864      ,0.000       ,0.165       ,880.000     ,0.000       ,-0.093      ,15.57000      ,7588          ,-0.002          ,306.914       ,10.000              ,-0.035              ,0.009           ,25152.52539       ,0.00000               ,-0.003        ,5.790         ,5.790         ,0.165         ,0.178         
15:36:37.403217     ,0.881       ,0.880       ,21.403      ,15.420      ,15.420      ,15.663      ,-0.243      ,-0.159      ,0.000          ,0.000       ,-6.028      ,0.000       ,0.155       ,880.000     ,0.000       ,-0.243      ,15.42000      ,7588          ,-0.002          ,306.914       ,13.200              ,-0.046              ,0.010           ,25152.52930       ,0.00000               ,-0.003        ,5.790         ,5.790         ,0.155         ,0.165         
15:36:37.413235     ,0.881       ,0.880       ,21.403      ,15.340      ,15.340      ,15.663      ,-0.323      ,-0.229      ,0.000          ,0.000       ,-6.518      ,0.000       ,0.145       ,880.000     ,0.000       ,-0.323      ,15.34000      ,7588          ,-0.002          ,306.914       ,15.400              ,-0.054              ,0.010           ,25152.53516       ,0.00000               ,-0.003        ,5.790         ,5.790         ,0.145         ,0.152         
