Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
10:40:10.907413     ,0.881       ,0.880       ,18.947      ,16.160      ,16.146      ,16.152      ,-0.007      ,-0.002      ,0.000       ,-0.000      ,-0.002      ,880.000     ,0.000       ,-0.007      ,16.145      ,0.00000       ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,24123.418       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.002        ,-0.003        
10:40:10.916026     ,0.881       ,0.880       ,18.947      ,16.150      ,16.145      ,16.152      ,-0.006      ,-0.002      ,0.000       ,0.000       ,-0.002      ,880.000     ,0.000       ,-0.006      ,16.146      ,0.00000       ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,24123.418       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.002        ,0.000         
10:40:10.932066     ,0.881       ,0.880       ,18.947      ,16.150      ,16.142      ,16.152      ,-0.009      ,-0.003      ,-0.000      ,-0.000      ,-0.003      ,880.000     ,0.000       ,-0.009      ,16.143      ,0.00000       ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,24123.418       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.003        ,-0.001        
10:40:10.940642     ,0.881       ,0.880       ,18.947      ,16.150      ,16.142      ,16.152      ,-0.011      ,-0.003      ,-0.000      ,0.000       ,-0.003      ,880.000     ,0.000       ,-0.011      ,16.142      ,0.00000       ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,24123.418       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.003        ,0.000         
10:40:10.957749     ,0.881       ,0.880       ,18.947      ,16.150      ,16.141      ,16.152      ,-0.011      ,-0.003      ,-0.000      ,-0.000      ,-0.004      ,880.000     ,0.000       ,-0.011      ,16.141      ,0.00000       ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,24123.418       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.004        ,-0.001        
10:40:10.973598     ,0.881       ,0.880       ,18.947      ,16.150      ,16.142      ,16.152      ,-0.011      ,-0.003      ,-0.000      ,0.000       ,-0.004      ,880.000     ,0.000       ,-0.011      ,16.141      ,0.00000       ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,24123.418       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.004        ,0.000         
10:40:10.990370     ,0.881       ,0.880       ,18.947      ,16.150      ,16.140      ,16.152      ,-0.011      ,-0.003      ,-0.000      ,0.000       ,-0.004      ,880.000     ,0.000       ,-0.011      ,16.141      ,0.00000       ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,24123.418       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.004        ,-0.001        
10:40:10.990957     ,0.881       ,0.880       ,18.947      ,16.150      ,16.140      ,16.152      ,-0.012      ,-0.004      ,-0.001      ,-0.000      ,-0.004      ,880.000     ,0.000       ,-0.012      ,16.140      ,0.00000       ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,24123.418       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.004        ,-0.001        
10:40:11.018830     ,0.879       ,0.880       ,18.914      ,16.150      ,16.141      ,16.152      ,-0.011      ,-0.003      ,-0.001      ,0.000       ,-0.004      ,880.000     ,0.000       ,-0.011      ,16.141      ,0.00000       ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,24123.418       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.004        ,-0.001        
10:40:11.041669     ,0.879       ,0.880       ,18.914      ,16.140      ,16.140      ,16.152      ,-0.012      ,-0.004      ,-0.001      ,-0.000      ,-0.004      ,880.000     ,0.000       ,-0.012      ,16.140      ,0.00000       ,2147483646    ,359.824         ,0.000         ,-0.000              ,-0.000              ,24123.418       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.004        ,-0.001        
