Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
10:17:51.923822     ,0.876       ,0.880       ,19.962      ,14.510      ,14.510      ,14.440      ,0.070       ,0.072       ,0.000          ,0.000       ,-1.001      ,0.000       ,0.141       ,880.000     ,0.000       ,0.070       ,14.51000      ,6             ,0.000           ,0.527         ,0.800               ,-0.003              ,0.006           ,25683.01367       ,-0.01534              ,-0.002        ,5.220         ,5.220         ,0.141         ,0.140         
10:17:51.933812     ,0.876       ,0.880       ,19.962      ,14.500      ,14.500      ,14.440      ,0.060       ,0.063       ,0.000          ,0.000       ,-0.887      ,0.000       ,0.151       ,880.000     ,0.000       ,0.060       ,14.50000      ,7             ,0.001           ,0.615         ,1.000               ,-0.003              ,0.008           ,25683.01367       ,-0.00768              ,-0.003        ,5.220         ,5.220         ,0.151         ,0.140         
10:17:51.943799     ,0.876       ,0.880       ,19.962      ,14.500      ,14.500      ,14.440      ,0.060       ,0.063       ,0.000          ,0.000       ,-0.567      ,0.000       ,0.161       ,880.000     ,0.000       ,0.060       ,14.50000      ,8             ,0.001           ,0.703         ,1.000               ,-0.003              ,0.009           ,25683.01367       ,-0.00767              ,-0.003        ,5.220         ,5.220         ,0.161         ,0.151         
10:17:51.953814     ,0.876       ,0.880       ,19.962      ,14.430      ,14.430      ,14.440      ,-0.010      ,-0.005      ,0.000          ,0.000       ,-2.362      ,0.000       ,0.151       ,880.000     ,0.000       ,-0.010      ,14.43000      ,10            ,0.001           ,0.879         ,1.000               ,-0.003              ,0.011           ,25683.01562       ,-0.01535              ,-0.004        ,5.260         ,5.260         ,0.151         ,0.150         
10:17:51.963798     ,0.876       ,0.880       ,19.962      ,14.420      ,14.420      ,14.440      ,-0.020      ,-0.015      ,0.000          ,0.000       ,-2.014      ,0.000       ,0.141       ,880.000     ,0.000       ,-0.020      ,14.42000      ,12            ,0.001           ,1.055         ,1.400               ,-0.005              ,0.012           ,25683.01562       ,-0.01534              ,-0.004        ,5.260         ,5.260         ,0.141         ,0.150         
10:17:51.973809     ,0.876       ,0.880       ,19.962      ,14.600      ,14.600      ,14.440      ,0.160       ,0.157       ,0.000          ,0.000       ,3.671       ,0.000       ,0.151       ,880.000     ,0.000       ,0.160       ,14.60000      ,14            ,0.001           ,1.230         ,1.800               ,-0.006              ,0.015           ,25683.01758       ,-0.01532              ,-0.005        ,5.260         ,5.260         ,0.151         ,0.140         
10:17:51.983805     ,0.876       ,0.880       ,19.962      ,14.690      ,14.690      ,14.440      ,0.250       ,0.240       ,0.000          ,0.000       ,5.126       ,0.000       ,0.161       ,880.000     ,0.000       ,0.250       ,14.69000      ,16            ,0.001           ,1.406         ,2.000               ,-0.007              ,0.017           ,25683.01758       ,-0.01536              ,-0.006        ,5.260         ,5.260         ,0.161         ,0.150         
10:17:51.993804     ,0.876       ,0.880       ,19.962      ,14.630      ,14.630      ,14.440      ,0.190       ,0.183       ,0.000          ,0.000       ,1.943       ,0.000       ,0.171       ,880.000     ,0.000       ,0.190       ,14.63000      ,18            ,0.001           ,1.582         ,2.000               ,-0.007              ,0.020           ,25683.01953       ,-0.01533              ,-0.007        ,5.260         ,5.260         ,0.171         ,0.160         
10:17:52.016897     ,0.000       ,0.880       ,0.000       ,14.590      ,14.590      ,14.440      ,0.150       ,0.150       ,0.000          ,0.000       ,0.587       ,0.000       ,0.191       ,880.000     ,0.000       ,0.150       ,14.59000      ,23            ,0.002           ,2.021         ,2.600               ,-0.009              ,0.026           ,25683.02148       ,-0.01535              ,-0.009        ,5.260         ,5.260         ,0.191         ,0.191         
10:17:52.023005     ,0.876       ,0.880       ,19.962      ,14.610      ,14.610      ,14.440      ,0.170       ,0.169       ,0.000          ,0.000       ,1.038       ,0.000       ,0.201       ,880.000     ,0.000       ,0.170       ,14.61000      ,27            ,0.002           ,2.373         ,3.000               ,-0.010              ,0.029           ,25683.02148       ,-0.03068              ,-0.010        ,5.270         ,5.270         ,0.201         ,0.191         
