Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
09:23:05.175295     ,0.876       ,0.880       ,18.816      ,15.550      ,15.550      ,15.324      ,0.226       ,0.075       ,0.075       ,0.252       ,0.000       ,0.250       ,880.000     ,0.000       ,0.226       ,15.550      ,0.31853       ,4153          ,5.010           ,114.800       ,-0.401              ,1.258               ,24822.492       ,-0.46034          ,-0.41927              ,0.000         ,0.000         ,0.250         ,0.251         
09:23:05.190580     ,0.876       ,0.880       ,18.816      ,15.480      ,15.480      ,15.324      ,0.286       ,0.095       ,0.095       ,0.257       ,-0.000      ,0.260       ,880.000     ,0.000       ,0.286       ,15.610      ,0.32789       ,4275          ,15.732          ,115.600       ,-0.404              ,1.281               ,24822.535       ,-0.46778          ,-0.42715              ,0.000         ,0.000         ,0.270         ,0.257         
09:23:05.190692     ,0.876       ,0.880       ,18.816      ,15.480      ,15.480      ,15.324      ,0.156       ,0.052       ,0.052       ,0.259       ,-0.000      ,0.270       ,880.000     ,0.000       ,0.156       ,15.480      ,0.32789       ,4275          ,15.732          ,116.400       ,-0.406              ,1.293               ,24822.535       ,-0.46796          ,-0.43114              ,0.000         ,0.000         ,0.270         ,0.257         
09:23:05.200698     ,0.876       ,0.880       ,18.816      ,15.300      ,15.300      ,15.324      ,-0.024      ,-0.008      ,-0.008      ,0.259       ,-0.000      ,0.260       ,880.000     ,0.000       ,-0.024      ,15.300      ,0.33264       ,4337          ,21.182          ,117.400       ,-0.410              ,1.305               ,24822.553       ,-0.47578          ,-0.43510              ,0.000         ,0.000         ,0.260         ,0.265         
09:23:05.210631     ,0.876       ,0.880       ,18.816      ,15.160      ,15.160      ,15.324      ,-0.164      ,-0.055      ,-0.055      ,0.256       ,0.000       ,0.250       ,880.000     ,0.000       ,-0.164      ,15.160      ,0.33748       ,4400          ,26.719          ,118.200       ,-0.413              ,1.317               ,24822.576       ,-0.48278          ,-0.43915              ,0.000         ,0.000         ,0.250         ,0.260         
09:23:05.220598     ,0.876       ,0.880       ,18.816      ,15.180      ,15.180      ,15.324      ,-0.144      ,-0.048      ,-0.048      ,0.254       ,0.000       ,0.240       ,880.000     ,0.000       ,-0.144      ,15.180      ,0.34223       ,4462          ,32.168          ,119.200       ,-0.416              ,1.329               ,24822.598       ,-0.47573          ,-0.44294              ,0.000         ,0.000         ,0.240         ,0.251         
09:23:05.230613     ,0.876       ,0.880       ,18.816      ,15.210      ,15.210      ,15.324      ,-0.114      ,-0.038      ,-0.038      ,0.252       ,0.000       ,0.230       ,880.000     ,0.000       ,-0.114      ,15.210      ,0.34714       ,4526          ,37.793          ,120.200       ,-0.420              ,1.341               ,24822.623       ,-0.49098          ,-0.44686              ,0.000         ,0.000         ,0.230         ,0.237         
09:23:05.240580     ,0.876       ,0.880       ,18.816      ,15.250      ,15.250      ,15.324      ,-0.074      ,-0.025      ,-0.025      ,0.251       ,0.000       ,0.226       ,880.000     ,0.000       ,-0.074      ,15.250      ,0.35205       ,4590          ,43.418          ,121.200       ,-0.423              ,1.352               ,24822.643       ,-0.49059          ,-0.45076              ,0.000         ,0.000         ,0.226         ,0.232         
09:23:05.250589     ,0.876       ,0.880       ,18.816      ,15.460      ,15.460      ,15.324      ,0.136       ,0.045       ,0.045       ,0.253       ,0.000       ,0.236       ,880.000     ,0.000       ,0.136       ,15.460      ,0.35696       ,4654          ,49.043          ,122.200       ,-0.427              ,1.364               ,24822.662       ,-0.49137          ,-0.45454              ,0.000         ,0.000         ,0.236         ,0.222         
09:23:05.260576     ,0.876       ,0.880       ,18.816      ,15.570      ,15.570      ,15.324      ,0.246       ,0.082       ,0.082       ,0.257       ,-0.000      ,0.246       ,880.000     ,0.000       ,0.246       ,15.570      ,0.36187       ,4718          ,54.668          ,123.200       ,-0.430              ,1.375               ,24822.686       ,-0.49044          ,-0.45820              ,0.000         ,0.000         ,0.246         ,0.236         
09:23:05.274139     ,0.878       ,0.880       ,18.816      ,15.670      ,15.670      ,15.324      ,0.346       ,0.231       ,0.115       ,0.263       ,-0.000      ,0.256       ,880.000     ,0.000       ,0.346       ,15.670      ,0.36685       ,4783          ,60.381          ,124.200       ,-0.434              ,1.386               ,24822.711       ,-0.49875          ,-0.46196              ,0.000         ,0.000         ,0.256         ,0.257         
09:23:05.280591     ,0.878       ,0.880       ,18.816      ,15.540      ,15.540      ,15.324      ,0.216       ,0.072       ,0.072       ,0.266       ,-0.000      ,0.266       ,880.000     ,0.000       ,0.216       ,15.540      ,0.37191       ,4849          ,66.182          ,125.200       ,-0.437              ,1.397               ,24822.730       ,-0.50617          ,-0.46572              ,0.000         ,0.000         ,0.266         ,0.257         
09:23:05.290584     ,0.878       ,0.880       ,18.816      ,15.590      ,15.590      ,15.324      ,0.266       ,0.089       ,0.089       ,0.271       ,0.000       ,0.276       ,880.000     ,0.000       ,0.266       ,15.590      ,0.37690       ,4914          ,71.895          ,126.200       ,-0.441              ,1.408               ,24822.754       ,-0.49865          ,-0.46938              ,0.000         ,0.000         ,0.276         ,0.263         
09:23:05.300578     ,0.878       ,0.880       ,18.816      ,15.750      ,15.750      ,15.324      ,0.426       ,0.284       ,0.142       ,0.278       ,0.000       ,0.286       ,880.000     ,0.000       ,0.426       ,15.750      ,0.38196       ,4980          ,77.695          ,127.200       ,-0.444              ,1.419               ,24822.777       ,-0.50632          ,-0.47295              ,0.000         ,0.000         ,0.286         ,0.276         
09:23:05.321827     ,0.878       ,0.880       ,18.816      ,15.800      ,15.800      ,15.324      ,0.476       ,0.317       ,0.159       ,0.294       ,-0.000      ,0.306       ,880.000     ,0.000       ,0.476       ,15.800      ,0.39209       ,5112          ,89.297          ,128.400       ,-0.448              ,1.429               ,24822.824       ,-0.50561          ,-0.47633              ,0.000         ,0.000         ,0.306         ,0.293         
09:23:05.331679     ,0.878       ,0.880       ,18.816      ,15.830      ,15.830      ,15.324      ,0.506       ,0.337       ,0.169       ,0.302       ,0.000       ,0.316       ,880.000     ,0.000       ,0.506       ,15.830      ,0.39715       ,5178          ,95.098          ,129.600       ,-0.452              ,1.439               ,24822.852       ,-0.50668          ,-0.47966              ,0.000         ,0.000         ,0.316         ,0.306         
09:23:05.341662     ,0.878       ,0.880       ,18.816      ,15.590      ,15.590      ,15.324      ,0.266       ,0.089       ,0.089       ,0.306       ,-0.000      ,0.326       ,880.000     ,0.000       ,0.266       ,15.590      ,0.40229       ,5245          ,100.986         ,130.600       ,-0.456              ,1.457               ,24822.873       ,-0.51399          ,-0.48567              ,0.000         ,0.000         ,0.326         ,0.315         
09:23:05.351736     ,0.878       ,0.880       ,18.816      ,15.000      ,15.000      ,15.324      ,-0.324      ,-0.216      ,-0.108      ,0.301       ,-0.000      ,0.316       ,880.000     ,0.000       ,-0.324      ,15.000      ,0.40750       ,5313          ,106.963         ,131.200       ,-0.458              ,1.466               ,24822.898       ,-0.52208          ,-0.48863              ,0.000         ,0.000         ,0.316         ,0.325         
09:23:05.360649     ,0.878       ,0.880       ,18.816      ,15.040      ,15.040      ,15.324      ,-0.284      ,-0.095      ,-0.095      ,0.296       ,0.000       ,0.306       ,880.000     ,0.000       ,-0.284      ,15.040      ,0.41272       ,5381          ,112.939         ,131.800       ,-0.460              ,1.475               ,24822.920       ,-0.52067          ,-0.49161              ,0.000         ,0.000         ,0.306         ,0.315         
09:23:05.360749     ,0.878       ,0.880       ,18.816      ,15.040      ,15.040      ,15.324      ,-0.284      ,-0.095      ,-0.095      ,0.296       ,0.000       ,0.306       ,880.000     ,0.000       ,-0.284      ,15.040      ,0.41272       ,5381          ,112.939         ,132.600       ,-0.463              ,1.475               ,24822.920       ,-0.52067          ,-0.49161              ,0.000         ,0.000         ,0.306         ,0.315         
09:23:05.374196     ,0.883       ,0.880       ,18.816      ,15.200      ,15.200      ,15.324      ,-0.124      ,-0.041      ,-0.041      ,0.294       ,0.000       ,0.296       ,880.000     ,0.000       ,-0.124      ,15.200      ,0.41809       ,5451          ,119.092         ,133.400       ,-0.466              ,1.484               ,24822.941       ,-0.53749          ,-0.49472              ,0.000         ,0.000         ,0.296         ,0.296         
09:23:05.380881     ,0.883       ,0.880       ,18.816      ,15.190      ,15.190      ,15.324      ,-0.134      ,-0.045      ,-0.045      ,0.292       ,-0.000      ,0.286       ,880.000     ,0.000       ,-0.134      ,15.190      ,0.42338       ,5520          ,125.156         ,134.200       ,-0.468              ,1.493               ,24822.965       ,-0.52912          ,-0.49771              ,0.000         ,0.000         ,0.286         ,0.296         
09:23:05.403020     ,0.883       ,0.880       ,18.816      ,15.660      ,15.660      ,15.324      ,0.106       ,0.035       ,0.035       ,0.294       ,0.000       ,0.296       ,880.000     ,0.000       ,0.106       ,15.430      ,0.43404       ,5659          ,137.373         ,135.400       ,-0.473              ,1.502               ,24823.031       ,-0.52923          ,-0.50071              ,0.000         ,0.000         ,0.306         ,0.295         
09:23:05.409758     ,0.883       ,0.880       ,18.816      ,15.710      ,15.710      ,15.324      ,0.336       ,0.224       ,0.112       ,0.299       ,-0.000      ,0.306       ,880.000     ,0.000       ,0.336       ,15.660      ,0.43949       ,5730          ,143.613         ,136.400       ,-0.476              ,1.511               ,24823.037       ,-0.53717          ,-0.50372              ,0.000         ,0.000         ,0.306         ,0.296         
09:23:05.410630     ,0.883       ,0.880       ,18.816      ,15.710      ,15.710      ,15.324      ,0.386       ,0.257       ,0.129       ,0.306       ,-0.000      ,0.316       ,880.000     ,0.000       ,0.386       ,15.710      ,0.43949       ,5730          ,143.613         ,137.000       ,-0.478              ,1.521               ,24823.037       ,-0.54424          ,-0.50686              ,0.000         ,0.000         ,0.316         ,0.296         
09:23:05.420809     ,0.883       ,0.880       ,18.816      ,15.600      ,15.600      ,15.324      ,0.276       ,0.092       ,0.092       ,0.310       ,-0.000      ,0.326       ,880.000     ,0.000       ,0.276       ,15.600      ,0.44493       ,5801          ,149.854         ,137.400       ,-0.480              ,1.530               ,24823.064       ,-0.54457          ,-0.51009              ,0.000         ,0.000         ,0.326         ,0.315         
09:23:05.430602     ,0.883       ,0.880       ,18.816      ,15.480      ,15.480      ,15.324      ,0.156       ,0.052       ,0.052       ,0.313       ,-0.000      ,0.336       ,880.000     ,0.000       ,0.156       ,15.480      ,0.45045       ,5873          ,156.182         ,138.200       ,-0.482              ,1.541               ,24823.086       ,-0.55279          ,-0.51355              ,0.000         ,0.000         ,0.336         ,0.324         
09:23:05.451893     ,0.883       ,0.880       ,18.816      ,14.950      ,14.950      ,15.324      ,-0.374      ,-0.249      ,-0.125      ,0.306       ,-0.000      ,0.316       ,880.000     ,0.000       ,-0.374      ,14.950      ,0.46157       ,6018          ,168.926         ,139.600       ,-0.487              ,1.551               ,24823.143       ,-0.55230          ,-0.51706              ,0.000         ,0.000         ,0.316         ,0.328         
09:23:05.462744     ,0.883       ,0.880       ,18.816      ,15.010      ,15.010      ,15.324      ,-0.314      ,-0.105      ,-0.105      ,0.301       ,0.000       ,0.306       ,880.000     ,0.000       ,-0.314      ,15.010      ,0.46717       ,6091          ,175.342         ,141.000       ,-0.492              ,1.573               ,24823.182       ,-0.55941          ,-0.52421              ,0.000         ,0.000         ,0.306         ,0.314         
09:23:05.470635     ,0.883       ,0.880       ,18.816      ,15.500      ,15.500      ,15.324      ,0.176       ,0.059       ,0.059       ,0.304       ,0.000       ,0.316       ,880.000     ,0.000       ,0.176       ,15.500      ,0.47285       ,6165          ,181.846         ,142.200       ,-0.496              ,1.583               ,24823.188       ,-0.56826          ,-0.52773              ,0.000         ,0.000         ,0.316         ,0.314         
09:23:05.474344     ,0.879       ,0.880       ,18.849      ,15.500      ,15.500      ,15.324      ,0.176       ,0.059       ,0.059       ,0.304       ,0.000       ,0.316       ,880.000     ,0.000       ,0.176       ,15.500      ,0.47285       ,6165          ,181.846         ,142.600       ,-0.498              ,1.583               ,24823.188       ,-0.56826          ,-0.52773              ,0.000         ,0.000         ,0.316         ,0.317         
09:23:05.490708     ,0.879       ,0.880       ,18.849      ,15.330      ,15.330      ,15.324      ,0.006       ,0.002       ,0.002       ,0.309       ,-0.000      ,0.316       ,880.000     ,0.000       ,0.006       ,15.330      ,0.48435       ,6315          ,195.029         ,143.600       ,-0.501              ,1.605               ,24823.238       ,-0.58333          ,-0.53513              ,0.000         ,0.000         ,0.316         ,0.314         
09:23:05.490806     ,0.879       ,0.880       ,18.849      ,15.330      ,15.330      ,15.324      ,0.006       ,0.002       ,0.002       ,0.309       ,-0.000      ,0.316       ,880.000     ,0.000       ,0.006       ,15.330      ,0.48435       ,6315          ,195.029         ,144.400       ,-0.504              ,1.605               ,24823.238       ,-0.58333          ,-0.53513              ,0.000         ,0.000         ,0.316         ,0.314         
09:23:05.500589     ,0.879       ,0.880       ,18.849      ,15.190      ,15.190      ,15.324      ,-0.134      ,-0.045      ,-0.045      ,0.307       ,0.000       ,0.306       ,880.000     ,0.000       ,-0.134      ,15.190      ,0.49011       ,6390          ,201.621         ,145.400       ,-0.508              ,1.617               ,24823.264       ,-0.57513          ,-0.53897              ,0.000         ,0.000         ,0.306         ,0.319         
09:23:05.522650     ,0.879       ,0.880       ,18.849      ,15.570      ,15.570      ,15.324      ,0.106       ,0.035       ,0.035       ,0.309       ,0.000       ,0.316       ,880.000     ,0.000       ,0.106       ,15.430      ,0.50177       ,6542          ,214.980         ,146.200       ,-0.510              ,1.628               ,24823.338       ,-0.58257          ,-0.54280              ,0.000         ,0.000         ,0.326         ,0.316         
09:23:05.531659     ,0.879       ,0.880       ,18.849      ,15.710      ,15.710      ,15.324      ,0.246       ,0.082       ,0.082       ,0.313       ,-0.000      ,0.326       ,880.000     ,0.000       ,0.246       ,15.570      ,0.50767       ,6619          ,221.748         ,147.000       ,-0.513              ,1.640               ,24823.346       ,-0.58309          ,-0.54664              ,0.000         ,0.000         ,0.336         ,0.328         
09:23:05.543927     ,0.879       ,0.880       ,18.849      ,15.750      ,15.750      ,15.324      ,0.386       ,0.257       ,0.129       ,0.319       ,0.000       ,0.336       ,880.000     ,0.000       ,0.386       ,15.710      ,0.51350       ,6695          ,228.428         ,147.800       ,-0.516              ,1.651               ,24823.391       ,-0.59077          ,-0.55047              ,0.000         ,0.000         ,0.346         ,0.329         
09:23:05.550505     ,0.879       ,0.880       ,18.849      ,16.030      ,16.030      ,15.324      ,0.426       ,0.284       ,0.142       ,0.326       ,-0.000      ,0.346       ,880.000     ,0.000       ,0.426       ,15.750      ,0.51941       ,6772          ,235.195         ,148.800       ,-0.519              ,1.663               ,24823.398       ,-0.58245          ,-0.55418              ,0.000         ,0.000         ,0.346         ,0.333         
09:23:05.550651     ,0.879       ,0.880       ,18.849      ,16.030      ,16.030      ,15.324      ,0.706       ,0.471       ,0.235       ,0.338       ,0.000       ,0.356       ,880.000     ,0.000       ,0.706       ,16.030      ,0.51941       ,6772          ,235.195         ,149.600       ,-0.522              ,1.673               ,24823.398       ,-0.59124          ,-0.55780              ,0.000         ,0.000         ,0.356         ,0.333         
09:23:05.560628     ,0.879       ,0.880       ,18.849      ,16.260      ,16.260      ,15.324      ,0.936       ,0.624       ,0.312       ,0.354       ,-0.000      ,0.366       ,880.000     ,0.000       ,0.936       ,16.260      ,0.52531       ,6849          ,241.963         ,150.400       ,-0.525              ,1.684               ,24823.424       ,-0.58988          ,-0.56134              ,0.000         ,0.000         ,0.366         ,0.354         
09:23:05.574121     ,0.881       ,0.880       ,18.816      ,15.770      ,15.770      ,15.324      ,0.446       ,0.149       ,0.149       ,0.361       ,-0.000      ,0.376       ,880.000     ,0.000       ,0.446       ,15.770      ,0.53122       ,6926          ,248.730         ,151.200       ,-0.528              ,1.694               ,24823.449       ,-0.59118          ,-0.56470              ,0.000         ,0.000         ,0.376         ,0.378         
09:23:05.580579     ,0.881       ,0.880       ,18.816      ,15.260      ,15.260      ,15.324      ,-0.064      ,-0.021      ,-0.021      ,0.360       ,-0.000      ,0.366       ,880.000     ,0.000       ,-0.064      ,15.260      ,0.53720       ,7004          ,255.586         ,152.200       ,-0.531              ,1.704               ,24823.477       ,-0.59832          ,-0.56801              ,0.000         ,0.000         ,0.366         ,0.378         
09:23:05.590585     ,0.881       ,0.880       ,18.816      ,15.180      ,15.180      ,15.324      ,-0.144      ,-0.048      ,-0.048      ,0.358       ,0.000       ,0.356       ,880.000     ,0.000       ,-0.144      ,15.180      ,0.54311       ,7081          ,262.354         ,153.200       ,-0.535              ,1.713               ,24823.504       ,-0.58988          ,-0.57093              ,0.000         ,0.000         ,0.356         ,0.362         
09:23:05.600590     ,0.881       ,0.880       ,18.816      ,15.510      ,15.510      ,15.324      ,0.186       ,0.062       ,0.062       ,0.361       ,0.000       ,0.366       ,880.000     ,0.000       ,0.186       ,15.510      ,0.54909       ,7159          ,269.209         ,154.200       ,-0.538              ,1.721               ,24823.531       ,-0.59892          ,-0.57376              ,0.000         ,0.000         ,0.366         ,0.354         
09:23:05.610743     ,0.881       ,0.880       ,18.816      ,15.510      ,15.510      ,15.324      ,0.186       ,0.062       ,0.062       ,0.364       ,-0.000      ,0.376       ,880.000     ,0.000       ,0.186       ,15.510      ,0.55515       ,7238          ,276.152         ,154.800       ,-0.540              ,1.730               ,24823.561       ,-0.60563          ,-0.57652              ,0.000         ,0.000         ,0.376         ,0.368         
09:23:05.620658     ,0.881       ,0.880       ,18.816      ,15.530      ,15.530      ,15.324      ,0.206       ,0.069       ,0.069       ,0.367       ,0.000       ,0.386       ,880.000     ,0.000       ,0.206       ,15.530      ,0.56113       ,7316          ,283.008         ,155.400       ,-0.542              ,1.737               ,24823.586       ,-0.59850          ,-0.57909              ,0.000         ,0.000         ,0.386         ,0.372         
09:23:05.630607     ,0.881       ,0.880       ,18.816      ,15.730      ,15.730      ,15.324      ,0.406       ,0.271       ,0.135       ,0.374       ,0.000       ,0.396       ,880.000     ,0.000       ,0.406       ,15.730      ,0.56719       ,7395          ,289.951         ,156.200       ,-0.545              ,1.745               ,24823.613       ,-0.60575          ,-0.58151              ,0.000         ,0.000         ,0.396         ,0.385         
09:23:05.640682     ,0.881       ,0.880       ,18.816      ,15.790      ,15.790      ,15.324      ,0.466       ,0.311       ,0.155       ,0.382       ,-0.000      ,0.406       ,880.000     ,0.000       ,0.466       ,15.790      ,0.57333       ,7475          ,296.982         ,157.200       ,-0.549              ,1.752               ,24823.645       ,-0.61305          ,-0.58401              ,0.000         ,0.000         ,0.406         ,0.392         
09:23:05.650565     ,0.881       ,0.880       ,18.816      ,15.390      ,15.390      ,15.324      ,0.066       ,0.022       ,0.022       ,0.383       ,-0.000      ,0.405       ,880.000     ,0.000       ,0.066       ,15.390      ,0.57946       ,7555          ,304.014         ,158.200       ,-0.552              ,1.759               ,24823.668       ,-0.61452          ,-0.58650              ,0.000         ,0.000         ,0.405         ,0.403         
09:23:05.660609     ,0.881       ,0.880       ,18.816      ,15.250      ,15.250      ,15.324      ,-0.074      ,-0.025      ,-0.025      ,0.382       ,0.000       ,0.395       ,880.000     ,0.000       ,-0.074      ,15.250      ,0.58560       ,7635          ,311.045         ,159.200       ,-0.556              ,1.767               ,24823.697       ,-0.61293          ,-0.58895              ,0.000         ,0.000         ,0.395         ,0.411         
09:23:05.683299     ,0.881       ,0.880       ,18.865      ,15.220      ,15.220      ,15.324      ,-0.104      ,-0.035      ,-0.035      ,0.379       ,-0.000      ,0.375       ,880.000     ,0.000       ,-0.104      ,15.220      ,0.59795       ,7796          ,325.195         ,160.600       ,-0.561              ,1.774               ,24823.754       ,-0.61372          ,-0.59138              ,0.000         ,0.000         ,0.375         ,0.381         
09:23:05.689705     ,0.881       ,0.880       ,18.865      ,15.010      ,15.010      ,15.324      ,-0.104      ,-0.035      ,-0.035      ,0.379       ,-0.000      ,0.375       ,880.000     ,0.000       ,-0.104      ,15.220      ,0.60416       ,7877          ,332.314         ,161.400       ,-0.563              ,1.781               ,24823.783       ,-0.62139          ,-0.59379              ,0.000         ,0.000         ,0.375         ,0.381         
09:23:05.690570     ,0.881       ,0.880       ,18.865      ,15.010      ,15.010      ,15.324      ,-0.314      ,-0.209      ,-0.105      ,0.374       ,-0.000      ,0.365       ,880.000     ,0.000       ,-0.314      ,15.010      ,0.60416       ,7877          ,332.314         ,161.600       ,-0.564              ,1.789               ,24823.783       ,-0.62108          ,-0.59630              ,0.000         ,0.000         ,0.365         ,0.381         
