Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
15:05:49.969536     ,0.881       ,0.880       ,19.422      ,14.150      ,14.150      ,14.135      ,0.015       ,0.004       ,0.004          ,0.005       ,-0.006      ,0.000       ,-0.003      ,880.000     ,0.000       ,0.015       ,14.15000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.003        ,-0.008        
15:05:49.979544     ,0.881       ,0.880       ,19.422      ,14.140      ,14.140      ,14.135      ,0.005       ,0.003       ,0.003          ,0.002       ,-0.006      ,-0.000      ,-0.003      ,880.000     ,0.000       ,0.005       ,14.14000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.003        ,-0.005        
15:05:49.989534     ,0.881       ,0.880       ,19.422      ,14.150      ,14.150      ,14.135      ,0.015       ,0.004       ,0.004          ,0.005       ,-0.006      ,0.000       ,-0.003      ,880.000     ,0.000       ,0.015       ,14.15000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.003        ,-0.004        
15:05:49.999535     ,0.881       ,0.880       ,19.422      ,14.150      ,14.150      ,14.135      ,0.015       ,0.004       ,0.004          ,0.005       ,-0.006      ,-0.000      ,-0.002      ,880.000     ,0.000       ,0.015       ,14.15000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.002        ,-0.005        
15:05:50.009537     ,0.881       ,0.880       ,19.422      ,14.140      ,14.140      ,14.135      ,0.005       ,0.003       ,0.003          ,0.002       ,-0.006      ,-0.000      ,-0.003      ,880.000     ,0.000       ,0.005       ,14.14000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.003        ,-0.004        
15:05:50.019539     ,0.881       ,0.880       ,19.422      ,14.140      ,14.140      ,14.135      ,0.005       ,0.003       ,0.003          ,0.002       ,-0.006      ,0.000       ,-0.003      ,880.000     ,0.000       ,0.005       ,14.14000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.003        ,-0.005        
15:05:50.029538     ,0.881       ,0.880       ,19.422      ,14.150      ,14.150      ,14.135      ,0.015       ,0.003       ,0.003          ,0.005       ,-0.006      ,0.000       ,-0.002      ,880.000     ,0.000       ,0.015       ,14.15000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.002        ,-0.005        
15:05:50.039530     ,0.881       ,0.880       ,19.422      ,14.150      ,14.150      ,14.135      ,0.015       ,0.004       ,0.004          ,0.005       ,-0.005      ,-0.000      ,-0.001      ,880.000     ,0.000       ,0.015       ,14.15000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.001        ,-0.003        
15:05:50.049539     ,0.881       ,0.880       ,19.422      ,14.150      ,14.150      ,14.135      ,0.015       ,0.004       ,0.004          ,0.005       ,-0.005      ,0.000       ,-0.001      ,880.000     ,0.000       ,0.015       ,14.15000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.001        ,-0.006        
15:05:50.063103     ,0.881       ,0.880       ,19.356      ,14.150      ,14.150      ,14.135      ,0.015       ,0.004       ,0.004          ,0.005       ,-0.005      ,0.000       ,-0.000      ,880.000     ,0.000       ,0.015       ,14.15000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.000        ,0.000         
15:05:50.069534     ,0.881       ,0.880       ,19.356      ,14.150      ,14.150      ,14.135      ,0.015       ,0.005       ,0.005          ,0.005       ,-0.005      ,0.000       ,0.000       ,880.000     ,0.000       ,0.015       ,14.15000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.000         ,0.000         
15:05:50.079555     ,0.881       ,0.880       ,19.356      ,14.150      ,14.150      ,14.135      ,0.015       ,0.005       ,0.005          ,0.005       ,-0.004      ,0.000       ,0.000       ,880.000     ,0.000       ,0.015       ,14.15000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.000         ,0.000         
15:05:50.097147     ,0.881       ,0.880       ,19.356      ,14.150      ,14.150      ,14.135      ,0.015       ,0.005       ,0.005          ,0.005       ,-0.004      ,0.000       ,0.001       ,880.000     ,0.000       ,0.015       ,14.15000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.001         ,0.001         
15:05:50.099539     ,0.881       ,0.880       ,19.356      ,14.140      ,14.140      ,14.135      ,0.005       ,0.004       ,0.004          ,0.002       ,-0.004      ,-0.000      ,-0.000      ,880.000     ,0.000       ,0.005       ,14.14000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.000        ,0.001         
15:05:50.109558     ,0.881       ,0.880       ,19.356      ,14.140      ,14.140      ,14.135      ,0.005       ,0.003       ,0.003          ,0.002       ,-0.004      ,0.000       ,-0.001      ,880.000     ,0.000       ,0.005       ,14.14000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.001        ,0.000         
15:05:50.119543     ,0.881       ,0.880       ,19.356      ,14.140      ,14.140      ,14.135      ,0.005       ,0.003       ,0.003          ,0.002       ,-0.004      ,0.000       ,-0.001      ,880.000     ,0.000       ,0.005       ,14.14000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.001        ,0.000         
15:05:50.129543     ,0.881       ,0.880       ,19.356      ,14.140      ,14.140      ,14.135      ,0.005       ,0.002       ,0.002          ,0.002       ,-0.004      ,0.000       ,-0.001      ,880.000     ,0.000       ,0.005       ,14.14000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.001        ,-0.001        
15:05:50.139554     ,0.881       ,0.880       ,19.356      ,14.140      ,14.140      ,14.135      ,0.005       ,0.002       ,0.002          ,0.002       ,-0.004      ,0.000       ,-0.002      ,880.000     ,0.000       ,0.005       ,14.14000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.002        ,-0.001        
15:05:50.149621     ,0.881       ,0.880       ,19.356      ,14.150      ,14.150      ,14.135      ,0.015       ,0.003       ,0.003          ,0.005       ,-0.003      ,0.000       ,-0.000      ,880.000     ,0.000       ,0.015       ,14.15000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.000        ,-0.001        
15:05:50.163091     ,0.879       ,0.880       ,19.422      ,14.150      ,14.150      ,14.135      ,0.015       ,0.004       ,0.004          ,0.005       ,-0.003      ,-0.000      ,0.000       ,880.000     ,0.000       ,0.015       ,14.15000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.000         ,-0.001        
15:05:50.169546     ,0.879       ,0.880       ,19.422      ,14.150      ,14.150      ,14.135      ,0.015       ,0.004       ,0.004          ,0.005       ,-0.003      ,0.000       ,0.001       ,880.000     ,0.000       ,0.015       ,14.15000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.001         ,-0.001        
15:05:50.179548     ,0.879       ,0.880       ,19.422      ,14.270      ,14.270      ,14.135      ,0.135       ,0.016       ,0.016          ,0.045       ,-0.001      ,0.000       ,0.011       ,880.000     ,0.000       ,0.135       ,14.27000      ,2147483590    ,0.000           ,354.902       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.011         ,-0.001        
15:05:50.189664     ,0.879       ,0.880       ,19.422      ,14.440      ,14.440      ,14.135      ,0.305       ,0.084       ,0.042          ,0.102       ,0.004       ,0.000       ,0.021       ,880.000     ,0.000       ,0.305       ,14.44000      ,2147483591    ,0.000           ,354.990       ,0.000               ,-0.000              ,0.000           ,25237.22852       ,-0.00766              ,-0.000        ,0.000         ,0.000         ,0.021         ,-0.001        
15:05:50.199546     ,0.879       ,0.880       ,19.422      ,14.360      ,14.360      ,14.135      ,0.225       ,0.052       ,0.052          ,0.075       ,0.008       ,-0.000      ,0.031       ,880.000     ,0.000       ,0.225       ,14.36000      ,2147483591    ,0.000           ,354.990       ,0.000               ,-0.000              ,0.001           ,25237.23047       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.031         ,-0.001        
15:05:50.227838     ,0.879       ,0.880       ,19.422      ,14.220      ,14.220      ,14.135      ,0.085       ,0.037       ,0.037          ,0.028       ,0.010       ,0.000       ,0.047       ,880.000     ,0.000       ,0.085       ,14.22000      ,2147483593    ,0.001           ,355.166       ,0.200               ,-0.001              ,0.002           ,25237.23047       ,-0.00766              ,-0.001        ,0.000         ,0.000         ,0.047         ,0.029         
