Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
09:03:53.409971     ,0.883       ,0.880       ,21.976      ,15.630      ,15.630      ,15.709      ,-0.079      ,-0.056      ,0.000          ,0.000       ,-1.684      ,0.000       ,0.030       ,880.000     ,0.000       ,-0.079      ,15.63000      ,2147483644    ,-0.000          ,359.648       ,0.000               ,-0.000              ,0.000           ,25008.99609       ,0.00000               ,-0.000        ,5.800         ,5.800         ,0.020         ,0.033         
09:03:53.427502     ,0.883       ,0.880       ,21.976      ,15.670      ,15.670      ,15.709      ,-0.039      ,-0.041      ,0.000          ,0.000       ,-0.037      ,0.000       ,0.010       ,880.000     ,0.000       ,-0.039      ,15.67000      ,2147483644    ,-0.000          ,359.648       ,0.000               ,-0.000              ,0.000           ,25008.99609       ,0.00000               ,-0.000        ,5.800         ,5.800         ,0.010         ,0.030         
09:03:53.450520     ,0.883       ,0.880       ,21.976      ,15.800      ,15.800      ,15.709      ,-0.039      ,-0.041      ,0.000          ,0.000       ,-0.037      ,0.000       ,0.010       ,880.000     ,0.000       ,-0.039      ,15.67000      ,2147483644    ,-0.000          ,359.648       ,0.000               ,-0.000              ,0.000           ,25008.99609       ,0.00000               ,-0.000        ,5.800         ,5.800         ,0.020         ,0.019         
09:03:53.458076     ,0.883       ,0.880       ,21.976      ,15.780      ,15.780      ,15.709      ,0.021       ,-0.002      ,0.000          ,0.000       ,1.417       ,0.000       ,0.020       ,880.000     ,0.000       ,0.021       ,15.73000      ,2147483644    ,-0.000          ,359.648       ,0.000               ,-0.000              ,0.000           ,25008.99609       ,0.00000               ,-0.000        ,5.800         ,5.800         ,0.020         ,0.030         
09:03:53.461731     ,0.879       ,0.880       ,21.993      ,15.780      ,15.780      ,15.709      ,0.071       ,0.038       ,0.000          ,0.000       ,2.541       ,0.000       ,0.030       ,880.000     ,0.000       ,0.071       ,15.78000      ,2147483644    ,-0.000          ,359.648       ,0.000               ,-0.000              ,0.000           ,25008.99609       ,0.00000               ,-0.000        ,5.800         ,5.800         ,0.030         ,0.011         
09:03:53.477632     ,0.879       ,0.880       ,21.993      ,15.690      ,15.690      ,15.709      ,-0.019      ,-0.012      ,0.000          ,0.000       ,-0.380      ,0.000       ,0.020       ,880.000     ,0.000       ,-0.019      ,15.69000      ,2147483644    ,-0.000          ,359.648       ,0.000               ,-0.000              ,0.000           ,25008.99609       ,0.00000               ,-0.000        ,5.790         ,5.790         ,0.020         ,0.028         
09:03:53.487760     ,0.879       ,0.880       ,21.993      ,15.680      ,15.680      ,15.709      ,-0.029      ,-0.022      ,0.000          ,0.000       ,-0.710      ,0.000       ,0.010       ,880.000     ,0.000       ,-0.029      ,15.68000      ,2147483644    ,-0.000          ,359.648       ,0.000               ,-0.000              ,0.000           ,25008.99609       ,0.00000               ,-0.000        ,5.790         ,5.790         ,0.010         ,0.020         
09:03:53.497679     ,0.879       ,0.880       ,21.993      ,15.620      ,15.620      ,15.709      ,-0.089      ,-0.062      ,0.000          ,0.000       ,-2.117      ,0.000       ,0.000       ,880.000     ,0.000       ,-0.089      ,15.62000      ,2147483644    ,-0.000          ,359.648       ,0.000               ,-0.000              ,0.000           ,25008.99609       ,0.00000               ,-0.000        ,5.790         ,5.790         ,0.000         ,0.011         
09:03:53.507723     ,0.879       ,0.880       ,21.993      ,15.620      ,15.620      ,15.709      ,-0.089      ,-0.068      ,0.000          ,0.000       ,-1.602      ,0.000       ,-0.010      ,880.000     ,0.000       ,-0.089      ,15.62000      ,2147483644    ,-0.000          ,359.648       ,0.000               ,-0.000              ,0.000           ,25008.99609       ,0.00000               ,-0.000        ,5.790         ,5.790         ,-0.010        ,0.003         
09:03:53.517594     ,0.879       ,0.880       ,21.993      ,15.720      ,15.720      ,15.709      ,0.011       ,-0.009      ,0.000          ,0.000       ,1.295       ,0.000       ,-0.020      ,880.000     ,0.000       ,0.011       ,15.72000      ,2147483644    ,-0.000          ,359.648       ,0.000               ,-0.000              ,0.000           ,25008.99609       ,0.00000               ,-0.000        ,5.790         ,5.790         ,-0.020        ,-0.009        
