Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
16:45:38.350860     ,0.051       ,0.000       ,0.885       ,20.850      ,20.847      ,20.849      ,-0.002      ,-0.045      ,0.000       ,0.01150       ,2147474608    ,285.469         ,149.800       ,-0.523              ,-0.000              ,1399.643        ,0.00000           ,-0.00008              
16:45:38.371485     ,0.049       ,0.000       ,0.885       ,20.850      ,20.852      ,20.849      ,0.002       ,-0.040      ,0.000       ,0.01150       ,2147474608    ,285.469         ,149.600       ,-0.522              ,-0.000              ,1399.695        ,0.00000           ,-0.00006              
16:45:38.392233     ,0.049       ,0.000       ,0.885       ,20.850      ,20.852      ,20.849      ,0.002       ,-0.025      ,0.000       ,0.01150       ,2147474608    ,285.469         ,149.800       ,-0.523              ,-0.000              ,1399.746        ,0.00000           ,-0.00004              
16:45:38.411860     ,0.049       ,0.000       ,0.869       ,20.840      ,20.843      ,20.849      ,-0.007      ,-0.011      ,0.000       ,0.01150       ,2147474608    ,285.469         ,150.600       ,-0.526              ,-0.000              ,1399.796        ,0.00000           ,-0.00003              
16:45:38.432488     ,0.049       ,0.000       ,0.869       ,20.840      ,20.843      ,20.849      ,-0.006      ,-0.025      ,0.000       ,0.01150       ,2147474608    ,285.469         ,151.000       ,-0.527              ,-0.000              ,1399.844        ,0.00000           ,-0.00002              
16:45:38.453198     ,0.049       ,0.000       ,0.885       ,20.840      ,20.840      ,20.849      ,-0.010      ,-0.041      ,0.000       ,0.01150       ,2147474608    ,285.469         ,150.800       ,-0.526              ,-0.000              ,1399.893        ,0.00000           ,-0.00002              
16:45:38.474009     ,0.049       ,0.000       ,0.885       ,20.850      ,20.846      ,20.849      ,-0.004      ,-0.059      ,0.000       ,0.01150       ,2147474608    ,285.469         ,150.400       ,-0.525              ,-0.000              ,1399.944        ,0.00000           ,-0.00001              
16:45:38.494819     ,0.049       ,0.000       ,0.885       ,20.850      ,20.846      ,20.849      ,-0.003      ,-0.062      ,0.000       ,0.01150       ,2147474608    ,285.469         ,150.000       ,-0.524              ,-0.000              ,1399.994        ,0.00000           ,-0.00001              
16:45:38.515667     ,0.049       ,0.000       ,0.869       ,20.850      ,20.851      ,20.849      ,0.001       ,-0.053      ,0.000       ,0.01150       ,2147474608    ,285.469         ,150.000       ,-0.524              ,-0.000              ,1400.043        ,0.00000           ,-0.00001              
16:45:38.536509     ,0.051       ,0.000       ,0.869       ,20.850      ,20.852      ,20.849      ,0.002       ,-0.044      ,0.000       ,0.01150       ,2147474608    ,285.469         ,149.800       ,-0.523              ,-0.000              ,1400.091        ,0.00000           ,-0.00000              
