Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
10:28:11.052073     ,0.881       ,0.880       ,19.897      ,15.900      ,15.900      ,15.605      ,0.295       ,0.298       ,0.000          ,0.000       ,5.164       ,0.000       ,0.030       ,880.000     ,0.000       ,0.295       ,15.90000      ,2147481489    ,-0.044          ,170.244       ,0.000               ,-0.000              ,0.001           ,25518.88086       ,0.00000               ,-0.000        ,5.580         ,5.580         ,0.030         ,0.015         
10:28:11.071630     ,0.881       ,0.880       ,19.897      ,15.920      ,15.920      ,15.605      ,0.295       ,0.298       ,0.000          ,0.000       ,5.164       ,0.000       ,0.030       ,880.000     ,0.000       ,0.295       ,15.90000      ,2147481491    ,-0.044          ,170.420       ,0.000               ,-0.000              ,0.001           ,25518.88086       ,0.00000               ,-0.000        ,5.590         ,5.590         ,0.030         ,0.018         
10:28:11.082011     ,0.881       ,0.880       ,19.897      ,15.960      ,15.960      ,15.605      ,0.295       ,0.305       ,0.000          ,0.000       ,4.314       ,0.000       ,0.040       ,880.000     ,0.000       ,0.295       ,15.90000      ,2147481492    ,-0.044          ,170.508       ,0.000               ,-0.000              ,0.001           ,25518.88086       ,-0.00767              ,-0.000        ,5.600         ,5.600         ,0.050         ,0.019         
10:28:11.097070     ,0.876       ,0.880       ,19.897      ,15.900      ,15.900      ,15.605      ,0.355       ,0.361       ,0.000          ,0.000       ,4.622       ,0.000       ,0.050       ,880.000     ,0.000       ,0.355       ,15.96000      ,2147481492    ,-0.044          ,170.508       ,0.400               ,-0.001              ,0.002           ,25518.88086       ,-0.00766              ,-0.001        ,5.600         ,5.600         ,0.050         ,0.048         
10:28:11.121434     ,0.876       ,0.880       ,19.897      ,15.390      ,15.390      ,15.605      ,0.105       ,0.124       ,0.000          ,0.000       ,-0.998      ,0.000       ,0.060       ,880.000     ,0.000       ,0.105       ,15.71000      ,2147481494    ,-0.044          ,170.684       ,1.000               ,-0.003              ,0.003           ,25518.88086       ,-0.00764              ,-0.001        ,5.620         ,5.620         ,0.060         ,0.060         
10:28:11.158842     ,0.876       ,0.880       ,19.897      ,14.740      ,14.740      ,15.605      ,-0.215      ,-0.204      ,0.000          ,0.000       ,-7.310      ,0.000       ,0.050       ,880.000     ,0.000       ,-0.215      ,15.39000      ,2147481492    ,-0.044          ,170.508       ,0.800               ,-0.003              ,0.004           ,25518.88086       ,0.00000               ,-0.001        ,5.640         ,5.640         ,0.050         ,0.060         
10:28:11.158972     ,0.876       ,0.880       ,19.897      ,14.750      ,14.750      ,15.605      ,-0.865      ,-0.852      ,0.000          ,0.000       ,-10.000     ,0.000       ,0.040       ,880.000     ,0.000       ,-0.865      ,14.74000      ,2147481490    ,-0.044          ,170.332       ,0.400               ,-0.001              ,0.005           ,25518.88086       ,0.00768               ,-0.002        ,5.640         ,5.640         ,0.040         ,0.060         
10:28:11.189299     ,0.876       ,0.880       ,19.897      ,14.610      ,14.610      ,15.605      ,-0.835      ,-0.855      ,0.000          ,0.000       ,-8.098      ,0.000       ,0.030       ,880.000     ,0.000       ,-0.835      ,14.77000      ,2147481486    ,-0.045          ,169.980       ,-0.400              ,0.001               ,0.004           ,25518.87695       ,0.01537               ,-0.001        ,5.660         ,5.660         ,0.030         ,0.048         
10:28:11.189494     ,0.876       ,0.880       ,19.897      ,14.600      ,14.600      ,15.605      ,-0.995      ,-1.005      ,0.000          ,0.000       ,-9.524      ,0.000       ,0.020       ,880.000     ,0.000       ,-0.995      ,14.61000      ,2147481483    ,-0.045          ,169.717       ,-0.800              ,0.003               ,0.004           ,25518.87695       ,0.01537               ,-0.001        ,5.660         ,5.660         ,0.020         ,0.048         
10:28:11.210366     ,0.876       ,0.880       ,19.897      ,14.680      ,14.680      ,15.605      ,-1.005      ,-1.023      ,0.000          ,0.000       ,-8.035      ,0.000       ,0.010       ,880.000     ,0.000       ,-1.005      ,14.60000      ,2147481480    ,-0.045          ,169.453       ,-1.200              ,0.004               ,0.001           ,25518.87500       ,0.02305               ,-0.000        ,5.660         ,5.660         ,0.000         ,0.014         
