Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
16:07:26.611910     ,0.876       ,0.880       ,20.192      ,14.250      ,14.250      ,14.248      ,0.002       ,0.000       ,0.000          ,0.001       ,0.004       ,-0.000      ,0.004       ,880.000     ,0.000       ,0.002       ,14.25000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.450         ,5.450         ,0.004         ,0.003         
16:07:26.621911     ,0.876       ,0.880       ,20.192      ,14.240      ,14.240      ,14.248      ,-0.008      ,-0.001      ,-0.001         ,-0.003      ,0.004       ,-0.000      ,0.003       ,880.000     ,0.000       ,-0.008      ,14.24000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.460         ,5.460         ,0.003         ,0.003         
16:07:26.631912     ,0.876       ,0.880       ,20.192      ,14.250      ,14.250      ,14.248      ,0.002       ,-0.000      ,-0.000         ,0.001       ,0.004       ,0.000       ,0.003       ,880.000     ,0.000       ,0.002       ,14.25000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.470         ,5.470         ,0.003         ,0.001         
16:07:26.641906     ,0.876       ,0.880       ,20.192      ,14.250      ,14.250      ,14.248      ,0.002       ,0.000       ,0.000          ,0.001       ,0.004       ,-0.000      ,0.004       ,880.000     ,0.000       ,0.002       ,14.25000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.480         ,5.480         ,0.004         ,0.011         
16:07:26.651908     ,0.876       ,0.880       ,20.192      ,14.240      ,14.240      ,14.248      ,-0.008      ,-0.001      ,-0.001         ,-0.003      ,0.003       ,-0.000      ,0.003       ,880.000     ,0.000       ,-0.008      ,14.24000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.480         ,5.480         ,0.003         ,-0.001        
16:07:26.661976     ,0.876       ,0.880       ,20.192      ,14.250      ,14.250      ,14.248      ,0.002       ,-0.000      ,-0.000         ,0.001       ,0.003       ,0.000       ,0.003       ,880.000     ,0.000       ,0.002       ,14.25000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.490         ,5.490         ,0.003         ,0.000         
16:07:26.675422     ,0.881       ,0.880       ,20.208      ,14.240      ,14.240      ,14.248      ,-0.008      ,-0.001      ,-0.001         ,-0.003      ,0.003       ,-0.000      ,0.002       ,880.000     ,0.000       ,-0.008      ,14.24000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.490         ,5.490         ,0.002         ,0.001         
16:07:26.681926     ,0.881       ,0.880       ,20.208      ,14.240      ,14.240      ,14.248      ,-0.008      ,-0.001      ,-0.001         ,-0.003      ,0.003       ,0.000       ,0.002       ,880.000     ,0.000       ,-0.008      ,14.24000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.490         ,5.490         ,0.002         ,0.001         
16:07:26.691920     ,0.881       ,0.880       ,20.208      ,14.240      ,14.240      ,14.248      ,-0.008      ,-0.002      ,-0.002         ,-0.003      ,0.003       ,0.000       ,0.001       ,880.000     ,0.000       ,-0.008      ,14.24000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.480         ,5.480         ,0.001         ,-0.003        
16:07:26.701919     ,0.881       ,0.880       ,20.208      ,14.240      ,14.240      ,14.248      ,-0.008      ,-0.002      ,-0.002         ,-0.003      ,0.003       ,0.000       ,0.001       ,880.000     ,0.000       ,-0.008      ,14.24000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.480         ,5.480         ,0.001         ,0.003         
16:07:26.711928     ,0.881       ,0.880       ,20.208      ,14.250      ,14.250      ,14.248      ,0.002       ,-0.001      ,-0.001         ,0.001       ,0.003       ,0.000       ,0.001       ,880.000     ,0.000       ,0.002       ,14.25000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.470         ,5.470         ,0.001         ,-0.003        
16:07:26.721931     ,0.881       ,0.880       ,20.208      ,14.250      ,14.250      ,14.248      ,0.002       ,-0.001      ,-0.001         ,0.001       ,0.003       ,-0.000      ,0.002       ,880.000     ,0.000       ,0.002       ,14.25000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.470         ,5.470         ,0.002         ,0.003         
16:07:26.731912     ,0.881       ,0.880       ,20.208      ,14.250      ,14.250      ,14.248      ,0.002       ,-0.000      ,-0.000         ,0.001       ,0.003       ,0.000       ,0.003       ,880.000     ,0.000       ,0.002       ,14.25000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.460         ,5.460         ,0.003         ,0.003         
16:07:26.741932     ,0.881       ,0.880       ,20.208      ,14.240      ,14.240      ,14.248      ,-0.008      ,-0.001      ,-0.001         ,-0.003      ,0.003       ,-0.000      ,0.002       ,880.000     ,0.000       ,-0.008      ,14.24000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.450         ,5.450         ,0.002         ,-0.001        
16:07:26.751906     ,0.881       ,0.880       ,20.208      ,14.240      ,14.240      ,14.248      ,-0.008      ,-0.001      ,-0.001         ,-0.003      ,0.002       ,0.000       ,0.001       ,880.000     ,0.000       ,-0.008      ,14.24000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.440         ,5.440         ,0.001         ,0.003         
16:07:26.761978     ,0.881       ,0.880       ,20.208      ,14.250      ,14.250      ,14.248      ,0.002       ,-0.001      ,-0.001         ,0.001       ,0.002       ,0.000       ,0.002       ,880.000     ,0.000       ,0.002       ,14.25000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.440         ,5.440         ,0.002         ,0.004         
16:07:26.775441     ,0.879       ,0.880       ,20.175      ,14.250      ,14.250      ,14.248      ,0.002       ,-0.000      ,-0.000         ,0.001       ,0.003       ,-0.000      ,0.002       ,880.000     ,0.000       ,0.002       ,14.25000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.430         ,5.430         ,0.002         ,0.003         
16:07:26.781908     ,0.879       ,0.880       ,20.175      ,14.270      ,14.270      ,14.248      ,0.022       ,0.002       ,0.002          ,0.007       ,0.003       ,0.000       ,0.005       ,880.000     ,0.000       ,0.022       ,14.27000      ,0.000           ,0             ,0.000         ,0.000               ,-0.000              ,-0.000          ,25643.70898       ,0.00000               ,0.000         ,5.420         ,5.420         ,0.005         ,0.003         
