Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:21:21.910915     ,0.879       ,0.880       ,19.651      ,14.300      ,14.300      ,14.261      ,0.039       ,500.000     ,1.000          ,-3.007      ,0.006       ,1.973       ,-0.100      ,880.000     ,0.000       ,0.039       ,14.30000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.100        ,-0.110        
17:21:21.920909     ,0.879       ,0.880       ,19.651      ,14.390      ,14.390      ,14.261      ,0.129       ,500.000     ,1.000          ,-37.046     ,0.074       ,4.001       ,-0.090      ,880.000     ,0.000       ,0.129       ,14.39000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.090        ,-0.089        
17:21:21.930860     ,0.879       ,0.880       ,19.651      ,14.390      ,14.390      ,14.261      ,0.129       ,500.000     ,1.000          ,-43.215     ,0.086       ,2.989       ,-0.080      ,880.000     ,0.000       ,0.129       ,14.39000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.080        ,-0.081        
17:21:21.940977     ,0.879       ,0.880       ,19.651      ,14.260      ,14.260      ,14.261      ,-0.001      ,500.000     ,1.000          ,-6.874      ,0.014       ,-1.020      ,-0.070      ,880.000     ,0.000       ,-0.001      ,14.26000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.070        ,-0.066        
17:21:21.950937     ,0.879       ,0.880       ,19.651      ,14.180      ,14.180      ,14.261      ,-0.081      ,500.000     ,1.000          ,19.784      ,-0.040      ,-2.650      ,-0.080      ,880.000     ,0.000       ,-0.081      ,14.18000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.080        ,-0.077        
17:21:21.960922     ,0.879       ,0.880       ,19.651      ,14.090      ,14.090      ,14.261      ,-0.171      ,500.000     ,1.000          ,54.707      ,-0.109      ,-4.478      ,-0.090      ,880.000     ,0.000       ,-0.171      ,14.09000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.090        ,-0.079        
17:21:21.970947     ,0.879       ,0.880       ,19.651      ,14.130      ,14.130      ,14.261      ,-0.131      ,500.000     ,1.000          ,48.995      ,-0.098      ,-2.324      ,-0.100      ,880.000     ,0.000       ,-0.131      ,14.13000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.240         ,5.240         ,-0.100        ,-0.100        
17:21:21.984325     ,0.881       ,0.880       ,19.684      ,14.220      ,14.220      ,14.261      ,-0.041      ,500.000     ,1.000          ,24.599      ,-0.049      ,0.462       ,-0.110      ,880.000     ,0.000       ,-0.041      ,14.22000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.240         ,5.240         ,-0.110        ,-0.110        
17:21:22.000927     ,0.881       ,0.880       ,19.684      ,14.380      ,14.380      ,14.261      ,0.119       ,500.000     ,1.000          ,-32.784     ,0.066       ,3.860       ,-0.090      ,880.000     ,0.000       ,0.119       ,14.38000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.230         ,5.230         ,-0.090        ,-0.099        
17:21:22.010920     ,0.881       ,0.880       ,19.684      ,14.380      ,14.380      ,14.261      ,0.119       ,500.000     ,1.000          ,-38.905     ,0.078       ,2.900       ,-0.080      ,880.000     ,0.000       ,0.119       ,14.38000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.230         ,5.230         ,-0.080        ,-0.090        
17:21:22.020925     ,0.881       ,0.880       ,19.684      ,14.320      ,14.320      ,14.261      ,0.059       ,500.000     ,1.000          ,-24.788     ,0.050       ,0.705       ,-0.070      ,880.000     ,0.000       ,0.059       ,14.32000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.070        ,-0.079        
17:21:22.030929     ,0.881       ,0.880       ,19.684      ,14.280      ,14.280      ,14.261      ,0.019       ,500.000     ,1.000          ,-13.491     ,0.027       ,-0.386      ,-0.060      ,880.000     ,0.000       ,0.019       ,14.28000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.060        ,-0.064        
17:21:22.040894     ,0.881       ,0.880       ,19.684      ,14.220      ,14.220      ,14.261      ,-0.041      ,500.000     ,1.000          ,6.502       ,-0.013      ,-1.737      ,-0.070      ,880.000     ,0.000       ,-0.041      ,14.22000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.070        ,-0.061        
17:21:22.050911     ,0.881       ,0.880       ,19.684      ,14.190      ,14.190      ,14.261      ,-0.071      ,500.000     ,1.000          ,20.666      ,-0.041      ,-2.270      ,-0.080      ,880.000     ,0.000       ,-0.071      ,14.19000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.210         ,5.210         ,-0.080        ,-0.079        
17:21:22.070944     ,0.881       ,0.880       ,19.684      ,14.180      ,14.180      ,14.261      ,-0.021      ,500.000     ,1.000          ,11.410      ,-0.023      ,-0.013      ,-0.100      ,880.000     ,0.000       ,-0.021      ,14.24000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.210         ,5.210         ,-0.100        ,-0.089        
17:21:22.080915     ,0.881       ,0.880       ,19.684      ,14.340      ,14.340      ,14.261      ,0.079       ,500.000     ,1.000          ,-20.398     ,0.041       ,2.442       ,-0.090      ,880.000     ,0.000       ,0.079       ,14.34000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.200         ,5.200         ,-0.090        ,-0.091        
17:21:22.090949     ,0.881       ,0.880       ,19.684      ,14.430      ,14.430      ,14.261      ,0.169       ,500.000     ,1.000          ,-54.700     ,0.109       ,4.304       ,-0.080      ,880.000     ,0.000       ,0.169       ,14.43000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.200         ,5.200         ,-0.080        ,-0.089        
17:21:22.104477     ,0.878       ,0.880       ,19.651      ,14.440      ,14.440      ,14.261      ,0.179       ,500.000     ,1.000          ,-64.663     ,0.129       ,3.474       ,-0.070      ,880.000     ,0.000       ,0.179       ,14.44000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.200         ,5.200         ,-0.070        ,-0.071        
17:21:22.110908     ,0.878       ,0.880       ,19.651      ,14.420      ,14.420      ,14.261      ,0.159       ,500.000     ,1.000          ,-64.340     ,0.129       ,2.153       ,-0.060      ,880.000     ,0.000       ,0.159       ,14.42000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24998.11328       ,0.00000               ,0.000         ,5.200         ,5.200         ,-0.060        ,-0.071        
