Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
09:59:26.826309     ,0.000       ,0.880       ,0.000       ,16.040      ,16.040      ,16.040      ,0.002       ,0.001       ,0.002       ,-0.000      ,0.003       ,880.000     ,0.000       ,0.002       ,16.042      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.002         ,0.005         
09:59:26.839420     ,0.000       ,0.880       ,0.000       ,16.040      ,16.039      ,16.040      ,-0.001      ,0.000       ,0.002       ,0.000       ,0.002       ,880.000     ,0.000       ,-0.001      ,16.039      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.002         ,0.004         
09:59:26.852217     ,0.000       ,0.880       ,0.000       ,16.040      ,16.037      ,16.040      ,-0.003      ,-0.001      ,0.002       ,-0.000      ,0.001       ,880.000     ,0.000       ,-0.003      ,16.037      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.001         ,0.004         
09:59:26.852278     ,0.000       ,0.880       ,0.000       ,16.040      ,16.037      ,16.040      ,-0.003      ,-0.001      ,0.002       ,0.000       ,0.001       ,880.000     ,0.000       ,-0.003      ,16.037      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.001         ,0.004         
09:59:26.861474     ,0.000       ,0.880       ,0.000       ,16.040      ,16.035      ,16.040      ,-0.003      ,-0.001      ,0.002       ,0.000       ,0.001       ,880.000     ,0.000       ,-0.003      ,16.037      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.003         
09:59:26.875612     ,0.000       ,0.880       ,0.000       ,16.040      ,16.032      ,16.040      ,-0.005      ,-0.001      ,0.002       ,-0.000      ,0.000       ,880.000     ,0.000       ,-0.005      ,16.035      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.001        ,0.005         
09:59:26.886328     ,0.000       ,0.880       ,0.000       ,16.040      ,16.030      ,16.040      ,-0.007      ,-0.002      ,0.002       ,-0.000      ,-0.001      ,880.000     ,0.000       ,-0.007      ,16.032      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.001        ,0.004         
09:59:26.893784     ,0.000       ,0.880       ,0.000       ,16.060      ,16.033      ,16.040      ,-0.009      ,-0.003      ,0.002       ,0.000       ,-0.001      ,880.000     ,0.000       ,-0.009      ,16.030      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.005         
09:59:26.902372     ,0.000       ,0.880       ,0.000       ,16.060      ,16.036      ,16.040      ,-0.007      ,-0.002      ,0.002       ,0.000       ,-0.000      ,880.000     ,0.000       ,-0.007      ,16.033      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.003         
09:59:26.911757     ,0.000       ,0.880       ,0.000       ,16.040      ,16.036      ,16.040      ,-0.004      ,-0.001      ,0.002       ,0.000       ,0.000       ,880.000     ,0.000       ,-0.004      ,16.036      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.004         
09:59:26.926669     ,0.000       ,0.880       ,0.000       ,16.060      ,16.041      ,16.040      ,-0.004      ,-0.001      ,0.001       ,-0.000      ,0.000       ,880.000     ,0.000       ,-0.004      ,16.036      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.002         ,0.004         
09:59:26.938428     ,0.000       ,0.880       ,0.000       ,16.060      ,16.045      ,16.040      ,0.006       ,0.002       ,0.002       ,-0.000      ,0.003       ,880.000     ,0.000       ,0.006       ,16.045      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.003         ,0.003         
09:59:26.953223     ,0.000       ,0.880       ,0.000       ,16.060      ,16.047      ,16.040      ,0.006       ,0.002       ,0.002       ,-0.000      ,0.003       ,880.000     ,0.000       ,0.006       ,16.046      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,0.004         
09:59:26.953286     ,0.000       ,0.880       ,0.000       ,16.060      ,16.047      ,16.040      ,0.007       ,0.002       ,0.002       ,0.000       ,0.004       ,880.000     ,0.000       ,0.007       ,16.047      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,0.004         
09:59:26.961648     ,0.000       ,0.880       ,0.000       ,16.060      ,16.051      ,16.040      ,0.007       ,0.002       ,0.002       ,0.000       ,0.004       ,880.000     ,0.000       ,0.007       ,16.047      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,0.004         
09:59:26.971921     ,0.000       ,0.880       ,0.000       ,16.040      ,16.048      ,16.040      ,0.012       ,0.004       ,0.002       ,0.000       ,0.005       ,880.000     ,0.000       ,0.012       ,16.051      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,0.004         
09:59:26.982982     ,0.000       ,0.880       ,0.000       ,16.040      ,16.045      ,16.040      ,0.008       ,0.002       ,0.002       ,-0.000      ,0.004       ,880.000     ,0.000       ,0.008       ,16.048      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,0.005         
09:59:26.991839     ,0.000       ,0.880       ,0.000       ,16.060      ,16.046      ,16.040      ,0.008       ,0.002       ,0.002       ,0.000       ,0.004       ,880.000     ,0.000       ,0.008       ,16.048      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,0.005         
09:59:27.003360     ,0.000       ,0.880       ,0.000       ,16.040      ,16.043      ,16.040      ,0.007       ,0.002       ,0.002       ,-0.000      ,0.004       ,880.000     ,0.000       ,0.007       ,16.046      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,0.004         
09:59:27.015219     ,0.000       ,0.880       ,0.000       ,16.060      ,16.042      ,16.040      ,0.007       ,0.002       ,0.002       ,0.000       ,0.004       ,880.000     ,0.000       ,0.007       ,16.046      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.003         ,0.003         
09:59:27.023689     ,0.000       ,0.880       ,0.000       ,16.060      ,16.044      ,16.040      ,0.003       ,0.001       ,0.002       ,-0.000      ,0.003       ,880.000     ,0.000       ,0.003       ,16.042      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.003         ,0.003         
09:59:27.035697     ,0.000       ,0.880       ,0.000       ,16.060      ,16.046      ,16.040      ,0.006       ,0.002       ,0.002       ,-0.000      ,0.004       ,880.000     ,0.000       ,0.006       ,16.046      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,0.003         
09:59:27.041356     ,0.000       ,0.880       ,0.000       ,16.040      ,16.040      ,16.040      ,0.006       ,0.002       ,0.002       ,-0.000      ,0.004       ,880.000     ,0.000       ,0.006       ,16.046      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,0.003         
09:59:27.051889     ,0.000       ,0.880       ,0.000       ,16.040      ,16.041      ,16.040      ,0.001       ,0.000       ,0.002       ,-0.000      ,0.002       ,880.000     ,0.000       ,0.001       ,16.040      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.002         ,0.004         
09:59:27.066534     ,0.000       ,0.880       ,0.000       ,16.060      ,16.043      ,16.040      ,0.002       ,0.001       ,0.002       ,0.000       ,0.002       ,880.000     ,0.000       ,0.002       ,16.041      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.003         ,-0.001        
09:59:27.075301     ,0.000       ,0.880       ,0.000       ,16.150      ,16.059      ,16.040      ,0.020       ,0.006       ,0.002       ,0.000       ,0.008       ,880.000     ,0.000       ,0.020       ,16.059      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.008         ,0.000         
09:59:27.084049     ,0.000       ,0.880       ,0.000       ,16.360      ,16.107      ,16.040      ,0.020       ,0.006       ,0.002       ,0.000       ,0.008       ,880.000     ,0.000       ,0.020       ,16.059      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.023         ,0.001         
09:59:27.094600     ,0.000       ,0.880       ,0.000       ,16.400      ,16.155      ,16.040      ,0.067       ,0.020       ,0.002       ,0.000       ,0.023       ,880.000     ,0.000       ,0.067       ,16.107      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,-0.000              ,24081.359       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.038         ,0.001         
09:59:27.101360     ,0.000       ,0.880       ,0.000       ,16.220      ,16.173      ,16.040      ,0.116       ,0.035       ,0.003       ,0.000       ,0.038       ,880.000     ,0.000       ,0.116       ,16.155      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24081.359       ,-0.00768          ,-0.00012              ,0.000         ,0.000         ,0.038         ,0.001         
09:59:27.111970     ,0.000       ,0.880       ,0.000       ,16.150      ,16.191      ,16.040      ,0.133       ,0.040       ,0.004       ,-0.000      ,0.044       ,880.000     ,0.000       ,0.133       ,16.173      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.001               ,24081.359       ,0.00000           ,-0.00021              ,0.000         ,0.000         ,0.044         ,0.037         
09:59:27.121367     ,0.000       ,0.880       ,0.000       ,16.130      ,16.206      ,16.040      ,0.151       ,0.045       ,0.005       ,0.000       ,0.051       ,880.000     ,0.000       ,0.151       ,16.191      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.001               ,24081.359       ,0.00000           ,-0.00030              ,0.000         ,0.000         ,0.051         ,0.043         
09:59:27.135353     ,0.000       ,0.880       ,0.000       ,16.070      ,16.186      ,16.040      ,0.146       ,0.044       ,0.007       ,-0.000      ,0.051       ,880.000     ,0.000       ,0.146       ,16.186      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.001               ,24081.359       ,0.00000           ,-0.00037              ,0.000         ,0.000         ,0.051         ,0.050         
09:59:27.141454     ,0.000       ,0.880       ,0.000       ,16.060      ,16.163      ,16.040      ,0.146       ,0.044       ,0.007       ,-0.000      ,0.051       ,880.000     ,0.000       ,0.146       ,16.186      ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.001               ,24081.359       ,0.00000           ,-0.00043              ,0.000         ,0.000         ,0.051         ,0.048         
09:59:27.158860     ,0.000       ,0.880       ,0.000       ,16.070      ,16.162      ,16.040      ,0.123       ,0.037       ,0.008       ,-0.000      ,0.045       ,880.000     ,0.000       ,0.123       ,16.163      ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.002               ,24081.361       ,-0.00766          ,-0.00059              ,0.000         ,0.000         ,0.046         ,0.055         
09:59:27.166918     ,0.000       ,0.880       ,0.000       ,16.140      ,16.157      ,16.040      ,0.122       ,0.037       ,0.009       ,0.000       ,0.046       ,880.000     ,0.000       ,0.122       ,16.162      ,0.00023       ,3             ,0.264           ,0.000         ,-0.000              ,0.002               ,24081.361       ,0.00000           ,-0.00073              ,0.000         ,0.000         ,0.045         ,0.053         
09:59:27.175487     ,0.000       ,0.880       ,0.000       ,16.180      ,16.136      ,16.040      ,0.117       ,0.035       ,0.010       ,-0.000      ,0.045       ,880.000     ,0.000       ,0.117       ,16.157      ,0.00031       ,4             ,0.352           ,0.200         ,-0.001              ,0.003               ,24081.361       ,-0.00767          ,-0.00097              ,0.000         ,0.000         ,0.045         ,0.057         
09:59:27.188533     ,0.000       ,0.880       ,0.000       ,16.180      ,16.117      ,16.040      ,0.097       ,0.029       ,0.010       ,-0.000      ,0.039       ,880.000     ,0.000       ,0.097       ,16.136      ,0.00038       ,5             ,0.439           ,0.400         ,-0.001              ,0.004               ,24081.361       ,-0.00766          ,-0.00128              ,0.000         ,0.000         ,0.034         ,0.037         
09:59:27.199399     ,0.000       ,0.880       ,0.000       ,16.140      ,16.099      ,16.040      ,0.077       ,0.023       ,0.011       ,0.000       ,0.034       ,880.000     ,0.000       ,0.077       ,16.117      ,0.00054       ,7             ,0.615           ,0.600         ,-0.002              ,0.005               ,24081.363       ,-0.00768          ,-0.00167              ,0.000         ,0.000         ,0.029         ,0.038         
09:59:27.201400     ,0.000       ,0.880       ,0.000       ,16.200      ,16.108      ,16.040      ,0.059       ,0.018       ,0.011       ,0.000       ,0.029       ,880.000     ,0.000       ,0.059       ,16.099      ,0.00061       ,8             ,0.703           ,0.800         ,-0.003              ,0.006               ,24081.363       ,-0.01533          ,-0.00211              ,0.000         ,0.000         ,0.032         ,0.038         
09:59:27.217837     ,0.000       ,0.880       ,0.000       ,16.260      ,16.132      ,16.040      ,0.068       ,0.021       ,0.012       ,0.000       ,0.032       ,880.000     ,0.000       ,0.068       ,16.108      ,0.00077       ,10            ,0.879           ,1.000         ,-0.003              ,0.008               ,24081.363       ,-0.00767          ,-0.00260              ,0.000         ,0.000         ,0.040         ,0.039         
09:59:27.225258     ,0.000       ,0.880       ,0.000       ,16.380      ,16.182      ,16.040      ,0.093       ,0.028       ,0.012       ,0.000       ,0.040       ,880.000     ,0.000       ,0.093       ,16.132      ,0.00092       ,12            ,1.055           ,1.000         ,-0.003              ,0.010               ,24081.365       ,-0.01530          ,-0.00324              ,0.000         ,0.000         ,0.056         ,0.038         
09:59:27.237403     ,0.000       ,0.880       ,0.000       ,16.370      ,16.230      ,16.040      ,0.191       ,0.057       ,0.015       ,-0.000      ,0.072       ,880.000     ,0.000       ,0.191       ,16.230      ,0.00107       ,14            ,1.230           ,1.200         ,-0.004              ,0.012               ,24081.365       ,-0.01536          ,-0.00402              ,0.000         ,0.000         ,0.072         ,0.037         
09:59:27.242655     ,0.000       ,0.880       ,0.000       ,16.380      ,16.284      ,16.040      ,0.244       ,0.073       ,0.016       ,0.000       ,0.089       ,880.000     ,0.000       ,0.244       ,16.284      ,0.00123       ,16            ,1.406           ,1.400         ,-0.005              ,0.017               ,24081.367       ,-0.01533          ,-0.00579              ,0.000         ,0.000         ,0.089         ,0.037         
09:59:27.251392     ,0.000       ,0.880       ,0.000       ,16.400      ,16.323      ,16.040      ,0.244       ,0.073       ,0.016       ,0.000       ,0.089       ,880.000     ,0.000       ,0.244       ,16.284      ,0.00146       ,19            ,1.670           ,1.600         ,-0.006              ,0.017               ,24081.367       ,-0.01533          ,-0.00579              ,0.000         ,0.000         ,0.103         ,0.039         
09:59:27.268539     ,0.000       ,0.880       ,0.000       ,16.370      ,16.345      ,16.040      ,0.284       ,0.085       ,0.018       ,-0.000      ,0.103       ,880.000     ,0.000       ,0.284       ,16.323      ,0.00169       ,22            ,1.934           ,2.000         ,-0.007              ,0.021               ,24081.367       ,-0.02301          ,-0.00687              ,0.000         ,0.000         ,0.112         ,0.032         
09:59:27.279425     ,0.000       ,0.880       ,0.000       ,16.330      ,16.343      ,16.040      ,0.306       ,0.092       ,0.020       ,-0.000      ,0.112       ,880.000     ,0.000       ,0.306       ,16.345      ,0.00192       ,25            ,2.197           ,2.400         ,-0.008              ,0.024               ,24081.369       ,-0.02301          ,-0.00803              ,0.000         ,0.000         ,0.113         ,0.030         
09:59:27.281432     ,0.000       ,0.880       ,0.000       ,16.330      ,16.343      ,16.040      ,0.304       ,0.091       ,0.022       ,-0.000      ,0.113       ,880.000     ,0.000       ,0.304       ,16.343      ,0.00215       ,28            ,2.461           ,2.600         ,-0.009              ,0.028               ,24081.369       ,-0.02300          ,-0.00924              ,0.000         ,0.000         ,0.115         ,0.030         
09:59:27.291355     ,0.000       ,0.880       ,0.000       ,16.370      ,16.357      ,16.040      ,0.304       ,0.091       ,0.024       ,0.000       ,0.115       ,880.000     ,0.000       ,0.304       ,16.343      ,0.00245       ,32            ,2.812           ,2.800         ,-0.010              ,0.032               ,24081.371       ,-0.02303          ,-0.01050              ,0.000         ,0.000         ,0.115         ,0.112         
09:59:27.306401     ,0.000       ,0.880       ,0.000       ,16.220      ,16.341      ,16.040      ,0.318       ,0.095       ,0.026       ,0.000       ,0.122       ,880.000     ,0.000       ,0.318       ,16.357      ,0.00276       ,36            ,3.164           ,3.400         ,-0.012              ,0.035               ,24081.377       ,-0.03065          ,-0.01180              ,0.000         ,0.000         ,0.119         ,0.109         
09:59:27.315229     ,0.000       ,0.880       ,0.000       ,15.950      ,16.277      ,16.040      ,0.302       ,0.091       ,0.028       ,-0.000      ,0.119       ,880.000     ,0.000       ,0.302       ,16.341      ,0.00307       ,40            ,3.516           ,3.800         ,-0.013              ,0.040               ,24081.377       ,-0.03068          ,-0.01325              ,0.000         ,0.000         ,0.119         ,0.109         
09:59:27.323803     ,0.000       ,0.880       ,0.000       ,15.850      ,16.207      ,16.040      ,0.167       ,0.050       ,0.031       ,-0.000      ,0.081       ,880.000     ,0.000       ,0.167       ,16.207      ,0.00353       ,46            ,4.043           ,4.400         ,-0.015              ,0.044               ,24081.379       ,-0.03068          ,-0.01472              ,0.000         ,0.000         ,0.081         ,0.112         
09:59:27.336088     ,0.000       ,0.880       ,0.000       ,16.000      ,16.163      ,16.040      ,0.124       ,0.037       ,0.032       ,0.000       ,0.069       ,880.000     ,0.000       ,0.124       ,16.163      ,0.00391       ,51            ,4.482           ,5.000         ,-0.017              ,0.049               ,24081.381       ,-0.04603          ,-0.01642              ,0.000         ,0.000         ,0.069         ,0.112         
09:59:27.341372     ,0.000       ,0.880       ,0.000       ,16.090      ,16.106      ,16.040      ,0.124       ,0.037       ,0.032       ,0.000       ,0.069       ,880.000     ,0.000       ,0.124       ,16.163      ,0.00437       ,57            ,5.010           ,5.800         ,-0.020              ,0.055               ,24081.381       ,-0.03837          ,-0.01822              ,0.000         ,0.000         ,0.069         ,0.112         
09:59:27.351381     ,0.000       ,0.880       ,0.000       ,16.010      ,16.044      ,16.040      ,0.067       ,0.020       ,0.032       ,-0.000      ,0.052       ,880.000     ,0.000       ,0.067       ,16.106      ,0.00491       ,64            ,5.625           ,6.200         ,-0.022              ,0.061               ,24081.385       ,-0.04601          ,-0.02020              ,0.000         ,0.000         ,0.034         ,0.113         
09:59:27.367346     ,0.000       ,0.880       ,0.000       ,16.010      ,16.044      ,16.040      ,0.004       ,0.001       ,0.032       ,-0.000      ,0.034       ,880.000     ,0.000       ,0.004       ,16.044      ,0.00545       ,71            ,6.240           ,6.800         ,-0.024              ,0.067               ,24081.389       ,-0.05367          ,-0.02235              ,0.000         ,0.000         ,0.034         ,0.110         
