Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
16:14:00.440956     ,0.881       ,0.880       ,19.586      ,14.310      ,14.310      ,14.255      ,0.055       ,0.019       ,0.019          ,0.018       ,-0.014      ,-0.000      ,0.005       ,880.000     ,0.000       ,0.055       ,14.31000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.470         ,5.470         ,0.005         ,0.001         
16:14:00.450906     ,0.881       ,0.880       ,19.586      ,14.300      ,14.300      ,14.255      ,0.045       ,0.018       ,0.018          ,0.015       ,-0.013      ,-0.000      ,0.005       ,880.000     ,0.000       ,0.045       ,14.30000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.480         ,5.480         ,0.005         ,0.001         
16:14:00.460906     ,0.881       ,0.880       ,19.586      ,14.300      ,14.300      ,14.255      ,0.045       ,0.017       ,0.017          ,0.015       ,-0.012      ,0.000       ,0.005       ,880.000     ,0.000       ,0.045       ,14.30000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.490         ,5.490         ,0.005         ,0.000         
16:14:00.470925     ,0.881       ,0.880       ,19.586      ,14.300      ,14.300      ,14.255      ,0.045       ,0.017       ,0.017          ,0.015       ,-0.011      ,0.000       ,0.006       ,880.000     ,0.000       ,0.045       ,14.30000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.500         ,5.500         ,0.006         ,0.003         
16:14:00.484477     ,0.878       ,0.880       ,19.553      ,14.310      ,14.310      ,14.255      ,0.055       ,0.017       ,0.017          ,0.018       ,-0.009      ,0.000       ,0.008       ,880.000     ,0.000       ,0.055       ,14.31000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.510         ,5.510         ,0.008         ,0.005         
16:14:00.490925     ,0.878       ,0.880       ,19.553      ,14.300      ,14.300      ,14.255      ,0.045       ,0.016       ,0.016          ,0.015       ,-0.008      ,-0.000      ,0.008       ,880.000     ,0.000       ,0.045       ,14.30000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.510         ,5.510         ,0.008         ,0.004         
16:14:00.500900     ,0.878       ,0.880       ,19.553      ,14.310      ,14.310      ,14.255      ,0.055       ,0.017       ,0.017          ,0.018       ,-0.007      ,0.000       ,0.010       ,880.000     ,0.000       ,0.055       ,14.31000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.510         ,5.510         ,0.010         ,0.004         
16:14:00.510969     ,0.878       ,0.880       ,19.553      ,14.310      ,14.310      ,14.255      ,0.055       ,0.017       ,0.017          ,0.018       ,-0.005      ,-0.000      ,0.012       ,880.000     ,0.000       ,0.055       ,14.31000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.510         ,5.510         ,0.012         ,0.010         
16:14:00.520925     ,0.878       ,0.880       ,19.553      ,14.310      ,14.310      ,14.255      ,0.055       ,0.018       ,0.018          ,0.018       ,-0.004      ,0.000       ,0.014       ,880.000     ,0.000       ,0.055       ,14.31000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.510         ,5.510         ,0.014         ,0.010         
16:14:00.530910     ,0.878       ,0.880       ,19.553      ,14.280      ,14.280      ,14.255      ,0.025       ,0.015       ,0.015          ,0.008       ,-0.003      ,-0.000      ,0.012       ,880.000     ,0.000       ,0.025       ,14.28000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.500         ,5.500         ,0.012         ,0.009         
16:14:00.540943     ,0.878       ,0.880       ,19.553      ,14.280      ,14.280      ,14.255      ,0.025       ,0.013       ,0.013          ,0.008       ,-0.002      ,0.000       ,0.010       ,880.000     ,0.000       ,0.025       ,14.28000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.490         ,5.490         ,0.010         ,0.010         
16:14:00.550909     ,0.878       ,0.880       ,19.553      ,14.300      ,14.300      ,14.255      ,0.045       ,0.014       ,0.014          ,0.015       ,-0.001      ,0.000       ,0.012       ,880.000     ,0.000       ,0.045       ,14.30000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.480         ,5.480         ,0.012         ,0.010         
16:14:00.560907     ,0.878       ,0.880       ,19.553      ,14.280      ,14.280      ,14.255      ,0.025       ,0.012       ,0.012          ,0.008       ,-0.001      ,-0.000      ,0.011       ,880.000     ,0.000       ,0.025       ,14.28000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.470         ,5.470         ,0.011         ,0.010         
16:14:00.570931     ,0.878       ,0.880       ,19.553      ,14.300      ,14.300      ,14.255      ,0.045       ,0.013       ,0.013          ,0.015       ,0.001       ,0.000       ,0.013       ,880.000     ,0.000       ,0.045       ,14.30000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.460         ,5.460         ,0.013         ,0.009         
16:14:00.584324     ,0.879       ,0.880       ,19.618      ,14.300      ,14.300      ,14.255      ,0.045       ,0.014       ,0.014          ,0.015       ,0.002       ,-0.000      ,0.015       ,880.000     ,0.000       ,0.045       ,14.30000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.450         ,5.450         ,0.015         ,0.011         
16:14:00.590941     ,0.879       ,0.880       ,19.618      ,14.300      ,14.300      ,14.255      ,0.045       ,0.014       ,0.014          ,0.015       ,0.003       ,0.000       ,0.017       ,880.000     ,0.000       ,0.045       ,14.30000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.440         ,5.440         ,0.017         ,0.015         
16:14:00.600902     ,0.879       ,0.880       ,19.618      ,14.310      ,14.310      ,14.255      ,0.055       ,0.015       ,0.015          ,0.018       ,0.004       ,0.000       ,0.020       ,880.000     ,0.000       ,0.055       ,14.31000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.430         ,5.430         ,0.020         ,0.015         
16:14:00.610904     ,0.879       ,0.880       ,19.618      ,14.450      ,14.450      ,14.255      ,0.195       ,0.060       ,0.030          ,0.065       ,0.010       ,0.000       ,0.030       ,880.000     ,0.000       ,0.195       ,14.45000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.430         ,5.430         ,0.030         ,0.024         
16:14:00.620943     ,0.879       ,0.880       ,19.618      ,14.660      ,14.660      ,14.255      ,0.405       ,0.246       ,0.062          ,0.135       ,0.020       ,0.000       ,0.040       ,880.000     ,0.000       ,0.405       ,14.66000      ,0.000           ,2147483629    ,358.330       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,0.00000               ,-0.000        ,5.420         ,5.420         ,0.040         ,0.029         
16:14:00.630907     ,0.879       ,0.880       ,19.618      ,14.650      ,14.650      ,14.255      ,0.395       ,0.165       ,0.083          ,0.132       ,0.031       ,-0.000      ,0.050       ,880.000     ,0.000       ,0.395       ,14.65000      ,0.000           ,2147483630    ,358.418       ,0.000               ,-0.000              ,0.000           ,25653.46680       ,-0.00767              ,-0.000        ,5.420         ,5.420         ,0.050         ,0.028         
16:14:00.640934     ,0.879       ,0.880       ,19.618      ,14.620      ,14.620      ,14.255      ,0.365       ,0.189       ,0.094          ,0.122       ,0.041       ,-0.000      ,0.060       ,880.000     ,0.000       ,0.365       ,14.62000      ,0.000           ,2147483631    ,358.506       ,0.000               ,-0.000              ,0.001           ,25653.46875       ,-0.00767              ,-0.000        ,5.420         ,5.420         ,0.060         ,0.050         
