Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,PI_D(mA)    ,PI_LastCurrent(mA),Feedforward(mA),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
19:28:32.560675     ,0.000       ,0.000       ,0.000       ,16.360      ,16.138      ,16.007      ,0.132       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,17.600        ,-0.061              ,0.000               ,34513.953       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.095        ,-0.100        
19:28:32.569096     ,0.000       ,0.000       ,0.000       ,16.440      ,16.217      ,16.024      ,0.193       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,14.000        ,-0.049              ,0.000               ,34513.938       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.100        
19:28:32.580691     ,0.000       ,0.000       ,0.000       ,16.430      ,16.300      ,16.045      ,0.255       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,7.600         ,-0.027              ,0.000               ,34513.922       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,-0.083        
19:28:32.588159     ,0.000       ,0.000       ,0.000       ,16.270      ,16.322      ,16.065      ,0.257       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,2.600         ,-0.009              ,0.000               ,34513.910       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,-0.083        
19:28:32.599538     ,0.000       ,0.000       ,0.000       ,16.210      ,16.326      ,16.082      ,0.244       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,-5.000        ,0.017               ,0.000               ,34513.898       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.033        
19:28:32.609258     ,0.000       ,0.000       ,0.000       ,16.200      ,16.323      ,16.098      ,0.226       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,-10.400       ,0.036               ,0.000               ,34513.895       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,-0.033        
19:28:32.620287     ,0.000       ,0.000       ,0.000       ,16.240      ,16.306      ,16.110      ,0.196       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00023      ,2474          ,217.441         ,-17.000       ,0.059               ,0.000               ,34513.895       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,0.028         
19:28:32.628113     ,0.000       ,0.000       ,0.000       ,16.080      ,16.252      ,16.118      ,0.135       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00023      ,2474          ,217.441         ,-20.800       ,0.073               ,0.000               ,34513.902       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.028         
19:28:32.638003     ,0.000       ,0.000       ,0.000       ,15.970      ,16.201      ,16.122      ,0.078       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-23.400       ,0.082               ,0.000               ,34513.906       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.080         
19:28:32.657355     ,0.000       ,0.000       ,0.000       ,15.900      ,16.137      ,16.123      ,0.014       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-23.400       ,0.082               ,0.000               ,34513.922       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.100         ,0.093         
19:28:32.659610     ,0.000       ,0.000       ,0.000       ,15.910      ,16.071      ,16.120      ,-0.049      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-21.200       ,0.074               ,0.000               ,34513.934       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.093         
19:28:32.674741     ,0.000       ,0.000       ,0.000       ,15.840      ,15.985      ,16.114      ,-0.129      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-15.200       ,0.053               ,0.000               ,34513.949       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.095         
19:28:32.679134     ,0.000       ,0.000       ,0.000       ,15.840      ,15.932      ,16.106      ,-0.174      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-9.200        ,0.032               ,0.000               ,34513.961       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,0.095         
19:28:32.693460     ,0.000       ,0.000       ,0.000       ,16.030      ,15.928      ,16.099      ,-0.171      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-1.600        ,0.006               ,0.000               ,34513.973       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,0.060         
19:28:32.700093     ,0.000       ,0.000       ,0.000       ,16.080      ,15.933      ,16.092      ,-0.159      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,6.000         ,-0.021              ,0.000               ,34513.984       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.060         
19:28:32.713108     ,0.000       ,0.000       ,0.000       ,16.090      ,15.936      ,16.086      ,-0.150      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,13.200        ,-0.046              ,0.000               ,34513.992       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,0.004         
19:28:32.717855     ,0.000       ,0.000       ,0.000       ,16.070      ,15.959      ,16.081      ,-0.123      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00023      ,2474          ,217.441         ,17.800        ,-0.062              ,0.000               ,34513.988       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,0.004         
19:28:32.732012     ,0.000       ,0.000       ,0.000       ,16.220      ,16.020      ,16.079      ,-0.059      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,22.000        ,-0.077              ,0.000               ,34513.984       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.058        
19:28:32.737838     ,0.000       ,0.000       ,0.000       ,16.310      ,16.072      ,16.079      ,-0.007      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,23.400        ,-0.082              ,0.000               ,34513.977       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.095        ,-0.058        
19:28:32.750743     ,0.000       ,0.000       ,0.000       ,16.380      ,16.139      ,16.081      ,0.058       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2476          ,217.617         ,23.000        ,-0.080              ,0.000               ,34513.969       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.100        ,-0.095        
19:28:32.759130     ,0.000       ,0.000       ,0.000       ,16.390      ,16.210      ,16.085      ,0.125       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2476          ,217.617         ,20.800        ,-0.073              ,0.000               ,34513.957       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.095        ,-0.095        
19:28:32.769529     ,0.000       ,0.000       ,0.000       ,16.440      ,16.292      ,16.092      ,0.200       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2476          ,217.617         ,15.800        ,-0.055              ,0.000               ,34513.941       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.093        
19:28:32.778119     ,0.000       ,0.000       ,0.000       ,16.430      ,16.339      ,16.099      ,0.240       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2476          ,217.617         ,11.200        ,-0.039              ,0.000               ,34513.926       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,-0.093        
19:28:32.788053     ,0.000       ,0.000       ,0.000       ,16.270      ,16.346      ,16.106      ,0.239       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2476          ,217.617         ,3.800         ,-0.013              ,0.000               ,34513.914       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,-0.058        
19:28:32.800186     ,0.000       ,0.000       ,0.000       ,16.210      ,16.339      ,16.113      ,0.225       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2476          ,217.617         ,-1.800        ,0.006               ,0.000               ,34513.902       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.005        
19:28:32.809168     ,0.000       ,0.000       ,0.000       ,16.200      ,16.331      ,16.119      ,0.212       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,-9.800        ,0.034               ,0.000               ,34513.895       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,-0.005        
19:28:32.827662     ,0.000       ,0.000       ,0.000       ,16.220      ,16.309      ,16.124      ,0.185       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00023      ,2474          ,217.441         ,-15.000       ,0.052               ,0.000               ,34513.895       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,0.038         
19:28:32.828822     ,0.000       ,0.000       ,0.000       ,16.100      ,16.256      ,16.128      ,0.128       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00023      ,2474          ,217.441         ,-20.400       ,0.071               ,0.000               ,34513.902       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.038         
19:28:32.845324     ,0.000       ,0.000       ,0.000       ,16.010      ,16.207      ,16.130      ,0.077       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-21.600       ,0.075               ,0.000               ,34513.906       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.080         
19:28:32.847899     ,0.000       ,0.000       ,0.000       ,15.890      ,16.137      ,16.130      ,0.007       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-22.800       ,0.080               ,0.000               ,34513.918       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.100         ,0.080         
19:28:32.864030     ,0.000       ,0.000       ,0.000       ,15.890      ,16.068      ,16.128      ,-0.061      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-19.200       ,0.067               ,0.000               ,34513.930       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.100         
19:28:32.867970     ,0.000       ,0.000       ,0.000       ,15.840      ,15.988      ,16.125      ,-0.137      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-15.600       ,0.054               ,0.000               ,34513.938       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.100         
19:28:32.882992     ,0.000       ,0.000       ,0.000       ,15.810      ,15.929      ,16.120      ,-0.192      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-9.200        ,0.032               ,0.000               ,34513.957       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,0.079         
19:28:32.888962     ,0.000       ,0.000       ,0.000       ,16.010      ,15.918      ,16.116      ,-0.197      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-4.200        ,0.015               ,0.000               ,34513.969       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,0.079         
19:28:32.901666     ,0.000       ,0.000       ,0.000       ,16.080      ,15.929      ,16.112      ,-0.183      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,3.400         ,-0.012              ,0.000               ,34513.977       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.033         
19:28:32.909301     ,0.000       ,0.000       ,0.000       ,16.090      ,15.933      ,16.108      ,-0.175      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,8.600         ,-0.030              ,0.000               ,34513.980       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,0.033         
19:28:32.918419     ,0.000       ,0.000       ,0.000       ,16.070      ,15.951      ,16.105      ,-0.154      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00023      ,2474          ,217.441         ,14.600        ,-0.051              ,0.000               ,34513.980       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,-0.030        
19:28:32.928192     ,0.000       ,0.000       ,0.000       ,16.220      ,16.013      ,16.103      ,-0.089      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,18.000        ,-0.063              ,0.000               ,34513.977       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.030        
19:28:32.938170     ,0.000       ,0.000       ,0.000       ,16.320      ,16.067      ,16.102      ,-0.035      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,20.400        ,-0.071              ,0.000               ,34513.973       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.095        ,-0.081        
19:28:32.947974     ,0.000       ,0.000       ,0.000       ,16.370      ,16.131      ,16.102      ,0.028       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,20.200        ,-0.071              ,0.000               ,34513.961       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.100        ,-0.081        
19:28:32.958159     ,0.000       ,0.000       ,0.000       ,16.360      ,16.200      ,16.102      ,0.097       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,17.800        ,-0.062              ,0.000               ,34513.949       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.095        ,-0.102        
19:28:32.970102     ,0.000       ,0.000       ,0.000       ,16.440      ,16.287      ,16.102      ,0.184       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,14.600        ,-0.051              ,0.000               ,34513.934       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.081        
19:28:32.979966     ,0.000       ,0.000       ,0.000       ,16.430      ,16.337      ,16.102      ,0.235       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,8.400         ,-0.029              ,0.000               ,34513.922       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,-0.081        
19:28:32.989156     ,0.000       ,0.000       ,0.000       ,16.270      ,16.343      ,16.102      ,0.240       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,3.200         ,-0.011              ,0.000               ,34513.902       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,-0.081        
19:28:32.999794     ,0.000       ,0.000       ,0.000       ,16.200      ,16.335      ,16.102      ,0.232       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,-4.800        ,0.017               ,0.000               ,34513.895       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.033        
19:28:33.009233     ,0.000       ,0.000       ,0.000       ,16.210      ,16.331      ,16.102      ,0.229       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,-10.600       ,0.037               ,0.000               ,34513.887       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,-0.033        
19:28:33.019601     ,0.000       ,0.000       ,0.000       ,16.220      ,16.306      ,16.102      ,0.203       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00023      ,2474          ,217.441         ,-17.400       ,0.061               ,0.000               ,34513.891       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,0.034         
19:28:33.028177     ,0.000       ,0.000       ,0.000       ,16.060      ,16.245      ,16.102      ,0.142       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00023      ,2474          ,217.441         ,-21.200       ,0.074               ,0.000               ,34513.895       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.034         
19:28:33.037953     ,0.000       ,0.000       ,0.000       ,15.960      ,16.190      ,16.102      ,0.087       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-23.800       ,0.083               ,0.000               ,34513.902       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.081         
19:28:33.056311     ,0.000       ,0.000       ,0.000       ,15.920      ,16.131      ,16.102      ,0.028       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-23.600       ,0.082               ,0.000               ,34513.914       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.100         ,0.093         
19:28:33.059122     ,0.000       ,0.000       ,0.000       ,15.910      ,16.062      ,16.102      ,-0.040      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-21.200       ,0.074               ,0.000               ,34513.926       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.093         
19:28:33.075460     ,0.000       ,0.000       ,0.000       ,15.840      ,15.980      ,16.102      ,-0.122      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-15.000       ,0.052               ,0.000               ,34513.941       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.097         
19:28:33.079126     ,0.000       ,0.000       ,0.000       ,15.830      ,15.930      ,16.102      ,-0.173      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-8.800        ,0.031               ,0.000               ,34513.957       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,0.097         
19:28:33.095073     ,0.000       ,0.000       ,0.000       ,16.020      ,15.927      ,16.102      ,-0.176      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,-0.800        ,0.003               ,0.000               ,34513.973       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,0.057         
19:28:33.099060     ,0.000       ,0.000       ,0.000       ,16.090      ,15.931      ,16.102      ,-0.171      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,7.200         ,-0.025              ,0.000               ,34513.984       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.057         
19:28:33.114696     ,0.000       ,0.000       ,0.000       ,16.090      ,15.935      ,16.102      ,-0.167      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2473          ,217.354         ,14.800        ,-0.052              ,0.000               ,34513.992       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,0.003         
19:28:33.117924     ,0.000       ,0.000       ,0.000       ,16.080      ,15.960      ,16.102      ,-0.143      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00023      ,2474          ,217.441         ,19.600        ,-0.068              ,0.000               ,34513.988       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,0.003         
19:28:33.133440     ,0.000       ,0.000       ,0.000       ,16.210      ,16.021      ,16.102      ,-0.082      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,23.800        ,-0.083              ,0.000               ,34513.984       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.058        
19:28:33.138135     ,0.000       ,0.000       ,0.000       ,16.300      ,16.072      ,16.102      ,-0.031      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2475          ,217.529         ,25.000        ,-0.087              ,0.000               ,34513.977       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.095        ,-0.058        
19:28:33.153153     ,0.000       ,0.000       ,0.000       ,16.370      ,16.135      ,16.102      ,0.032       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2476          ,217.617         ,24.400        ,-0.085              ,0.000               ,34513.969       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.100        ,-0.095        
19:28:33.159034     ,0.000       ,0.000       ,0.000       ,16.390      ,16.207      ,16.102      ,0.104       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2476          ,217.617         ,22.000        ,-0.077              ,0.000               ,34513.957       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.095        ,-0.095        
19:28:33.172764     ,0.000       ,0.000       ,0.000       ,16.450      ,16.289      ,16.102      ,0.186       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2476          ,217.617         ,16.600        ,-0.058              ,0.000               ,34513.941       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.094        
19:28:33.178055     ,0.000       ,0.000       ,0.000       ,16.430      ,16.338      ,16.102      ,0.235       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2476          ,217.617         ,11.800        ,-0.041              ,0.000               ,34513.926       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,-0.094        
19:28:33.191393     ,0.000       ,0.000       ,0.000       ,16.280      ,16.346      ,16.102      ,0.244       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2476          ,217.617         ,4.000         ,-0.014              ,0.000               ,34513.914       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,-0.057        
