Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
16:06:08.422854     ,0.000       ,0.000       ,5.280       ,5.280       ,0.000       ,-0.00008      ,2543          ,223.506         ,0.000         ,-0.000              ,0.000               ,-3710.851       ,0.00000           ,0.00000               
16:06:08.442849     ,0.000       ,0.000       ,5.280       ,5.280       ,0.000       ,-0.00008      ,2543          ,223.506         ,0.000         ,-0.000              ,0.000               ,-3710.851       ,0.00000           ,0.00000               
16:06:08.462848     ,0.000       ,0.000       ,5.280       ,5.280       ,0.000       ,-0.00008      ,2543          ,223.506         ,0.000         ,-0.000              ,0.000               ,-3710.851       ,0.00000           ,0.00000               
16:06:08.482844     ,0.000       ,0.000       ,5.280       ,5.280       ,0.000       ,-0.00008      ,2543          ,223.506         ,0.000         ,-0.000              ,0.000               ,-3710.851       ,0.00000           ,0.00000               
16:06:08.502822     ,0.000       ,0.000       ,5.280       ,5.280       ,0.000       ,-0.00008      ,2543          ,223.506         ,0.000         ,-0.000              ,0.000               ,-3710.851       ,0.00000           ,0.00000               
16:06:08.522819     ,0.000       ,0.000       ,5.280       ,5.280       ,0.000       ,-0.00008      ,2543          ,223.506         ,0.000         ,-0.000              ,0.000               ,-3710.851       ,0.00000           ,0.00000               
16:06:08.542864     ,0.000       ,0.000       ,5.280       ,5.280       ,0.000       ,-0.00008      ,2543          ,223.506         ,0.000         ,-0.000              ,0.000               ,-3710.851       ,0.00000           ,0.00000               
16:06:08.562857     ,0.000       ,0.000       ,5.280       ,5.280       ,0.000       ,-0.00008      ,2543          ,223.506         ,0.000         ,-0.000              ,0.000               ,-3710.851       ,0.00000           ,0.00000               
16:06:08.582848     ,0.000       ,0.000       ,5.280       ,5.280       ,0.000       ,-0.00008      ,2543          ,223.506         ,0.000         ,-0.000              ,0.000               ,-3710.851       ,0.00000           ,0.00000               
16:06:08.602843     ,0.000       ,0.000       ,5.280       ,5.280       ,0.000       ,-0.00008      ,2543          ,223.506         ,0.000         ,-0.000              ,0.000               ,-3710.851       ,0.00000           ,0.00000               
