Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
18:46:11.821873     ,0.881       ,0.880       ,19.602      ,14.310      ,14.310      ,14.238      ,0.072       ,0.069       ,0.000          ,0.000       ,-0.995      ,0.000       ,-0.058      ,880.000     ,0.000       ,0.072       ,14.31000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.001          ,25697.52930       ,0.00000               ,0.000         ,5.290         ,5.290         ,-0.058        ,-0.070        
18:46:11.828347     ,0.881       ,0.880       ,19.602      ,14.320      ,14.320      ,14.238      ,0.082       ,0.077       ,0.000          ,0.000       ,-0.423      ,0.000       ,-0.048      ,880.000     ,0.000       ,0.082       ,14.32000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.001          ,25697.52930       ,0.00000               ,0.000         ,5.300         ,5.300         ,-0.048        ,-0.047        
18:46:11.838421     ,0.881       ,0.880       ,19.602      ,14.300      ,14.300      ,14.238      ,0.062       ,0.058       ,0.000          ,0.000       ,-0.349      ,0.000       ,-0.038      ,880.000     ,0.000       ,0.062       ,14.30000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.002          ,25697.52930       ,0.00000               ,0.001         ,5.300         ,5.300         ,-0.038        ,-0.039        
18:46:11.858384     ,0.881       ,0.880       ,19.602      ,14.200      ,14.200      ,14.238      ,-0.038      ,-0.037      ,0.000          ,0.000       ,-1.837      ,0.000       ,-0.058      ,880.000     ,0.000       ,-0.038      ,14.20000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.002          ,25697.52930       ,0.00000               ,0.001         ,5.310         ,5.310         ,-0.058        ,-0.057        
18:46:11.878359     ,0.881       ,0.880       ,19.602      ,14.340      ,14.340      ,14.238      ,0.102       ,0.098       ,0.000          ,0.000       ,0.538       ,0.000       ,-0.058      ,880.000     ,0.000       ,0.102       ,14.34000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.002          ,25697.52930       ,0.00000               ,0.001         ,5.310         ,5.310         ,-0.058        ,-0.057        
18:46:11.888347     ,0.881       ,0.880       ,19.602      ,14.400      ,14.400      ,14.238      ,0.162       ,0.153       ,0.000          ,0.000       ,2.231       ,0.000       ,-0.048      ,880.000     ,0.000       ,0.162       ,14.40000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.001          ,25697.52930       ,0.00000               ,0.000         ,5.310         ,5.310         ,-0.048        ,-0.048        
18:46:11.898368     ,0.881       ,0.880       ,19.602      ,14.500      ,14.500      ,14.238      ,0.262       ,0.248       ,0.000          ,0.000       ,5.026       ,0.000       ,-0.038      ,880.000     ,0.000       ,0.262       ,14.50000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.001          ,25697.52930       ,0.00000               ,0.000         ,5.310         ,5.310         ,-0.038        ,-0.038        
18:46:11.908366     ,0.881       ,0.880       ,19.602      ,14.510      ,14.510      ,14.238      ,0.272       ,0.267       ,0.000          ,0.000       ,5.740       ,0.000       ,-0.028      ,880.000     ,0.000       ,0.272       ,14.51000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.001          ,25697.52930       ,0.00000               ,0.000         ,5.300         ,5.300         ,-0.028        ,-0.029        
18:46:11.928434     ,0.881       ,0.880       ,19.602      ,14.310      ,14.310      ,14.238      ,0.072       ,0.070       ,0.000          ,0.000       ,2.542       ,0.000       ,-0.008      ,880.000     ,0.000       ,0.072       ,14.31000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.001          ,25697.52930       ,0.00000               ,0.000         ,5.290         ,5.290         ,-0.008        ,-0.011        
18:46:11.938376     ,0.881       ,0.880       ,19.602      ,14.160      ,14.160      ,14.238      ,-0.078      ,-0.077      ,0.000          ,0.000       ,0.034       ,0.000       ,-0.018      ,880.000     ,0.000       ,-0.078      ,14.16000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.001          ,25697.52930       ,0.00000               ,0.000         ,5.290         ,5.290         ,-0.018        ,-0.018        
18:46:11.951771     ,0.883       ,0.880       ,19.586      ,14.090      ,14.090      ,14.238      ,-0.148      ,-0.141      ,0.000          ,0.000       ,-1.711      ,0.000       ,-0.028      ,880.000     ,0.000       ,-0.148      ,14.09000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.001          ,25697.52930       ,0.00000               ,0.000         ,5.280         ,5.280         ,-0.028        ,-0.017        
18:46:11.958354     ,0.883       ,0.880       ,19.586      ,14.100      ,14.100      ,14.238      ,-0.138      ,-0.130      ,0.000          ,0.000       ,-2.339      ,0.000       ,-0.038      ,880.000     ,0.000       ,-0.138      ,14.10000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25697.52930       ,0.00000               ,0.000         ,5.270         ,5.270         ,-0.038        ,-0.037        
18:46:11.968403     ,0.883       ,0.880       ,19.586      ,14.140      ,14.140      ,14.238      ,-0.098      ,-0.092      ,0.000          ,0.000       ,-2.356      ,0.000       ,-0.048      ,880.000     ,0.000       ,-0.098      ,14.14000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25697.52930       ,0.00000               ,0.000         ,5.270         ,5.270         ,-0.048        ,-0.048        
18:46:11.978342     ,0.883       ,0.880       ,19.586      ,14.320      ,14.320      ,14.238      ,0.082       ,0.080       ,0.000          ,0.000       ,0.533       ,0.000       ,-0.038      ,880.000     ,0.000       ,0.082       ,14.32000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25697.52930       ,0.00000               ,0.000         ,5.260         ,5.260         ,-0.038        ,-0.037        
18:46:11.988377     ,0.883       ,0.880       ,19.586      ,14.420      ,14.420      ,14.238      ,0.182       ,0.173       ,0.000          ,0.000       ,2.865       ,0.000       ,-0.028      ,880.000     ,0.000       ,0.182       ,14.42000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25697.52930       ,0.00000               ,0.000         ,5.260         ,5.260         ,-0.028        ,-0.028        
18:46:11.998412     ,0.883       ,0.880       ,19.586      ,14.490      ,14.490      ,14.238      ,0.252       ,0.241       ,0.000          ,0.000       ,4.992       ,0.000       ,-0.018      ,880.000     ,0.000       ,0.252       ,14.49000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25697.52930       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.018        ,-0.020        
18:46:12.008357     ,0.883       ,0.880       ,19.586      ,14.460      ,14.460      ,14.238      ,0.222       ,0.219       ,0.000          ,0.000       ,4.896       ,0.000       ,-0.008      ,880.000     ,0.000       ,0.222       ,14.46000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25697.52930       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.008        ,-0.009        
18:46:12.018355     ,0.883       ,0.880       ,19.586      ,14.420      ,14.420      ,14.238      ,0.182       ,0.179       ,0.000          ,0.000       ,4.466       ,0.000       ,0.002       ,880.000     ,0.000       ,0.182       ,14.42000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25697.52930       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.002         ,0.001         
18:46:12.028345     ,0.883       ,0.880       ,19.586      ,14.380      ,14.380      ,14.238      ,0.142       ,0.139       ,0.000          ,0.000       ,4.094       ,0.000       ,0.012       ,880.000     ,0.000       ,0.142       ,14.38000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25697.52930       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.012         ,0.003         
18:46:12.038367     ,0.883       ,0.880       ,19.586      ,14.370      ,14.370      ,14.238      ,0.132       ,0.127       ,0.000          ,0.000       ,4.375       ,0.000       ,0.022       ,880.000     ,0.000       ,0.132       ,14.37000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25697.52930       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.022         ,0.013         
18:46:12.065878     ,0.878       ,0.880       ,19.586      ,14.430      ,14.430      ,14.238      ,0.392       ,0.383       ,0.000          ,0.000       ,10.000      ,0.000       ,0.052       ,880.000     ,0.000       ,0.392       ,14.63000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25697.53125       ,0.00000               ,0.000         ,5.260         ,5.260         ,0.052         ,0.029         
18:46:12.068353     ,0.878       ,0.880       ,19.586      ,14.630      ,14.630      ,14.238      ,0.392       ,0.383       ,0.000          ,0.000       ,10.000      ,0.000       ,0.052       ,880.000     ,0.000       ,0.392       ,14.63000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,25697.53125       ,0.00000               ,0.000         ,5.260         ,5.260         ,0.052         ,0.039         
18:46:12.078343     ,0.878       ,0.880       ,19.586      ,14.980      ,14.980      ,14.238      ,0.742       ,0.734       ,0.000          ,0.000       ,10.000      ,0.000       ,0.062       ,880.000     ,0.000       ,0.742       ,14.98000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25697.53125       ,-0.00770              ,-0.000        ,5.270         ,5.270         ,0.062         ,0.050         
18:46:12.088365     ,0.878       ,0.880       ,19.586      ,14.890      ,14.890      ,14.238      ,0.652       ,0.661       ,0.000          ,0.000       ,7.892       ,0.000       ,0.072       ,880.000     ,0.000       ,0.652       ,14.89000      ,3             ,0.000           ,0.264         ,0.000               ,-0.000              ,0.001           ,25697.53125       ,-0.01535              ,-0.000        ,5.270         ,5.270         ,0.072         ,0.060         
18:46:12.098356     ,0.878       ,0.880       ,19.586      ,14.680      ,14.680      ,14.238      ,0.442       ,0.453       ,0.000          ,0.000       ,3.478       ,0.000       ,0.082       ,880.000     ,0.000       ,0.442       ,14.68000      ,4             ,0.000           ,0.352         ,0.400               ,-0.001              ,0.002           ,25697.53320       ,-0.00767              ,-0.001        ,5.270         ,5.270         ,0.082         ,0.071         
18:46:12.108394     ,0.878       ,0.880       ,19.586      ,14.740      ,14.740      ,14.238      ,0.502       ,0.493       ,0.000          ,0.000       ,4.929       ,0.000       ,0.092       ,880.000     ,0.000       ,0.502       ,14.74000      ,5             ,0.000           ,0.439         ,0.800               ,-0.003              ,0.004           ,25697.53320       ,-0.00767              ,-0.001        ,5.280         ,5.280         ,0.092         ,0.079         
18:46:12.118376     ,0.878       ,0.880       ,19.586      ,14.730      ,14.730      ,14.238      ,0.492       ,0.488       ,0.000          ,0.000       ,5.180       ,0.000       ,0.102       ,880.000     ,0.000       ,0.492       ,14.73000      ,6             ,0.000           ,0.527         ,1.000               ,-0.003              ,0.005           ,25697.53320       ,-0.00767              ,-0.002        ,5.280         ,5.280         ,0.102         ,0.093         
18:46:12.128393     ,0.878       ,0.880       ,19.586      ,14.670      ,14.670      ,14.238      ,0.432       ,0.431       ,0.000          ,0.000       ,4.337       ,0.000       ,0.112       ,880.000     ,0.000       ,0.432       ,14.67000      ,8             ,0.001           ,0.703         ,1.000               ,-0.003              ,0.007           ,25697.53320       ,-0.01535              ,-0.002        ,5.280         ,5.280         ,0.112         ,0.098         
18:46:12.138381     ,0.878       ,0.880       ,19.586      ,14.670      ,14.670      ,14.238      ,0.432       ,0.427       ,0.000          ,0.000       ,4.728       ,0.000       ,0.122       ,880.000     ,0.000       ,0.432       ,14.67000      ,10            ,0.001           ,0.879         ,1.000               ,-0.003              ,0.010           ,25697.53516       ,-0.01535              ,-0.003        ,5.290         ,5.290         ,0.122         ,0.118         
18:46:12.158348     ,0.878       ,0.880       ,19.586      ,14.770      ,14.770      ,14.238      ,0.532       ,0.534       ,0.000          ,0.000       ,7.083       ,0.000       ,0.142       ,880.000     ,0.000       ,0.532       ,14.77000      ,14            ,0.001           ,1.230         ,1.600               ,-0.006              ,0.015           ,25697.53516       ,-0.02301              ,-0.005        ,5.290         ,5.290         ,0.142         ,0.132         
18:46:12.181831     ,0.879       ,0.880       ,19.586      ,14.750      ,14.750      ,14.238      ,0.512       ,0.513       ,0.000          ,0.000       ,6.585       ,0.000       ,0.152       ,880.000     ,0.000       ,0.512       ,14.75000      ,19            ,0.001           ,1.670         ,2.400               ,-0.008              ,0.018           ,25697.53711       ,-0.01534              ,-0.006        ,5.300         ,5.300         ,0.152         ,0.141         
18:46:12.188405     ,0.879       ,0.880       ,19.586      ,14.710      ,14.710      ,14.238      ,0.472       ,0.470       ,0.000          ,0.000       ,5.916       ,0.000       ,0.172       ,880.000     ,0.000       ,0.472       ,14.71000      ,22            ,0.002           ,1.934         ,2.800               ,-0.010              ,0.025           ,25697.53906       ,-0.02301              ,-0.008        ,5.300         ,5.300         ,0.172         ,0.171         
18:46:12.198359     ,0.879       ,0.880       ,19.586      ,14.680      ,14.680      ,14.238      ,0.442       ,0.441       ,0.000          ,0.000       ,5.498       ,0.000       ,0.182       ,880.000     ,0.000       ,0.442       ,14.68000      ,26            ,0.002           ,2.285         ,3.000               ,-0.010              ,0.029           ,25697.53906       ,-0.03064              ,-0.010        ,5.300         ,5.300         ,0.182         ,0.182         
18:46:12.208357     ,0.879       ,0.880       ,19.586      ,14.610      ,14.610      ,14.238      ,0.372       ,0.372       ,0.000          ,0.000       ,4.353       ,0.000       ,0.192       ,880.000     ,0.000       ,0.372       ,14.61000      ,29            ,0.002           ,2.549         ,3.400               ,-0.012              ,0.033           ,25697.54102       ,-0.02302              ,-0.011        ,5.300         ,5.300         ,0.192         ,0.191         
18:46:12.218357     ,0.879       ,0.880       ,19.586      ,14.720      ,14.720      ,14.238      ,0.482       ,0.473       ,0.000          ,0.000       ,6.832       ,0.000       ,0.202       ,880.000     ,0.000       ,0.482       ,14.72000      ,34            ,0.003           ,2.988         ,3.800               ,-0.013              ,0.038           ,25697.54297       ,-0.03825              ,-0.013        ,5.300         ,5.300         ,0.202         ,0.201         
18:46:12.228346     ,0.879       ,0.880       ,19.586      ,14.680      ,14.680      ,14.238      ,0.442       ,0.443       ,0.000          ,0.000       ,6.216       ,0.000       ,0.212       ,880.000     ,0.000       ,0.442       ,14.68000      ,38            ,0.003           ,3.340         ,4.400               ,-0.015              ,0.042           ,25697.54492       ,-0.03076              ,-0.014        ,5.300         ,5.300         ,0.212         ,0.208         
18:46:12.238376     ,0.879       ,0.880       ,19.586      ,14.630      ,14.630      ,14.238      ,0.392       ,0.393       ,0.000          ,0.000       ,5.303       ,0.000       ,0.222       ,880.000     ,0.000       ,0.392       ,14.63000      ,44            ,0.003           ,3.867         ,4.800               ,-0.017              ,0.048           ,25697.54688       ,-0.04584              ,-0.016        ,5.290         ,5.290         ,0.222         ,0.217         
18:46:12.258459     ,0.879       ,0.880       ,19.586      ,14.560      ,14.560      ,14.238      ,0.322       ,0.320       ,0.000          ,0.000       ,4.472       ,0.000       ,0.242       ,880.000     ,0.000       ,0.322       ,14.56000      ,56            ,0.004           ,4.922         ,5.600               ,-0.020              ,0.060           ,25697.55078       ,-0.05370              ,-0.020        ,5.290         ,5.290         ,0.242         ,0.240         
18:46:12.268432     ,0.879       ,0.880       ,19.586      ,14.530      ,14.530      ,14.238      ,0.292       ,0.288       ,0.000          ,0.000       ,4.290       ,0.000       ,0.252       ,880.000     ,0.000       ,0.292       ,14.53000      ,62            ,0.005           ,5.449         ,6.400               ,-0.022              ,0.067           ,25697.55273       ,-0.04603              ,-0.022        ,5.270         ,5.270         ,0.252         ,0.250         
18:46:12.278350     ,0.879       ,0.880       ,19.586      ,14.530      ,14.530      ,14.238      ,0.292       ,0.287       ,0.000          ,0.000       ,4.738       ,0.000       ,0.262       ,880.000     ,0.000       ,0.292       ,14.53000      ,70            ,0.005           ,6.152         ,7.200               ,-0.025              ,0.075           ,25697.55469       ,-0.06134              ,-0.025        ,5.270         ,5.270         ,0.262         ,0.260         
18:46:12.291905     ,0.883       ,0.880       ,19.569      ,14.570      ,14.570      ,14.238      ,0.332       ,0.326       ,0.000          ,0.000       ,5.913       ,0.000       ,0.272       ,880.000     ,0.000       ,0.332       ,14.57000      ,77            ,0.006           ,6.768         ,8.200               ,-0.029              ,0.082           ,25697.55859       ,-0.05374              ,-0.027        ,5.270         ,5.270         ,0.272         ,0.273         
18:46:12.298369     ,0.883       ,0.880       ,19.569      ,14.600      ,14.600      ,14.238      ,0.362       ,0.359       ,0.000          ,0.000       ,6.724       ,0.000       ,0.282       ,880.000     ,0.000       ,0.362       ,14.60000      ,77            ,0.006           ,6.768         ,8.800               ,-0.031              ,0.090           ,25697.56250       ,-0.05374              ,-0.030        ,5.220         ,5.220         ,0.282         ,0.269         
18:46:12.308399     ,0.883       ,0.880       ,19.569      ,14.540      ,14.540      ,14.238      ,0.302       ,0.304       ,0.000          ,0.000       ,5.624       ,0.000       ,0.292       ,880.000     ,0.000       ,0.302       ,14.54000      ,95            ,0.007           ,8.350         ,9.400               ,-0.033              ,0.099           ,25697.56445       ,-0.06900              ,-0.033        ,5.220         ,5.220         ,0.292         ,0.290         
18:46:12.322892     ,0.883       ,0.880       ,19.569      ,14.500      ,14.500      ,14.238      ,0.262       ,0.261       ,0.000          ,0.000       ,4.982       ,0.000       ,0.302       ,880.000     ,0.000       ,0.262       ,14.50000      ,105           ,0.008           ,9.229         ,10.400              ,-0.036              ,0.108           ,25697.57227       ,-0.07676              ,-0.036        ,5.220         ,5.220         ,0.302         ,0.290         
18:46:12.328343     ,0.883       ,0.880       ,19.569      ,14.440      ,14.440      ,14.238      ,0.202       ,0.201       ,0.000          ,0.000       ,4.112       ,0.000       ,0.312       ,880.000     ,0.000       ,0.202       ,14.44000      ,115           ,0.009           ,10.107        ,11.400              ,-0.040              ,0.117           ,25697.57227       ,-0.07668              ,-0.039        ,5.220         ,5.220         ,0.312         ,0.310         
18:46:12.338394     ,0.883       ,0.880       ,19.569      ,14.440      ,14.440      ,14.238      ,0.202       ,0.196       ,0.000          ,0.000       ,4.545       ,0.000       ,0.322       ,880.000     ,0.000       ,0.202       ,14.44000      ,126           ,0.010           ,11.074        ,12.400              ,-0.043              ,0.127           ,25697.57617       ,-0.08441              ,-0.042        ,5.220         ,5.220         ,0.322         ,0.320         
18:46:12.358367     ,0.883       ,0.880       ,19.569      ,14.380      ,14.380      ,14.238      ,0.142       ,0.134       ,0.000          ,0.000       ,4.380       ,0.000       ,0.342       ,880.000     ,0.000       ,0.142       ,14.38000      ,150           ,0.012           ,13.184        ,14.000              ,-0.049              ,0.149           ,25697.58594       ,-0.09200              ,-0.050        ,5.220         ,5.220         ,0.342         ,0.330         
18:46:12.378376     ,0.883       ,0.880       ,19.569      ,14.440      ,14.440      ,14.238      ,0.202       ,0.200       ,0.000          ,0.000       ,6.288       ,0.000       ,0.362       ,880.000     ,0.000       ,0.202       ,14.44000      ,178           ,0.014           ,15.645        ,16.600              ,-0.058              ,0.174           ,25697.59766       ,-0.10742              ,-0.058        ,5.260         ,5.260         ,0.362         ,0.362         
18:46:12.398401     ,0.883       ,0.880       ,19.569      ,14.310      ,14.310      ,14.238      ,0.072       ,0.073       ,0.000          ,0.000       ,4.046       ,0.000       ,0.382       ,880.000     ,0.000       ,0.072       ,14.31000      ,210           ,0.016           ,18.457        ,19.400              ,-0.068              ,0.202           ,25697.60742       ,-0.12265              ,-0.067        ,5.270         ,5.270         ,0.382         ,0.382         
18:46:12.408384     ,0.883       ,0.880       ,19.569      ,14.150      ,14.150      ,14.238      ,-0.088      ,-0.086      ,0.000          ,0.000       ,1.296       ,0.000       ,0.372       ,880.000     ,0.000       ,-0.088      ,14.15000      ,227           ,0.017           ,19.951        ,21.000              ,-0.073              ,0.217           ,25697.61523       ,-0.13044              ,-0.072        ,5.280         ,5.280         ,0.372         ,0.380         
18:46:12.421976     ,0.881       ,0.880       ,19.553      ,14.130      ,14.130      ,14.238      ,-0.108      ,-0.102      ,0.000          ,0.000       ,0.458       ,0.000       ,0.362       ,880.000     ,0.000       ,-0.108      ,14.13000      ,245           ,0.019           ,21.533        ,22.200              ,-0.077              ,0.233           ,25697.62109       ,-0.13805              ,-0.078        ,5.280         ,5.280         ,0.362         ,0.358         
18:46:12.438380     ,0.881       ,0.880       ,19.553      ,14.250      ,14.250      ,14.238      ,0.012       ,0.011       ,0.000          ,0.000       ,2.240       ,0.000       ,0.382       ,880.000     ,0.000       ,0.012       ,14.25000      ,283           ,0.022           ,24.873        ,24.600              ,-0.086              ,0.266           ,25697.63281       ,-0.15331              ,-0.089        ,5.290         ,5.290         ,0.382         ,0.380         
18:46:12.448348     ,0.881       ,0.880       ,19.553      ,14.340      ,14.340      ,14.238      ,0.102       ,0.097       ,0.000          ,0.000       ,4.037       ,0.000       ,0.392       ,880.000     ,0.000       ,0.102       ,14.34000      ,303           ,0.023           ,26.631        ,26.600              ,-0.093              ,0.283           ,25697.64062       ,-0.15340              ,-0.094        ,5.300         ,5.300         ,0.392         ,0.392         
18:46:12.458338     ,0.881       ,0.880       ,19.553      ,14.400      ,14.400      ,14.238      ,0.162       ,0.154       ,0.000          ,0.000       ,5.696       ,0.000       ,0.402       ,880.000     ,0.000       ,0.162       ,14.40000      ,325           ,0.025           ,28.564        ,28.000              ,-0.098              ,0.301           ,25697.64844       ,-0.16877              ,-0.100        ,5.300         ,5.300         ,0.402         ,0.401         
18:46:12.468340     ,0.881       ,0.880       ,19.553      ,14.330      ,14.330      ,14.238      ,0.092       ,0.092       ,0.000          ,0.000       ,4.663       ,0.000       ,0.412       ,880.000     ,0.000       ,0.092       ,14.33000      ,347           ,0.027           ,30.498        ,29.600              ,-0.103              ,0.319           ,25697.65625       ,-0.16874              ,-0.106        ,5.310         ,5.310         ,0.412         ,0.410         
18:46:12.488344     ,0.881       ,0.880       ,19.553      ,14.180      ,14.180      ,14.238      ,-0.058      ,-0.056      ,0.000          ,0.000       ,1.951       ,0.000       ,0.392       ,880.000     ,0.000       ,-0.058      ,14.18000      ,394           ,0.030           ,34.629        ,32.400              ,-0.113              ,0.356           ,25697.67188       ,-0.18406              ,-0.119        ,5.320         ,5.320         ,0.392         ,0.392         
18:46:12.498351     ,0.881       ,0.880       ,19.553      ,14.130      ,14.130      ,14.238      ,-0.108      ,-0.103      ,0.000          ,0.000       ,0.669       ,0.000       ,0.382       ,880.000     ,0.000       ,-0.108      ,14.13000      ,419           ,0.032           ,36.826        ,34.000              ,-0.119              ,0.375           ,25697.68164       ,-0.19175              ,-0.125        ,5.330         ,5.330         ,0.382         ,0.380         
18:46:12.508350     ,0.881       ,0.880       ,19.553      ,14.200      ,14.200      ,14.238      ,-0.038      ,-0.035      ,0.000          ,0.000       ,1.414       ,0.000       ,0.372       ,880.000     ,0.000       ,-0.038      ,14.20000      ,444           ,0.034           ,39.023        ,35.600              ,-0.124              ,0.393           ,25697.68945       ,-0.19165              ,-0.131        ,5.340         ,5.340         ,0.372         ,0.381         
18:46:12.518362     ,0.881       ,0.880       ,19.553      ,14.300      ,14.300      ,14.238      ,0.062       ,0.060       ,0.000          ,0.000       ,3.098       ,0.000       ,0.382       ,880.000     ,0.000       ,0.062       ,14.30000      ,470           ,0.036           ,41.309        ,37.000              ,-0.129              ,0.412           ,25697.69922       ,-0.19954              ,-0.137        ,5.340         ,5.340         ,0.382         ,0.378         
18:46:12.528343     ,0.881       ,0.880       ,19.553      ,14.780      ,14.780      ,14.238      ,0.542       ,0.519       ,0.000          ,0.000       ,10.000      ,0.000       ,0.392       ,880.000     ,0.000       ,0.542       ,14.78000      ,498           ,0.038           ,43.770        ,38.600              ,-0.135              ,0.431           ,25697.70898       ,-0.21476              ,-0.144        ,5.350         ,5.350         ,0.392         ,0.384         
18:46:12.551887     ,0.883       ,0.880       ,19.618      ,14.120      ,14.120      ,14.238      ,-0.118      ,-0.105      ,0.000          ,0.000       ,-2.810      ,0.000       ,0.392       ,880.000     ,0.000       ,-0.118      ,14.12000      ,555           ,0.043           ,48.779        ,42.000              ,-0.147              ,0.470           ,25697.72852       ,-0.22245              ,-0.157        ,5.360         ,5.360         ,0.392         ,0.392         
