Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
10:47:24.046436     ,0.879       ,0.880       ,18.832      ,16.100      ,16.101      ,16.088      ,0.017       ,0.005       ,0.006       ,0.000       ,0.011       ,880.000     ,0.000       ,0.017       ,16.104      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.011         ,0.004         
10:47:24.061651     ,0.879       ,0.880       ,18.832      ,16.100      ,16.095      ,16.088      ,0.013       ,0.002       ,0.006       ,-0.000      ,0.010       ,880.000     ,0.000       ,0.013       ,16.101      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.008         ,0.005         
10:47:24.079007     ,0.879       ,0.880       ,18.832      ,16.100      ,16.097      ,16.088      ,0.009       ,0.003       ,0.006       ,-0.000      ,0.009       ,880.000     ,0.000       ,0.009       ,16.097      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.009         ,0.005         
10:47:24.096420     ,0.879       ,0.880       ,18.832      ,16.100      ,16.096      ,16.088      ,0.006       ,0.002       ,0.006       ,-0.000      ,0.008       ,880.000     ,0.000       ,0.006       ,16.094      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.008         ,0.005         
10:47:24.103661     ,0.879       ,0.880       ,18.832      ,16.100      ,16.096      ,16.088      ,0.008       ,0.003       ,0.006       ,0.000       ,0.009       ,880.000     ,0.000       ,0.008       ,16.096      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.009         ,0.006         
10:47:24.119693     ,0.879       ,0.880       ,18.832      ,16.090      ,16.092      ,16.088      ,0.010       ,0.003       ,0.006       ,-0.000      ,0.009       ,880.000     ,0.000       ,0.010       ,16.097      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.009         ,0.005         
10:47:24.130533     ,0.879       ,0.880       ,18.832      ,16.100      ,16.093      ,16.088      ,0.005       ,0.001       ,0.006       ,-0.000      ,0.008       ,880.000     ,0.000       ,0.005       ,16.092      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.008         ,0.009         
10:47:24.140075     ,0.879       ,0.880       ,18.832      ,16.100      ,16.092      ,16.088      ,0.005       ,0.002       ,0.006       ,0.000       ,0.008       ,880.000     ,0.000       ,0.005       ,16.093      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.008         ,0.004         
10:47:24.158194     ,0.879       ,0.880       ,18.832      ,16.100      ,16.092      ,16.088      ,0.006       ,0.002       ,0.006       ,0.000       ,0.008       ,880.000     ,0.000       ,0.006       ,16.094      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.008         ,0.004         
10:47:24.171321     ,0.881       ,0.880       ,18.816      ,16.090      ,16.091      ,16.088      ,0.003       ,0.001       ,0.006       ,0.000       ,0.007       ,880.000     ,0.000       ,0.003       ,16.091      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.007         ,0.010         
10:47:24.177191     ,0.881       ,0.880       ,18.816      ,16.090      ,16.090      ,16.088      ,0.002       ,0.001       ,0.006       ,-0.000      ,0.007       ,880.000     ,0.000       ,0.002       ,16.090      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.007         ,0.010         
10:47:24.200710     ,0.881       ,0.880       ,18.816      ,16.090      ,16.087      ,16.088      ,-0.000      ,0.000       ,0.006       ,-0.000      ,0.006       ,880.000     ,0.000       ,-0.000      ,16.087      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,0.006         
10:47:24.217874     ,0.881       ,0.880       ,18.816      ,16.120      ,16.094      ,16.088      ,0.001       ,0.000       ,0.006       ,0.000       ,0.007       ,880.000     ,0.000       ,0.001       ,16.089      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.008         ,0.006         
10:47:24.227081     ,0.881       ,0.880       ,18.816      ,16.100      ,16.093      ,16.088      ,0.005       ,0.002       ,0.006       ,-0.000      ,0.008       ,880.000     ,0.000       ,0.005       ,16.093      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.008         ,0.006         
10:47:24.249457     ,0.881       ,0.880       ,18.816      ,16.100      ,16.092      ,16.088      ,0.003       ,0.001       ,0.006       ,-0.000      ,0.007       ,880.000     ,0.000       ,0.003       ,16.091      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.008         ,0.004         
10:47:24.266480     ,0.881       ,0.880       ,18.816      ,16.100      ,16.091      ,16.088      ,0.005       ,0.001       ,0.006       ,-0.000      ,0.008       ,880.000     ,0.000       ,0.005       ,16.093      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.008         ,0.006         
10:47:24.276483     ,0.881       ,0.880       ,18.816      ,16.100      ,16.093      ,16.088      ,0.003       ,0.001       ,0.006       ,-0.000      ,0.007       ,880.000     ,0.000       ,0.003       ,16.091      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.007         ,0.003         
10:47:24.286595     ,0.881       ,0.880       ,18.816      ,16.100      ,16.094      ,16.088      ,0.005       ,0.002       ,0.006       ,0.000       ,0.008       ,880.000     ,0.000       ,0.005       ,16.093      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.008         ,0.004         
10:47:24.303724     ,0.881       ,0.880       ,18.816      ,16.100      ,16.094      ,16.088      ,0.006       ,0.002       ,0.006       ,-0.000      ,0.008       ,880.000     ,0.000       ,0.006       ,16.094      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.008         ,0.005         
10:47:24.323540     ,0.883       ,0.880       ,18.816      ,16.090      ,16.090      ,16.088      ,0.002       ,0.001       ,0.006       ,-0.000      ,0.007       ,880.000     ,0.000       ,0.002       ,16.090      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24123.793       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.007         ,0.011         
