Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:05:28.586153     ,0.881       ,0.880       ,19.946      ,15.630      ,15.630      ,15.711      ,-0.031      ,-0.015      ,0.000          ,0.000       ,-1.022      ,0.000       ,0.016       ,880.000     ,0.000       ,-0.031      ,15.68000      ,2147475729    ,-0.001          ,23.994        ,0.000               ,-0.000              ,-0.002          ,25097.58008       ,0.00000               ,0.001         ,5.730         ,5.730         ,0.016         ,0.017         
17:05:28.601605     ,0.881       ,0.880       ,19.979      ,15.660      ,15.660      ,15.711      ,-0.061      ,-0.040      ,0.000          ,0.000       ,-1.698      ,0.000       ,0.006       ,880.000     ,0.000       ,-0.061      ,15.65000      ,2147475729    ,-0.001          ,23.994        ,0.000               ,-0.000              ,-0.002          ,25097.58008       ,0.00000               ,0.001         ,5.740         ,5.740         ,0.006         ,0.014         
17:05:28.607214     ,0.881       ,0.880       ,19.979      ,15.690      ,15.690      ,15.711      ,-0.061      ,-0.040      ,0.000          ,0.000       ,-1.698      ,0.000       ,0.006       ,880.000     ,0.000       ,-0.061      ,15.65000      ,2147475729    ,-0.001          ,23.994        ,0.000               ,-0.000              ,-0.002          ,25097.58008       ,0.00000               ,0.001         ,5.740         ,5.740         ,0.006         ,0.014         
17:05:28.607322     ,0.881       ,0.880       ,19.979      ,15.690      ,15.690      ,15.711      ,-0.021      ,-0.019      ,0.000          ,0.000       ,-0.284      ,0.000       ,-0.004      ,880.000     ,0.000       ,-0.021      ,15.69000      ,2147475729    ,-0.001          ,23.994        ,0.000               ,-0.000              ,-0.002          ,25097.58008       ,0.00000               ,0.001         ,5.740         ,5.740         ,-0.004        ,0.014         
17:05:28.638816     ,0.881       ,0.880       ,19.979      ,15.720      ,15.720      ,15.711      ,0.009       ,-0.001      ,0.000          ,0.000       ,0.463       ,0.000       ,0.006       ,880.000     ,0.000       ,0.009       ,15.72000      ,2147475729    ,-0.001          ,23.994        ,0.000               ,-0.000              ,-0.002          ,25097.58008       ,0.00000               ,0.001         ,5.750         ,5.750         ,0.006         ,0.004         
17:05:28.656555     ,0.881       ,0.880       ,19.979      ,15.720      ,15.720      ,15.711      ,0.009       ,0.004       ,0.000          ,0.000       ,0.568       ,0.000       ,0.016       ,880.000     ,0.000       ,0.009       ,15.72000      ,2147475729    ,-0.001          ,23.994        ,0.000               ,-0.000              ,-0.001          ,25097.58008       ,0.00000               ,0.000         ,5.760         ,5.760         ,0.016         ,0.003         
17:05:28.656632     ,0.881       ,0.880       ,19.979      ,15.720      ,15.720      ,15.711      ,0.009       ,0.005       ,0.000          ,0.000       ,0.481       ,0.000       ,0.026       ,880.000     ,0.000       ,0.009       ,15.72000      ,2147475729    ,-0.001          ,23.994        ,0.000               ,-0.000              ,-0.001          ,25097.58008       ,0.00000               ,0.000         ,5.760         ,5.760         ,0.026         ,0.003         
17:05:28.687839     ,0.881       ,0.880       ,19.979      ,15.670      ,15.670      ,15.711      ,-0.041      ,-0.032      ,0.000          ,0.000       ,-0.849      ,0.000       ,0.006       ,880.000     ,0.000       ,-0.041      ,15.67000      ,2147475729    ,-0.001          ,23.994        ,0.000               ,-0.000              ,-0.001          ,25097.58008       ,0.00000               ,0.000         ,5.770         ,5.770         ,0.006         ,0.015         
17:05:28.709337     ,0.881       ,0.880       ,19.979      ,15.710      ,15.710      ,15.711      ,-0.041      ,-0.032      ,0.000          ,0.000       ,-0.849      ,0.000       ,0.006       ,880.000     ,0.000       ,-0.041      ,15.67000      ,2147475729    ,-0.001          ,23.994        ,0.000               ,-0.000              ,-0.001          ,25097.58008       ,0.00000               ,0.000         ,5.780         ,5.780         ,0.006         ,0.009         
17:05:28.717006     ,0.881       ,0.880       ,19.979      ,15.730      ,15.730      ,15.711      ,-0.001      ,-0.008      ,0.000          ,0.000       ,0.331       ,0.000       ,-0.004      ,880.000     ,0.000       ,-0.001      ,15.71000      ,2147475729    ,-0.001          ,23.994        ,0.000               ,-0.000              ,-0.001          ,25097.58008       ,0.00000               ,0.000         ,5.780         ,5.780         ,-0.004        ,0.004         
