Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
09:51:22.481415     ,0.000       ,0.880       ,0.000       ,14.600      ,14.600      ,14.434      ,0.026       ,500.000     ,1.000          ,-13.855     ,0.028       ,4.140       ,0.185       ,880.000     ,0.000       ,0.026       ,14.46000      ,0             ,0.000           ,0.000         ,10.000              ,-0.035              ,-0.000          ,24854.29297       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.185         ,0.188         
09:51:22.487607     ,0.000       ,0.880       ,0.000       ,14.620      ,14.620      ,14.434      ,0.186       ,500.000     ,1.000          ,-96.604     ,0.193       ,8.265       ,0.195       ,880.000     ,0.000       ,0.186       ,14.62000      ,0             ,0.000           ,0.000         ,9.400               ,-0.033              ,-0.000          ,24854.29297       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.195         ,0.182         
09:51:22.493871     ,0.000       ,0.880       ,0.000       ,14.550      ,14.550      ,14.434      ,0.116       ,500.000     ,1.000          ,-63.320     ,0.127       ,3.996       ,0.200       ,880.000     ,0.000       ,0.116       ,14.55000      ,0             ,0.000           ,0.000         ,9.000               ,-0.031              ,-0.000          ,24854.29297       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.200         ,0.189         
09:51:22.499909     ,0.000       ,0.880       ,0.000       ,14.500      ,14.500      ,14.434      ,0.066       ,500.000     ,1.000          ,-35.854     ,0.072       ,1.047       ,0.205       ,880.000     ,0.000       ,0.066       ,14.50000      ,0             ,0.000           ,0.000         ,8.800               ,-0.031              ,-0.000          ,24854.29297       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.205         ,0.192         
09:51:22.501418     ,0.000       ,0.880       ,0.000       ,14.490      ,14.490      ,14.434      ,0.066       ,500.000     ,1.000          ,-35.854     ,0.072       ,1.047       ,0.205       ,880.000     ,0.000       ,0.066       ,14.50000      ,0             ,0.000           ,0.000         ,8.600               ,-0.030              ,-0.000          ,24854.29297       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.205         ,0.192         
09:51:22.506422     ,0.000       ,0.880       ,0.000       ,14.510      ,14.510      ,14.434      ,0.056       ,500.000     ,1.000          ,-28.480     ,0.057       ,0.295       ,0.210       ,880.000     ,0.000       ,0.056       ,14.49000      ,0             ,0.000           ,0.000         ,8.200               ,-0.029              ,-0.000          ,24854.29492       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.210         ,0.204         
09:51:22.511907     ,0.000       ,0.880       ,0.000       ,14.490      ,14.490      ,14.434      ,0.076       ,500.000     ,1.000          ,-37.410     ,0.075       ,0.998       ,0.215       ,880.000     ,0.000       ,0.076       ,14.51000      ,0             ,0.000           ,0.000         ,7.800               ,-0.027              ,-0.000          ,24854.29492       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.215         ,0.210         
09:51:22.524022     ,0.000       ,0.880       ,0.000       ,14.460      ,14.460      ,14.434      ,0.076       ,500.000     ,1.000          ,-36.126     ,0.072       ,1.022       ,0.230       ,880.000     ,0.000       ,0.076       ,14.51000      ,0             ,0.000           ,0.000         ,7.200               ,-0.025              ,-0.000          ,24854.29492       ,0.00000               ,0.000         ,5.230         ,5.230         ,0.230         ,0.222         
09:51:22.527947     ,0.000       ,0.880       ,0.000       ,14.490      ,14.490      ,14.434      ,0.056       ,500.000     ,1.000          ,-28.479     ,0.057       ,0.253       ,0.235       ,880.000     ,0.000       ,0.056       ,14.49000      ,0             ,0.000           ,0.000         ,6.800               ,-0.024              ,-0.000          ,24854.29492       ,0.00000               ,0.000         ,5.230         ,5.230         ,0.235         ,0.224         
09:51:22.533949     ,0.000       ,0.880       ,0.000       ,14.400      ,14.400      ,14.434      ,-0.034      ,500.000     ,1.000          ,15.411      ,-0.031      ,-3.261      ,0.230       ,880.000     ,0.000       ,-0.034      ,14.40000      ,0             ,0.000           ,0.000         ,6.400               ,-0.022              ,-0.000          ,24854.29492       ,0.00000               ,0.000         ,5.230         ,5.230         ,0.230         ,0.230         
