Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
16:48:45.208634     ,0.051       ,0.034       ,0.885       ,20.860      ,20.856      ,20.851      ,0.005       ,0.049       ,0.000       ,0.00867       ,2147474592    ,284.062         ,152.000       ,-0.531              ,-0.000              ,1421.785        ,0.00000           ,-0.00003              
16:48:45.228617     ,0.051       ,0.034       ,0.869       ,20.870      ,20.861      ,20.851      ,0.010       ,0.064       ,0.000       ,0.00867       ,2147474592    ,284.062         ,152.000       ,-0.531              ,-0.000              ,1421.834        ,0.00000           ,-0.00002              
16:48:45.248615     ,0.051       ,0.035       ,0.869       ,20.850      ,20.852      ,20.851      ,0.002       ,0.068       ,0.000       ,0.00867       ,2147474592    ,284.062         ,151.600       ,-0.529              ,-0.000              ,1421.884        ,0.00000           ,-0.00001              
16:48:45.268607     ,0.051       ,0.035       ,0.885       ,20.850      ,20.860      ,20.851      ,0.010       ,0.071       ,0.000       ,0.00867       ,2147474592    ,284.062         ,151.200       ,-0.528              ,-0.000              ,1421.934        ,0.00000           ,-0.00001              
16:48:45.288598     ,0.051       ,0.035       ,0.869       ,20.870      ,20.866      ,20.851      ,0.015       ,0.090       ,0.000       ,0.00867       ,2147474592    ,284.062         ,151.000       ,-0.527              ,-0.000              ,1421.984        ,0.00000           ,-0.00001              
16:48:45.308673     ,0.051       ,0.035       ,0.869       ,20.850      ,20.845      ,20.851      ,-0.006      ,0.090       ,0.000       ,0.00867       ,2147474592    ,284.062         ,151.000       ,-0.527              ,-0.000              ,1422.034        ,0.00000           ,-0.00001              
16:48:45.328614     ,0.051       ,0.035       ,0.869       ,20.860      ,20.863      ,20.851      ,0.013       ,0.086       ,0.000       ,0.00867       ,2147474592    ,284.062         ,150.600       ,-0.526              ,-0.000              ,1422.083        ,0.00000           ,-0.00000              
16:48:45.348621     ,0.049       ,0.035       ,0.869       ,20.860      ,20.860      ,20.851      ,0.009       ,0.096       ,0.000       ,0.00867       ,2147474592    ,284.062         ,150.200       ,-0.524              ,-0.000              ,1422.132        ,0.00000           ,-0.00000              
16:48:45.368596     ,0.049       ,0.036       ,0.885       ,20.860      ,20.859      ,20.851      ,0.008       ,0.104       ,0.000       ,0.00867       ,2147474592    ,284.062         ,150.000       ,-0.524              ,-0.000              ,1422.183        ,0.00000           ,-0.00000              
16:48:45.388588     ,0.049       ,0.036       ,0.869       ,20.870      ,20.867      ,20.851      ,0.016       ,0.112       ,0.000       ,0.00867       ,2147474592    ,284.062         ,150.000       ,-0.524              ,-0.000              ,1422.234        ,0.00000           ,-0.00000              
16:48:45.408633     ,0.049       ,0.036       ,0.869       ,20.860      ,20.860      ,20.851      ,0.009       ,0.118       ,0.000       ,0.00867       ,2147474592    ,284.062         ,150.000       ,-0.524              ,-0.000              ,1422.284        ,0.00000           ,-0.00000              
16:48:45.428616     ,0.049       ,0.036       ,0.885       ,20.840      ,20.850      ,20.851      ,-0.000      ,0.117       ,0.000       ,0.00867       ,2147474592    ,284.062         ,150.000       ,-0.524              ,-0.000              ,1422.333        ,0.00000           ,-0.00000              
