Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
10:12:05.997506     ,0.000       ,0.000       ,0.000       ,6.130       ,6.130       ,6.130       ,0.000       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483194    ,0.001           ,320.098       ,0.000               ,-0.000              ,0.000           ,25746.88867       ,0.00000               ,0.000         ,9.340         ,9.340         ,0.000         ,0.000         
10:12:06.007489     ,0.000       ,0.000       ,0.000       ,6.120       ,6.120       ,6.125       ,-0.005      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483195    ,0.001           ,320.186       ,0.000               ,-0.000              ,0.000           ,25746.88867       ,0.00000               ,0.000         ,9.330         ,9.330         ,0.000         ,-0.001        
10:12:06.017508     ,0.000       ,0.000       ,0.000       ,6.100       ,6.100       ,6.117       ,-0.017      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483195    ,0.001           ,320.186       ,0.000               ,-0.000              ,0.000           ,25746.88867       ,0.00000               ,0.000         ,9.330         ,9.330         ,0.000         ,0.000         
10:12:06.027508     ,0.000       ,0.000       ,0.000       ,6.090       ,6.090       ,6.110       ,-0.020      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483195    ,0.001           ,320.186       ,0.000               ,-0.000              ,0.000           ,25746.88867       ,0.00000               ,0.000         ,9.320         ,9.320         ,0.000         ,-0.004        
10:12:06.037541     ,0.000       ,0.000       ,0.000       ,6.120       ,6.120       ,6.112       ,0.008       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483196    ,0.001           ,320.273       ,0.000               ,-0.000              ,0.000           ,25746.88867       ,0.00000               ,0.000         ,9.320         ,9.320         ,0.000         ,-0.001        
10:12:06.047509     ,0.000       ,0.000       ,0.000       ,6.120       ,6.120       ,6.113       ,0.007       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483197    ,0.001           ,320.361       ,0.000               ,-0.000              ,0.000           ,25746.88867       ,0.00000               ,0.000         ,9.310         ,9.310         ,0.000         ,0.000         
10:12:06.057493     ,0.000       ,0.000       ,0.000       ,6.100       ,6.100       ,6.111       ,-0.011      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483197    ,0.001           ,320.361       ,0.000               ,-0.000              ,0.000           ,25746.88867       ,0.00000               ,0.000         ,9.310         ,9.310         ,0.000         ,0.000         
10:12:06.067509     ,0.000       ,0.000       ,0.000       ,6.100       ,6.100       ,6.110       ,-0.010      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483199    ,0.001           ,320.537       ,0.000               ,-0.000              ,0.000           ,25746.88867       ,0.00000               ,0.000         ,9.310         ,9.310         ,0.000         ,0.000         
10:12:06.081066     ,0.881       ,0.000       ,18.718      ,6.100       ,6.100       ,6.109       ,-0.009      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483200    ,0.002           ,320.625       ,0.400               ,-0.001              ,0.000           ,25746.89062       ,0.00000               ,0.000         ,9.300         ,9.300         ,0.000         ,-0.001        
10:12:06.087496     ,0.881       ,0.000       ,18.718      ,6.100       ,6.100       ,6.108       ,-0.008      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483201    ,0.002           ,320.713       ,0.800               ,-0.003              ,0.000           ,25746.89062       ,0.00000               ,0.000         ,9.300         ,9.300         ,0.000         ,-0.001        
