Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:03:17.701029     ,0.878       ,0.880       ,19.946      ,15.740      ,15.740      ,15.612      ,0.128       ,0.089       ,0.000          ,0.000       ,2.775       ,0.000       ,0.040       ,880.000     ,0.000       ,0.128       ,15.74000      ,2147477579    ,-0.003          ,186.592       ,0.000               ,-0.000              ,-0.000          ,25101.90234       ,0.00000               ,0.000         ,5.730         ,5.730         ,0.040         ,0.027         
17:03:17.710649     ,0.878       ,0.880       ,19.946      ,15.750      ,15.750      ,15.612      ,0.128       ,0.089       ,0.000          ,0.000       ,2.775       ,0.000       ,0.040       ,880.000     ,0.000       ,0.128       ,15.74000      ,2147477579    ,-0.003          ,186.592       ,0.000               ,-0.000              ,-0.000          ,25101.90234       ,0.00000               ,0.000         ,5.730         ,5.730         ,0.050         ,0.038         
17:03:17.720569     ,0.878       ,0.880       ,19.946      ,15.730      ,15.730      ,15.612      ,0.118       ,0.100       ,0.000          ,0.000       ,1.334       ,0.000       ,0.060       ,880.000     ,0.000       ,0.118       ,15.73000      ,2147477579    ,-0.003          ,186.592       ,0.000               ,-0.000              ,-0.000          ,25101.90234       ,0.00000               ,0.000         ,5.740         ,5.740         ,0.060         ,0.038         
17:03:17.740413     ,0.878       ,0.880       ,19.946      ,15.610      ,15.610      ,15.612      ,0.018       ,0.041       ,0.000          ,0.000       ,-1.482      ,0.000       ,0.070       ,880.000     ,0.000       ,0.018       ,15.63000      ,2147477579    ,-0.003          ,186.592       ,0.000               ,-0.000              ,-0.000          ,25101.90234       ,0.00000               ,0.000         ,5.750         ,5.750         ,0.070         ,0.061         
17:03:17.740563     ,0.878       ,0.880       ,19.946      ,15.610      ,15.610      ,15.612      ,-0.002      ,0.023       ,0.000          ,0.000       ,-1.486      ,0.000       ,0.060       ,880.000     ,0.000       ,-0.002      ,15.61000      ,2147477579    ,-0.003          ,186.592       ,0.000               ,-0.000              ,-0.000          ,25101.90234       ,0.00000               ,0.000         ,5.750         ,5.750         ,0.060         ,0.061         
17:03:17.760341     ,0.878       ,0.880       ,19.946      ,15.560      ,15.560      ,15.612      ,-0.042      ,-0.010      ,0.000          ,0.000       ,-2.271      ,0.000       ,0.050       ,880.000     ,0.000       ,-0.042      ,15.57000      ,2147477579    ,-0.003          ,186.592       ,0.000               ,-0.000              ,-0.000          ,25101.90234       ,0.00000               ,0.000         ,5.760         ,5.760         ,0.040         ,0.058         
17:03:17.760561     ,0.878       ,0.880       ,19.946      ,15.560      ,15.560      ,15.612      ,-0.052      ,-0.025      ,0.000          ,0.000       ,-2.048      ,0.000       ,0.040       ,880.000     ,0.000       ,-0.052      ,15.56000      ,2147477579    ,-0.003          ,186.592       ,0.000               ,-0.000              ,-0.000          ,25101.90234       ,0.00000               ,0.000         ,5.760         ,5.760         ,0.040         ,0.058         
17:03:17.790562     ,0.878       ,0.880       ,19.946      ,15.660      ,15.660      ,15.612      ,0.048       ,0.030       ,0.000          ,0.000       ,1.019       ,0.000       ,0.040       ,880.000     ,0.000       ,0.048       ,15.66000      ,2147477579    ,-0.003          ,186.592       ,0.000               ,-0.000              ,-0.000          ,25101.90234       ,0.00000               ,0.000         ,5.770         ,5.770         ,0.040         ,0.029         
17:03:17.803230     ,0.881       ,0.880       ,19.979      ,15.780      ,15.780      ,15.612      ,0.198       ,0.145       ,0.000          ,0.000       ,3.758       ,0.000       ,0.060       ,880.000     ,0.000       ,0.198       ,15.81000      ,2147477580    ,-0.003          ,186.680       ,0.000               ,-0.000              ,0.000           ,25101.90234       ,-0.00766              ,-0.000        ,5.770         ,5.770         ,0.060         ,0.060         
17:03:17.810196     ,0.881       ,0.880       ,19.979      ,15.840      ,15.840      ,15.612      ,0.198       ,0.145       ,0.000          ,0.000       ,3.758       ,0.000       ,0.060       ,880.000     ,0.000       ,0.198       ,15.81000      ,2147477580    ,-0.003          ,186.680       ,0.000               ,-0.000              ,0.001           ,25101.90234       ,0.00000               ,-0.000        ,5.770         ,5.770         ,0.070         ,0.060         
