Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
09:03:15.415104     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.000      ,0.00268       ,1193          ,104.854         ,27.000        ,-0.094              ,-0.108              ,-3719.316       ,-0.00862          ,-0.00345              
09:03:15.432999     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.001      ,0.00261       ,1192          ,104.766         ,27.000        ,-0.094              ,-0.108              ,-3719.312       ,0.00000           ,-0.00345              
09:03:15.459473     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.001      ,0.00253       ,1191          ,104.678         ,28.000        ,-0.098              ,-0.108              ,-3719.298       ,0.00000           ,-0.00345              
09:03:15.477227     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.001      ,0.00245       ,1190          ,104.590         ,28.000        ,-0.098              ,-0.108              ,-3719.287       ,0.00000           ,-0.00345              
09:03:15.495191     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.001      ,0.00238       ,1189          ,104.502         ,29.000        ,-0.101              ,-0.108              ,-3719.276       ,0.00000           ,-0.00345              
09:03:15.513046     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.001      ,0.00230       ,1188          ,104.414         ,29.000        ,-0.101              ,-0.108              ,-3719.270       ,0.00000           ,-0.00345              
09:03:15.539559     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.001      ,0.00222       ,1187          ,104.326         ,30.000        ,-0.105              ,-0.108              ,-3719.255       ,0.00000           ,-0.00345              
09:03:15.557297     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.000      ,0.00215       ,1186          ,104.238         ,30.000        ,-0.105              ,-0.108              ,-3719.245       ,0.00000           ,-0.00345              
09:03:15.575070     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.000      ,0.00215       ,1186          ,104.238         ,30.000        ,-0.105              ,-0.108              ,-3719.234       ,0.00000           ,-0.00345              
09:03:15.592995     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.000      ,0.00215       ,1186          ,104.238         ,30.000        ,-0.105              ,-0.108              ,-3719.229       ,0.00000           ,-0.00345              
09:03:15.619406     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.000      ,0.00215       ,1186          ,104.238         ,30.000        ,-0.105              ,-0.108              ,-3719.215       ,0.00000           ,-0.00345              
09:03:15.637172     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.000      ,0.00215       ,1186          ,104.238         ,30.000        ,-0.105              ,-0.108              ,-3719.206       ,0.00000           ,-0.00345              
09:03:15.654897     ,0.000       ,0.000       ,5.270       ,5.286       ,-0.000      ,0.00215       ,1186          ,104.238         ,29.000        ,-0.101              ,-0.108              ,-3719.197       ,0.00000           ,-0.00345              
09:03:15.672840     ,0.000       ,0.000       ,5.260       ,5.286       ,-0.000      ,0.00215       ,1186          ,104.238         ,29.000        ,-0.101              ,-0.108              ,-3719.192       ,0.00000           ,-0.00345              
09:03:15.699283     ,0.000       ,0.000       ,5.260       ,5.286       ,-0.000      ,0.00222       ,1187          ,104.326         ,28.000        ,-0.098              ,-0.108              ,-3719.179       ,0.00000           ,-0.00345              
09:03:15.717020     ,0.000       ,0.000       ,5.260       ,5.286       ,-0.000      ,0.00222       ,1187          ,104.326         ,28.000        ,-0.098              ,-0.108              ,-3719.169       ,0.00000           ,-0.00345              
09:03:15.734994     ,0.000       ,0.000       ,5.260       ,5.286       ,-0.000      ,0.00230       ,1188          ,104.414         ,30.000        ,-0.105              ,-0.108              ,-3719.156       ,0.00000           ,-0.00345              
