Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
15:43:52.342498     ,0.085       ,0.083       ,1.622       ,20.790      ,20.790      ,20.793      ,-0.003      ,-0.003      ,33.153      ,0.02823       ,2147474966    ,316.934         ,148.000       ,-0.517              ,-0.000              ,31.183          ,0.00000           ,-0.00000              
15:43:52.364198     ,0.085       ,0.083       ,1.622       ,20.780      ,20.783      ,20.793      ,-0.010      ,-0.007      ,33.150      ,0.02823       ,2147474966    ,316.934         ,148.000       ,-0.517              ,-0.000              ,31.252          ,0.00000           ,-0.00000              
15:43:52.384967     ,0.083       ,0.083       ,1.622       ,20.790      ,20.791      ,20.793      ,-0.002      ,-0.016      ,33.145      ,0.02823       ,2147474966    ,316.934         ,148.000       ,-0.517              ,-0.000              ,31.301          ,0.00000           ,-0.00000              
15:43:52.405838     ,0.083       ,0.083       ,1.622       ,20.780      ,20.779      ,20.793      ,-0.014      ,-0.013      ,33.140      ,0.02823       ,2147474966    ,316.934         ,148.000       ,-0.517              ,-0.000              ,31.349          ,0.00000           ,-0.00000              
15:43:52.426831     ,0.083       ,0.083       ,1.639       ,20.780      ,20.782      ,20.793      ,-0.011      ,-0.023      ,33.131      ,0.02823       ,2147474966    ,316.934         ,148.000       ,-0.517              ,-0.000              ,31.400          ,0.00000           ,-0.00000              
15:43:52.447588     ,0.083       ,0.083       ,1.639       ,20.790      ,20.788      ,20.793      ,-0.005      ,-0.034      ,33.119      ,0.02823       ,2147474966    ,316.934         ,148.200       ,-0.517              ,-0.000              ,31.451          ,0.00000           ,-0.00000              
15:43:52.468450     ,0.081       ,0.083       ,1.639       ,20.780      ,20.779      ,20.793      ,-0.015      ,-0.039      ,33.104      ,0.02823       ,2147474966    ,316.934         ,148.600       ,-0.519              ,-0.000              ,31.502          ,0.00000           ,-0.00000              
15:43:52.489299     ,0.081       ,0.083       ,1.606       ,20.780      ,20.783      ,20.793      ,-0.010      ,-0.053      ,33.084      ,0.02823       ,2147474966    ,316.934         ,149.200       ,-0.521              ,-0.000              ,31.552          ,0.00000           ,-0.00000              
15:43:52.510063     ,0.083       ,0.083       ,1.639       ,20.780      ,20.781      ,20.793      ,-0.012      ,-0.062      ,33.050      ,0.02823       ,2147474966    ,316.934         ,149.400       ,-0.522              ,-0.000              ,31.601          ,0.00000           ,-0.00000              
15:43:52.530773     ,0.085       ,0.083       ,1.639       ,20.790      ,20.786      ,20.793      ,-0.007      ,-0.069      ,33.022      ,0.02823       ,2147474966    ,316.934         ,149.400       ,-0.522              ,-0.000              ,31.654          ,0.00000           ,-0.00000              
15:43:52.542381     ,0.085       ,0.083       ,1.622       ,20.800      ,20.792      ,20.793      ,-0.001      ,-0.068      ,32.995      ,0.02823       ,2147474966    ,316.934         ,149.000       ,-0.520              ,-0.000              ,31.677          ,0.00000           ,-0.00000              
15:43:52.562404     ,0.081       ,0.083       ,1.589       ,20.790      ,20.790      ,20.793      ,-0.004      ,-0.068      ,32.968      ,0.02823       ,2147474966    ,316.934         ,149.400       ,-0.522              ,-0.000              ,31.727          ,0.00000           ,-0.00000              
15:43:52.582417     ,0.081       ,0.083       ,1.589       ,20.780      ,20.789      ,20.793      ,-0.004      ,-0.069      ,32.940      ,0.02823       ,2147474966    ,316.934         ,149.800       ,-0.523              ,-0.000              ,31.777          ,0.00000           ,-0.00000              
15:43:52.602403     ,0.083       ,0.083       ,1.606       ,20.780      ,20.786      ,20.793      ,-0.008      ,-0.071      ,32.912      ,0.02823       ,2147474966    ,316.934         ,150.000       ,-0.524              ,-0.000              ,31.825          ,0.00000           ,-0.00000              
15:43:52.622415     ,0.081       ,0.083       ,1.606       ,20.790      ,20.785      ,20.793      ,-0.008      ,-0.074      ,32.883      ,0.02823       ,2147474966    ,316.934         ,149.600       ,-0.522              ,-0.000              ,31.875          ,0.00000           ,-0.00000              
15:43:52.642399     ,0.081       ,0.083       ,1.606       ,20.800      ,20.790      ,20.793      ,-0.003      ,-0.075      ,32.853      ,0.02823       ,2147474966    ,316.934         ,149.200       ,-0.521              ,-0.000              ,31.926          ,0.00000           ,-0.00000              
15:43:52.662424     ,0.083       ,0.083       ,1.622       ,20.790      ,20.790      ,20.793      ,-0.004      ,-0.073      ,32.823      ,0.02823       ,2147474966    ,316.934         ,149.400       ,-0.522              ,-0.000              ,31.976          ,0.00000           ,-0.00000              
15:43:52.682405     ,0.083       ,0.083       ,1.622       ,20.790      ,20.797      ,20.793      ,0.004       ,-0.069      ,32.795      ,0.02823       ,2147474966    ,316.934         ,149.400       ,-0.522              ,-0.000              ,32.025          ,0.00000           ,-0.00000              
15:43:52.702379     ,0.083       ,0.083       ,1.622       ,20.790      ,20.792      ,20.793      ,-0.001      ,-0.063      ,32.769      ,0.02823       ,2147474966    ,316.934         ,149.200       ,-0.521              ,-0.000              ,32.070          ,0.00000           ,-0.00000              
15:43:52.722386     ,0.083       ,0.083       ,1.606       ,20.790      ,20.788      ,20.793      ,-0.005      ,-0.057      ,32.746      ,0.02823       ,2147474966    ,316.934         ,148.600       ,-0.519              ,-0.000              ,32.122          ,0.00000           ,-0.00000              
15:43:52.742413     ,0.083       ,0.083       ,1.606       ,20.780      ,20.782      ,20.793      ,-0.012      ,-0.057      ,32.723      ,0.02823       ,2147474966    ,316.934         ,148.600       ,-0.519              ,-0.000              ,32.175          ,0.00000           ,-0.00000              
15:43:52.762373     ,0.083       ,0.083       ,1.622       ,20.790      ,20.791      ,20.793      ,-0.002      ,-0.055      ,32.701      ,0.02823       ,2147474966    ,316.934         ,149.000       ,-0.520              ,-0.000              ,32.229          ,0.00000           ,-0.00000              
15:43:52.782394     ,0.085       ,0.083       ,1.622       ,20.780      ,20.780      ,20.793      ,-0.014      ,-0.052      ,32.680      ,0.02823       ,2147474966    ,316.934         ,149.600       ,-0.522              ,-0.000              ,32.279          ,0.00000           ,-0.00000              
15:43:52.802404     ,0.085       ,0.083       ,1.622       ,20.780      ,20.782      ,20.793      ,-0.011      ,-0.053      ,32.659      ,0.02823       ,2147474966    ,316.934         ,150.000       ,-0.524              ,-0.000              ,32.330          ,0.00000           ,-0.00000              
15:43:52.822392     ,0.085       ,0.083       ,1.622       ,20.790      ,20.788      ,20.793      ,-0.005      ,-0.052      ,32.638      ,0.02823       ,2147474966    ,316.934         ,150.000       ,-0.524              ,-0.000              ,32.380          ,0.00000           ,-0.00000              
15:43:52.843193     ,0.085       ,0.083       ,1.622       ,20.780      ,20.778      ,20.793      ,-0.015      ,-0.051      ,32.628      ,0.02823       ,2147474966    ,316.934         ,150.200       ,-0.524              ,-0.000              ,32.453          ,0.00000           ,-0.00000              
15:43:52.863853     ,0.083       ,0.083       ,1.606       ,20.790      ,20.791      ,20.793      ,-0.003      ,-0.061      ,32.604      ,0.02823       ,2147474966    ,316.934         ,150.800       ,-0.526              ,-0.000              ,32.504          ,0.00000           ,-0.00000              
15:43:52.884727     ,0.085       ,0.083       ,1.606       ,20.790      ,20.788      ,20.793      ,-0.005      ,-0.060      ,32.580      ,0.02823       ,2147474966    ,316.934         ,151.600       ,-0.529              ,-0.000              ,32.554          ,0.00000           ,-0.00000              
15:43:52.905573     ,0.085       ,0.083       ,1.606       ,20.780      ,20.782      ,20.793      ,-0.011      ,-0.061      ,32.556      ,0.02823       ,2147474966    ,316.934         ,151.800       ,-0.530              ,-0.000              ,32.603          ,0.00000           ,-0.00000              
