Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
20:07:05.100200     ,0.878       ,0.880       ,19.291      ,16.140      ,16.132      ,16.180      ,-0.044      ,-0.013      ,0.006       ,0.000       ,-0.007      ,880.000     ,0.000       ,-0.044      ,16.136      ,0.35120       ,4493          ,34.893          ,0.000         ,-0.000              ,-0.000              ,24051.033       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.007        ,-0.005        
20:07:05.107876     ,0.878       ,0.880       ,19.291      ,16.160      ,16.131      ,16.180      ,-0.048      ,-0.015      ,0.006       ,-0.000      ,-0.009      ,880.000     ,0.000       ,-0.048      ,16.132      ,0.35120       ,4493          ,34.893          ,0.000         ,-0.000              ,-0.000              ,24051.033       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,-0.005        
20:07:05.122424     ,0.879       ,0.880       ,19.225      ,16.150      ,16.134      ,16.180      ,-0.046      ,-0.014      ,0.004       ,0.000       ,-0.009      ,880.000     ,0.000       ,-0.046      ,16.134      ,0.35120       ,4493          ,34.893          ,0.000         ,-0.000              ,-0.000              ,24051.033       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,-0.009        
20:07:05.127868     ,0.879       ,0.880       ,19.225      ,16.180      ,16.143      ,16.180      ,-0.046      ,-0.014      ,0.004       ,0.000       ,-0.009      ,880.000     ,0.000       ,-0.046      ,16.134      ,0.35120       ,4493          ,34.893          ,0.000         ,-0.000              ,-0.000              ,24051.033       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,-0.009        
20:07:05.137859     ,0.879       ,0.880       ,19.225      ,16.180      ,16.149      ,16.180      ,-0.037      ,-0.011      ,0.004       ,0.000       ,-0.007      ,880.000     ,0.000       ,-0.037      ,16.143      ,0.35120       ,4493          ,34.893          ,0.000         ,-0.000              ,-0.000              ,24051.033       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.007        ,-0.009        
20:07:05.147930     ,0.879       ,0.880       ,19.225      ,16.160      ,16.153      ,16.180      ,-0.031      ,-0.009      ,0.003       ,-0.000      ,-0.006      ,880.000     ,0.000       ,-0.031      ,16.149      ,0.35120       ,4493          ,34.893          ,0.000         ,-0.000              ,-0.000              ,24051.033       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.006        ,-0.009        
20:07:05.157864     ,0.879       ,0.880       ,19.225      ,16.150      ,16.153      ,16.180      ,-0.027      ,-0.008      ,0.003       ,-0.000      ,-0.005      ,880.000     ,0.000       ,-0.027      ,16.153      ,0.35120       ,4493          ,34.893          ,0.000         ,-0.000              ,-0.000              ,24051.033       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.005        ,-0.019        
20:07:05.167850     ,0.879       ,0.880       ,19.225      ,16.140      ,16.154      ,16.180      ,-0.027      ,-0.008      ,0.003       ,-0.000      ,-0.005      ,880.000     ,0.000       ,-0.027      ,16.153      ,0.35120       ,4493          ,34.893          ,0.000         ,-0.000              ,-0.000              ,24051.033       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.005        ,-0.019        
20:07:05.177867     ,0.879       ,0.880       ,19.225      ,16.140      ,16.149      ,16.180      ,-0.026      ,-0.008      ,0.002       ,0.000       ,-0.006      ,880.000     ,0.000       ,-0.026      ,16.154      ,0.35120       ,4493          ,34.893          ,0.000         ,-0.000              ,-0.000              ,24051.033       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.006        ,-0.003        
20:07:05.192471     ,0.879       ,0.880       ,19.225      ,16.150      ,16.146      ,16.180      ,-0.031      ,-0.009      ,0.002       ,-0.000      ,-0.007      ,880.000     ,0.000       ,-0.031      ,16.149      ,0.35120       ,4493          ,34.893          ,0.000         ,-0.000              ,-0.000              ,24051.033       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,-0.006        
