Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
11:25:46.735669     ,0.000       ,0.000       ,0.000       ,21.000      ,20.969      ,20.969      ,0.000       ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:46.755679     ,0.000       ,0.000       ,0.000       ,20.970      ,20.997      ,20.983      ,0.014       ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:46.775685     ,0.000       ,0.000       ,0.000       ,20.920      ,20.964      ,20.976      ,-0.013      ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:46.795682     ,0.000       ,0.000       ,0.000       ,20.910      ,20.929      ,20.964      ,-0.036      ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:46.815679     ,0.000       ,0.000       ,0.000       ,20.930      ,20.915      ,20.955      ,-0.040      ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:46.835668     ,0.000       ,0.000       ,0.000       ,20.980      ,20.947      ,20.953      ,-0.006      ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:46.855661     ,0.000       ,0.000       ,0.000       ,21.000      ,20.977      ,20.957      ,0.020       ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:46.875680     ,0.000       ,0.000       ,0.000       ,20.970      ,20.980      ,20.960      ,0.020       ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:46.895654     ,0.000       ,0.000       ,0.000       ,20.970      ,20.991      ,20.963      ,0.028       ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:46.915690     ,0.000       ,0.000       ,0.000       ,21.000      ,20.993      ,20.966      ,0.027       ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:46.935655     ,0.000       ,0.000       ,0.000       ,21.010      ,20.988      ,20.968      ,0.020       ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:46.955655     ,0.000       ,0.000       ,0.000       ,20.960      ,20.969      ,20.968      ,0.001       ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:46.975707     ,0.000       ,0.000       ,0.000       ,20.950      ,20.979      ,20.969      ,0.010       ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:46.995655     ,0.000       ,0.000       ,0.000       ,20.920      ,20.936      ,20.967      ,-0.030      ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:47.015795     ,0.000       ,0.000       ,0.000       ,20.950      ,20.943      ,20.965      ,-0.022      ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:47.036292     ,0.000       ,0.000       ,0.000       ,21.000      ,20.968      ,20.965      ,0.002       ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:47.056899     ,0.000       ,0.000       ,0.000       ,21.020      ,20.993      ,20.967      ,0.027       ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:25:47.077740     ,0.000       ,0.000       ,0.000       ,21.000      ,21.006      ,20.969      ,0.037       ,0.000       ,0.000       ,0.00000       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
