Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
18:54:21.879587     ,0.883       ,0.880       ,20.028      ,14.140      ,14.140      ,14.207      ,-0.067      ,-0.063      ,0.000          ,0.000       ,-1.887      ,0.000       ,-0.086      ,880.000     ,0.000       ,-0.067      ,14.14000      ,2147483546    ,0.000           ,351.035       ,0.000               ,-0.000              ,-0.001          ,25709.52344       ,0.00000               ,0.000         ,5.260         ,5.260         ,-0.086        ,-0.075        
18:54:21.902483     ,0.881       ,0.880       ,20.028      ,14.280      ,14.280      ,14.207      ,0.073       ,0.069       ,0.000          ,0.000       ,0.576       ,0.000       ,-0.066      ,880.000     ,0.000       ,0.073       ,14.28000      ,2147483546    ,0.000           ,351.035       ,0.000               ,-0.000              ,-0.001          ,25709.52344       ,0.00000               ,0.000         ,5.270         ,5.270         ,-0.066        ,-0.076        
18:54:21.908953     ,0.881       ,0.880       ,20.028      ,14.330      ,14.330      ,14.207      ,0.073       ,0.069       ,0.000          ,0.000       ,0.576       ,0.000       ,-0.066      ,880.000     ,0.000       ,0.073       ,14.28000      ,2147483546    ,0.000           ,351.035       ,0.000               ,-0.000              ,-0.001          ,25709.52344       ,0.00000               ,0.000         ,5.270         ,5.270         ,-0.056        ,-0.076        
18:54:21.909591     ,0.881       ,0.880       ,20.028      ,14.330      ,14.330      ,14.207      ,0.123       ,0.116       ,0.000          ,0.000       ,1.936       ,0.000       ,-0.056      ,880.000     ,0.000       ,0.123       ,14.33000      ,2147483546    ,0.000           ,351.035       ,0.000               ,-0.000              ,-0.001          ,25709.52344       ,0.00000               ,0.000         ,5.270         ,5.270         ,-0.056        ,-0.076        
18:54:21.919602     ,0.881       ,0.880       ,20.028      ,14.330      ,14.330      ,14.207      ,0.123       ,0.115       ,0.000          ,0.000       ,2.616       ,0.000       ,-0.046      ,880.000     ,0.000       ,0.123       ,14.33000      ,2147483546    ,0.000           ,351.035       ,0.000               ,-0.000              ,-0.001          ,25709.52344       ,0.00000               ,0.000         ,5.280         ,5.280         ,-0.046        ,-0.056        
18:54:21.929587     ,0.881       ,0.880       ,20.028      ,14.220      ,14.220      ,14.207      ,0.013       ,0.010       ,0.000          ,0.000       ,1.197       ,0.000       ,-0.036      ,880.000     ,0.000       ,0.013       ,14.22000      ,2147483546    ,0.000           ,351.035       ,0.000               ,-0.000              ,-0.000          ,25709.52344       ,0.00000               ,0.000         ,5.280         ,5.280         ,-0.036        ,-0.046        
18:54:21.939588     ,0.881       ,0.880       ,20.028      ,14.190      ,14.190      ,14.207      ,-0.017      ,-0.017      ,0.000          ,0.000       ,0.723       ,0.000       ,-0.026      ,880.000     ,0.000       ,-0.017      ,14.19000      ,2147483546    ,0.000           ,351.035       ,0.000               ,-0.000              ,-0.000          ,25709.52344       ,0.00000               ,0.000         ,5.290         ,5.290         ,-0.026        ,-0.036        
18:54:21.949584     ,0.881       ,0.880       ,20.028      ,14.100      ,14.100      ,14.207      ,-0.107      ,-0.103      ,0.000          ,0.000       ,-1.095      ,0.000       ,-0.036      ,880.000     ,0.000       ,-0.107      ,14.10000      ,2147483546    ,0.000           ,351.035       ,0.000               ,-0.000              ,-0.000          ,25709.52344       ,0.00000               ,0.000         ,5.290         ,5.290         ,-0.036        ,-0.027        
18:54:21.959606     ,0.881       ,0.880       ,20.028      ,14.100      ,14.100      ,14.207      ,-0.107      ,-0.101      ,0.000          ,0.000       ,-1.677      ,0.000       ,-0.046      ,880.000     ,0.000       ,-0.107      ,14.10000      ,2147483546    ,0.000           ,351.035       ,0.000               ,-0.000              ,-0.000          ,25709.52344       ,0.00000               ,0.000         ,5.300         ,5.300         ,-0.046        ,-0.034        
18:54:21.969583     ,0.881       ,0.880       ,20.028      ,14.210      ,14.210      ,14.207      ,0.003       ,0.005       ,0.000          ,0.000       ,-0.171      ,0.000       ,-0.036      ,880.000     ,0.000       ,0.003       ,14.21000      ,2147483546    ,0.000           ,351.035       ,0.000               ,-0.000              ,-0.000          ,25709.52344       ,0.00000               ,0.000         ,5.300         ,5.300         ,-0.036        ,-0.036        
