Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
12:08:37.211089     ,0.883       ,0.000       ,20.978      ,6.030       ,6.030       ,6.030       ,0.000       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147474037    ,-0.737          ,235.283       ,0.000               ,-0.000              ,0.000           ,25741.95117       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
12:08:37.221066     ,0.883       ,0.000       ,20.978      ,6.020       ,6.020       ,6.025       ,-0.005      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147474037    ,-0.737          ,235.283       ,0.000               ,-0.000              ,0.000           ,25741.95117       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
12:08:37.231058     ,0.883       ,0.000       ,20.978      ,6.030       ,6.030       ,6.027       ,0.003       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147474038    ,-0.737          ,235.371       ,0.000               ,-0.000              ,0.000           ,25741.95117       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
12:08:37.244597     ,0.876       ,0.000       ,20.978      ,6.030       ,6.030       ,6.028       ,0.003       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147474038    ,-0.737          ,235.371       ,0.000               ,-0.000              ,0.000           ,25741.95117       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,-0.001        
12:08:37.251076     ,0.876       ,0.000       ,20.978      ,6.020       ,6.020       ,6.026       ,-0.006      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147474038    ,-0.737          ,235.371       ,0.000               ,-0.000              ,0.000           ,25741.95117       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,-0.001        
12:08:37.261112     ,0.876       ,0.000       ,20.978      ,6.040       ,6.040       ,6.028       ,0.012       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147474038    ,-0.737          ,235.371       ,0.000               ,-0.000              ,0.000           ,25741.95117       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,-0.001        
12:08:37.271062     ,0.876       ,0.000       ,20.978      ,6.030       ,6.030       ,6.029       ,0.001       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147474038    ,-0.737          ,235.371       ,0.000               ,-0.000              ,0.000           ,25741.95117       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
12:08:37.281065     ,0.876       ,0.000       ,20.978      ,6.020       ,6.020       ,6.028       ,-0.008      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147474038    ,-0.737          ,235.371       ,0.000               ,-0.000              ,0.000           ,25741.95117       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
12:08:37.291056     ,0.876       ,0.000       ,20.978      ,6.020       ,6.020       ,6.027       ,-0.007      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147474038    ,-0.737          ,235.371       ,0.000               ,-0.000              ,0.000           ,25741.95117       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
12:08:37.301113     ,0.876       ,0.000       ,20.978      ,6.030       ,6.030       ,6.027       ,0.003       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147474038    ,-0.737          ,235.371       ,0.000               ,-0.000              ,0.000           ,25741.95117       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,-0.001        
