Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
09:00:59.659114     ,0.000       ,0.880       ,0.000       ,14.140      ,14.140      ,14.124      ,0.016       ,0.007       ,0.007          ,0.005       ,0.001       ,-0.000      ,0.008       ,880.000     ,0.000       ,0.016       ,14.14000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.008         ,0.005         
09:00:59.664881     ,0.000       ,0.880       ,0.000       ,14.130      ,14.130      ,14.124      ,0.006       ,0.005       ,0.005          ,0.002       ,0.001       ,-0.000      ,0.006       ,880.000     ,0.000       ,0.006       ,14.13000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.006         ,0.005         
09:00:59.684639     ,0.000       ,0.880       ,0.000       ,14.130      ,14.130      ,14.124      ,0.006       ,0.004       ,0.004          ,0.002       ,0.001       ,0.000       ,0.006       ,880.000     ,0.000       ,0.006       ,14.13000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.006         ,0.005         
09:00:59.694503     ,0.000       ,0.880       ,0.000       ,14.140      ,14.140      ,14.124      ,0.016       ,0.005       ,0.005          ,0.005       ,0.002       ,0.000       ,0.006       ,880.000     ,0.000       ,0.016       ,14.14000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.006         ,0.004         
09:00:59.704538     ,0.000       ,0.880       ,0.000       ,14.140      ,14.140      ,14.124      ,0.016       ,0.005       ,0.005          ,0.005       ,0.002       ,-0.000      ,0.007       ,880.000     ,0.000       ,0.016       ,14.14000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.007         ,0.004         
09:00:59.714442     ,0.000       ,0.880       ,0.000       ,14.140      ,14.140      ,14.124      ,0.016       ,0.005       ,0.005          ,0.005       ,0.003       ,0.000       ,0.008       ,880.000     ,0.000       ,0.016       ,14.14000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.008         ,0.004         
09:00:59.724696     ,0.000       ,0.880       ,0.000       ,14.130      ,14.130      ,14.124      ,0.006       ,0.004       ,0.004          ,0.002       ,0.003       ,-0.000      ,0.007       ,880.000     ,0.000       ,0.006       ,14.13000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.007         ,0.013         
09:00:59.734586     ,0.000       ,0.880       ,0.000       ,14.130      ,14.130      ,14.124      ,0.006       ,0.003       ,0.003          ,0.002       ,0.003       ,0.000       ,0.006       ,880.000     ,0.000       ,0.006       ,14.13000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.006         ,0.000         
09:00:59.744465     ,0.000       ,0.880       ,0.000       ,14.130      ,14.130      ,14.124      ,0.006       ,0.003       ,0.003          ,0.002       ,0.003       ,0.000       ,0.006       ,880.000     ,0.000       ,0.006       ,14.13000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.006         ,0.003         
09:00:59.754583     ,0.000       ,0.880       ,0.000       ,14.130      ,14.130      ,14.124      ,0.006       ,0.003       ,0.003          ,0.002       ,0.003       ,0.000       ,0.006       ,880.000     ,0.000       ,0.006       ,14.13000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.006         ,0.005         
09:00:59.767969     ,0.000       ,0.880       ,0.000       ,14.130      ,14.130      ,14.124      ,0.006       ,0.002       ,0.002          ,0.002       ,0.003       ,0.000       ,0.006       ,880.000     ,0.000       ,0.006       ,14.13000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.006         ,0.004         
09:00:59.774492     ,0.000       ,0.880       ,0.000       ,14.120      ,14.120      ,14.124      ,-0.004      ,0.001       ,0.001          ,-0.001      ,0.003       ,-0.000      ,0.005       ,880.000     ,0.000       ,-0.004      ,14.12000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.005         ,0.004         
09:00:59.784540     ,0.000       ,0.880       ,0.000       ,14.130      ,14.130      ,14.124      ,0.006       ,0.002       ,0.002          ,0.002       ,0.003       ,0.000       ,0.005       ,880.000     ,0.000       ,0.006       ,14.13000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.005         ,0.005         
09:00:59.794520     ,0.000       ,0.880       ,0.000       ,14.130      ,14.130      ,14.124      ,0.006       ,0.002       ,0.002          ,0.002       ,0.004       ,-0.000      ,0.005       ,880.000     ,0.000       ,0.006       ,14.13000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.005         ,0.003         
09:00:59.804541     ,0.000       ,0.880       ,0.000       ,14.130      ,14.130      ,14.124      ,0.006       ,0.002       ,0.002          ,0.002       ,0.004       ,0.000       ,0.006       ,880.000     ,0.000       ,0.006       ,14.13000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.006         ,0.004         
09:00:59.814449     ,0.000       ,0.880       ,0.000       ,14.140      ,14.140      ,14.124      ,0.016       ,0.003       ,0.003          ,0.005       ,0.004       ,0.000       ,0.007       ,880.000     ,0.000       ,0.016       ,14.14000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.007         ,0.004         
09:00:59.824488     ,0.000       ,0.880       ,0.000       ,14.130      ,14.130      ,14.124      ,0.006       ,0.003       ,0.003          ,0.002       ,0.004       ,-0.000      ,0.007       ,880.000     ,0.000       ,0.006       ,14.13000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.007         ,0.001         
09:00:59.834481     ,0.000       ,0.880       ,0.000       ,14.140      ,14.140      ,14.124      ,0.016       ,0.003       ,0.003          ,0.005       ,0.005       ,0.000       ,0.008       ,880.000     ,0.000       ,0.016       ,14.14000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.008         ,0.001         
09:00:59.844540     ,0.000       ,0.880       ,0.000       ,14.130      ,14.130      ,14.124      ,0.006       ,0.003       ,0.003          ,0.002       ,0.005       ,-0.000      ,0.008       ,880.000     ,0.000       ,0.006       ,14.13000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.008         ,0.005         
09:00:59.854537     ,0.000       ,0.880       ,0.000       ,14.130      ,14.130      ,14.124      ,0.006       ,0.003       ,0.003          ,0.002       ,0.005       ,0.000       ,0.008       ,880.000     ,0.000       ,0.006       ,14.13000      ,2147480667    ,-0.010          ,97.998        ,0.000               ,-0.000              ,0.000           ,25582.46094       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.008         ,0.004         
