Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
14:29:25.945754     ,0.883       ,0.880       ,19.144      ,16.220      ,16.239      ,16.222      ,0.020       ,0.007       ,-0.000      ,0.000       ,0.007       ,880.000     ,0.000       ,0.020       ,16.242      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,0.010         
14:29:25.954661     ,0.883       ,0.880       ,19.144      ,16.240      ,16.237      ,16.222      ,0.018       ,0.007       ,-0.000      ,-0.000      ,0.006       ,880.000     ,0.000       ,0.018       ,16.239      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,0.000         
14:29:25.965701     ,0.883       ,0.880       ,19.144      ,16.220      ,16.231      ,16.222      ,0.016       ,0.006       ,-0.000      ,0.000       ,0.006       ,880.000     ,0.000       ,0.016       ,16.237      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.003         ,0.013         
14:29:25.977686     ,0.883       ,0.880       ,19.144      ,16.220      ,16.226      ,16.222      ,0.010       ,0.004       ,-0.000      ,-0.000      ,0.003       ,880.000     ,0.000       ,0.010       ,16.231      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.001         ,0.004         
14:29:25.984715     ,0.883       ,0.880       ,19.144      ,16.240      ,16.223      ,16.222      ,0.004       ,0.002       ,-0.000      ,0.000       ,0.001       ,880.000     ,0.000       ,0.004       ,16.226      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
14:29:25.999167     ,0.878       ,0.880       ,19.127      ,16.240      ,16.223      ,16.222      ,0.001       ,0.001       ,-0.000      ,0.000       ,0.000       ,880.000     ,0.000       ,0.001       ,16.223      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
14:29:26.014712     ,0.878       ,0.880       ,19.127      ,16.240      ,16.220      ,16.222      ,-0.005      ,-0.002      ,-0.000      ,-0.000      ,-0.002      ,880.000     ,0.000       ,-0.005      ,16.217      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.002        ,0.010         
14:29:26.025664     ,0.878       ,0.880       ,19.127      ,16.210      ,16.219      ,16.222      ,-0.002      ,-0.001      ,-0.000      ,0.000       ,-0.001      ,880.000     ,0.000       ,-0.002      ,16.220      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.001        ,-0.001        
14:29:26.034761     ,0.878       ,0.880       ,19.127      ,16.210      ,16.215      ,16.222      ,-0.003      ,-0.001      ,-0.000      ,-0.000      ,-0.001      ,880.000     ,0.000       ,-0.003      ,16.219      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.002        ,0.000         
14:29:26.044586     ,0.878       ,0.880       ,19.127      ,16.210      ,16.213      ,16.222      ,-0.008      ,-0.003      ,-0.000      ,0.000       ,-0.003      ,880.000     ,0.000       ,-0.008      ,16.213      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.003        ,-0.003        
14:29:26.054692     ,0.878       ,0.880       ,19.127      ,16.210      ,16.214      ,16.222      ,-0.008      ,-0.003      ,-0.000      ,0.000       ,-0.003      ,880.000     ,0.000       ,-0.008      ,16.213      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.003        ,-0.001        
14:29:26.065633     ,0.878       ,0.880       ,19.127      ,16.210      ,16.208      ,16.222      ,-0.008      ,-0.003      ,-0.000      ,0.000       ,-0.003      ,880.000     ,0.000       ,-0.008      ,16.214      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.005        ,-0.003        
14:29:26.077830     ,0.878       ,0.880       ,19.127      ,16.210      ,16.207      ,16.222      ,-0.013      ,-0.005      ,-0.000      ,-0.000      ,-0.005      ,880.000     ,0.000       ,-0.013      ,16.208      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.005        ,-0.004        
14:29:26.084752     ,0.878       ,0.880       ,19.127      ,16.220      ,16.206      ,16.222      ,-0.015      ,-0.005      ,-0.000      ,0.000       ,-0.006      ,880.000     ,0.000       ,-0.015      ,16.207      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.006        ,-0.004        
14:29:26.094569     ,0.878       ,0.880       ,19.127      ,16.240      ,16.207      ,16.222      ,-0.014      ,-0.005      ,-0.001      ,0.000       ,-0.006      ,880.000     ,0.000       ,-0.014      ,16.207      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.006        ,-0.019        
14:29:26.108034     ,0.878       ,0.880       ,19.111      ,16.220      ,16.206      ,16.222      ,-0.016      ,-0.006      ,-0.001      ,-0.000      ,-0.007      ,880.000     ,0.000       ,-0.016      ,16.206      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.007        ,-0.006        
14:29:26.114620     ,0.878       ,0.880       ,19.111      ,16.220      ,16.207      ,16.222      ,-0.016      ,-0.006      ,-0.001      ,-0.000      ,-0.007      ,880.000     ,0.000       ,-0.016      ,16.206      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.006        ,-0.005        
14:29:26.125623     ,0.878       ,0.880       ,19.111      ,16.200      ,16.207      ,16.222      ,-0.015      ,-0.005      ,-0.001      ,-0.000      ,-0.006      ,880.000     ,0.000       ,-0.015      ,16.207      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.006        ,-0.006        
14:29:26.134678     ,0.878       ,0.880       ,19.111      ,16.200      ,16.207      ,16.222      ,-0.015      ,-0.005      ,-0.001      ,-0.000      ,-0.006      ,880.000     ,0.000       ,-0.015      ,16.207      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.007        ,-0.005        
14:29:26.145700     ,0.878       ,0.880       ,19.111      ,16.190      ,16.202      ,16.222      ,-0.015      ,-0.007      ,-0.001      ,-0.000      ,-0.008      ,880.000     ,0.000       ,-0.015      ,16.207      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.008        ,-0.005        
14:29:26.154623     ,0.878       ,0.880       ,19.111      ,16.200      ,16.202      ,16.222      ,-0.020      ,-0.007      ,-0.001      ,-0.000      ,-0.008      ,880.000     ,0.000       ,-0.020      ,16.202      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,-0.005        
14:29:26.165699     ,0.878       ,0.880       ,19.111      ,16.210      ,16.200      ,16.222      ,-0.020      ,-0.007      ,-0.001      ,0.000       ,-0.009      ,880.000     ,0.000       ,-0.020      ,16.202      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,-0.005        
14:29:26.177826     ,0.878       ,0.880       ,19.111      ,16.210      ,16.199      ,16.222      ,-0.021      ,-0.008      ,-0.001      ,-0.000      ,-0.009      ,880.000     ,0.000       ,-0.021      ,16.200      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,-0.009        
14:29:26.184716     ,0.878       ,0.880       ,19.111      ,16.240      ,16.201      ,16.222      ,-0.022      ,-0.008      ,-0.002      ,0.000       ,-0.010      ,880.000     ,0.000       ,-0.022      ,16.199      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,-0.009        
14:29:26.196874     ,0.878       ,0.880       ,19.111      ,16.220      ,16.201      ,16.222      ,-0.020      ,-0.007      ,-0.002      ,-0.000      ,-0.009      ,880.000     ,0.000       ,-0.020      ,16.201      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,-0.009        
14:29:26.209147     ,0.881       ,0.880       ,19.111      ,16.240      ,16.205      ,16.222      ,-0.017      ,-0.006      ,-0.002      ,0.000       ,-0.008      ,880.000     ,0.000       ,-0.017      ,16.205      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.008        ,-0.009        
14:29:26.223564     ,0.881       ,0.880       ,19.111      ,16.210      ,16.213      ,16.222      ,-0.012      ,-0.004      ,-0.002      ,0.000       ,-0.006      ,880.000     ,0.000       ,-0.012      ,16.210      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.005        ,-0.005        
14:29:26.234905     ,0.881       ,0.880       ,19.111      ,16.210      ,16.213      ,16.222      ,-0.009      ,-0.003      ,-0.002      ,-0.000      ,-0.005      ,880.000     ,0.000       ,-0.009      ,16.213      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.005        ,-0.005        
14:29:26.244557     ,0.881       ,0.880       ,19.111      ,16.210      ,16.217      ,16.222      ,-0.004      ,-0.002      ,-0.002      ,0.000       ,-0.004      ,880.000     ,0.000       ,-0.004      ,16.217      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.004        ,-0.005        
14:29:26.254657     ,0.881       ,0.880       ,19.111      ,16.210      ,16.216      ,16.222      ,-0.006      ,-0.002      ,-0.002      ,-0.000      ,-0.005      ,880.000     ,0.000       ,-0.006      ,16.216      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.005        ,-0.005        
14:29:26.264660     ,0.881       ,0.880       ,19.111      ,16.240      ,16.216      ,16.222      ,-0.006      ,-0.002      ,-0.002      ,-0.000      ,-0.005      ,880.000     ,0.000       ,-0.006      ,16.216      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.004        ,-0.005        
14:29:26.276785     ,0.881       ,0.880       ,19.111      ,16.250      ,16.220      ,16.222      ,-0.005      ,-0.002      ,-0.002      ,0.000       ,-0.004      ,880.000     ,0.000       ,-0.005      ,16.216      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.003        ,-0.004        
14:29:26.285665     ,0.881       ,0.880       ,19.111      ,16.250      ,16.221      ,16.222      ,-0.001      ,-0.001      ,-0.002      ,0.000       ,-0.003      ,880.000     ,0.000       ,-0.001      ,16.220      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.002        ,-0.004        
14:29:26.294537     ,0.881       ,0.880       ,19.111      ,16.250      ,16.223      ,16.222      ,-0.000      ,0.000       ,-0.002      ,0.000       ,-0.002      ,880.000     ,0.000       ,-0.000      ,16.221      ,0.30749       ,4076          ,358.242         ,0.000         ,-0.000              ,-0.000              ,24394.182       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.002        ,-0.003        
