Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
15:43:31.450474     ,0.879       ,0.880       ,20.650      ,14.280      ,14.280      ,14.302      ,0.078       ,500.000     ,1.000          ,-28.992     ,0.058       ,1.540       ,0.000       ,880.000     ,0.000       ,0.078       ,14.38000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.000         ,-0.001        
15:43:31.460403     ,0.879       ,0.880       ,20.650      ,14.270      ,14.270      ,14.302      ,-0.032      ,500.000     ,1.000          ,3.733       ,-0.007      ,-1.600      ,-0.010      ,880.000     ,0.000       ,-0.032      ,14.27000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.240         ,5.240         ,-0.010        ,-0.008        
15:43:31.470405     ,0.879       ,0.880       ,20.650      ,14.210      ,14.210      ,14.302      ,-0.092      ,500.000     ,1.000          ,26.713      ,-0.053      ,-2.893      ,-0.020      ,880.000     ,0.000       ,-0.092      ,14.21000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.240         ,5.240         ,-0.020        ,-0.015        
15:43:31.480387     ,0.879       ,0.880       ,20.650      ,14.220      ,14.220      ,14.302      ,-0.092      ,500.000     ,1.000          ,31.107      ,-0.062      ,-2.182      ,-0.030      ,880.000     ,0.000       ,-0.092      ,14.21000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.240         ,5.240         ,-0.030        ,-0.029        
15:43:31.490386     ,0.879       ,0.880       ,20.650      ,14.270      ,14.270      ,14.302      ,-0.082      ,500.000     ,1.000          ,31.622      ,-0.063      ,-1.445      ,-0.040      ,880.000     ,0.000       ,-0.082      ,14.22000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.240         ,5.240         ,-0.040        ,-0.038        
15:43:31.500411     ,0.879       ,0.880       ,20.650      ,14.330      ,14.330      ,14.302      ,-0.032      ,500.000     ,1.000          ,18.018      ,-0.036      ,0.127       ,-0.050      ,880.000     ,0.000       ,-0.032      ,14.27000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.240         ,5.240         ,-0.050        ,-0.048        
15:43:31.510392     ,0.879       ,0.880       ,20.650      ,14.380      ,14.380      ,14.302      ,0.028       ,500.000     ,1.000          ,-1.364      ,0.003       ,1.532       ,-0.040      ,880.000     ,0.000       ,0.028       ,14.33000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.240         ,5.240         ,-0.040        ,-0.041        
15:43:31.523868     ,0.883       ,0.880       ,20.601      ,14.400      ,14.400      ,14.302      ,0.078       ,500.000     ,1.000          ,-21.543     ,0.043       ,2.628       ,-0.030      ,880.000     ,0.000       ,0.078       ,14.38000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.240         ,5.240         ,-0.030        ,-0.032        
15:43:31.530407     ,0.883       ,0.880       ,20.601      ,14.310      ,14.310      ,14.302      ,0.098       ,500.000     ,1.000          ,-31.920     ,0.064       ,2.502       ,-0.020      ,880.000     ,0.000       ,0.098       ,14.40000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.240         ,5.240         ,-0.020        ,-0.022        
15:43:31.540435     ,0.883       ,0.880       ,20.601      ,14.260      ,14.260      ,14.302      ,0.008       ,500.000     ,1.000          ,-7.236      ,0.014       ,-0.379      ,-0.010      ,880.000     ,0.000       ,0.008       ,14.31000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.240         ,5.240         ,-0.010        ,-0.009        
15:43:31.550400     ,0.883       ,0.880       ,20.601      ,14.210      ,14.210      ,14.302      ,-0.042      ,500.000     ,1.000          ,9.008       ,-0.018      ,-1.433      ,-0.020      ,880.000     ,0.000       ,-0.042      ,14.26000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.230         ,5.230         ,-0.020        ,-0.015        
15:43:31.560378     ,0.883       ,0.880       ,20.601      ,14.210      ,14.210      ,14.302      ,-0.092      ,500.000     ,1.000          ,29.113      ,-0.058      ,-2.562      ,-0.030      ,880.000     ,0.000       ,-0.092      ,14.21000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.230         ,5.230         ,-0.030        ,-0.017        
15:43:31.570392     ,0.883       ,0.880       ,20.601      ,14.270      ,14.270      ,14.302      ,-0.092      ,500.000     ,1.000          ,32.962      ,-0.066      ,-1.940      ,-0.040      ,880.000     ,0.000       ,-0.092      ,14.21000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.230         ,5.230         ,-0.040        ,-0.039        
15:43:31.580386     ,0.883       ,0.880       ,20.601      ,14.310      ,14.310      ,14.302      ,-0.032      ,500.000     ,1.000          ,17.015      ,-0.034      ,0.017       ,-0.050      ,880.000     ,0.000       ,-0.032      ,14.27000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.230         ,5.230         ,-0.050        ,-0.050        
15:43:31.590406     ,0.883       ,0.880       ,20.601      ,14.400      ,14.400      ,14.302      ,0.098       ,500.000     ,1.000          ,-24.454     ,0.049       ,3.233       ,-0.040      ,880.000     ,0.000       ,0.098       ,14.40000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.230         ,5.230         ,-0.040        ,-0.041        
15:43:31.600414     ,0.883       ,0.880       ,20.601      ,14.440      ,14.440      ,14.302      ,0.098       ,500.000     ,1.000          ,-31.152     ,0.062       ,2.570       ,-0.030      ,880.000     ,0.000       ,0.098       ,14.40000      ,2147482958    ,-0.000          ,299.355       ,0.000               ,-0.000              ,-0.000          ,25050.68750       ,0.00000               ,0.000         ,5.230         ,5.230         ,-0.030        ,-0.039        
