Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:38:17.113406     ,0.883       ,0.000       ,19.111      ,15.440      ,15.440      ,15.440      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.126959     ,0.878       ,0.000       ,19.078      ,15.430      ,15.430      ,15.435      ,-0.005      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.133394     ,0.878       ,0.000       ,19.078      ,15.430      ,15.430      ,15.433      ,-0.003      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.143396     ,0.878       ,0.000       ,19.078      ,15.430      ,15.430      ,15.432      ,-0.002      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.153390     ,0.878       ,0.000       ,19.078      ,15.430      ,15.430      ,15.432      ,-0.002      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.163411     ,0.878       ,0.000       ,19.078      ,15.430      ,15.430      ,15.432      ,-0.002      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.173389     ,0.878       ,0.000       ,19.078      ,15.430      ,15.430      ,15.431      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:38:17.183391     ,0.878       ,0.000       ,19.078      ,15.440      ,15.440      ,15.433      ,0.007       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.193400     ,0.878       ,0.000       ,19.078      ,15.440      ,15.440      ,15.433      ,0.007       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.203401     ,0.878       ,0.000       ,19.078      ,15.430      ,15.430      ,15.433      ,-0.003      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.001        
17:38:17.213392     ,0.878       ,0.000       ,19.078      ,15.430      ,15.430      ,15.433      ,-0.003      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.226817     ,0.883       ,0.000       ,19.111      ,15.430      ,15.430      ,15.432      ,-0.002      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.003        
17:38:17.233392     ,0.883       ,0.000       ,19.111      ,15.440      ,15.440      ,15.433      ,0.007       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.003        
17:38:17.243411     ,0.883       ,0.000       ,19.111      ,15.440      ,15.440      ,15.434      ,0.006       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.253395     ,0.883       ,0.000       ,19.111      ,15.440      ,15.440      ,15.434      ,0.006       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.263393     ,0.883       ,0.000       ,19.111      ,15.440      ,15.440      ,15.434      ,0.006       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:38:17.273388     ,0.883       ,0.000       ,19.111      ,15.430      ,15.430      ,15.434      ,-0.004      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.283394     ,0.883       ,0.000       ,19.111      ,15.440      ,15.440      ,15.434      ,0.006       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.001        
17:38:17.293400     ,0.883       ,0.000       ,19.111      ,15.440      ,15.440      ,15.435      ,0.005       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.303393     ,0.883       ,0.000       ,19.111      ,15.440      ,15.440      ,15.435      ,0.005       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.313400     ,0.883       ,0.000       ,19.111      ,15.440      ,15.440      ,15.435      ,0.005       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.001        
17:38:17.326854     ,0.879       ,0.000       ,19.127      ,15.430      ,15.430      ,15.435      ,-0.005      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.333393     ,0.879       ,0.000       ,19.127      ,15.440      ,15.440      ,15.435      ,0.005       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.343406     ,0.879       ,0.000       ,19.127      ,15.440      ,15.440      ,15.435      ,0.005       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.353396     ,0.879       ,0.000       ,19.127      ,15.440      ,15.440      ,15.436      ,0.004       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.001        
17:38:17.363395     ,0.879       ,0.000       ,19.127      ,15.430      ,15.430      ,15.435      ,-0.005      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.373389     ,0.879       ,0.000       ,19.127      ,15.440      ,15.440      ,15.436      ,0.004       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.383397     ,0.879       ,0.000       ,19.127      ,15.440      ,15.440      ,15.436      ,0.004       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.393397     ,0.879       ,0.000       ,19.127      ,15.440      ,15.440      ,15.436      ,0.004       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.001        
17:38:17.403389     ,0.879       ,0.000       ,19.127      ,15.440      ,15.440      ,15.436      ,0.004       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.413397     ,0.879       ,0.000       ,19.127      ,15.450      ,15.450      ,15.436      ,0.014       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.426881     ,0.881       ,0.000       ,19.111      ,15.450      ,15.450      ,15.437      ,0.013       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:38:17.433404     ,0.881       ,0.000       ,19.111      ,15.450      ,15.450      ,15.437      ,0.013       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:38:17.443401     ,0.881       ,0.000       ,19.111      ,15.450      ,15.450      ,15.438      ,0.012       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.003        
17:38:17.453390     ,0.881       ,0.000       ,19.111      ,15.450      ,15.450      ,15.438      ,0.012       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:38:17.463403     ,0.881       ,0.000       ,19.111      ,15.460      ,15.460      ,15.439      ,0.021       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.008        
17:38:17.473388     ,0.881       ,0.000       ,19.111      ,15.450      ,15.450      ,15.439      ,0.011       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:38:17.483399     ,0.881       ,0.000       ,19.111      ,15.460      ,15.460      ,15.439      ,0.021       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.001        
17:38:17.493404     ,0.881       ,0.000       ,19.111      ,15.450      ,15.450      ,15.440      ,0.010       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,1.06136       ,90            ,7.910           ,0.000         ,-0.000              ,0.000               ,24596.699       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
