Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
08:42:50.577724     ,0.000       ,0.880       ,0.000       ,15.380      ,15.380      ,15.371      ,0.009       ,0.003       ,0.003       ,-0.001      ,0.000       ,0.002       ,880.000     ,0.000       ,0.009       ,15.380      ,0.00008       ,2147483638    ,359.121         ,0.000         ,-0.000              ,-0.000              ,24804.547       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.002         ,-0.003        
08:42:50.593388     ,0.000       ,0.880       ,0.000       ,15.380      ,15.380      ,15.371      ,0.009       ,0.003       ,0.003       ,-0.001      ,-0.000      ,0.002       ,880.000     ,0.000       ,0.009       ,15.380      ,0.00008       ,2147483638    ,359.121         ,0.000         ,-0.000              ,-0.000              ,24804.547       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.002         ,-0.001        
08:42:50.597726     ,0.000       ,0.880       ,0.000       ,15.360      ,15.360      ,15.371      ,-0.011      ,-0.004      ,-0.004      ,-0.001      ,-0.000      ,-0.004      ,880.000     ,0.000       ,-0.011      ,15.360      ,0.00008       ,2147483638    ,359.121         ,0.000         ,-0.000              ,-0.000              ,24804.547       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.004        ,-0.001        
08:42:50.607733     ,0.000       ,0.880       ,0.000       ,15.380      ,15.380      ,15.371      ,0.009       ,0.003       ,0.003       ,-0.001      ,0.000       ,0.002       ,880.000     ,0.000       ,0.009       ,15.380      ,0.00008       ,2147483638    ,359.121         ,0.000         ,-0.000              ,-0.000              ,24804.547       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.002         ,-0.001        
08:42:50.617823     ,0.000       ,0.880       ,0.000       ,15.370      ,15.370      ,15.371      ,-0.001      ,0.000       ,0.000       ,-0.001      ,-0.000      ,-0.001      ,880.000     ,0.000       ,-0.001      ,15.370      ,0.00008       ,2147483638    ,359.121         ,0.000         ,-0.000              ,-0.000              ,24804.547       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.001        ,-0.009        
08:42:50.627732     ,0.000       ,0.880       ,0.000       ,15.420      ,15.420      ,15.371      ,0.049       ,0.016       ,0.016       ,0.000       ,0.000       ,0.009       ,880.000     ,0.000       ,0.049       ,15.420      ,0.00008       ,2147483638    ,359.121         ,0.000         ,-0.000              ,-0.000              ,24804.547       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.009         ,-0.009        
08:42:50.637732     ,0.000       ,0.880       ,0.000       ,15.730      ,15.730      ,15.371      ,0.359       ,0.239       ,0.239       ,0.006       ,0.000       ,0.019       ,880.000     ,0.000       ,0.359       ,15.730      ,0.00015       ,2147483639    ,359.209         ,0.000         ,-0.000              ,0.000               ,24804.547       ,-0.00768          ,-0.00012              ,0.000         ,0.000         ,0.019         ,0.000         
08:42:50.647724     ,0.000       ,0.880       ,0.000       ,15.680      ,15.680      ,15.371      ,0.309       ,0.103       ,0.103       ,0.011       ,-0.000      ,0.029       ,880.000     ,0.000       ,0.309       ,15.680      ,0.00023       ,2147483640    ,359.297         ,0.000         ,-0.000              ,0.001               ,24804.547       ,-0.00767          ,-0.00033              ,0.000         ,0.000         ,0.029         ,0.006         
08:42:50.657730     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.371      ,-0.041      ,-0.014      ,-0.014      ,0.011       ,-0.000      ,0.019       ,880.000     ,0.000       ,-0.041      ,15.330      ,0.00023       ,2147483640    ,359.297         ,0.000         ,-0.000              ,0.002               ,24804.549       ,0.00000           ,-0.00051              ,0.000         ,0.000         ,0.019         ,0.010         
08:42:50.667817     ,0.000       ,0.880       ,0.000       ,15.720      ,15.720      ,15.371      ,0.349       ,0.233       ,0.233       ,0.017       ,0.000       ,0.029       ,880.000     ,0.000       ,0.349       ,15.720      ,0.00031       ,2147483641    ,359.385         ,0.000         ,-0.000              ,0.002               ,24804.549       ,0.00000           ,-0.00051              ,0.000         ,0.000         ,0.029         ,0.019         
08:42:50.677728     ,0.000       ,0.880       ,0.000       ,15.790      ,15.790      ,15.371      ,0.419       ,0.279       ,0.279       ,0.024       ,-0.000      ,0.039       ,880.000     ,0.000       ,0.419       ,15.790      ,0.00038       ,2147483642    ,359.473         ,0.000         ,-0.000              ,0.003               ,24804.549       ,-0.00767          ,-0.00112              ,0.000         ,0.000         ,0.039         ,0.019         
08:42:50.705661     ,0.000       ,0.880       ,0.000       ,15.430      ,15.430      ,15.371      ,0.059       ,0.020       ,0.020       ,0.025       ,0.000       ,0.045       ,880.000     ,0.000       ,0.059       ,15.430      ,0.00054       ,2147483644    ,359.648         ,0.600         ,-0.002              ,0.005               ,24804.551       ,-0.01532          ,-0.00164              ,0.000         ,0.000         ,0.045         ,0.043         
08:42:50.707820     ,0.000       ,0.880       ,0.000       ,15.600      ,15.600      ,15.371      ,0.059       ,0.020       ,0.020       ,0.025       ,0.000       ,0.045       ,880.000     ,0.000       ,0.059       ,15.430      ,0.00092       ,1             ,0.088           ,1.000         ,-0.003              ,0.007               ,24804.551       ,-0.01536          ,-0.00232              ,0.000         ,0.000         ,0.045         ,0.044         
08:42:50.717461     ,0.000       ,0.880       ,0.000       ,15.560      ,15.560      ,15.371      ,0.229       ,0.076       ,0.076       ,0.029       ,0.000       ,0.055       ,880.000     ,0.000       ,0.229       ,15.600      ,0.00107       ,3             ,0.264           ,1.000         ,-0.003              ,0.010               ,24804.553       ,-0.02297          ,-0.00323              ,0.000         ,0.000         ,0.065         ,0.044         
08:42:50.717724     ,0.000       ,0.880       ,0.000       ,15.560      ,15.560      ,15.371      ,0.189       ,0.063       ,0.063       ,0.032       ,-0.000      ,0.065       ,880.000     ,0.000       ,0.189       ,15.560      ,0.00107       ,3             ,0.264           ,1.000         ,-0.003              ,0.013               ,24804.553       ,-0.01537          ,-0.00425              ,0.000         ,0.000         ,0.065         ,0.044         
08:42:50.727805     ,0.000       ,0.880       ,0.000       ,15.440      ,15.440      ,15.371      ,0.069       ,0.023       ,0.023       ,0.034       ,-0.000      ,0.057       ,880.000     ,0.000       ,0.069       ,15.440      ,0.00130       ,6             ,0.527           ,1.400         ,-0.005              ,0.016               ,24804.553       ,-0.02300          ,-0.00545              ,0.000         ,0.000         ,0.057         ,0.064         
08:42:50.737741     ,0.000       ,0.880       ,0.000       ,15.450      ,15.450      ,15.371      ,0.079       ,0.026       ,0.026       ,0.035       ,0.000       ,0.061       ,880.000     ,0.000       ,0.079       ,15.450      ,0.00153       ,9             ,0.791           ,1.800         ,-0.006              ,0.020               ,24804.553       ,-0.02303          ,-0.00670              ,0.000         ,0.000         ,0.061         ,0.064         
08:42:50.747783     ,0.000       ,0.880       ,0.000       ,15.400      ,15.400      ,15.371      ,0.029       ,0.010       ,0.010       ,0.035       ,-0.000      ,0.051       ,880.000     ,0.000       ,0.029       ,15.400      ,0.00153       ,9             ,0.791           ,2.400         ,-0.008              ,0.020               ,24804.555       ,-0.02303          ,-0.00670              ,0.000         ,0.000         ,0.051         ,0.061         
08:42:50.757729     ,0.000       ,0.880       ,0.000       ,15.320      ,15.320      ,15.371      ,-0.051      ,-0.017      ,-0.017      ,0.035       ,-0.000      ,0.041       ,880.000     ,0.000       ,-0.051      ,15.320      ,0.00215       ,17            ,1.494           ,2.800         ,-0.010              ,0.029               ,24804.557       ,-0.03067          ,-0.00956              ,0.000         ,0.000         ,0.041         ,0.061         
08:42:50.775489     ,0.000       ,0.880       ,0.000       ,15.460      ,15.460      ,15.371      ,0.089       ,0.030       ,0.030       ,0.036       ,0.000       ,0.051       ,880.000     ,0.000       ,0.089       ,15.460      ,0.00253       ,22            ,1.934           ,3.400         ,-0.012              ,0.029               ,24804.561       ,-0.03067          ,-0.00956              ,0.000         ,0.000         ,0.051         ,0.052         
08:42:50.777733     ,0.000       ,0.880       ,0.000       ,15.680      ,15.680      ,15.371      ,0.309       ,0.206       ,0.206       ,0.041       ,0.000       ,0.061       ,880.000     ,0.000       ,0.309       ,15.680      ,0.00291       ,27            ,2.373           ,3.800         ,-0.013              ,0.040               ,24804.561       ,-0.03834          ,-0.01333              ,0.000         ,0.000         ,0.061         ,0.052         
08:42:50.805051     ,0.000       ,0.880       ,0.000       ,15.480      ,15.480      ,15.371      ,0.109       ,0.036       ,0.036       ,0.047       ,-0.000      ,0.081       ,880.000     ,0.000       ,0.109       ,15.480      ,0.00376       ,38            ,3.340           ,5.000         ,-0.017              ,0.053               ,24804.564       ,-0.04602          ,-0.01754              ,0.000         ,0.000         ,0.081         ,0.080         
08:42:50.835736     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.371      ,0.129       ,0.043       ,0.043       ,0.049       ,0.000       ,0.091       ,880.000     ,0.000       ,0.129       ,15.500      ,0.00522       ,57            ,5.010           ,6.800         ,-0.024              ,0.059               ,24804.574       ,-0.04597          ,-0.01974              ,0.000         ,0.000         ,0.081         ,0.090         
08:42:50.837565     ,0.000       ,0.880       ,0.000       ,15.220      ,15.220      ,15.371      ,-0.041      ,-0.014      ,-0.014      ,0.049       ,-0.000      ,0.081       ,880.000     ,0.000       ,-0.041      ,15.330      ,0.00575       ,64            ,5.625           ,7.600         ,-0.027              ,0.067               ,24804.574       ,-0.05368          ,-0.02219              ,0.000         ,0.000         ,0.071         ,0.090         
08:42:50.837643     ,0.000       ,0.880       ,0.000       ,15.220      ,15.220      ,15.371      ,-0.151      ,-0.050      ,-0.050      ,0.046       ,0.000       ,0.071       ,880.000     ,0.000       ,-0.151      ,15.220      ,0.00575       ,64            ,5.625           ,7.800         ,-0.027              ,0.074               ,24804.574       ,-0.05368          ,-0.02473              ,0.000         ,0.000         ,0.071         ,0.090         
08:42:50.857879     ,0.000       ,0.880       ,0.000       ,15.540      ,15.540      ,15.371      ,0.169       ,0.056       ,0.056       ,0.049       ,0.000       ,0.081       ,880.000     ,0.000       ,0.169       ,15.540      ,0.00698       ,80            ,7.031           ,9.000         ,-0.031              ,0.074               ,24804.580       ,-0.05368          ,-0.02473              ,0.000         ,0.000         ,0.081         ,0.080         
08:42:50.877484     ,0.000       ,0.880       ,0.000       ,15.370      ,15.370      ,15.371      ,0.109       ,0.036       ,0.036       ,0.051       ,-0.000      ,0.087       ,880.000     ,0.000       ,0.109       ,15.480      ,0.00836       ,98            ,8.613           ,10.400        ,-0.036              ,0.091               ,24804.586       ,-0.06898          ,-0.03047              ,0.000         ,0.000         ,0.083         ,0.086         
08:42:50.877569     ,0.000       ,0.880       ,0.000       ,15.370      ,15.370      ,15.371      ,-0.001      ,0.000       ,0.000       ,0.048       ,-0.000      ,0.083       ,880.000     ,0.000       ,-0.001      ,15.370      ,0.00836       ,98            ,8.613           ,10.600        ,-0.037              ,0.101               ,24804.586       ,-0.06906          ,-0.03361              ,0.000         ,0.000         ,0.083         ,0.086         
08:42:50.897488     ,0.000       ,0.880       ,0.000       ,15.400      ,15.400      ,15.371      ,0.069       ,0.023       ,0.023       ,0.050       ,0.000       ,0.073       ,880.000     ,0.000       ,0.069       ,15.440      ,0.00989       ,118           ,10.371          ,11.600        ,-0.040              ,0.111               ,24804.594       ,-0.07681          ,-0.03685              ,0.000         ,0.000         ,0.063         ,0.081         
08:42:50.897571     ,0.000       ,0.880       ,0.000       ,15.400      ,15.400      ,15.371      ,0.029       ,0.010       ,0.010       ,0.050       ,-0.000      ,0.063       ,880.000     ,0.000       ,0.029       ,15.400      ,0.00989       ,118           ,10.371          ,11.800        ,-0.041              ,0.121               ,24804.594       ,-0.07667          ,-0.04018              ,0.000         ,0.000         ,0.063         ,0.081         
08:42:50.917496     ,0.000       ,0.880       ,0.000       ,15.460      ,15.460      ,15.371      ,-0.001      ,0.000       ,0.000       ,0.047       ,0.000       ,0.060       ,880.000     ,0.000       ,-0.001      ,15.370      ,0.01150       ,139           ,12.217          ,13.000        ,-0.045              ,0.131               ,24804.602       ,-0.07649          ,-0.04358              ,0.000         ,0.000         ,0.070         ,0.062         
08:42:50.923640     ,0.000       ,0.880       ,0.000       ,15.460      ,15.460      ,15.371      ,0.089       ,0.030       ,0.030       ,0.049       ,0.000       ,0.070       ,880.000     ,0.000       ,0.089       ,15.460      ,0.01150       ,139           ,12.217          ,13.400        ,-0.047              ,0.141               ,24804.602       ,-0.08460          ,-0.04706              ,0.000         ,0.000         ,0.070         ,0.066         
08:42:50.927337     ,0.000       ,0.880       ,0.000       ,15.550      ,15.550      ,15.371      ,0.179       ,0.060       ,0.060       ,0.052       ,0.000       ,0.080       ,880.000     ,0.000       ,0.179       ,15.550      ,0.01235       ,150           ,13.184          ,14.400        ,-0.050              ,0.152               ,24804.605       ,-0.08434          ,-0.05058              ,0.000         ,0.000         ,0.080         ,0.066         
08:42:50.937585     ,0.000       ,0.880       ,0.000       ,15.650      ,15.650      ,15.371      ,0.279       ,0.093       ,0.093       ,0.057       ,0.000       ,0.090       ,880.000     ,0.000       ,0.279       ,15.650      ,0.01327       ,162           ,14.238          ,15.200        ,-0.053              ,0.162               ,24804.609       ,-0.09209          ,-0.05416              ,0.000         ,0.000         ,0.090         ,0.077         
08:42:50.957388     ,0.000       ,0.880       ,0.000       ,15.380      ,15.380      ,15.371      ,0.089       ,0.030       ,0.030       ,0.058       ,-0.000      ,0.088       ,880.000     ,0.000       ,0.089       ,15.460      ,0.01511       ,186           ,16.348          ,16.600        ,-0.058              ,0.173               ,24804.617       ,-0.09199          ,-0.05777              ,0.000         ,0.000         ,0.078         ,0.088         
08:42:50.957533     ,0.000       ,0.880       ,0.000       ,15.380      ,15.380      ,15.371      ,0.009       ,0.003       ,0.003       ,0.058       ,0.000       ,0.078       ,880.000     ,0.000       ,0.009       ,15.380      ,0.01511       ,186           ,16.348          ,16.800        ,-0.059              ,0.184               ,24804.617       ,-0.09201          ,-0.06130              ,0.000         ,0.000         ,0.078         ,0.088         
08:42:50.977321     ,0.000       ,0.880       ,0.000       ,15.420      ,15.420      ,15.371      ,0.069       ,0.023       ,0.023       ,0.059       ,0.000       ,0.082       ,880.000     ,0.000       ,0.069       ,15.440      ,0.01710       ,212           ,18.633          ,18.000        ,-0.063              ,0.194               ,24804.627       ,-0.09973          ,-0.06476              ,0.000         ,0.000         ,0.077         ,0.076         
08:42:50.977379     ,0.000       ,0.880       ,0.000       ,15.420      ,15.420      ,15.371      ,0.049       ,0.016       ,0.016       ,0.060       ,-0.000      ,0.077       ,880.000     ,0.000       ,0.049       ,15.420      ,0.01710       ,212           ,18.633          ,18.400        ,-0.064              ,0.204               ,24804.627       ,-0.09974          ,-0.06816              ,0.000         ,0.000         ,0.077         ,0.076         
08:42:50.997529     ,0.000       ,0.880       ,0.000       ,15.480      ,15.480      ,15.371      ,-0.001      ,0.000       ,0.000       ,0.057       ,-0.000      ,0.073       ,880.000     ,0.000       ,-0.001      ,15.370      ,0.01917       ,239           ,21.006          ,20.000        ,-0.070              ,0.214               ,24804.637       ,-0.09975          ,-0.07140              ,0.000         ,0.000         ,0.083         ,0.076         
08:42:50.997587     ,0.000       ,0.880       ,0.000       ,15.480      ,15.480      ,15.371      ,0.109       ,0.036       ,0.036       ,0.059       ,0.000       ,0.083       ,880.000     ,0.000       ,0.109       ,15.480      ,0.01917       ,239           ,21.006          ,20.400        ,-0.071              ,0.224               ,24804.637       ,-0.10734          ,-0.07461              ,0.000         ,0.000         ,0.083         ,0.076         
08:42:51.007400     ,0.000       ,0.880       ,0.000       ,15.540      ,15.540      ,15.371      ,0.169       ,0.056       ,0.056       ,0.062       ,-0.000      ,0.093       ,880.000     ,0.000       ,0.169       ,15.540      ,0.02025       ,253           ,22.236          ,21.000        ,-0.073              ,0.233               ,24804.641       ,-0.10728          ,-0.07780              ,0.000         ,0.000         ,0.093         ,0.079         
08:42:51.023262     ,0.000       ,0.880       ,0.000       ,15.550      ,15.550      ,15.371      ,0.179       ,0.060       ,0.060       ,0.065       ,-0.000      ,0.103       ,880.000     ,0.000       ,0.179       ,15.550      ,0.02132       ,267           ,23.467          ,21.400        ,-0.075              ,0.243               ,24804.646       ,-0.10750          ,-0.08086              ,0.000         ,0.000         ,0.103         ,0.084         
08:42:51.027315     ,0.000       ,0.880       ,0.000       ,15.550      ,15.550      ,15.371      ,0.179       ,0.060       ,0.060       ,0.068       ,-0.000      ,0.113       ,880.000     ,0.000       ,0.179       ,15.550      ,0.02247       ,282           ,24.785          ,22.200        ,-0.077              ,0.252               ,24804.650       ,-0.11495          ,-0.08392              ,0.000         ,0.000         ,0.113         ,0.084         
08:42:51.037492     ,0.000       ,0.880       ,0.000       ,15.400      ,15.400      ,15.371      ,0.029       ,0.010       ,0.010       ,0.068       ,-0.000      ,0.103       ,880.000     ,0.000       ,0.029       ,15.400      ,0.02370       ,298           ,26.191          ,23.200        ,-0.081              ,0.261               ,24804.658       ,-0.12286          ,-0.08698              ,0.000         ,0.000         ,0.103         ,0.112         
08:42:51.047486     ,0.000       ,0.880       ,0.000       ,15.390      ,15.390      ,15.371      ,0.019       ,0.006       ,0.006       ,0.069       ,0.000       ,0.093       ,880.000     ,0.000       ,0.019       ,15.390      ,0.02493       ,314           ,27.598          ,24.200        ,-0.084              ,0.270               ,24804.662       ,-0.12252          ,-0.09003              ,0.000         ,0.000         ,0.093         ,0.099         
08:42:51.057404     ,0.000       ,0.880       ,0.000       ,15.340      ,15.340      ,15.371      ,-0.031      ,-0.010      ,-0.010      ,0.068       ,-0.000      ,0.083       ,880.000     ,0.000       ,-0.031      ,15.340      ,0.02615       ,330           ,29.004          ,24.800        ,-0.087              ,0.279               ,24804.668       ,-0.12287          ,-0.09310              ,0.000         ,0.000         ,0.083         ,0.102         
08:42:51.067501     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.371      ,-0.041      ,-0.014      ,-0.014      ,0.067       ,0.000       ,0.073       ,880.000     ,0.000       ,-0.041      ,15.330      ,0.02746       ,347           ,30.498          ,25.400        ,-0.089              ,0.288               ,24804.674       ,-0.13035          ,-0.09616              ,0.000         ,0.000         ,0.073         ,0.085         
08:42:51.077366     ,0.000       ,0.880       ,0.000       ,15.560      ,15.560      ,15.371      ,0.189       ,0.063       ,0.063       ,0.071       ,0.000       ,0.083       ,880.000     ,0.000       ,0.189       ,15.560      ,0.02876       ,364           ,31.992          ,26.200        ,-0.091              ,0.298               ,24804.680       ,-0.13040          ,-0.09922              ,0.000         ,0.000         ,0.083         ,0.072         
08:42:51.087602     ,0.000       ,0.880       ,0.000       ,15.620      ,15.620      ,15.371      ,0.249       ,0.083       ,0.083       ,0.075       ,-0.000      ,0.093       ,880.000     ,0.000       ,0.249       ,15.620      ,0.03007       ,381           ,33.486          ,27.200        ,-0.095              ,0.307               ,24804.686       ,-0.13035          ,-0.10229              ,0.000         ,0.000         ,0.093         ,0.080         
08:42:51.097709     ,0.000       ,0.880       ,0.000       ,15.570      ,15.570      ,15.371      ,0.199       ,0.066       ,0.066       ,0.078       ,-0.000      ,0.103       ,880.000     ,0.000       ,0.199       ,15.570      ,0.03145       ,399           ,35.068          ,28.200        ,-0.098              ,0.316               ,24804.693       ,-0.13806          ,-0.10535              ,0.000         ,0.000         ,0.103         ,0.091         
08:42:51.107412     ,0.000       ,0.880       ,0.000       ,15.530      ,15.530      ,15.371      ,0.159       ,0.053       ,0.053       ,0.081       ,0.000       ,0.113       ,880.000     ,0.000       ,0.159       ,15.530      ,0.03283       ,417           ,36.650          ,28.800        ,-0.101              ,0.325               ,24804.699       ,-0.13803          ,-0.10842              ,0.000         ,0.000         ,0.113         ,0.091         
08:42:51.123303     ,0.000       ,0.880       ,0.000       ,15.440      ,15.440      ,15.371      ,0.069       ,0.023       ,0.023       ,0.082       ,-0.000      ,0.105       ,880.000     ,0.000       ,0.069       ,15.440      ,0.03428       ,436           ,38.320          ,29.400        ,-0.103              ,0.335               ,24804.705       ,-0.14588          ,-0.11160              ,0.000         ,0.000         ,0.105         ,0.109         
08:42:51.127331     ,0.000       ,0.880       ,0.000       ,15.340      ,15.340      ,15.371      ,-0.031      ,-0.010      ,-0.010      ,0.081       ,-0.000      ,0.095       ,880.000     ,0.000       ,-0.031      ,15.340      ,0.03574       ,455           ,39.990          ,30.200        ,-0.105              ,0.344               ,24804.713       ,-0.14561          ,-0.11476              ,0.000         ,0.000         ,0.095         ,0.109         
08:42:51.137499     ,0.000       ,0.880       ,0.000       ,15.300      ,15.300      ,15.371      ,-0.071      ,-0.024      ,-0.024      ,0.080       ,0.000       ,0.085       ,880.000     ,0.000       ,-0.071      ,15.300      ,0.03728       ,475           ,41.748          ,31.200        ,-0.109              ,0.354               ,24804.719       ,-0.15352          ,-0.11791              ,0.000         ,0.000         ,0.085         ,0.093         
08:42:51.147490     ,0.000       ,0.880       ,0.000       ,15.360      ,15.360      ,15.371      ,-0.011      ,-0.004      ,-0.004      ,0.080       ,0.000       ,0.076       ,880.000     ,0.000       ,-0.011      ,15.360      ,0.03881       ,495           ,43.506          ,32.200        ,-0.112              ,0.363               ,24804.727       ,-0.15334          ,-0.12105              ,0.000         ,0.000         ,0.076         ,0.094         
08:42:51.157570     ,0.000       ,0.880       ,0.000       ,15.480      ,15.480      ,15.371      ,0.109       ,0.036       ,0.036       ,0.082       ,0.000       ,0.086       ,880.000     ,0.000       ,0.109       ,15.480      ,0.04034       ,515           ,45.264          ,33.200        ,-0.116              ,0.373               ,24804.732       ,-0.15319          ,-0.12417              ,0.000         ,0.000         ,0.086         ,0.076         
08:42:51.167494     ,0.000       ,0.880       ,0.000       ,15.630      ,15.630      ,15.371      ,0.259       ,0.086       ,0.086       ,0.086       ,0.000       ,0.096       ,880.000     ,0.000       ,0.259       ,15.630      ,0.04195       ,536           ,47.109          ,33.800        ,-0.118              ,0.382               ,24804.740       ,-0.16144          ,-0.12730              ,0.000         ,0.000         ,0.096         ,0.077         
08:42:51.177385     ,0.000       ,0.880       ,0.000       ,15.540      ,15.540      ,15.371      ,0.169       ,0.056       ,0.056       ,0.089       ,-0.000      ,0.106       ,880.000     ,0.000       ,0.169       ,15.540      ,0.04357       ,557           ,48.955          ,34.400        ,-0.120              ,0.391               ,24804.748       ,-0.16097          ,-0.13041              ,0.000         ,0.000         ,0.106         ,0.097         
08:42:51.198141     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.371      ,0.069       ,0.023       ,0.023       ,0.090       ,-0.000      ,0.113       ,880.000     ,0.000       ,0.069       ,15.440      ,0.04694       ,601           ,52.822          ,35.600        ,-0.124              ,0.401               ,24804.764       ,-0.16877          ,-0.13363              ,0.000         ,0.000         ,0.113         ,0.104         
