Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
11:01:12.455947     ,0.878       ,0.880       ,20.339      ,14.380      ,14.380      ,14.405      ,-0.005      ,-0.010      ,0.000          ,0.000       ,0.165       ,0.000       ,-0.110      ,880.000     ,0.000       ,-0.005      ,14.40000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24993.68945       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.110        ,-0.109        
11:01:12.458382     ,0.878       ,0.880       ,20.339      ,14.480      ,14.480      ,14.405      ,0.075       ,0.042       ,0.000          ,0.000       ,2.098       ,0.000       ,-0.100      ,880.000     ,0.000       ,0.075       ,14.48000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24993.68945       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.100        ,-0.099        
11:01:12.468304     ,0.878       ,0.880       ,20.339      ,14.480      ,14.480      ,14.405      ,0.075       ,0.052       ,0.000          ,0.000       ,1.757       ,0.000       ,-0.090      ,880.000     ,0.000       ,0.075       ,14.48000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24993.68945       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.090        ,-0.099        
11:01:12.478331     ,0.878       ,0.880       ,20.339      ,14.450      ,14.450      ,14.405      ,0.045       ,0.039       ,0.000          ,0.000       ,0.608       ,0.000       ,-0.080      ,880.000     ,0.000       ,0.045       ,14.45000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24993.68945       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.080        ,-0.080        
11:01:12.488317     ,0.878       ,0.880       ,20.339      ,14.440      ,14.440      ,14.405      ,0.035       ,0.034       ,0.000          ,0.000       ,0.284       ,0.000       ,-0.070      ,880.000     ,0.000       ,0.035       ,14.44000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24993.68945       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.070        ,-0.072        
11:01:12.508354     ,0.878       ,0.880       ,20.339      ,14.330      ,14.330      ,14.405      ,-0.075      ,-0.046      ,0.000          ,0.000       ,-2.133      ,0.000       ,-0.090      ,880.000     ,0.000       ,-0.075      ,14.33000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24993.68945       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.090        ,-0.086        
11:01:12.518344     ,0.878       ,0.880       ,20.339      ,14.340      ,14.340      ,14.405      ,-0.065      ,-0.047      ,0.000          ,0.000       ,-1.395      ,0.000       ,-0.100      ,880.000     ,0.000       ,-0.065      ,14.34000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24993.68945       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.100        ,-0.088        
11:01:12.532012     ,0.883       ,0.880       ,20.339      ,14.360      ,14.360      ,14.405      ,-0.045      ,-0.038      ,0.000          ,0.000       ,-0.604      ,0.000       ,-0.110      ,880.000     ,0.000       ,-0.045      ,14.36000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24993.68945       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.110        ,-0.108        
11:01:12.538330     ,0.883       ,0.880       ,20.339      ,14.380      ,14.380      ,14.405      ,-0.025      ,-0.027      ,0.000          ,0.000       ,-0.017      ,0.000       ,-0.120      ,880.000     ,0.000       ,-0.025      ,14.38000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24993.68945       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.120        ,-0.112        
11:01:12.555846     ,0.883       ,0.880       ,20.339      ,14.420      ,14.420      ,14.405      ,0.015       ,-0.001      ,0.000          ,0.000       ,0.937       ,0.000       ,-0.110      ,880.000     ,0.000       ,0.015       ,14.42000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24993.68945       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.110        ,-0.109        
11:01:12.558389     ,0.883       ,0.880       ,20.339      ,14.510      ,14.510      ,14.405      ,0.105       ,0.063       ,0.000          ,0.000       ,3.220       ,0.000       ,-0.100      ,880.000     ,0.000       ,0.105       ,14.51000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24993.68945       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.100        ,-0.108        
11:01:12.568309     ,0.883       ,0.880       ,20.339      ,14.730      ,14.730      ,14.405      ,0.325       ,0.213       ,0.000          ,0.000       ,8.033       ,0.000       ,-0.090      ,880.000     ,0.000       ,0.325       ,14.73000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24993.68945       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.090        ,-0.100        
11:01:12.578330     ,0.883       ,0.880       ,20.339      ,15.420      ,15.420      ,14.405      ,1.015       ,0.680       ,0.000          ,0.000       ,10.000      ,0.000       ,-0.080      ,880.000     ,0.000       ,1.015       ,15.42000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24993.68945       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.080        ,-0.080        
11:01:12.588342     ,0.883       ,0.880       ,20.339      ,15.550      ,15.550      ,14.405      ,1.145       ,0.919       ,0.000          ,0.000       ,10.000      ,0.000       ,-0.070      ,880.000     ,0.000       ,1.145       ,15.55000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24993.68945       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.070        ,-0.071        
11:01:12.604939     ,0.883       ,0.880       ,20.339      ,15.390      ,15.390      ,14.405      ,0.985       ,0.903       ,0.000          ,0.000       ,5.446       ,0.000       ,-0.060      ,880.000     ,0.000       ,0.985       ,15.39000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,24993.68945       ,-0.00767              ,-0.000        ,5.220         ,5.220         ,-0.060        ,-0.060        
11:01:12.608363     ,0.883       ,0.880       ,20.339      ,15.320      ,15.320      ,14.405      ,0.915       ,0.880       ,0.000          ,0.000       ,2.430       ,0.000       ,-0.050      ,880.000     ,0.000       ,0.915       ,15.32000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.001           ,24993.69141       ,0.00000               ,-0.000        ,5.220         ,5.220         ,-0.050        ,-0.051        
11:01:12.618363     ,0.883       ,0.880       ,20.339      ,15.360      ,15.360      ,14.405      ,0.955       ,0.915       ,0.000          ,0.000       ,2.965       ,0.000       ,-0.040      ,880.000     ,0.000       ,0.955       ,15.36000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.001           ,24993.69141       ,0.00000               ,-0.000        ,5.220         ,5.220         ,-0.040        ,-0.042        
11:01:12.631803     ,0.883       ,0.880       ,20.339      ,15.280      ,15.280      ,14.405      ,0.875       ,0.873       ,0.000          ,0.000       ,0.205       ,0.000       ,-0.030      ,880.000     ,0.000       ,0.875       ,15.28000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.001           ,24993.69141       ,0.00000               ,-0.000        ,5.220         ,5.220         ,-0.030        ,-0.023        
11:01:12.638341     ,0.883       ,0.880       ,20.339      ,15.070      ,15.070      ,14.405      ,0.665       ,0.740       ,0.000          ,0.000       ,-5.096      ,0.000       ,-0.020      ,880.000     ,0.000       ,0.665       ,15.07000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.001           ,24993.69141       ,0.00000               ,-0.000        ,5.220         ,5.220         ,-0.020        ,-0.017        
11:01:12.655099     ,0.883       ,0.880       ,20.339      ,15.120      ,15.120      ,14.405      ,0.715       ,0.756       ,0.000          ,0.000       ,-2.324      ,0.000       ,-0.010      ,880.000     ,0.000       ,0.715       ,15.12000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.001           ,24993.69141       ,0.00000               ,-0.000        ,5.220         ,5.220         ,-0.010        ,-0.020        
11:01:12.658365     ,0.883       ,0.880       ,20.339      ,15.240      ,15.240      ,14.405      ,0.835       ,0.822       ,0.000          ,0.000       ,1.337       ,0.000       ,0.000       ,880.000     ,0.000       ,0.835       ,15.24000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.002           ,24993.69141       ,0.00000               ,-0.001        ,5.220         ,5.220         ,0.000         ,-0.005        
11:01:12.678345     ,0.883       ,0.880       ,20.339      ,15.310      ,15.310      ,14.405      ,0.905       ,0.875       ,0.000          ,0.000       ,2.294       ,0.000       ,0.020       ,880.000     ,0.000       ,0.905       ,15.31000      ,2             ,0.000           ,0.176         ,0.000               ,-0.000              ,0.002           ,24993.69141       ,-0.00768              ,-0.001        ,5.220         ,5.220         ,0.020         ,0.015         
