Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
14:08:00.751143     ,0.879       ,0.880       ,19.094      ,16.240      ,16.221      ,16.243      ,-0.023      ,-0.008      ,-0.019      ,0.000       ,-0.026      ,880.000     ,0.000       ,-0.023      ,16.221      ,0.30917       ,3988          ,350.508         ,0.000         ,-0.000              ,-0.000              ,24332.732       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.026        ,-0.027        
14:08:00.761147     ,0.879       ,0.880       ,19.094      ,16.250      ,16.222      ,16.243      ,-0.022      ,-0.007      ,-0.019      ,-0.000      ,-0.026      ,880.000     ,0.000       ,-0.022      ,16.222      ,0.30917       ,3988          ,350.508         ,0.000         ,-0.000              ,-0.000              ,24332.732       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.026        ,-0.028        
14:08:00.774686     ,0.881       ,0.880       ,19.160      ,16.240      ,16.221      ,16.243      ,-0.023      ,-0.008      ,-0.019      ,-0.000      ,-0.027      ,880.000     ,0.000       ,-0.023      ,16.221      ,0.30917       ,3988          ,350.508         ,0.000         ,-0.000              ,-0.000              ,24332.732       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.027        ,-0.028        
14:08:00.781131     ,0.881       ,0.880       ,19.160      ,16.240      ,16.222      ,16.243      ,-0.022      ,-0.007      ,-0.019      ,0.000       ,-0.026      ,880.000     ,0.000       ,-0.022      ,16.222      ,0.30917       ,3988          ,350.508         ,0.000         ,-0.000              ,-0.000              ,24332.732       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.026        ,-0.028        
14:08:00.791125     ,0.881       ,0.880       ,19.160      ,16.220      ,16.222      ,16.243      ,-0.021      ,-0.007      ,-0.019      ,-0.000      ,-0.027      ,880.000     ,0.000       ,-0.021      ,16.222      ,0.30917       ,3988          ,350.508         ,0.000         ,-0.000              ,-0.000              ,24332.732       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.027        ,-0.027        
14:08:00.801190     ,0.881       ,0.880       ,19.160      ,16.220      ,16.222      ,16.243      ,-0.022      ,-0.007      ,-0.020      ,-0.000      ,-0.027      ,880.000     ,0.000       ,-0.022      ,16.222      ,0.30917       ,3988          ,350.508         ,0.000         ,-0.000              ,-0.000              ,24332.732       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.027        ,-0.028        
14:08:00.811126     ,0.881       ,0.880       ,19.160      ,16.210      ,16.219      ,16.243      ,-0.024      ,-0.008      ,-0.020      ,-0.000      ,-0.028      ,880.000     ,0.000       ,-0.024      ,16.219      ,0.30917       ,3988          ,350.508         ,0.000         ,-0.000              ,-0.000              ,24332.732       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.028        ,-0.028        
14:08:00.821147     ,0.881       ,0.880       ,19.160      ,16.240      ,16.224      ,16.243      ,-0.019      ,-0.006      ,-0.020      ,0.000       ,-0.026      ,880.000     ,0.000       ,-0.019      ,16.224      ,0.30917       ,3988          ,350.508         ,0.000         ,-0.000              ,-0.000              ,24332.732       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.026        ,-0.027        
14:08:00.831130     ,0.881       ,0.880       ,19.160      ,16.220      ,16.221      ,16.243      ,-0.022      ,-0.007      ,-0.020      ,-0.000      ,-0.027      ,880.000     ,0.000       ,-0.022      ,16.221      ,0.30917       ,3988          ,350.508         ,0.000         ,-0.000              ,-0.000              ,24332.732       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.027        ,-0.027        
14:08:00.841131     ,0.881       ,0.880       ,19.160      ,16.240      ,16.223      ,16.243      ,-0.020      ,-0.007      ,-0.020      ,0.000       ,-0.027      ,880.000     ,0.000       ,-0.020      ,16.223      ,0.30917       ,3988          ,350.508         ,0.000         ,-0.000              ,-0.000              ,24332.732       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.027        ,-0.029        
14:08:00.851123     ,0.881       ,0.880       ,19.160      ,16.240      ,16.222      ,16.243      ,-0.021      ,-0.007      ,-0.020      ,-0.000      ,-0.027      ,880.000     ,0.000       ,-0.021      ,16.222      ,0.30917       ,3988          ,350.508         ,0.000         ,-0.000              ,-0.000              ,24332.732       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.027        ,-0.029        
14:08:00.861129     ,0.881       ,0.880       ,19.160      ,16.240      ,16.223      ,16.243      ,-0.020      ,-0.007      ,-0.020      ,0.000       ,-0.027      ,880.000     ,0.000       ,-0.020      ,16.223      ,0.30917       ,3988          ,350.508         ,0.000         ,-0.000              ,-0.000              ,24332.732       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.027        ,-0.032        
