Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
09:23:58.733265     ,0.000       ,0.000       ,5.320       ,5.312       ,0.001       ,0.00015       ,2147481823    ,199.600         ,-14.000       ,0.049               ,0.103               ,-3681.172       ,-0.00538          ,-0.00187              
09:23:58.751086     ,0.000       ,0.000       ,5.340       ,5.312       ,0.001       ,0.00000       ,2147481821    ,199.424         ,-17.000       ,0.059               ,0.102               ,-3681.182       ,-0.00308          ,-0.00314              
09:23:58.777703     ,0.000       ,0.000       ,5.340       ,5.312       ,0.001       ,-0.00031      ,2147481817    ,199.072         ,-19.000       ,0.066               ,0.102               ,-3681.191       ,-0.00308          ,-0.00314              
09:23:58.795370     ,0.000       ,0.000       ,5.340       ,5.312       ,0.001       ,-0.00046      ,2147481815    ,198.896         ,-16.000       ,0.056               ,0.102               ,-3681.182       ,-0.00308          ,-0.00314              
09:23:58.813206     ,0.000       ,0.000       ,5.340       ,5.312       ,0.001       ,-0.00054      ,2147481814    ,198.809         ,-10.000       ,0.035               ,0.102               ,-3681.179       ,-0.00308          ,-0.00314              
09:23:58.830875     ,0.000       ,0.000       ,5.340       ,5.312       ,0.001       ,-0.00061      ,2147481813    ,198.721         ,-5.000        ,0.017               ,0.102               ,-3681.174       ,-0.00308          ,-0.00314              
09:23:58.857520     ,0.000       ,0.000       ,5.280       ,5.312       ,0.001       ,-0.00061      ,2147481813    ,198.721         ,-1.000        ,0.003               ,0.102               ,-3681.163       ,-0.00308          ,-0.00314              
09:23:58.875314     ,0.000       ,0.000       ,5.280       ,5.312       ,-0.004      ,-0.00061      ,2147481813    ,198.721         ,4.000         ,-0.014              ,-0.105              ,-3681.154       ,0.00864           ,0.00019               
09:23:58.893200     ,0.000       ,0.000       ,5.280       ,5.312       ,-0.004      ,-0.00046      ,2147481815    ,198.896         ,8.000         ,-0.028              ,-0.105              ,-3681.149       ,0.00864           ,0.00019               
09:23:58.911079     ,0.000       ,0.000       ,5.280       ,5.312       ,-0.004      ,-0.00031      ,2147481817    ,199.072         ,12.000        ,-0.042              ,-0.105              ,-3681.140       ,0.00864           ,0.00019               
09:23:58.937890     ,0.000       ,0.000       ,5.280       ,5.312       ,-0.002      ,0.00000       ,2147481821    ,199.424         ,14.000        ,-0.049              ,-0.103              ,-3681.126       ,0.00494           ,0.00139               
09:23:58.955677     ,0.000       ,0.000       ,5.280       ,5.312       ,-0.002      ,0.00023       ,2147481824    ,199.688         ,17.000        ,-0.059              ,-0.103              ,-3681.115       ,0.00494           ,0.00139               
09:23:58.973448     ,0.000       ,0.000       ,5.280       ,5.312       ,-0.002      ,0.00046       ,2147481827    ,199.951         ,19.000        ,-0.066              ,-0.103              ,-3681.118       ,0.00494           ,0.00139               
09:23:58.991190     ,0.000       ,0.000       ,5.280       ,5.312       ,-0.002      ,0.00069       ,2147481830    ,200.215         ,13.000        ,-0.045              ,-0.103              ,-3681.123       ,0.00494           ,0.00139               
09:23:59.017821     ,0.000       ,0.000       ,5.280       ,5.312       ,-0.002      ,0.00084       ,2147481832    ,200.391         ,6.000         ,-0.021              ,-0.103              ,-3681.130       ,0.00494           ,0.00139               
09:23:59.035649     ,0.000       ,0.000       ,5.280       ,5.312       ,-0.002      ,0.00092       ,2147481833    ,200.479         ,4.000         ,-0.014              ,-0.103              ,-3681.134       ,0.00494           ,0.00139               
09:23:59.053631     ,0.000       ,0.000       ,5.320       ,5.312       ,-0.002      ,0.00092       ,2147481833    ,200.479         ,1.000         ,-0.003              ,-0.103              ,-3681.140       ,0.00494           ,0.00139               
09:23:59.071384     ,0.000       ,0.000       ,5.320       ,5.312       ,0.002       ,0.00092       ,2147481833    ,200.479         ,-3.000        ,0.010               ,0.104               ,-3681.144       ,-0.01074          ,-0.00113              
09:23:59.098082     ,0.000       ,0.000       ,5.320       ,5.312       ,0.002       ,0.00077       ,2147481831    ,200.303         ,-7.000        ,0.024               ,0.104               ,-3681.159       ,-0.01074          ,-0.00113              
09:23:59.115753     ,0.000       ,0.000       ,5.320       ,5.312       ,0.002       ,0.00061       ,2147481829    ,200.127         ,-11.000       ,0.038               ,0.104               ,-3681.170       ,-0.01074          ,-0.00113              
09:23:59.133785     ,0.000       ,0.000       ,5.320       ,5.312       ,0.003       ,0.00046       ,2147481827    ,199.951         ,-15.000       ,0.052               ,0.103               ,-3681.175       ,-0.00616          ,-0.00128              
09:23:59.151853     ,0.000       ,0.000       ,5.340       ,5.312       ,0.003       ,0.00023       ,2147481824    ,199.688         ,-18.000       ,0.063               ,0.103               ,-3681.185       ,-0.00616          ,-0.00128              
09:23:59.169966     ,0.000       ,0.000       ,5.340       ,5.312       ,0.003       ,0.00000       ,2147481821    ,199.424         ,-19.000       ,0.066               ,0.103               ,-3681.193       ,-0.00616          ,-0.00128              
09:23:59.196860     ,0.000       ,0.000       ,5.340       ,5.312       ,0.003       ,-0.00031      ,2147481817    ,199.072         ,-21.000       ,0.073               ,0.103               ,-3681.208       ,-0.00616          ,-0.00128              
09:23:59.214938     ,0.000       ,0.000       ,5.340       ,5.312       ,0.003       ,-0.00054      ,2147481814    ,198.809         ,-23.000       ,0.080               ,0.103               ,-3681.218       ,-0.00616          ,-0.00128              
09:23:59.232701     ,0.000       ,0.000       ,5.340       ,5.312       ,0.003       ,-0.00077      ,2147481811    ,198.545         ,-24.000       ,0.084               ,0.103               ,-3681.222       ,-0.00616          ,-0.00128              
09:23:59.250673     ,0.000       ,0.000       ,5.320       ,5.312       ,0.003       ,-0.00092      ,2147481809    ,198.369         ,-25.000       ,0.087               ,0.103               ,-3681.232       ,-0.00616          ,-0.00128              
09:23:59.277411     ,0.000       ,0.000       ,5.320       ,5.312       ,0.003       ,-0.00115      ,2147481806    ,198.105         ,-26.000       ,0.091               ,0.106               ,-3681.248       ,0.00859           ,0.00105               
09:23:59.295377     ,0.000       ,0.000       ,5.320       ,5.312       ,0.003       ,-0.00123      ,2147481805    ,198.018         ,-27.000       ,0.094               ,0.106               ,-3681.257       ,0.00859           ,0.00105               
09:23:59.313319     ,0.000       ,0.000       ,5.320       ,5.312       ,0.003       ,-0.00130      ,2147481804    ,197.930         ,-27.000       ,0.094               ,0.106               ,-3681.261       ,0.00859           ,0.00105               
09:23:59.331867     ,0.000       ,0.000       ,5.320       ,5.312       ,0.002       ,-0.00138      ,2147481803    ,197.842         ,-26.000       ,0.091               ,0.106               ,-3681.269       ,0.01099           ,0.00152               
09:23:59.350016     ,0.000       ,0.000       ,5.310       ,5.312       ,0.002       ,-0.00138      ,2147481803    ,197.842         ,-26.000       ,0.091               ,0.106               ,-3681.278       ,0.01099           ,0.00152               
09:23:59.376796     ,0.000       ,0.000       ,5.310       ,5.312       ,0.002       ,-0.00138      ,2147481803    ,197.842         ,-27.000       ,0.094               ,0.106               ,-3681.295       ,0.01099           ,0.00152               
09:23:59.395063     ,0.000       ,0.000       ,5.310       ,5.312       ,0.002       ,-0.00138      ,2147481803    ,197.842         ,-28.000       ,0.098               ,0.106               ,-3681.306       ,0.01099           ,0.00152               
09:23:59.412761     ,0.000       ,0.000       ,5.310       ,5.312       ,0.002       ,-0.00130      ,2147481804    ,197.930         ,-29.000       ,0.101               ,0.106               ,-3681.310       ,0.01099           ,0.00152               
09:23:59.430650     ,0.000       ,0.000       ,5.310       ,5.312       ,0.002       ,-0.00123      ,2147481805    ,198.018         ,-28.000       ,0.098               ,0.106               ,-3681.319       ,0.01099           ,0.00152               
09:23:59.457693     ,0.000       ,0.000       ,5.310       ,5.312       ,0.003       ,-0.00115      ,2147481806    ,198.105         ,-28.000       ,0.098               ,0.106               ,-3681.332       ,0.00423           ,0.00138               
09:23:59.475727     ,0.000       ,0.000       ,5.310       ,5.312       ,0.003       ,-0.00100      ,2147481808    ,198.281         ,-28.000       ,0.098               ,0.106               ,-3681.342       ,0.00423           ,0.00138               
09:23:59.493660     ,0.000       ,0.000       ,5.310       ,5.312       ,0.003       ,-0.00092      ,2147481809    ,198.369         ,-28.000       ,0.098               ,0.106               ,-3681.347       ,0.00423           ,0.00138               
09:23:59.511631     ,0.000       ,0.000       ,5.310       ,5.312       ,0.003       ,-0.00092      ,2147481809    ,198.369         ,-29.000       ,0.101               ,0.106               ,-3681.358       ,0.00423           ,0.00138               
09:23:59.530834     ,0.000       ,0.000       ,5.310       ,5.312       ,0.002       ,-0.00084      ,2147481810    ,198.457         ,-30.000       ,0.105               ,0.108               ,-3681.370       ,-0.00244          ,0.00304               
09:23:59.556832     ,0.000       ,0.000       ,5.310       ,5.312       ,0.002       ,-0.00077      ,2147481811    ,198.545         ,-30.000       ,0.105               ,0.108               ,-3681.385       ,-0.00244          ,0.00304               
09:23:59.574555     ,0.000       ,0.000       ,5.310       ,5.312       ,0.002       ,-0.00077      ,2147481811    ,198.545         ,-30.000       ,0.105               ,0.108               ,-3681.395       ,-0.00244          ,0.00304               
09:23:59.592464     ,0.000       ,0.000       ,5.310       ,5.312       ,0.002       ,-0.00077      ,2147481811    ,198.545         ,-30.000       ,0.105               ,0.108               ,-3681.400       ,-0.00244          ,0.00304               
09:23:59.619119     ,0.000       ,0.000       ,5.310       ,5.312       ,0.002       ,-0.00077      ,2147481811    ,198.545         ,-31.000       ,0.108               ,0.108               ,-3681.418       ,-0.00244          ,0.00304               
09:23:59.636853     ,0.000       ,0.000       ,5.310       ,5.312       ,0.002       ,-0.00077      ,2147481811    ,198.545         ,-32.000       ,0.112               ,0.108               ,-3681.430       ,-0.00244          ,0.00304               
09:23:59.654613     ,0.000       ,0.000       ,5.320       ,5.312       ,0.000       ,-0.00077      ,2147481811    ,198.545         ,-32.000       ,0.112               ,0.108               ,-3681.440       ,-0.00320          ,0.00363               
09:23:59.681197     ,0.000       ,0.000       ,5.320       ,5.312       ,0.000       ,-0.00084      ,2147481810    ,198.457         ,-31.000       ,0.108               ,0.108               ,-3681.448       ,-0.00320          ,0.00363               
09:23:59.698967     ,0.000       ,0.000       ,5.320       ,5.312       ,0.000       ,-0.00092      ,2147481809    ,198.369         ,-31.000       ,0.108               ,0.108               ,-3681.458       ,-0.00320          ,0.00363               
09:23:59.716794     ,0.000       ,0.000       ,5.320       ,5.312       ,0.000       ,-0.00092      ,2147481809    ,198.369         ,-30.000       ,0.105               ,0.108               ,-3681.468       ,-0.00320          ,0.00363               
09:23:59.734763     ,0.000       ,0.000       ,5.320       ,5.312       ,0.000       ,-0.00100      ,2147481808    ,198.281         ,-31.000       ,0.108               ,0.107               ,-3681.479       ,-0.00062          ,0.00179               
09:23:59.761252     ,0.000       ,0.000       ,5.320       ,5.312       ,0.000       ,-0.00100      ,2147481808    ,198.281         ,-31.000       ,0.108               ,0.107               ,-3681.489       ,-0.00062          ,0.00179               
09:23:59.778995     ,0.000       ,0.000       ,5.320       ,5.312       ,0.000       ,-0.00100      ,2147481808    ,198.281         ,-30.000       ,0.105               ,0.107               ,-3681.498       ,-0.00062          ,0.00179               
09:23:59.796708     ,0.000       ,0.000       ,5.320       ,5.312       ,0.000       ,-0.00100      ,2147481808    ,198.281         ,-30.000       ,0.105               ,0.107               ,-3681.508       ,-0.00062          ,0.00179               
09:23:59.814796     ,0.000       ,0.000       ,5.320       ,5.312       ,0.000       ,-0.00100      ,2147481808    ,198.281         ,-30.000       ,0.105               ,0.107               ,-3681.520       ,-0.00062          ,0.00179               
09:23:59.835364     ,0.000       ,0.000       ,5.320       ,5.312       ,0.000       ,-0.00100      ,2147481808    ,198.281         ,-31.000       ,0.108               ,0.107               ,-3681.530       ,-0.00062          ,0.00179               
09:23:59.854990     ,0.000       ,0.000       ,5.310       ,5.312       ,0.001       ,-0.00100      ,2147481808    ,198.281         ,-31.000       ,0.108               ,0.105               ,-3681.539       ,0.00322           ,0.00024               
09:23:59.880187     ,0.000       ,0.000       ,5.310       ,5.312       ,0.001       ,-0.00100      ,2147481808    ,198.281         ,-30.000       ,0.105               ,0.105               ,-3681.544       ,0.00322           ,0.00024               
09:23:59.898485     ,0.000       ,0.000       ,5.310       ,5.312       ,0.001       ,-0.00092      ,2147481809    ,198.369         ,-21.000       ,0.073               ,0.105               ,-3681.533       ,0.00322           ,0.00024               
09:23:59.917447     ,0.000       ,0.000       ,5.310       ,5.312       ,-0.001      ,-0.00084      ,2147481810    ,198.457         ,-16.000       ,0.056               ,-0.105              ,-3681.526       ,0.00000           ,-0.00061              
09:23:59.935367     ,0.000       ,0.000       ,5.310       ,5.312       ,-0.001      ,-0.00069      ,2147481812    ,198.633         ,-10.000       ,0.035               ,-0.105              ,-3681.522       ,0.00000           ,-0.00061              
09:23:59.953435     ,0.000       ,0.000       ,5.220       ,5.312       ,-0.001      ,-0.00069      ,2147481812    ,198.633         ,-5.000        ,0.017               ,-0.105              ,-3681.516       ,0.00000           ,-0.00061              
09:23:59.981455     ,0.000       ,0.000       ,5.220       ,5.312       ,-0.001      ,-0.00069      ,2147481812    ,198.633         ,2.000         ,-0.007              ,-0.105              ,-3681.507       ,0.00000           ,-0.00061              
09:23:59.999208     ,0.000       ,0.000       ,5.220       ,5.312       ,-0.001      ,-0.00092      ,2147481809    ,198.369         ,6.000         ,-0.021              ,-0.105              ,-3681.498       ,0.00000           ,-0.00061              
09:24:00.016997     ,0.000       ,0.000       ,5.220       ,5.312       ,-0.001      ,-0.00138      ,2147481803    ,197.842         ,9.000         ,-0.031              ,-0.105              ,-3681.486       ,0.00000           ,-0.00061              
09:24:00.035113     ,0.000       ,0.000       ,5.220       ,5.312       ,-0.001      ,-0.00199      ,2147481795    ,197.139         ,13.000        ,-0.045              ,-0.105              ,-3681.475       ,0.00000           ,-0.00061              
09:24:00.053238     ,0.000       ,0.000       ,4.850       ,5.312       ,-0.002      ,-0.00276      ,2147481785    ,196.260         ,17.000        ,-0.059              ,-0.106              ,-3681.470       ,-0.00382          ,-0.00088              
09:24:00.079931     ,0.000       ,0.000       ,4.850       ,5.312       ,-0.002      ,-0.00422      ,2147481766    ,194.590         ,18.000        ,-0.063              ,-0.106              ,-3681.462       ,-0.00382          ,-0.00088              
09:24:00.097865     ,0.000       ,0.000       ,4.850       ,5.312       ,-0.002      ,-0.00537      ,2147481751    ,193.271         ,15.000        ,-0.052              ,-0.106              ,-3681.473       ,-0.00382          ,-0.00088              
09:24:00.115686     ,0.000       ,0.000       ,4.850       ,5.312       ,0.025       ,-0.00667      ,2147481734    ,191.777         ,8.000         ,-0.028              ,0.108               ,-3681.480       ,0.01759           ,0.00328               
09:24:00.133496     ,0.000       ,0.000       ,4.850       ,5.312       ,0.025       ,-0.00805      ,2147481716    ,190.195         ,3.000         ,-0.010              ,0.108               ,-3681.485       ,0.01759           ,0.00328               
09:24:00.160184     ,0.000       ,0.000       ,4.860       ,5.312       ,0.025       ,-0.01051      ,2147481684    ,187.383         ,-3.000        ,0.010               ,0.108               ,-3681.493       ,0.01759           ,0.00328               
09:24:00.177852     ,0.000       ,0.000       ,4.860       ,5.312       ,0.025       ,-0.01227      ,2147481661    ,185.361         ,-5.000        ,0.017               ,0.108               ,-3681.502       ,0.01759           ,0.00328               
09:24:00.195650     ,0.000       ,0.000       ,4.860       ,5.312       ,0.025       ,-0.01419      ,2147481636    ,183.164         ,-9.000        ,0.031               ,0.108               ,-3681.514       ,0.01759           ,0.00328               
09:24:00.213771     ,0.000       ,0.000       ,4.860       ,5.312       ,0.025       ,-0.01626      ,2147481609    ,180.791         ,-13.000       ,0.045               ,0.108               ,-3681.523       ,0.01759           ,0.00328               
09:24:00.240380     ,0.000       ,0.000       ,4.860       ,5.312       ,0.052       ,-0.01940      ,2147481568    ,177.188         ,-18.000       ,0.063               ,0.121               ,-3681.534       ,0.06456           ,0.01631               
