Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
16:34:16.586003     ,0.051       ,0.000       ,0.836       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-28.400       ,0.099               ,0.000               ,-2268.838       ,0.00000           ,0.00000               
16:34:16.606810     ,0.049       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-28.400       ,0.099               ,0.000               ,-2268.851       ,0.00000           ,0.00000               
16:34:16.626584     ,0.051       ,0.000       ,0.885       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.400       ,0.103               ,0.000               ,-2268.863       ,0.00000           ,0.00000               
16:34:16.647495     ,0.051       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.800       ,0.108               ,0.000               ,-2268.874       ,0.00000           ,0.00000               
16:34:16.668229     ,0.049       ,0.000       ,0.853       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-31.600       ,0.110               ,0.000               ,-2268.885       ,0.00000           ,0.00000               
16:34:16.688820     ,0.049       ,0.000       ,0.853       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-31.800       ,0.111               ,0.000               ,-2268.894       ,0.00000           ,0.00000               
16:34:16.709407     ,0.049       ,0.000       ,0.885       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-31.200       ,0.109               ,0.000               ,-2268.903       ,0.00000           ,0.00000               
16:34:16.730254     ,0.051       ,0.000       ,0.853       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.400       ,0.106               ,0.000               ,-2268.915       ,0.00000           ,0.00000               
16:34:16.742350     ,0.051       ,0.000       ,0.853       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2268.926       ,0.00000           ,0.00000               
16:34:16.762348     ,0.049       ,0.000       ,0.853       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.800       ,0.108               ,0.000               ,-2268.936       ,0.00000           ,0.00000               
16:34:16.782342     ,0.051       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-31.600       ,0.110               ,0.000               ,-2268.943       ,0.00000           ,0.00000               
16:34:16.802344     ,0.051       ,0.000       ,0.885       ,16.220      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-31.200       ,0.109               ,0.000               ,-2268.953       ,0.00000           ,0.00000               
16:34:16.822350     ,0.049       ,0.000       ,0.853       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.400       ,0.106               ,0.000               ,-2268.964       ,0.00000           ,0.00000               
16:34:16.842350     ,0.049       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2268.976       ,0.00000           ,0.00000               
16:34:16.862362     ,0.049       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.400       ,0.106               ,0.000               ,-2268.986       ,0.00000           ,0.00000               
16:34:16.882361     ,0.049       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.800       ,0.108               ,0.000               ,-2268.995       ,0.00000           ,0.00000               
16:34:16.902356     ,0.049       ,0.000       ,0.836       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.600       ,0.107               ,0.000               ,-2269.005       ,0.00000           ,0.00000               
16:34:16.922348     ,0.049       ,0.000       ,0.836       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.200       ,0.105               ,0.000               ,-2269.013       ,0.00000           ,0.00000               
16:34:16.942357     ,0.051       ,0.000       ,0.885       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.600       ,0.103               ,0.000               ,-2269.021       ,0.00000           ,0.00000               
16:34:16.962378     ,0.051       ,0.000       ,0.885       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.200       ,0.102               ,0.000               ,-2269.031       ,0.00000           ,0.00000               
16:34:16.982376     ,0.051       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.000       ,0.101               ,0.000               ,-2269.042       ,0.00000           ,0.00000               
16:34:17.002374     ,0.049       ,0.000       ,0.853       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.000       ,0.101               ,0.000               ,-2269.052       ,0.00000           ,0.00000               
16:34:17.022368     ,0.051       ,0.000       ,0.885       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.000       ,0.101               ,0.000               ,-2269.061       ,0.00000           ,0.00000               
16:34:17.042378     ,0.051       ,0.000       ,0.885       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.000       ,0.101               ,0.000               ,-2269.070       ,0.00000           ,0.00000               
16:34:17.063315     ,0.051       ,0.000       ,0.885       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.000       ,0.101               ,0.000               ,-2269.081       ,0.00000           ,0.00000               
16:34:17.083621     ,0.051       ,0.000       ,0.836       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.200       ,0.102               ,0.000               ,-2269.092       ,0.00000           ,0.00000               
16:34:17.104740     ,0.051       ,0.000       ,0.836       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.600       ,0.103               ,0.000               ,-2269.102       ,0.00000           ,0.00000               
16:34:17.126044     ,0.051       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.112       ,0.00000           ,0.00000               
16:34:17.148259     ,0.049       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.123       ,0.00000           ,0.00000               
16:34:17.169538     ,0.049       ,0.000       ,0.885       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.200       ,0.105               ,0.000               ,-2269.135       ,0.00000           ,0.00000               
16:34:17.190735     ,0.051       ,0.000       ,0.853       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.600       ,0.107               ,0.000               ,-2269.144       ,0.00000           ,0.00000               
16:34:17.202371     ,0.051       ,0.000       ,0.853       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-31.000       ,0.108               ,0.000               ,-2269.153       ,0.00000           ,0.00000               
16:34:17.222356     ,0.051       ,0.000       ,0.853       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.600       ,0.107               ,0.000               ,-2269.163       ,0.00000           ,0.00000               
16:34:17.242387     ,0.051       ,0.000       ,0.885       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.200       ,0.105               ,0.000               ,-2269.169       ,0.00000           ,0.00000               
16:34:17.262387     ,0.051       ,0.000       ,0.885       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.400       ,0.106               ,0.000               ,-2269.186       ,0.00000           ,0.00000               
16:34:17.282376     ,0.051       ,0.000       ,0.853       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.800       ,0.108               ,0.000               ,-2269.196       ,0.00000           ,0.00000               
16:34:17.302363     ,0.051       ,0.000       ,0.853       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-31.000       ,0.108               ,0.000               ,-2269.200       ,0.00000           ,0.00000               
16:34:17.322366     ,0.049       ,0.000       ,0.853       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-31.000       ,0.108               ,0.000               ,-2269.210       ,0.00000           ,0.00000               
16:34:17.342379     ,0.049       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.600       ,0.107               ,0.000               ,-2269.224       ,0.00000           ,0.00000               
16:34:17.362395     ,0.049       ,0.000       ,0.836       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.200       ,0.105               ,0.000               ,-2269.229       ,0.00000           ,0.00000               
16:34:17.382377     ,0.051       ,0.000       ,0.836       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.241       ,0.00000           ,0.00000               
16:34:17.402545     ,0.051       ,0.000       ,0.836       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.200       ,0.105               ,0.000               ,-2269.252       ,0.00000           ,0.00000               
16:34:17.422556     ,0.051       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.600       ,0.107               ,0.000               ,-2269.262       ,0.00000           ,0.00000               
16:34:17.443478     ,0.051       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.600       ,0.107               ,0.000               ,-2269.272       ,0.00000           ,0.00000               
16:34:17.464554     ,0.051       ,0.000       ,0.885       ,16.260      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.600       ,0.103               ,0.000               ,-2269.281       ,0.00000           ,0.00000               
16:34:17.486903     ,0.049       ,0.000       ,0.853       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-28.600       ,0.100               ,0.000               ,-2269.292       ,0.00000           ,0.00000               
16:34:17.507639     ,0.049       ,0.000       ,0.853       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-28.800       ,0.101               ,0.000               ,-2269.303       ,0.00000           ,0.00000               
16:34:17.528388     ,0.051       ,0.000       ,0.885       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.600       ,0.103               ,0.000               ,-2269.313       ,0.00000           ,0.00000               
16:34:17.549608     ,0.049       ,0.000       ,0.853       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.800       ,0.104               ,0.000               ,-2269.321       ,0.00000           ,0.00000               
16:34:17.570263     ,0.049       ,0.000       ,0.853       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.400       ,0.103               ,0.000               ,-2269.330       ,0.00000           ,0.00000               
16:34:17.582363     ,0.049       ,0.000       ,0.902       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.000       ,0.101               ,0.000               ,-2269.334       ,0.00000           ,0.00000               
16:34:17.602344     ,0.049       ,0.000       ,0.902       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-28.600       ,0.100               ,0.000               ,-2269.344       ,0.00000           ,0.00000               
16:34:17.622361     ,0.049       ,0.000       ,0.902       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-28.600       ,0.100               ,0.000               ,-2269.356       ,0.00000           ,0.00000               
16:34:17.642364     ,0.049       ,0.000       ,0.853       ,16.260      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.200       ,0.102               ,0.000               ,-2269.367       ,0.00000           ,0.00000               
16:34:17.662372     ,0.049       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.800       ,0.104               ,0.000               ,-2269.377       ,0.00000           ,0.00000               
16:34:17.682352     ,0.049       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.387       ,0.00000           ,0.00000               
16:34:17.702345     ,0.049       ,0.000       ,0.853       ,16.220      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.396       ,0.00000           ,0.00000               
16:34:17.722360     ,0.049       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.407       ,0.00000           ,0.00000               
16:34:17.742379     ,0.049       ,0.000       ,0.885       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.400       ,0.106               ,0.000               ,-2269.419       ,0.00000           ,0.00000               
16:34:17.762412     ,0.049       ,0.000       ,0.885       ,16.260      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-31.200       ,0.109               ,0.000               ,-2269.431       ,0.00000           ,0.00000               
16:34:17.782351     ,0.051       ,0.000       ,0.853       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-31.400       ,0.110               ,0.000               ,-2269.440       ,0.00000           ,0.00000               
16:34:17.802340     ,0.051       ,0.000       ,0.853       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.800       ,0.108               ,0.000               ,-2269.448       ,0.00000           ,0.00000               
16:34:17.822361     ,0.051       ,0.000       ,0.853       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.200       ,0.105               ,0.000               ,-2269.457       ,0.00000           ,0.00000               
16:34:17.842359     ,0.051       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.468       ,0.00000           ,0.00000               
16:34:17.862376     ,0.051       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.479       ,0.00000           ,0.00000               
16:34:17.882375     ,0.051       ,0.000       ,0.836       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.489       ,0.00000           ,0.00000               
16:34:17.902794     ,0.049       ,0.000       ,0.836       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.498       ,0.00000           ,0.00000               
16:34:17.923710     ,0.049       ,0.000       ,0.885       ,16.240      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.510       ,0.00000           ,0.00000               
16:34:17.944462     ,0.051       ,0.000       ,0.853       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.523       ,0.00000           ,0.00000               
16:34:17.965464     ,0.051       ,0.000       ,0.853       ,16.260      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.532       ,0.00000           ,0.00000               
16:34:17.986469     ,0.051       ,0.000       ,0.853       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.542       ,0.00000           ,0.00000               
16:34:18.007337     ,0.049       ,0.000       ,0.885       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.552       ,0.00000           ,0.00000               
16:34:18.028220     ,0.049       ,0.000       ,0.885       ,16.260      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-30.000       ,0.105               ,0.000               ,-2269.562       ,0.00000           ,0.00000               
16:34:18.049195     ,0.049       ,0.000       ,0.836       ,16.260      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.800       ,0.104               ,0.000               ,-2269.570       ,0.00000           ,0.00000               
16:34:18.070020     ,0.051       ,0.000       ,0.836       ,16.250      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.400       ,0.103               ,0.000               ,-2269.580       ,0.00000           ,0.00000               
16:34:18.091068     ,0.051       ,0.000       ,0.836       ,16.260      ,0.000       ,0.000       ,0.38319       ,4998          ,79.277          ,-29.000       ,0.101               ,0.000               ,-2269.590       ,0.00000           ,0.00000               
