Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
09:54:02.993329     ,0.000       ,0.000       ,5.280       ,5.271       ,-0.022      ,0.00015       ,2147482307    ,242.139         ,30.000        ,-0.105              ,-0.103              ,-4318.134       ,0.00000           ,0.00174               
09:54:03.011116     ,0.000       ,0.000       ,5.280       ,5.271       ,-0.022      ,0.00015       ,2147482307    ,242.139         ,30.000        ,-0.105              ,-0.103              ,-4318.129       ,0.00000           ,0.00174               
09:54:03.037732     ,0.000       ,0.000       ,5.280       ,5.271       ,-0.020      ,0.00015       ,2147482307    ,242.139         ,30.000        ,-0.105              ,-0.103              ,-4318.113       ,0.00000           ,0.00174               
09:54:03.055476     ,0.000       ,0.000       ,5.280       ,5.271       ,-0.020      ,0.00015       ,2147482307    ,242.139         ,31.000        ,-0.108              ,-0.103              ,-4318.103       ,0.00000           ,0.00174               
09:54:03.073201     ,0.000       ,0.000       ,5.280       ,5.271       ,-0.020      ,0.00008       ,2147482306    ,242.051         ,31.000        ,-0.108              ,-0.103              ,-4318.092       ,0.00000           ,0.00174               
09:54:03.090946     ,0.000       ,0.000       ,5.280       ,5.271       ,-0.020      ,0.00008       ,2147482306    ,242.051         ,31.000        ,-0.108              ,-0.103              ,-4318.087       ,0.00000           ,0.00174               
09:54:03.117609     ,0.000       ,0.000       ,5.280       ,5.271       ,-0.020      ,0.00008       ,2147482306    ,242.051         ,30.000        ,-0.105              ,-0.103              ,-4318.074       ,0.00000           ,0.00174               
09:54:03.135378     ,0.000       ,0.000       ,5.280       ,5.271       ,-0.020      ,0.00008       ,2147482306    ,242.051         ,29.000        ,-0.101              ,-0.103              ,-4318.067       ,0.00000           ,0.00174               
09:54:03.153123     ,0.000       ,0.000       ,5.270       ,5.271       ,-0.019      ,0.00008       ,2147482306    ,242.051         ,28.000        ,-0.098              ,-0.103              ,-4318.059       ,0.00000           ,0.00174               
09:54:03.170899     ,0.000       ,0.000       ,5.270       ,5.271       ,-0.019      ,0.00008       ,2147482306    ,242.051         ,28.000        ,-0.098              ,-0.103              ,-4318.054       ,0.00000           ,0.00174               
09:54:03.197450     ,0.000       ,0.000       ,5.270       ,5.271       ,-0.019      ,0.00008       ,2147482306    ,242.051         ,28.000        ,-0.098              ,-0.103              ,-4318.037       ,0.00000           ,0.00174               
