Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
08:35:00.560867     ,0.000       ,0.000       ,0.000       ,21.060      ,21.044      ,0.016       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.580875     ,0.000       ,0.000       ,0.000       ,21.030      ,21.042      ,-0.012      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.600872     ,0.000       ,0.000       ,0.000       ,21.010      ,21.040      ,-0.030      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.620872     ,0.000       ,0.000       ,0.000       ,21.010      ,21.038      ,-0.028      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.640877     ,0.000       ,0.000       ,0.000       ,21.040      ,21.038      ,0.002       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.660878     ,0.000       ,0.000       ,0.000       ,21.070      ,21.040      ,0.030       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.680874     ,0.000       ,0.000       ,0.000       ,21.070      ,21.042      ,0.028       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.700871     ,0.000       ,0.000       ,0.000       ,21.070      ,21.043      ,0.027       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.720875     ,0.000       ,0.000       ,0.000       ,21.040      ,21.043      ,-0.003      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.740870     ,0.000       ,0.000       ,0.000       ,21.030      ,21.042      ,-0.012      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.760876     ,0.000       ,0.000       ,0.000       ,21.030      ,21.042      ,-0.012      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.780866     ,0.000       ,0.000       ,0.000       ,21.010      ,21.040      ,-0.030      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.800868     ,0.000       ,0.000       ,0.000       ,21.010      ,21.039      ,-0.029      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.820876     ,0.000       ,0.000       ,0.000       ,21.020      ,21.038      ,-0.018      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.840869     ,0.000       ,0.000       ,0.000       ,21.040      ,21.038      ,0.002       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.860865     ,0.000       ,0.000       ,0.000       ,21.060      ,21.038      ,0.022       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.880866     ,0.000       ,0.000       ,0.000       ,21.040      ,21.038      ,0.002       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.900865     ,0.000       ,0.000       ,0.000       ,21.030      ,21.038      ,-0.008      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.920866     ,0.000       ,0.000       ,0.000       ,21.030      ,21.038      ,-0.008      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.940917     ,0.000       ,0.000       ,0.000       ,21.040      ,21.038      ,0.002       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.961507     ,0.000       ,0.000       ,0.000       ,21.060      ,21.038      ,0.022       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:00.982025     ,0.000       ,0.000       ,0.000       ,21.040      ,21.038      ,0.002       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.001560     ,0.000       ,0.000       ,0.000       ,21.040      ,21.038      ,0.002       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.021053     ,0.000       ,0.000       ,0.000       ,21.030      ,21.038      ,-0.008      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.041588     ,0.000       ,0.000       ,0.000       ,21.040      ,21.038      ,0.002       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.061243     ,0.000       ,0.000       ,0.000       ,21.040      ,21.038      ,0.002       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.081864     ,0.000       ,0.000       ,0.000       ,21.060      ,21.038      ,0.022       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.102555     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.123292     ,0.000       ,0.000       ,0.000       ,21.100      ,21.038      ,0.062       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.143925     ,0.000       ,0.000       ,0.000       ,21.100      ,21.038      ,0.062       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.164550     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.185144     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.205778     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.225360     ,0.000       ,0.000       ,0.000       ,21.060      ,21.038      ,0.022       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.245965     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.265624     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.286131     ,0.000       ,0.000       ,0.000       ,21.090      ,21.038      ,0.052       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.306728     ,0.000       ,0.000       ,0.000       ,21.100      ,21.038      ,0.062       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.327485     ,0.000       ,0.000       ,0.000       ,21.100      ,21.038      ,0.062       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.347955     ,0.000       ,0.000       ,0.000       ,21.090      ,21.038      ,0.052       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.368621     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.389209     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.400865     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.420867     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.440875     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.460872     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.480873     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.500872     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.520871     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.540871     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.560873     ,0.000       ,0.000       ,0.000       ,21.060      ,21.038      ,0.022       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.580870     ,0.000       ,0.000       ,0.000       ,21.090      ,21.038      ,0.052       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.600871     ,0.000       ,0.000       ,0.000       ,21.090      ,21.038      ,0.052       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.620870     ,0.000       ,0.000       ,0.000       ,21.130      ,21.038      ,0.092       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.640871     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.660869     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.680871     ,0.000       ,0.000       ,0.000       ,21.040      ,21.038      ,0.002       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.700866     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.720870     ,0.000       ,0.000       ,0.000       ,21.100      ,21.038      ,0.062       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.740872     ,0.000       ,0.000       ,0.000       ,21.130      ,21.038      ,0.092       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.760869     ,0.000       ,0.000       ,0.000       ,21.150      ,21.038      ,0.112       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.780878     ,0.000       ,0.000       ,0.000       ,21.140      ,21.038      ,0.102       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.800881     ,0.000       ,0.000       ,0.000       ,21.100      ,21.038      ,0.062       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.820867     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.840867     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.860863     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.880866     ,0.000       ,0.000       ,0.000       ,21.100      ,21.038      ,0.062       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.900865     ,0.000       ,0.000       ,0.000       ,21.120      ,21.038      ,0.082       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.920866     ,0.000       ,0.000       ,0.000       ,21.140      ,21.038      ,0.102       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.940882     ,0.000       ,0.000       ,0.000       ,21.130      ,21.038      ,0.092       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.960869     ,0.000       ,0.000       ,0.000       ,21.120      ,21.038      ,0.082       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:01.980864     ,0.000       ,0.000       ,0.000       ,21.090      ,21.038      ,0.052       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.000867     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.022246     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.042903     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.062643     ,0.000       ,0.000       ,0.000       ,21.090      ,21.038      ,0.052       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.083256     ,0.000       ,0.000       ,0.000       ,21.120      ,21.038      ,0.082       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.103997     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.124467     ,0.000       ,0.000       ,0.000       ,21.060      ,21.038      ,0.022       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.145048     ,0.000       ,0.000       ,0.000       ,21.040      ,21.038      ,0.002       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.165653     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.185157     ,0.000       ,0.000       ,0.000       ,21.100      ,21.038      ,0.062       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.205877     ,0.000       ,0.000       ,0.000       ,21.090      ,21.038      ,0.052       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.226585     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.247210     ,0.000       ,0.000       ,0.000       ,21.060      ,21.038      ,0.022       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.267850     ,0.000       ,0.000       ,0.000       ,21.030      ,21.038      ,-0.008      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.288428     ,0.000       ,0.000       ,0.000       ,21.040      ,21.038      ,0.002       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.309019     ,0.000       ,0.000       ,0.000       ,21.060      ,21.038      ,0.022       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.320876     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.340885     ,0.000       ,0.000       ,0.000       ,21.090      ,21.038      ,0.052       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.360878     ,0.000       ,0.000       ,0.000       ,21.090      ,21.038      ,0.052       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.380882     ,0.000       ,0.000       ,0.000       ,21.100      ,21.038      ,0.062       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.400879     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.420879     ,0.000       ,0.000       ,0.000       ,21.030      ,21.038      ,-0.008      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.440869     ,0.000       ,0.000       ,0.000       ,21.020      ,21.038      ,-0.018      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.460872     ,0.000       ,0.000       ,0.000       ,21.040      ,21.038      ,0.002       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.480869     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.500868     ,0.000       ,0.000       ,0.000       ,21.100      ,21.038      ,0.062       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.520870     ,0.000       ,0.000       ,0.000       ,21.100      ,21.038      ,0.062       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.540868     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.560879     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.580880     ,0.000       ,0.000       ,0.000       ,21.060      ,21.038      ,0.022       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.600879     ,0.000       ,0.000       ,0.000       ,21.030      ,21.038      ,-0.008      ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.620888     ,0.000       ,0.000       ,0.000       ,21.040      ,21.038      ,0.002       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.640880     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.660878     ,0.000       ,0.000       ,0.000       ,21.080      ,21.038      ,0.042       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
08:35:02.680889     ,0.000       ,0.000       ,0.000       ,21.070      ,21.038      ,0.032       ,0.000       ,0.000       ,0.00000       ,3             ,0.264           ,0.000         ,-0.000              ,0.000               ,-1723.913       ,0.00000           ,0.00000               
