Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
15:19:58.173929     ,0.881       ,0.880       ,20.847      ,14.450      ,14.450      ,14.445      ,0.005       ,0.015       ,0.000          ,0.000       ,-0.464      ,0.000       ,0.148       ,880.000     ,0.000       ,0.005       ,14.45000      ,2147483519    ,0.000           ,348.662       ,0.000               ,-0.000              ,0.000           ,25759.01758       ,0.00000               ,-0.000        ,5.330         ,5.330         ,0.148         ,0.149         
15:19:58.193974     ,0.881       ,0.880       ,20.847      ,14.490      ,14.490      ,14.445      ,0.045       ,0.037       ,0.000          ,0.000       ,0.792       ,0.000       ,0.168       ,880.000     ,0.000       ,0.045       ,14.49000      ,2147483520    ,0.000           ,348.750       ,0.000               ,-0.000              ,0.000           ,25759.01758       ,-0.00767              ,-0.000        ,5.330         ,5.330         ,0.168         ,0.166         
15:19:58.213896     ,0.881       ,0.880       ,20.847      ,14.510      ,14.510      ,14.445      ,0.055       ,0.045       ,0.000          ,0.000       ,0.886       ,0.000       ,0.178       ,880.000     ,0.000       ,0.055       ,14.50000      ,2147483521    ,0.000           ,348.838       ,0.400               ,-0.001              ,0.001           ,25759.01758       ,0.00000               ,-0.000        ,5.320         ,5.320         ,0.178         ,0.178         
15:19:58.233888     ,0.881       ,0.880       ,20.847      ,14.430      ,14.430      ,14.445      ,0.085       ,0.067       ,0.000          ,0.000       ,1.486       ,0.000       ,0.188       ,880.000     ,0.000       ,0.085       ,14.53000      ,2147483522    ,0.000           ,348.926       ,1.000               ,-0.003              ,0.001           ,25759.01953       ,-0.00767              ,-0.000        ,5.310         ,5.310         ,0.188         ,0.188         
15:19:58.253926     ,0.881       ,0.880       ,20.847      ,14.500      ,14.500      ,14.445      ,0.055       ,0.039       ,0.000          ,0.000       ,1.073       ,0.000       ,0.188       ,880.000     ,0.000       ,0.055       ,14.50000      ,2147483525    ,0.001           ,349.189       ,1.000               ,-0.003              ,0.003           ,25759.02148       ,-0.01533              ,-0.001        ,5.310         ,5.310         ,0.188         ,0.178         
15:19:58.273875     ,0.881       ,0.880       ,20.847      ,14.460      ,14.460      ,14.445      ,0.015       ,0.024       ,0.000          ,0.000       ,-0.549      ,0.000       ,0.208       ,880.000     ,0.000       ,0.015       ,14.46000      ,2147483528    ,0.001           ,349.453       ,1.000               ,-0.003              ,0.007           ,25759.02148       ,-0.01535              ,-0.002        ,5.310         ,5.310         ,0.208         ,0.207         
15:19:58.293954     ,0.881       ,0.880       ,20.847      ,14.490      ,14.490      ,14.445      ,0.045       ,0.042       ,0.000          ,0.000       ,0.393       ,0.000       ,0.228       ,880.000     ,0.000       ,0.045       ,14.49000      ,2147483532    ,0.001           ,349.805       ,1.600               ,-0.006              ,0.009           ,25759.02344       ,-0.00768              ,-0.003        ,5.300         ,5.300         ,0.218         ,0.215         
15:19:58.313912     ,0.881       ,0.880       ,20.847      ,14.460      ,14.460      ,14.445      ,0.015       ,0.024       ,0.000          ,0.000       ,-0.413      ,0.000       ,0.238       ,880.000     ,0.000       ,0.015       ,14.46000      ,2147483537    ,0.002           ,350.244       ,2.400               ,-0.008              ,0.015           ,25759.02539       ,-0.02301              ,-0.005        ,5.300         ,5.300         ,0.238         ,0.236         
15:19:58.333921     ,0.881       ,0.880       ,20.847      ,14.550      ,14.550      ,14.445      ,0.105       ,0.079       ,0.000          ,0.000       ,2.076       ,0.000       ,0.248       ,880.000     ,0.000       ,0.105       ,14.55000      ,2147483543    ,0.002           ,350.771       ,3.400               ,-0.012              ,0.019           ,25759.02734       ,-0.02302              ,-0.006        ,5.300         ,5.300         ,0.248         ,0.248         
15:19:58.357440     ,0.881       ,0.880       ,20.830      ,14.530      ,14.530      ,14.445      ,0.085       ,0.078       ,0.000          ,0.000       ,0.639       ,0.000       ,0.268       ,880.000     ,0.000       ,0.085       ,14.53000      ,2147483552    ,0.003           ,351.562       ,4.400               ,-0.015              ,0.028           ,25759.03125       ,-0.03833              ,-0.009        ,5.300         ,5.300         ,0.268         ,0.255         
