Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
11:12:19.325866     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.345856     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,-0.000      ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.365864     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.385873     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.405843     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.425843     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.445850     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.466307     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.486912     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.507672     ,0.000       ,0.000       ,0.000       ,20.950      ,20.954      ,20.959      ,-0.006      ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.527177     ,0.000       ,0.000       ,0.000       ,20.960      ,20.961      ,20.959      ,0.001       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.547682     ,0.000       ,0.000       ,0.000       ,20.970      ,20.962      ,20.960      ,0.002       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.568208     ,0.000       ,0.000       ,0.000       ,20.970      ,20.964      ,20.960      ,0.004       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.587727     ,0.000       ,0.000       ,0.000       ,20.960      ,20.964      ,20.960      ,0.004       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.607197     ,0.000       ,0.000       ,0.000       ,20.950      ,20.960      ,20.960      ,-0.000      ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.627814     ,0.000       ,0.000       ,0.000       ,20.970      ,20.967      ,20.961      ,0.007       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.648365     ,0.000       ,0.000       ,0.000       ,20.960      ,20.953      ,20.960      ,-0.007      ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.668040     ,0.000       ,0.000       ,0.000       ,20.960      ,20.963      ,20.960      ,0.002       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.688799     ,0.000       ,0.000       ,0.000       ,20.950      ,20.956      ,20.960      ,-0.004      ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.709288     ,0.000       ,0.000       ,0.000       ,20.960      ,20.961      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.729877     ,0.000       ,0.000       ,0.000       ,20.950      ,20.949      ,20.960      ,-0.011      ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.750389     ,0.000       ,0.000       ,0.000       ,20.960      ,20.959      ,20.960      ,-0.000      ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.770999     ,0.000       ,0.000       ,0.000       ,20.960      ,20.957      ,20.960      ,-0.003      ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.791537     ,0.000       ,0.000       ,0.000       ,20.960      ,20.959      ,20.960      ,-0.000      ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.811211     ,0.000       ,0.000       ,0.000       ,20.960      ,20.961      ,20.960      ,0.001       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.830980     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.001       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.851724     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.872623     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.893378     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.913108     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.932767     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.953326     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.973911     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:19.985852     ,0.000       ,0.000       ,0.000       ,20.970      ,20.966      ,20.960      ,0.007       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:20.005861     ,0.000       ,0.000       ,0.000       ,20.960      ,20.959      ,20.960      ,-0.000      ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:20.025876     ,0.000       ,0.000       ,0.000       ,20.960      ,20.964      ,20.960      ,0.005       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:20.045858     ,0.000       ,0.000       ,0.000       ,20.950      ,20.955      ,20.960      ,-0.005      ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
11:12:20.065859     ,0.000       ,0.000       ,0.000       ,20.960      ,20.960      ,20.960      ,0.000       ,0.000       ,0.000       ,0.00000       ,414           ,36.387          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
