Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
18:05:42.560129     ,0.881       ,0.880       ,19.897      ,15.510      ,15.510      ,15.473      ,0.037       ,0.012       ,-0.009      ,0.000       ,0.003       ,880.000     ,0.000       ,0.037       ,15.510      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.003         ,-0.003        
18:05:42.570128     ,0.881       ,0.880       ,19.897      ,15.500      ,15.500      ,15.473      ,0.027       ,0.009       ,-0.008      ,-0.000      ,0.001       ,880.000     ,0.000       ,0.027       ,15.500      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.001         ,0.001         
18:05:42.580111     ,0.881       ,0.880       ,19.897      ,15.500      ,15.500      ,15.473      ,0.027       ,0.009       ,-0.008      ,0.000       ,0.001       ,880.000     ,0.000       ,0.027       ,15.500      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.001         ,0.001         
18:05:42.590115     ,0.881       ,0.880       ,19.897      ,15.500      ,15.500      ,15.473      ,0.027       ,0.009       ,-0.007      ,0.000       ,0.002       ,880.000     ,0.000       ,0.027       ,15.500      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.002         ,0.003         
18:05:42.603583     ,0.883       ,0.880       ,19.864      ,15.500      ,15.500      ,15.473      ,0.027       ,0.009       ,-0.007      ,0.000       ,0.002       ,880.000     ,0.000       ,0.027       ,15.500      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.002         ,0.001         
18:05:42.610119     ,0.883       ,0.880       ,19.864      ,15.480      ,15.480      ,15.473      ,0.007       ,0.002       ,-0.007      ,-0.000      ,-0.005      ,880.000     ,0.000       ,0.007       ,15.480      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.005        ,-0.005        
18:05:42.620139     ,0.883       ,0.880       ,19.864      ,15.480      ,15.480      ,15.473      ,0.007       ,0.002       ,-0.007      ,0.000       ,-0.004      ,880.000     ,0.000       ,0.007       ,15.480      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.004        ,-0.005        
18:05:42.630111     ,0.883       ,0.880       ,19.864      ,15.500      ,15.500      ,15.473      ,0.027       ,0.009       ,-0.006      ,0.000       ,0.003       ,880.000     ,0.000       ,0.027       ,15.500      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.003         ,-0.005        
18:05:42.640131     ,0.883       ,0.880       ,19.864      ,15.510      ,15.510      ,15.473      ,0.037       ,0.012       ,-0.006      ,-0.000      ,0.007       ,880.000     ,0.000       ,0.037       ,15.510      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.007         ,0.003         
18:05:42.650138     ,0.883       ,0.880       ,19.864      ,15.510      ,15.510      ,15.473      ,0.037       ,0.012       ,-0.005      ,-0.000      ,0.007       ,880.000     ,0.000       ,0.037       ,15.510      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.007         ,0.004         
18:05:42.660129     ,0.883       ,0.880       ,19.864      ,15.510      ,15.510      ,15.473      ,0.037       ,0.012       ,-0.004      ,0.000       ,0.008       ,880.000     ,0.000       ,0.037       ,15.510      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.008         ,0.004         
18:05:42.670120     ,0.883       ,0.880       ,19.864      ,15.500      ,15.500      ,15.473      ,0.027       ,0.009       ,-0.004      ,-0.000      ,0.005       ,880.000     ,0.000       ,0.027       ,15.500      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.005         ,0.004         
18:05:42.680123     ,0.883       ,0.880       ,19.864      ,15.480      ,15.480      ,15.473      ,0.007       ,0.002       ,-0.004      ,-0.000      ,-0.002      ,880.000     ,0.000       ,0.007       ,15.480      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.002        ,0.005         
18:05:42.690126     ,0.883       ,0.880       ,19.864      ,15.480      ,15.480      ,15.473      ,0.007       ,0.002       ,-0.004      ,0.000       ,-0.001      ,880.000     ,0.000       ,0.007       ,15.480      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.001        ,-0.001        
18:05:42.710469     ,0.879       ,0.880       ,19.930      ,15.500      ,15.500      ,15.473      ,0.037       ,0.012       ,-0.003      ,-0.000      ,0.010       ,880.000     ,0.000       ,0.037       ,15.510      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.010         ,0.011         
18:05:42.718939     ,0.879       ,0.880       ,19.930      ,15.500      ,15.500      ,15.473      ,0.027       ,0.009       ,-0.002      ,-0.000      ,0.007       ,880.000     ,0.000       ,0.027       ,15.500      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.007         ,0.011         
18:05:42.728532     ,0.879       ,0.880       ,19.930      ,15.500      ,15.500      ,15.473      ,0.027       ,0.009       ,-0.002      ,0.000       ,0.007       ,880.000     ,0.000       ,0.027       ,15.500      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.007         ,0.005         
18:05:42.738653     ,0.879       ,0.880       ,19.930      ,15.500      ,15.500      ,15.473      ,0.027       ,0.009       ,-0.001      ,0.000       ,0.008       ,880.000     ,0.000       ,0.027       ,15.500      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.008         ,0.006         
18:05:42.748743     ,0.879       ,0.880       ,19.930      ,15.500      ,15.500      ,15.473      ,0.027       ,0.009       ,-0.001      ,0.000       ,0.008       ,880.000     ,0.000       ,0.027       ,15.500      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.008         ,0.006         
18:05:42.758596     ,0.879       ,0.880       ,19.930      ,15.500      ,15.500      ,15.473      ,0.027       ,0.009       ,-0.000      ,0.000       ,0.008       ,880.000     ,0.000       ,0.027       ,15.500      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.008         ,0.009         
18:05:42.768650     ,0.879       ,0.880       ,19.930      ,15.480      ,15.480      ,15.473      ,0.007       ,0.002       ,-0.000      ,-0.000      ,0.002       ,880.000     ,0.000       ,0.007       ,15.480      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.002         ,0.009         
18:05:42.778765     ,0.879       ,0.880       ,19.930      ,15.500      ,15.500      ,15.473      ,0.027       ,0.009       ,0.000       ,0.000       ,0.009       ,880.000     ,0.000       ,0.027       ,15.500      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.009         ,-0.001        
18:05:42.788896     ,0.879       ,0.880       ,19.930      ,15.500      ,15.500      ,15.473      ,0.027       ,0.009       ,0.001       ,-0.000      ,0.010       ,880.000     ,0.000       ,0.027       ,15.500      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.010         ,0.004         
18:05:42.798769     ,0.879       ,0.880       ,19.930      ,15.570      ,15.570      ,15.473      ,0.097       ,0.032       ,0.002       ,0.000       ,0.020       ,880.000     ,0.000       ,0.097       ,15.570      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.020         ,0.005         
18:05:42.813219     ,0.881       ,0.880       ,19.913      ,15.680      ,15.680      ,15.473      ,0.097       ,0.032       ,0.004       ,-0.000      ,0.030       ,880.000     ,0.000       ,0.097       ,15.570      ,0.00015       ,2147483627    ,358.154         ,0.000         ,-0.000              ,0.000               ,24736.135       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.030         ,0.027         
18:05:42.818848     ,0.881       ,0.880       ,19.913      ,15.590      ,15.590      ,15.473      ,0.117       ,0.039       ,0.006       ,0.000       ,0.040       ,880.000     ,0.000       ,0.117       ,15.590      ,0.00023       ,2147483628    ,358.242         ,0.000         ,-0.000              ,0.000               ,24736.135       ,-0.00768          ,-0.00012              ,0.000         ,0.000         ,0.040         ,0.027         
18:05:42.828647     ,0.881       ,0.880       ,19.913      ,15.480      ,15.480      ,15.473      ,0.007       ,0.002       ,0.006       ,-0.000      ,0.030       ,880.000     ,0.000       ,0.007       ,15.480      ,0.00023       ,2147483628    ,358.242         ,0.000         ,-0.000              ,0.001               ,24736.135       ,0.00000           ,-0.00021              ,0.000         ,0.000         ,0.030         ,0.041         
18:05:42.838881     ,0.881       ,0.880       ,19.913      ,15.480      ,15.480      ,15.473      ,0.007       ,0.002       ,0.006       ,0.000       ,0.020       ,880.000     ,0.000       ,0.007       ,15.480      ,0.00031       ,2147483629    ,358.330         ,0.000         ,-0.000              ,0.001               ,24736.137       ,0.00000           ,-0.00021              ,0.000         ,0.000         ,0.020         ,0.028         
18:05:42.848823     ,0.881       ,0.880       ,19.913      ,15.560      ,15.560      ,15.473      ,0.087       ,0.029       ,0.007       ,0.000       ,0.030       ,880.000     ,0.000       ,0.087       ,15.560      ,0.00031       ,2147483629    ,358.330         ,0.000         ,-0.000              ,0.001               ,24736.137       ,-0.00768          ,-0.00041              ,0.000         ,0.000         ,0.030         ,0.019         
18:05:42.858793     ,0.881       ,0.880       ,19.913      ,15.620      ,15.620      ,15.473      ,0.147       ,0.049       ,0.010       ,-0.000      ,0.040       ,880.000     ,0.000       ,0.147       ,15.620      ,0.00038       ,2147483630    ,358.418         ,0.000         ,-0.000              ,0.002               ,24736.137       ,0.00000           ,-0.00058              ,0.000         ,0.000         ,0.040         ,0.028         
18:05:42.868889     ,0.881       ,0.880       ,19.913      ,15.570      ,15.570      ,15.473      ,0.097       ,0.032       ,0.011       ,-0.000      ,0.044       ,880.000     ,0.000       ,0.097       ,15.570      ,0.00046       ,2147483631    ,358.506         ,0.000         ,-0.000              ,0.003               ,24736.137       ,-0.00767          ,-0.00084              ,0.000         ,0.000         ,0.044         ,0.038         
18:05:42.880262     ,0.881       ,0.880       ,19.913      ,15.610      ,15.610      ,15.473      ,0.137       ,0.046       ,0.014       ,0.000       ,0.054       ,880.000     ,0.000       ,0.137       ,15.610      ,0.00054       ,2147483632    ,358.594         ,0.400         ,-0.001              ,0.005               ,24736.137       ,-0.00766          ,-0.00157              ,0.000         ,0.000         ,0.054         ,0.042         
