Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
16:59:57.243438     ,0.879       ,0.880       ,22.238      ,14.250      ,14.250      ,14.333      ,-0.083      ,250.000     ,1.000          ,16.403      ,-0.066      ,-1.242      ,0.060       ,880.000     ,0.000       ,-0.083      ,14.25000      ,2147483359    ,0.000           ,334.600       ,0.000               ,-0.000              ,-0.000          ,24979.65820       ,0.00000               ,0.000         ,5.230         ,5.230         ,0.060         ,0.070         
16:59:57.256860     ,0.881       ,0.880       ,22.271      ,14.320      ,14.320      ,14.333      ,-0.013      ,250.000     ,1.000          ,6.422       ,-0.026      ,0.757       ,0.050       ,880.000     ,0.000       ,-0.013      ,14.32000      ,2147483359    ,0.000           ,334.600       ,0.000               ,-0.000              ,-0.000          ,24979.65820       ,0.00000               ,0.000         ,5.230         ,5.230         ,0.050         ,0.060         
16:59:57.263430     ,0.881       ,0.880       ,22.271      ,14.390      ,14.390      ,14.333      ,0.057       ,250.000     ,1.000          ,-5.373      ,0.021       ,2.247       ,0.060       ,880.000     ,0.000       ,0.057       ,14.39000      ,2147483359    ,0.000           ,334.600       ,0.000               ,-0.000              ,-0.000          ,24979.65820       ,0.00000               ,0.000         ,5.230         ,5.230         ,0.060         ,0.060         
16:59:57.273429     ,0.881       ,0.880       ,22.271      ,14.400      ,14.400      ,14.333      ,0.067       ,250.000     ,1.000          ,-9.693      ,0.039       ,2.134       ,0.070       ,880.000     ,0.000       ,0.067       ,14.40000      ,2147483359    ,0.000           ,334.600       ,0.000               ,-0.000              ,-0.000          ,24979.65820       ,0.00000               ,0.000         ,5.230         ,5.230         ,0.070         ,0.055         
16:59:57.283431     ,0.881       ,0.880       ,22.271      ,14.390      ,14.390      ,14.333      ,0.057       ,250.000     ,1.000          ,-9.818      ,0.039       ,1.395       ,0.080       ,880.000     ,0.000       ,0.057       ,14.39000      ,2147483359    ,0.000           ,334.600       ,0.000               ,-0.000              ,-0.000          ,24979.65820       ,0.00000               ,0.000         ,5.230         ,5.230         ,0.080         ,0.070         
16:59:57.293434     ,0.881       ,0.880       ,22.271      ,14.340      ,14.340      ,14.333      ,0.007       ,250.000     ,1.000          ,-2.972      ,0.012       ,-0.164      ,0.090       ,880.000     ,0.000       ,0.007       ,14.34000      ,2147483359    ,0.000           ,334.600       ,0.000               ,-0.000              ,-0.000          ,24979.65820       ,0.00000               ,0.000         ,5.230         ,5.230         ,0.090         ,0.077         
16:59:57.303430     ,0.881       ,0.880       ,22.271      ,14.270      ,14.270      ,14.333      ,-0.063      ,250.000     ,1.000          ,8.355       ,-0.033      ,-1.816      ,0.080       ,880.000     ,0.000       ,-0.063      ,14.27000      ,2147483359    ,0.000           ,334.600       ,0.000               ,-0.000              ,-0.000          ,24979.65820       ,0.00000               ,0.000         ,5.230         ,5.230         ,0.080         ,0.077         
16:59:57.313432     ,0.881       ,0.880       ,22.271      ,14.260      ,14.260      ,14.333      ,-0.073      ,250.000     ,1.000          ,12.263      ,-0.049      ,-1.809      ,0.070       ,880.000     ,0.000       ,-0.073      ,14.26000      ,2147483359    ,0.000           ,334.600       ,0.000               ,-0.000              ,-0.000          ,24979.65820       ,0.00000               ,0.000         ,5.230         ,5.230         ,0.070         ,0.080         
16:59:57.323431     ,0.881       ,0.880       ,22.271      ,14.250      ,14.250      ,14.333      ,-0.083      ,250.000     ,1.000          ,15.280      ,-0.061      ,-1.663      ,0.060       ,880.000     ,0.000       ,-0.083      ,14.25000      ,2147483359    ,0.000           ,334.600       ,0.000               ,-0.000              ,-0.000          ,24979.65820       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.060         ,0.070         
16:59:57.333432     ,0.881       ,0.880       ,22.271      ,14.280      ,14.280      ,14.333      ,-0.053      ,250.000     ,1.000          ,11.786      ,-0.047      ,-0.533      ,0.050       ,880.000     ,0.000       ,-0.053      ,14.28000      ,2147483359    ,0.000           ,334.600       ,0.000               ,-0.000              ,-0.000          ,24979.65820       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.050         ,0.058         
16:59:57.343436     ,0.881       ,0.880       ,22.271      ,14.360      ,14.360      ,14.333      ,0.027       ,250.000     ,1.000          ,-0.578      ,0.002       ,1.564       ,0.060       ,880.000     ,0.000       ,0.027       ,14.36000      ,2147483359    ,0.000           ,334.600       ,0.000               ,-0.000              ,-0.000          ,24979.65820       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.060         ,0.048         
16:59:57.356858     ,0.883       ,0.880       ,22.304      ,14.370      ,14.370      ,14.333      ,0.037       ,250.000     ,1.000          ,-4.192      ,0.017       ,1.611       ,0.070       ,880.000     ,0.000       ,0.037       ,14.37000      ,2147483359    ,0.000           ,334.600       ,0.000               ,-0.000              ,-0.000          ,24979.65820       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.070         ,0.070         
16:59:57.363427     ,0.883       ,0.880       ,22.304      ,14.390      ,14.390      ,14.333      ,0.057       ,250.000     ,1.000          ,-8.622      ,0.034       ,1.770       ,0.080       ,880.000     ,0.000       ,0.057       ,14.39000      ,2147483359    ,0.000           ,334.600       ,0.000               ,-0.000              ,-0.000          ,24979.65820       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.080         ,0.070         
