Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastCurrent(mA),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:58:18.389660     ,0.879       ,0.880       ,19.176      ,16.220      ,16.207      ,16.213      ,-0.006      ,-0.004      ,-0.002      ,-0.000      ,-0.006      ,880.000     ,0.000       ,-0.006      ,16.207      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.006        ,0.001         
17:58:18.405536     ,0.879       ,0.880       ,19.176      ,16.220      ,16.207      ,16.213      ,-0.006      ,-0.004      ,-0.002      ,0.000       ,-0.006      ,880.000     ,0.000       ,-0.006      ,16.207      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.006        ,-0.009        
17:58:18.409786     ,0.879       ,0.880       ,19.176      ,16.210      ,16.207      ,16.213      ,-0.006      ,-0.004      ,-0.002      ,0.000       ,-0.006      ,880.000     ,0.000       ,-0.006      ,16.207      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.006        ,-0.009        
17:58:18.421813     ,0.879       ,0.880       ,19.176      ,16.210      ,16.206      ,16.213      ,-0.006      ,-0.004      ,-0.002      ,0.000       ,-0.006      ,880.000     ,0.000       ,-0.006      ,16.207      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.007        ,-0.000        
17:58:18.429568     ,0.879       ,0.880       ,19.176      ,16.210      ,16.206      ,16.213      ,-0.007      ,-0.005      ,-0.002      ,-0.000      ,-0.007      ,880.000     ,0.000       ,-0.007      ,16.206      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.007        ,-0.000        
17:58:18.444695     ,0.879       ,0.880       ,19.176      ,16.220      ,16.206      ,16.213      ,-0.007      ,-0.005      ,-0.002      ,0.000       ,-0.007      ,880.000     ,0.000       ,-0.007      ,16.206      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.007        ,0.001         
17:58:18.449555     ,0.879       ,0.880       ,19.176      ,16.220      ,16.206      ,16.213      ,-0.007      ,-0.005      ,-0.002      ,-0.000      ,-0.007      ,880.000     ,0.000       ,-0.007      ,16.206      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.007        ,0.001         
17:58:18.465397     ,0.879       ,0.880       ,19.176      ,16.220      ,16.207      ,16.213      ,-0.007      ,-0.005      ,-0.002      ,-0.000      ,-0.007      ,880.000     ,0.000       ,-0.007      ,16.206      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.007        ,-0.000        
17:58:18.469511     ,0.879       ,0.880       ,19.176      ,16.210      ,16.207      ,16.213      ,-0.006      ,-0.004      ,-0.002      ,0.000       ,-0.006      ,880.000     ,0.000       ,-0.006      ,16.207      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.006        ,-0.000        
17:58:18.485238     ,0.879       ,0.880       ,19.176      ,16.220      ,16.208      ,16.213      ,-0.007      ,-0.004      ,-0.002      ,-0.000      ,-0.007      ,880.000     ,0.000       ,-0.007      ,16.207      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.006        ,0.001         
17:58:18.489654     ,0.879       ,0.880       ,19.176      ,16.220      ,16.208      ,16.213      ,-0.005      ,-0.003      ,-0.002      ,0.000       ,-0.006      ,880.000     ,0.000       ,-0.005      ,16.208      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.006        ,0.001         
17:58:18.508618     ,0.876       ,0.880       ,19.193      ,16.220      ,16.208      ,16.213      ,-0.005      ,-0.003      ,-0.002      ,0.000       ,-0.005      ,880.000     ,0.000       ,-0.005      ,16.208      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.005        ,0.001         
17:58:18.509576     ,0.876       ,0.880       ,19.193      ,16.220      ,16.209      ,16.213      ,-0.005      ,-0.003      ,-0.002      ,0.000       ,-0.005      ,880.000     ,0.000       ,-0.005      ,16.208      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.005        ,0.001         
17:58:18.522589     ,0.876       ,0.880       ,19.193      ,16.220      ,16.211      ,16.213      ,-0.004      ,-0.003      ,-0.002      ,0.000       ,-0.005      ,880.000     ,0.000       ,-0.004      ,16.209      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.003        ,0.003         
17:58:18.529564     ,0.876       ,0.880       ,19.193      ,16.240      ,16.215      ,16.213      ,-0.002      ,-0.001      ,-0.002      ,0.000       ,-0.003      ,880.000     ,0.000       ,-0.002      ,16.211      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.003        ,0.003         
17:58:18.541416     ,0.876       ,0.880       ,19.193      ,16.220      ,16.214      ,16.213      ,0.002       ,0.001       ,-0.002      ,0.000       ,-0.001      ,880.000     ,0.000       ,0.002       ,16.215      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.001        ,-0.001        
17:58:18.549575     ,0.876       ,0.880       ,19.193      ,16.220      ,16.214      ,16.213      ,0.001       ,0.000       ,-0.002      ,-0.000      ,-0.003      ,880.000     ,0.000       ,0.001       ,16.214      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.003        ,-0.001        
17:58:18.562450     ,0.876       ,0.880       ,19.193      ,16.220      ,16.214      ,16.213      ,0.001       ,0.000       ,-0.002      ,0.000       ,-0.002      ,880.000     ,0.000       ,0.001       ,16.214      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.002        ,0.001         
17:58:18.569719     ,0.876       ,0.880       ,19.193      ,16.240      ,16.219      ,16.213      ,0.001       ,0.001       ,-0.002      ,0.000       ,-0.001      ,880.000     ,0.000       ,0.001       ,16.214      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.001        ,0.001         
17:58:18.583233     ,0.876       ,0.880       ,19.193      ,16.220      ,16.215      ,16.213      ,0.006       ,0.004       ,-0.002      ,0.000       ,0.002       ,880.000     ,0.000       ,0.006       ,16.219      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.002         ,-0.001        
17:58:18.589649     ,0.876       ,0.880       ,19.193      ,16.220      ,16.216      ,16.213      ,0.002       ,0.001       ,-0.002      ,-0.001      ,-0.001      ,880.000     ,0.000       ,0.002       ,16.215      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.001        ,-0.001        
17:58:18.605415     ,0.879       ,0.880       ,19.160      ,16.220      ,16.217      ,16.213      ,0.004       ,0.002       ,-0.002      ,-0.000      ,0.000       ,880.000     ,0.000       ,0.004       ,16.217      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:58:18.609659     ,0.879       ,0.880       ,19.160      ,16.220      ,16.217      ,16.213      ,0.004       ,0.002       ,-0.002      ,-0.000      ,0.000       ,880.000     ,0.000       ,0.004       ,16.217      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:58:18.621713     ,0.879       ,0.880       ,19.160      ,16.240      ,16.216      ,16.213      ,0.003       ,0.002       ,-0.002      ,-0.000      ,0.000       ,880.000     ,0.000       ,0.003       ,16.217      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.003         
17:58:18.629571     ,0.879       ,0.880       ,19.160      ,16.220      ,16.215      ,16.213      ,0.003       ,0.002       ,-0.002      ,-0.000      ,-0.000      ,880.000     ,0.000       ,0.003       ,16.216      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.003         
17:58:18.643402     ,0.879       ,0.880       ,19.160      ,16.220      ,16.215      ,16.213      ,0.002       ,0.002       ,-0.002      ,-0.000      ,-0.001      ,880.000     ,0.000       ,0.002       ,16.215      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.001        ,0.003         
17:58:18.649594     ,0.879       ,0.880       ,19.160      ,16.220      ,16.215      ,16.213      ,0.002       ,0.001       ,-0.002      ,0.000       ,-0.001      ,880.000     ,0.000       ,0.002       ,16.215      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.001        ,0.003         
17:58:18.662363     ,0.879       ,0.880       ,19.160      ,16.220      ,16.215      ,16.213      ,0.002       ,0.001       ,-0.002      ,0.000       ,-0.001      ,880.000     ,0.000       ,0.002       ,16.215      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.001        ,0.001         
17:58:18.669552     ,0.879       ,0.880       ,19.160      ,16.220      ,16.212      ,16.213      ,0.002       ,0.001       ,-0.002      ,0.000       ,-0.001      ,880.000     ,0.000       ,0.002       ,16.215      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.001        ,0.001         
17:58:18.681918     ,0.879       ,0.880       ,19.160      ,16.220      ,16.213      ,16.213      ,-0.001      ,-0.001      ,-0.002      ,-0.000      ,-0.003      ,880.000     ,0.000       ,-0.001      ,16.212      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.002        ,0.001         
17:58:18.689646     ,0.879       ,0.880       ,19.160      ,16.220      ,16.213      ,16.213      ,-0.000      ,0.000       ,-0.002      ,0.000       ,-0.002      ,880.000     ,0.000       ,-0.000      ,16.213      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.002        ,0.001         
17:58:18.705068     ,0.883       ,0.880       ,19.160      ,16.240      ,16.216      ,16.213      ,0.003       ,0.002       ,-0.002      ,0.000       ,0.000       ,880.000     ,0.000       ,0.003       ,16.216      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.003         
17:58:18.709639     ,0.883       ,0.880       ,19.160      ,16.220      ,16.214      ,16.213      ,0.003       ,0.002       ,-0.002      ,0.000       ,0.000       ,880.000     ,0.000       ,0.003       ,16.216      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.003         
17:58:18.722195     ,0.883       ,0.880       ,19.160      ,16.240      ,16.217      ,16.213      ,0.001       ,0.001       ,-0.002      ,-0.000      ,-0.001      ,880.000     ,0.000       ,0.001       ,16.214      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.001         ,0.001         
17:58:18.729559     ,0.883       ,0.880       ,19.160      ,16.240      ,16.220      ,16.213      ,0.004       ,0.003       ,-0.002      ,0.000       ,0.001       ,880.000     ,0.000       ,0.004       ,16.217      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.001         ,0.001         
17:58:18.742058     ,0.883       ,0.880       ,19.160      ,16.240      ,16.223      ,16.213      ,0.007       ,0.004       ,-0.002      ,0.000       ,0.003       ,880.000     ,0.000       ,0.007       ,16.220      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.003         ,0.001         
17:58:18.749580     ,0.883       ,0.880       ,19.160      ,16.240      ,16.224      ,16.213      ,0.010       ,0.007       ,-0.002      ,0.000       ,0.005       ,880.000     ,0.000       ,0.010       ,16.223      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,0.001         
17:58:18.761732     ,0.883       ,0.880       ,19.160      ,16.240      ,16.229      ,16.213      ,0.011       ,0.007       ,-0.002      ,-0.000      ,0.005       ,880.000     ,0.000       ,0.011       ,16.224      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,0.001         
17:58:18.769549     ,0.883       ,0.880       ,19.160      ,16.240      ,16.230      ,16.213      ,0.016       ,0.010       ,-0.002      ,0.000       ,0.009       ,880.000     ,0.000       ,0.016       ,16.229      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.009         ,0.001         
17:58:18.780316     ,0.883       ,0.880       ,19.160      ,16.240      ,16.231      ,16.213      ,0.017       ,0.011       ,-0.002      ,-0.000      ,0.009       ,880.000     ,0.000       ,0.017       ,16.230      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.009         ,0.001         
17:58:18.789747     ,0.883       ,0.880       ,19.160      ,16.220      ,16.229      ,16.213      ,0.018       ,0.012       ,-0.002      ,0.000       ,0.010       ,880.000     ,0.000       ,0.018       ,16.231      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.010         ,0.001         
17:58:18.803154     ,0.881       ,0.880       ,19.176      ,16.240      ,16.230      ,16.213      ,0.017       ,0.011       ,-0.002      ,0.000       ,0.010       ,880.000     ,0.000       ,0.017       ,16.230      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.010         ,0.001         
17:58:18.809642     ,0.881       ,0.880       ,19.176      ,16.240      ,16.230      ,16.213      ,0.017       ,0.011       ,-0.002      ,0.000       ,0.010       ,880.000     ,0.000       ,0.017       ,16.230      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.010         ,0.001         
17:58:18.819908     ,0.881       ,0.880       ,19.176      ,16.220      ,16.225      ,16.213      ,0.017       ,0.011       ,-0.002      ,-0.000      ,0.009       ,880.000     ,0.000       ,0.017       ,16.230      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,0.001         
17:58:18.829594     ,0.881       ,0.880       ,19.176      ,16.220      ,16.222      ,16.213      ,0.012       ,0.008       ,-0.002      ,-0.000      ,0.006       ,880.000     ,0.000       ,0.012       ,16.225      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,0.001         
17:58:18.839758     ,0.881       ,0.880       ,19.176      ,16.240      ,16.225      ,16.213      ,0.009       ,0.006       ,-0.002      ,0.000       ,0.004       ,880.000     ,0.000       ,0.009       ,16.222      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,0.001         
17:58:18.849640     ,0.881       ,0.880       ,19.176      ,16.240      ,16.223      ,16.213      ,0.012       ,0.008       ,-0.002      ,0.000       ,0.007       ,880.000     ,0.000       ,0.012       ,16.225      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.007         ,0.001         
17:58:18.859652     ,0.881       ,0.880       ,19.176      ,16.240      ,16.222      ,16.213      ,0.010       ,0.007       ,-0.002      ,-0.000      ,0.005       ,880.000     ,0.000       ,0.010       ,16.223      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,-0.000        
17:58:18.869703     ,0.881       ,0.880       ,19.176      ,16.210      ,16.220      ,16.213      ,0.009       ,0.006       ,-0.002      ,0.000       ,0.005       ,880.000     ,0.000       ,0.009       ,16.222      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,-0.000        
17:58:18.879601     ,0.881       ,0.880       ,19.176      ,16.240      ,16.224      ,16.213      ,0.007       ,0.005       ,-0.002      ,-0.000      ,0.003       ,880.000     ,0.000       ,0.007       ,16.220      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.003         ,0.003         
17:58:18.896883     ,0.881       ,0.880       ,19.176      ,16.240      ,16.224      ,16.213      ,0.011       ,0.008       ,-0.002      ,0.000       ,0.006       ,880.000     ,0.000       ,0.011       ,16.224      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,0.001         
17:58:18.903216     ,0.879       ,0.880       ,19.225      ,16.240      ,16.225      ,16.213      ,0.012       ,0.008       ,-0.002      ,0.000       ,0.006       ,880.000     ,0.000       ,0.012       ,16.225      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,0.001         
17:58:18.909640     ,0.879       ,0.880       ,19.225      ,16.240      ,16.225      ,16.213      ,0.012       ,0.008       ,-0.002      ,0.000       ,0.006       ,880.000     ,0.000       ,0.012       ,16.225      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,0.001         
17:58:18.919543     ,0.879       ,0.880       ,19.225      ,16.250      ,16.232      ,16.213      ,0.012       ,0.008       ,-0.002      ,0.000       ,0.007       ,880.000     ,0.000       ,0.012       ,16.225      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.007         ,0.001         
17:58:18.929583     ,0.879       ,0.880       ,19.225      ,16.240      ,16.231      ,16.213      ,0.019       ,0.013       ,-0.001      ,0.000       ,0.012       ,880.000     ,0.000       ,0.019       ,16.232      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.012         ,0.001         
17:58:18.939708     ,0.879       ,0.880       ,19.225      ,16.250      ,16.233      ,16.213      ,0.018       ,0.012       ,-0.001      ,-0.001      ,0.010       ,880.000     ,0.000       ,0.018       ,16.231      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.010         ,-0.001        
17:58:18.949621     ,0.879       ,0.880       ,19.225      ,16.240      ,16.233      ,16.213      ,0.020       ,0.013       ,-0.001      ,0.000       ,0.012       ,880.000     ,0.000       ,0.020       ,16.233      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.012         ,-0.001        
17:58:18.959627     ,0.879       ,0.880       ,19.225      ,16.240      ,16.234      ,16.213      ,0.020       ,0.013       ,-0.001      ,-0.000      ,0.012       ,880.000     ,0.000       ,0.020       ,16.233      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23925.562       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.012         ,-0.000        
