Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
15:24:43.530547     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00001              
15:24:43.550539     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.570533     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.590522     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.610548     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.630525     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.650524     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.670518     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.690516     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.710546     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.730536     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.750524     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.770523     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.790510     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.810537     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.830530     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.850532     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.870534     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.890530     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.910540     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.930534     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.950615     ,0.000       ,0.000       ,5.330       ,5.330       ,0.000       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.970520     ,0.000       ,0.000       ,5.320       ,5.330       ,0.001       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:43.990553     ,0.000       ,0.000       ,5.320       ,5.330       ,0.002       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.010542     ,0.000       ,0.000       ,5.320       ,5.330       ,0.003       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.030514     ,0.000       ,0.000       ,5.320       ,5.330       ,0.004       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.050514     ,0.000       ,0.000       ,5.320       ,5.330       ,0.005       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.070515     ,0.000       ,0.000       ,5.320       ,5.330       ,0.006       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.090529     ,0.000       ,0.000       ,5.320       ,5.330       ,0.006       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.110517     ,0.000       ,0.000       ,5.320       ,5.330       ,0.006       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.130521     ,0.000       ,0.000       ,5.320       ,5.330       ,0.006       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.150507     ,0.000       ,0.000       ,5.320       ,5.330       ,0.006       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.170510     ,0.000       ,0.000       ,5.320       ,5.330       ,0.006       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.190530     ,0.000       ,0.000       ,5.320       ,5.330       ,0.006       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.210517     ,0.000       ,0.000       ,5.320       ,5.330       ,0.006       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.230515     ,0.000       ,0.000       ,5.320       ,5.330       ,0.006       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.250511     ,0.000       ,0.000       ,5.320       ,5.330       ,0.006       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.270515     ,0.000       ,0.000       ,5.310       ,5.330       ,0.006       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
15:24:44.290524     ,0.000       ,0.000       ,5.310       ,5.330       ,0.008       ,0.00015       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,-3705.267       ,0.00000           ,-0.00000              
