Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:26:11.687090     ,0.879       ,0.880       ,19.275      ,14.660      ,14.560      ,14.550      ,0.011       ,500.000     ,1.000          ,-5.352      ,0.011       ,0.299       ,1.270       ,880.000     ,0.000       ,0.011       ,14.56040      ,6             ,0.000           ,0.527         ,0.000               ,-0.000              ,-0.000          ,24943.64648       ,0.00000               ,0.000         ,5.200         ,5.200         ,1.270         ,0.000         
17:26:11.694440     ,0.879       ,0.880       ,19.275      ,14.660      ,14.561      ,14.550      ,0.011       ,500.000     ,1.000          ,-5.352      ,0.011       ,0.299       ,1.270       ,880.000     ,0.000       ,0.011       ,14.56040      ,6             ,0.000           ,0.527         ,0.000               ,-0.000              ,-0.000          ,24943.64648       ,0.00000               ,0.000         ,5.200         ,5.200         ,1.270         ,0.000         
17:26:11.694492     ,0.879       ,0.880       ,19.275      ,14.660      ,14.561      ,14.550      ,0.012       ,500.000     ,1.000          ,-5.779      ,0.012       ,0.321       ,1.270       ,880.000     ,0.000       ,0.012       ,14.56130      ,6             ,0.000           ,0.527         ,0.000               ,-0.000              ,-0.000          ,24943.64648       ,0.00000               ,0.000         ,5.200         ,5.200         ,1.270         ,0.000         
17:26:11.699118     ,0.879       ,0.880       ,19.275      ,14.660      ,14.561      ,14.550      ,0.012       ,500.000     ,1.000          ,-5.807      ,0.012       ,0.306       ,1.270       ,880.000     ,0.000       ,0.012       ,14.56130      ,6             ,0.000           ,0.527         ,0.000               ,-0.000              ,-0.000          ,24943.64648       ,0.00000               ,0.000         ,5.200         ,5.200         ,1.270         ,0.000         
17:26:11.705165     ,0.879       ,0.880       ,19.275      ,14.670      ,14.562      ,14.550      ,0.013       ,500.000     ,1.000          ,-6.312      ,0.013       ,0.314       ,1.270       ,880.000     ,0.000       ,0.013       ,14.56230      ,6             ,0.000           ,0.527         ,0.000               ,-0.000              ,-0.000          ,24943.64648       ,0.00000               ,0.000         ,5.200         ,5.200         ,1.270         ,0.000         
17:26:11.705234     ,0.879       ,0.880       ,19.275      ,14.670      ,14.562      ,14.550      ,0.013       ,500.000     ,1.000          ,-6.312      ,0.013       ,0.314       ,1.270       ,880.000     ,0.000       ,0.013       ,14.56230      ,6             ,0.000           ,0.527         ,0.000               ,-0.000              ,-0.000          ,24943.64648       ,0.00000               ,0.000         ,5.200         ,5.200         ,1.270         ,0.000         
17:26:11.715200     ,0.879       ,0.880       ,19.275      ,14.670      ,14.563      ,14.550      ,0.014       ,500.000     ,1.000          ,-6.816      ,0.014       ,0.319       ,1.270       ,880.000     ,0.000       ,0.014       ,14.56330      ,6             ,0.000           ,0.527         ,0.000               ,-0.000              ,-0.000          ,24943.64648       ,0.00000               ,0.000         ,5.200         ,5.200         ,1.270         ,0.000         
17:26:11.715255     ,0.879       ,0.880       ,19.275      ,14.670      ,14.563      ,14.550      ,0.014       ,500.000     ,1.000          ,-6.816      ,0.014       ,0.319       ,1.270       ,880.000     ,0.000       ,0.014       ,14.56330      ,6             ,0.000           ,0.527         ,0.000               ,-0.000              ,-0.000          ,24943.64648       ,0.00000               ,0.000         ,5.200         ,5.200         ,1.270         ,0.000         
17:26:11.727122     ,0.879       ,0.880       ,19.275      ,14.680      ,14.564      ,14.550      ,0.015       ,500.000     ,1.000          ,-7.370      ,0.015       ,0.325       ,1.270       ,880.000     ,0.000       ,0.015       ,14.56440      ,6             ,0.000           ,0.527         ,0.000               ,-0.000              ,-0.000          ,24943.64648       ,0.00000               ,0.000         ,5.210         ,5.210         ,1.270         ,0.000         
17:26:11.737961     ,0.881       ,0.880       ,19.242      ,14.680      ,14.566      ,14.550      ,0.016       ,500.000     ,1.000          ,-7.938      ,0.016       ,0.353       ,1.270       ,880.000     ,0.000       ,0.016       ,14.56560      ,6             ,0.000           ,0.527         ,0.000               ,-0.000              ,-0.000          ,24943.64648       ,0.00000               ,0.000         ,5.210         ,5.210         ,1.270         ,0.000         
