Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
14:44:30.804465     ,0.881       ,0.880       ,19.487      ,16.120      ,16.061      ,16.094      ,-0.034      ,-0.012      ,0.048       ,0.000       ,0.035       ,880.000     ,0.000       ,-0.034      ,16.061      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.003               ,24450.748       ,0.00000           ,-0.00090              ,0.000         ,0.000         ,0.035         ,0.032         
14:44:30.814469     ,0.881       ,0.880       ,19.487      ,16.120      ,16.071      ,16.094      ,-0.023      ,-0.009      ,0.048       ,0.000       ,0.039       ,880.000     ,0.000       ,-0.023      ,16.071      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.003               ,24450.748       ,0.00000           ,-0.00088              ,0.000         ,0.000         ,0.039         ,0.033         
14:44:30.824487     ,0.881       ,0.880       ,19.487      ,16.130      ,16.081      ,16.094      ,-0.013      ,-0.005      ,0.047       ,0.000       ,0.043       ,880.000     ,0.000       ,-0.013      ,16.081      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.003               ,24450.748       ,0.00000           ,-0.00086              ,0.000         ,0.000         ,0.043         ,0.037         
14:44:30.834487     ,0.881       ,0.880       ,19.487      ,16.100      ,16.085      ,16.094      ,-0.010      ,-0.004      ,0.047       ,-0.000      ,0.044       ,880.000     ,0.000       ,-0.010      ,16.085      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.003               ,24450.748       ,0.00000           ,-0.00085              ,0.000         ,0.000         ,0.044         ,0.037         
14:44:30.844476     ,0.881       ,0.880       ,19.487      ,16.080      ,16.087      ,16.094      ,-0.008      ,-0.003      ,0.047       ,-0.000      ,0.044       ,880.000     ,0.000       ,-0.008      ,16.087      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.002               ,24450.748       ,0.00000           ,-0.00072              ,0.000         ,0.000         ,0.044         ,0.041         
14:44:30.854482     ,0.881       ,0.880       ,19.487      ,16.070      ,16.085      ,16.094      ,-0.009      ,-0.003      ,0.047       ,-0.000      ,0.044       ,880.000     ,0.000       ,-0.009      ,16.085      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.002               ,24450.748       ,0.00000           ,-0.00061              ,0.000         ,0.000         ,0.044         ,0.042         
14:44:30.868019     ,0.879       ,0.880       ,19.569      ,16.060      ,16.085      ,16.094      ,-0.010      ,-0.004      ,0.047       ,0.000       ,0.044       ,880.000     ,0.000       ,-0.010      ,16.085      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.002               ,24450.748       ,0.00000           ,-0.00052              ,0.000         ,0.000         ,0.044         ,0.042         
14:44:30.874479     ,0.879       ,0.880       ,19.569      ,16.060      ,16.081      ,16.094      ,-0.014      ,-0.005      ,0.047       ,-0.000      ,0.042       ,880.000     ,0.000       ,-0.014      ,16.081      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.001               ,24450.748       ,0.00000           ,-0.00044              ,0.000         ,0.000         ,0.042         ,0.042         
14:44:30.884460     ,0.879       ,0.880       ,19.569      ,16.070      ,16.079      ,16.094      ,-0.015      ,-0.006      ,0.047       ,0.000       ,0.041       ,880.000     ,0.000       ,-0.015      ,16.079      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.001               ,24450.748       ,0.00000           ,-0.00038              ,0.000         ,0.000         ,0.041         ,0.042         
14:44:30.894457     ,0.879       ,0.880       ,19.569      ,16.080      ,16.076      ,16.094      ,-0.019      ,-0.007      ,0.047       ,-0.000      ,0.040       ,880.000     ,0.000       ,-0.019      ,16.076      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.001               ,24450.748       ,0.00000           ,-0.00032              ,0.000         ,0.000         ,0.040         ,0.041         
14:44:30.904455     ,0.879       ,0.880       ,19.569      ,16.080      ,16.069      ,16.094      ,-0.026      ,-0.009      ,0.047       ,-0.000      ,0.037       ,880.000     ,0.000       ,-0.026      ,16.069      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.001               ,24450.748       ,0.00000           ,-0.00027              ,0.000         ,0.000         ,0.037         ,0.041         
14:44:30.914464     ,0.879       ,0.880       ,19.569      ,16.090      ,16.065      ,16.094      ,-0.030      ,-0.011      ,0.046       ,0.000       ,0.036       ,880.000     ,0.000       ,-0.030      ,16.065      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.001               ,24450.748       ,0.00000           ,-0.00023              ,0.000         ,0.000         ,0.036         ,0.034         
14:44:30.924477     ,0.879       ,0.880       ,19.569      ,16.090      ,16.063      ,16.094      ,-0.032      ,-0.012      ,0.046       ,0.000       ,0.035       ,880.000     ,0.000       ,-0.032      ,16.063      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.001               ,24450.748       ,0.00000           ,-0.00020              ,0.000         ,0.000         ,0.035         ,0.037         
14:44:30.934477     ,0.879       ,0.880       ,19.569      ,16.080      ,16.062      ,16.094      ,-0.032      ,-0.012      ,0.046       ,0.000       ,0.034       ,880.000     ,0.000       ,-0.032      ,16.062      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00017              ,0.000         ,0.000         ,0.034         ,0.033         
14:44:30.944460     ,0.879       ,0.880       ,19.569      ,16.090      ,16.067      ,16.094      ,-0.027      ,-0.010      ,0.046       ,0.000       ,0.036       ,880.000     ,0.000       ,-0.027      ,16.067      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00014              ,0.000         ,0.000         ,0.036         ,0.034         
14:44:30.954456     ,0.879       ,0.880       ,19.569      ,16.080      ,16.073      ,16.094      ,-0.022      ,-0.008      ,0.046       ,0.000       ,0.038       ,880.000     ,0.000       ,-0.022      ,16.073      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00012              ,0.000         ,0.000         ,0.038         ,0.033         
14:44:30.968020     ,0.881       ,0.880       ,19.504      ,16.080      ,16.077      ,16.094      ,-0.018      ,-0.007      ,0.046       ,-0.000      ,0.039       ,880.000     ,0.000       ,-0.018      ,16.077      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00010              ,0.000         ,0.000         ,0.039         ,0.037         
14:44:30.974519     ,0.881       ,0.880       ,19.504      ,16.080      ,16.079      ,16.094      ,-0.016      ,-0.006      ,0.046       ,-0.000      ,0.040       ,880.000     ,0.000       ,-0.016      ,16.079      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00009              ,0.000         ,0.000         ,0.040         ,0.037         
14:44:30.984458     ,0.881       ,0.880       ,19.504      ,16.070      ,16.078      ,16.094      ,-0.016      ,-0.006      ,0.045       ,-0.000      ,0.040       ,880.000     ,0.000       ,-0.016      ,16.078      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00007              ,0.000         ,0.000         ,0.040         ,0.037         
14:44:30.994457     ,0.881       ,0.880       ,19.504      ,16.060      ,16.072      ,16.094      ,-0.022      ,-0.008      ,0.045       ,-0.000      ,0.037       ,880.000     ,0.000       ,-0.022      ,16.072      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00006              ,0.000         ,0.000         ,0.037         ,0.036         
14:44:31.004455     ,0.881       ,0.880       ,19.504      ,16.070      ,16.069      ,16.094      ,-0.026      ,-0.009      ,0.045       ,0.000       ,0.036       ,880.000     ,0.000       ,-0.026      ,16.069      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00005              ,0.000         ,0.000         ,0.036         ,0.037         
14:44:31.014463     ,0.881       ,0.880       ,19.504      ,16.060      ,16.063      ,16.094      ,-0.032      ,-0.012      ,0.045       ,-0.000      ,0.033       ,880.000     ,0.000       ,-0.032      ,16.063      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00005              ,0.000         ,0.000         ,0.033         ,0.038         
14:44:31.024474     ,0.881       ,0.880       ,19.504      ,16.060      ,16.057      ,16.094      ,-0.037      ,-0.014      ,0.045       ,0.000       ,0.031       ,880.000     ,0.000       ,-0.037      ,16.057      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00004              ,0.000         ,0.000         ,0.031         ,0.028         
14:44:31.034464     ,0.881       ,0.880       ,19.504      ,16.070      ,16.056      ,16.094      ,-0.038      ,-0.014      ,0.044       ,0.000       ,0.030       ,880.000     ,0.000       ,-0.038      ,16.056      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00003              ,0.000         ,0.000         ,0.030         ,0.028         
14:44:31.044462     ,0.881       ,0.880       ,19.504      ,16.080      ,16.059      ,16.094      ,-0.036      ,-0.013      ,0.044       ,0.000       ,0.031       ,880.000     ,0.000       ,-0.036      ,16.059      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00003              ,0.000         ,0.000         ,0.031         ,0.029         
14:44:31.054496     ,0.881       ,0.880       ,19.504      ,16.080      ,16.059      ,16.094      ,-0.035      ,-0.013      ,0.044       ,-0.000      ,0.031       ,880.000     ,0.000       ,-0.035      ,16.059      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00002              ,0.000         ,0.000         ,0.031         ,0.028         
14:44:31.068043     ,0.879       ,0.880       ,19.487      ,16.080      ,16.062      ,16.094      ,-0.033      ,-0.012      ,0.044       ,0.000       ,0.032       ,880.000     ,0.000       ,-0.033      ,16.062      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00002              ,0.000         ,0.000         ,0.032         ,0.038         
14:44:31.074481     ,0.879       ,0.880       ,19.487      ,16.080      ,16.065      ,16.094      ,-0.029      ,-0.011      ,0.043       ,0.000       ,0.033       ,880.000     ,0.000       ,-0.029      ,16.065      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00002              ,0.000         ,0.000         ,0.033         ,0.038         
14:44:31.084474     ,0.879       ,0.880       ,19.487      ,16.060      ,16.064      ,16.094      ,-0.030      ,-0.011      ,0.043       ,-0.000      ,0.032       ,880.000     ,0.000       ,-0.030      ,16.064      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00001              ,0.000         ,0.000         ,0.032         ,0.027         
14:44:31.094474     ,0.879       ,0.880       ,19.487      ,16.060      ,16.063      ,16.094      ,-0.032      ,-0.012      ,0.043       ,-0.000      ,0.032       ,880.000     ,0.000       ,-0.032      ,16.063      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00001              ,0.000         ,0.000         ,0.032         ,0.039         
14:44:31.104496     ,0.879       ,0.880       ,19.487      ,16.060      ,16.062      ,16.094      ,-0.032      ,-0.012      ,0.043       ,0.000       ,0.031       ,880.000     ,0.000       ,-0.032      ,16.062      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00001              ,0.000         ,0.000         ,0.031         ,0.034         
14:44:31.114467     ,0.879       ,0.880       ,19.487      ,16.060      ,16.061      ,16.094      ,-0.034      ,-0.012      ,0.043       ,-0.000      ,0.030       ,880.000     ,0.000       ,-0.034      ,16.061      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00001              ,0.000         ,0.000         ,0.030         ,0.028         
14:44:31.124459     ,0.879       ,0.880       ,19.487      ,16.070      ,16.060      ,16.094      ,-0.035      ,-0.013      ,0.042       ,0.000       ,0.030       ,880.000     ,0.000       ,-0.035      ,16.060      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00001              ,0.000         ,0.000         ,0.030         ,0.028         
14:44:31.134465     ,0.879       ,0.880       ,19.487      ,16.070      ,16.060      ,16.094      ,-0.035      ,-0.013      ,0.042       ,0.000       ,0.029       ,880.000     ,0.000       ,-0.035      ,16.060      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00001              ,0.000         ,0.000         ,0.029         ,0.027         
14:44:31.144498     ,0.879       ,0.880       ,19.487      ,16.070      ,16.058      ,16.094      ,-0.036      ,-0.013      ,0.042       ,-0.000      ,0.029       ,880.000     ,0.000       ,-0.036      ,16.058      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00001              ,0.000         ,0.000         ,0.029         ,0.027         
14:44:31.154472     ,0.879       ,0.880       ,19.487      ,16.080      ,16.059      ,16.094      ,-0.036      ,-0.013      ,0.042       ,0.000       ,0.029       ,880.000     ,0.000       ,-0.036      ,16.059      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.029         ,0.028         
14:44:31.174473     ,0.879       ,0.880       ,19.455      ,16.070      ,16.058      ,16.094      ,-0.036      ,-0.013      ,0.041       ,0.000       ,0.028       ,880.000     ,0.000       ,-0.036      ,16.058      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.028         ,0.029         
14:44:31.182043     ,0.879       ,0.880       ,19.455      ,16.070      ,16.058      ,16.094      ,-0.036      ,-0.013      ,0.041       ,0.000       ,0.028       ,880.000     ,0.000       ,-0.036      ,16.058      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.028         ,0.028         
14:44:31.184500     ,0.879       ,0.880       ,19.455      ,16.070      ,16.060      ,16.094      ,-0.034      ,-0.012      ,0.041       ,0.000       ,0.029       ,880.000     ,0.000       ,-0.034      ,16.060      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.029         ,0.028         
14:44:31.194457     ,0.879       ,0.880       ,19.455      ,16.070      ,16.063      ,16.094      ,-0.031      ,-0.012      ,0.041       ,0.000       ,0.029       ,880.000     ,0.000       ,-0.031      ,16.063      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.029         ,0.025         
14:44:31.204496     ,0.879       ,0.880       ,19.455      ,16.070      ,16.063      ,16.094      ,-0.031      ,-0.011      ,0.041       ,-0.000      ,0.029       ,880.000     ,0.000       ,-0.031      ,16.063      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.029         ,0.038         
14:44:31.214474     ,0.879       ,0.880       ,19.455      ,16.070      ,16.064      ,16.094      ,-0.030      ,-0.011      ,0.040       ,0.000       ,0.029       ,880.000     ,0.000       ,-0.030      ,16.064      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.029         ,0.027         
14:44:31.224467     ,0.879       ,0.880       ,19.455      ,16.070      ,16.064      ,16.094      ,-0.030      ,-0.011      ,0.040       ,-0.000      ,0.029       ,880.000     ,0.000       ,-0.030      ,16.064      ,0.03605       ,418           ,36.738          ,0.000         ,-0.000              ,0.000               ,24450.748       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.029         ,0.027         
