Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
15:56:20.509229     ,0.879       ,0.880       ,21.141      ,14.650      ,14.650      ,14.447      ,0.203       ,500.000     ,1.000          ,-91.076     ,0.182       ,1.401       ,0.110       ,880.000     ,0.000       ,0.203       ,14.65000      ,523           ,0.000           ,45.967        ,0.000               ,-0.000              ,0.002           ,25069.75977       ,0.00000               ,-0.001        ,5.230         ,5.230         ,0.100         ,0.099         
15:56:20.514413     ,0.879       ,0.880       ,21.141      ,14.600      ,14.600      ,14.447      ,0.153       ,500.000     ,1.000          ,-78.110     ,0.156       ,-0.102      ,0.120       ,880.000     ,0.000       ,0.153       ,14.60000      ,524           ,0.000           ,46.055        ,0.000               ,-0.000              ,0.003           ,25069.75977       ,-0.00767              ,-0.001        ,5.230         ,5.230         ,0.120         ,0.099         
15:56:20.527871     ,0.879       ,0.880       ,21.141      ,14.550      ,14.550      ,14.447      ,0.103       ,500.000     ,1.000          ,-61.952     ,0.124       ,-1.260      ,0.130       ,880.000     ,0.000       ,0.103       ,14.55000      ,524           ,0.000           ,46.055        ,0.400               ,-0.001              ,0.004           ,25069.75977       ,-0.00767              ,-0.001        ,5.230         ,5.230         ,0.130         ,0.107         
15:56:20.534420     ,0.879       ,0.880       ,21.141      ,14.550      ,14.550      ,14.447      ,0.103       ,500.000     ,1.000          ,-59.607     ,0.119       ,-0.849      ,0.140       ,880.000     ,0.000       ,0.103       ,14.55000      ,526           ,0.000           ,46.230        ,0.800               ,-0.003              ,0.005           ,25069.75977       ,-0.00767              ,-0.002        ,5.230         ,5.230         ,0.140         ,0.107         
15:56:20.544447     ,0.879       ,0.880       ,21.141      ,14.600      ,14.600      ,14.447      ,0.153       ,500.000     ,1.500          ,-110.296    ,0.147       ,0.699       ,0.150       ,880.000     ,0.000       ,0.153       ,14.60000      ,527           ,0.000           ,46.318        ,1.000               ,-0.003              ,0.006           ,25069.76172       ,-0.00766              ,-0.002        ,5.230         ,5.230         ,0.150         ,0.145         
15:56:20.554417     ,0.879       ,0.880       ,21.141      ,14.610      ,14.610      ,14.447      ,0.163       ,500.000     ,1.500          ,-115.649    ,0.154       ,0.799       ,0.160       ,880.000     ,0.000       ,0.163       ,14.61000      ,529           ,0.001           ,46.494        ,1.000               ,-0.003              ,0.008           ,25069.76172       ,-0.01536              ,-0.003        ,5.230         ,5.230         ,0.160         ,0.145         
15:56:20.564411     ,0.879       ,0.880       ,21.141      ,14.570      ,14.570      ,14.447      ,0.123       ,500.000     ,1.000          ,-65.283     ,0.131       ,-0.371      ,0.170       ,880.000     ,0.000       ,0.123       ,14.57000      ,531           ,0.001           ,46.670        ,1.000               ,-0.003              ,0.010           ,25069.76367       ,-0.01534              ,-0.003        ,5.230         ,5.230         ,0.170         ,0.150         
15:56:20.574411     ,0.879       ,0.880       ,21.141      ,14.610      ,14.610      ,14.447      ,0.163       ,500.000     ,1.500          ,-116.011    ,0.155       ,0.836       ,0.180       ,880.000     ,0.000       ,0.163       ,14.61000      ,533           ,0.001           ,46.846        ,1.400               ,-0.005              ,0.013           ,25069.76562       ,-0.01535              ,-0.004        ,5.230         ,5.230         ,0.180         ,0.159         
15:56:20.584435     ,0.879       ,0.880       ,21.141      ,14.720      ,14.720      ,14.447      ,0.273       ,500.000     ,1.500          ,-169.889    ,0.227       ,3.470       ,0.190       ,880.000     ,0.000       ,0.273       ,14.72000      ,535           ,0.001           ,47.021        ,1.800               ,-0.006              ,0.015           ,25069.76562       ,-0.01534              ,-0.005        ,5.240         ,5.240         ,0.190         ,0.179         
15:56:20.594415     ,0.879       ,0.880       ,21.141      ,14.720      ,14.720      ,14.447      ,0.273       ,500.000     ,1.500          ,-177.435    ,0.237       ,2.579       ,0.200       ,880.000     ,0.000       ,0.273       ,14.72000      ,537           ,0.001           ,47.197        ,2.800               ,-0.010              ,0.018           ,25069.77539       ,-0.01530              ,-0.006        ,5.240         ,5.240         ,0.200         ,0.179         
15:56:20.604409     ,0.879       ,0.880       ,21.141      ,14.620      ,14.620      ,14.447      ,0.173       ,500.000     ,1.000          ,-90.774     ,0.182       ,-0.560      ,0.210       ,880.000     ,0.000       ,0.173       ,14.62000      ,539           ,0.001           ,47.373        ,4.800               ,-0.017              ,0.021           ,25069.78711       ,-0.01539              ,-0.007        ,5.240         ,5.240         ,0.210         ,0.198         
