Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
09:28:36.110437     ,0.000       ,0.000       ,0.000       ,20.980      ,20.988      ,20.988      ,0.000       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.130005     ,0.000       ,0.000       ,0.000       ,20.970      ,20.987      ,20.988      ,-0.000      ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.150764     ,0.000       ,0.000       ,0.000       ,20.980      ,20.986      ,20.987      ,-0.001      ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.171339     ,0.000       ,0.000       ,0.000       ,20.980      ,20.985      ,20.987      ,-0.001      ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.192028     ,0.000       ,0.000       ,0.000       ,20.970      ,20.985      ,20.986      ,-0.001      ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.212780     ,0.000       ,0.000       ,0.000       ,20.980      ,20.984      ,20.986      ,-0.002      ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.233232     ,0.000       ,0.000       ,0.000       ,20.980      ,20.984      ,20.986      ,-0.001      ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.252867     ,0.000       ,0.000       ,0.000       ,20.980      ,20.985      ,20.986      ,-0.000      ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.272588     ,0.000       ,0.000       ,0.000       ,20.980      ,20.986      ,20.986      ,0.001       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.293004     ,0.000       ,0.000       ,0.000       ,20.980      ,20.987      ,20.986      ,0.001       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.313604     ,0.000       ,0.000       ,0.000       ,21.000      ,20.989      ,20.986      ,0.003       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.334219     ,0.000       ,0.000       ,0.000       ,20.980      ,20.992      ,20.987      ,0.006       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.354708     ,0.000       ,0.000       ,0.000       ,20.980      ,20.994      ,20.987      ,0.006       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.374235     ,0.000       ,0.000       ,0.000       ,21.000      ,20.994      ,20.988      ,0.006       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.394971     ,0.000       ,0.000       ,0.000       ,20.980      ,20.995      ,20.988      ,0.007       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.415456     ,0.000       ,0.000       ,0.000       ,21.000      ,20.996      ,20.989      ,0.008       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.435057     ,0.000       ,0.000       ,0.000       ,20.980      ,20.997      ,20.989      ,0.008       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.455828     ,0.000       ,0.000       ,0.000       ,21.000      ,20.998      ,20.990      ,0.008       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.476344     ,0.000       ,0.000       ,0.000       ,20.980      ,20.998      ,20.990      ,0.008       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.496990     ,0.000       ,0.000       ,0.000       ,20.980      ,20.997      ,20.990      ,0.006       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.516557     ,0.000       ,0.000       ,0.000       ,20.980      ,20.994      ,20.991      ,0.003       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.537037     ,0.000       ,0.000       ,0.000       ,20.980      ,20.991      ,20.991      ,0.000       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.557552     ,0.000       ,0.000       ,0.000       ,21.000      ,20.990      ,20.991      ,-0.000      ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.578178     ,0.000       ,0.000       ,0.000       ,20.980      ,20.992      ,20.991      ,0.001       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.589868     ,0.000       ,0.000       ,0.000       ,20.980      ,20.993      ,20.991      ,0.002       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.609873     ,0.000       ,0.000       ,0.000       ,20.980      ,20.992      ,20.991      ,0.001       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.629869     ,0.000       ,0.000       ,0.000       ,20.980      ,20.990      ,20.991      ,-0.000      ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.649871     ,0.000       ,0.000       ,0.000       ,21.000      ,20.990      ,20.991      ,-0.000      ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.669866     ,0.000       ,0.000       ,0.000       ,20.980      ,20.992      ,20.991      ,0.002       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.689878     ,0.000       ,0.000       ,0.000       ,21.000      ,20.995      ,20.991      ,0.004       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.709878     ,0.000       ,0.000       ,0.000       ,21.010      ,20.998      ,20.991      ,0.008       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.729872     ,0.000       ,0.000       ,0.000       ,21.000      ,21.004      ,20.991      ,0.013       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.749871     ,0.000       ,0.000       ,0.000       ,20.980      ,21.007      ,20.991      ,0.016       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.769874     ,0.000       ,0.000       ,0.000       ,21.000      ,21.005      ,20.991      ,0.015       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.789869     ,0.000       ,0.000       ,0.000       ,20.980      ,21.003      ,20.991      ,0.012       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.809878     ,0.000       ,0.000       ,0.000       ,21.000      ,21.000      ,20.991      ,0.010       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.829874     ,0.000       ,0.000       ,0.000       ,20.980      ,20.999      ,20.991      ,0.008       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.849885     ,0.000       ,0.000       ,0.000       ,21.000      ,20.998      ,20.991      ,0.007       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.869892     ,0.000       ,0.000       ,0.000       ,21.000      ,20.999      ,20.991      ,0.008       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.889887     ,0.000       ,0.000       ,0.000       ,21.000      ,21.002      ,20.991      ,0.011       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.909886     ,0.000       ,0.000       ,0.000       ,21.000      ,21.004      ,20.991      ,0.014       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.930054     ,0.000       ,0.000       ,0.000       ,21.000      ,21.007      ,20.991      ,0.016       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.950986     ,0.000       ,0.000       ,0.000       ,20.980      ,21.006      ,20.991      ,0.016       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.971731     ,0.000       ,0.000       ,0.000       ,21.000      ,21.004      ,20.991      ,0.013       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:36.992424     ,0.000       ,0.000       ,0.000       ,21.000      ,21.003      ,20.991      ,0.012       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:37.013151     ,0.000       ,0.000       ,0.000       ,21.000      ,21.004      ,20.991      ,0.013       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:37.033919     ,0.000       ,0.000       ,0.000       ,21.000      ,21.005      ,20.991      ,0.014       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:37.053555     ,0.000       ,0.000       ,0.000       ,21.000      ,21.006      ,20.991      ,0.016       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:37.073059     ,0.000       ,0.000       ,0.000       ,21.000      ,21.007      ,20.991      ,0.017       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:37.092710     ,0.000       ,0.000       ,0.000       ,21.000      ,21.008      ,20.991      ,0.017       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:37.112437     ,0.000       ,0.000       ,0.000       ,21.000      ,21.008      ,20.991      ,0.017       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:37.133017     ,0.000       ,0.000       ,0.000       ,21.000      ,21.008      ,20.991      ,0.017       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:37.153651     ,0.000       ,0.000       ,0.000       ,21.000      ,21.008      ,20.991      ,0.017       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:37.174427     ,0.000       ,0.000       ,0.000       ,21.000      ,21.008      ,20.991      ,0.017       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:37.195218     ,0.000       ,0.000       ,0.000       ,20.980      ,21.006      ,20.991      ,0.016       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:37.216115     ,0.000       ,0.000       ,0.000       ,21.000      ,21.004      ,20.991      ,0.013       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:37.236675     ,0.000       ,0.000       ,0.000       ,21.010      ,21.003      ,20.991      ,0.012       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:37.256355     ,0.000       ,0.000       ,0.000       ,21.000      ,21.005      ,20.991      ,0.014       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
09:28:37.277138     ,0.000       ,0.000       ,0.000       ,21.000      ,21.008      ,20.991      ,0.017       ,0.000       ,0.000       ,0.00000       ,408           ,35.859          ,0.000         ,-0.000              ,0.000               ,-1723.915       ,0.00000           ,0.00000               
