Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
16:54:58.209947     ,0.883       ,0.880       ,19.520      ,14.330      ,14.330      ,14.395      ,-0.095      ,-0.060      ,0.000          ,0.000       ,-2.562      ,0.000       ,-0.080      ,880.000     ,0.000       ,-0.095      ,14.30000      ,2147483202    ,0.000           ,320.801       ,0.000               ,-0.000              ,0.000           ,25773.64453       ,0.00000               ,-0.000        ,5.180         ,5.180         ,-0.080        ,-0.060        
16:54:58.221771     ,0.883       ,0.880       ,19.520      ,14.480      ,14.480      ,14.395      ,-0.015      ,-0.018      ,0.000          ,0.000       ,0.075       ,0.000       ,-0.090      ,880.000     ,0.000       ,-0.015      ,14.38000      ,2147483202    ,0.000           ,320.801       ,0.000               ,-0.000              ,0.000           ,25773.64453       ,0.00000               ,-0.000        ,5.180         ,5.180         ,-0.090        ,-0.060        
16:54:58.222530     ,0.883       ,0.880       ,19.520      ,14.480      ,14.480      ,14.395      ,-0.015      ,-0.018      ,0.000          ,0.000       ,0.075       ,0.000       ,-0.090      ,880.000     ,0.000       ,-0.015      ,14.38000      ,2147483202    ,0.000           ,320.801       ,0.000               ,-0.000              ,0.000           ,25773.64453       ,0.00000               ,-0.000        ,5.180         ,5.180         ,-0.090        ,-0.060        
16:54:58.232526     ,0.883       ,0.880       ,19.520      ,14.510      ,14.510      ,14.395      ,0.115       ,0.065       ,0.000          ,0.000       ,3.260       ,0.000       ,-0.080      ,880.000     ,0.000       ,0.115       ,14.51000      ,2147483202    ,0.000           ,320.801       ,0.000               ,-0.000              ,0.000           ,25773.64453       ,0.00000               ,-0.000        ,5.180         ,5.180         ,-0.080        ,-0.071        
16:54:58.242530     ,0.883       ,0.880       ,19.520      ,14.540      ,14.540      ,14.395      ,0.145       ,0.098       ,0.000          ,0.000       ,3.359       ,0.000       ,-0.070      ,880.000     ,0.000       ,0.145       ,14.54000      ,2147483202    ,0.000           ,320.801       ,0.000               ,-0.000              ,0.000           ,25773.64453       ,0.00000               ,-0.000        ,5.180         ,5.180         ,-0.070        ,-0.079        
16:54:58.252526     ,0.883       ,0.880       ,19.520      ,14.540      ,14.540      ,14.395      ,0.145       ,0.109       ,0.000          ,0.000       ,2.557       ,0.000       ,-0.060      ,880.000     ,0.000       ,0.145       ,14.54000      ,2147483202    ,0.000           ,320.801       ,0.000               ,-0.000              ,0.000           ,25773.64453       ,0.00000               ,-0.000        ,5.180         ,5.180         ,-0.060        ,-0.071        
16:54:58.262527     ,0.883       ,0.880       ,19.520      ,14.590      ,14.590      ,14.395      ,0.195       ,0.150       ,0.000          ,0.000       ,3.262       ,0.000       ,-0.050      ,880.000     ,0.000       ,0.195       ,14.59000      ,2147483202    ,0.000           ,320.801       ,0.000               ,-0.000              ,0.000           ,25773.64453       ,0.00000               ,-0.000        ,5.180         ,5.180         ,-0.050        ,-0.060        
16:54:58.272538     ,0.883       ,0.880       ,19.520      ,14.590      ,14.590      ,14.395      ,0.195       ,0.160       ,0.000          ,0.000       ,2.471       ,0.000       ,-0.040      ,880.000     ,0.000       ,0.195       ,14.59000      ,2147483202    ,0.000           ,320.801       ,0.000               ,-0.000              ,0.000           ,25773.64453       ,0.00000               ,-0.000        ,5.190         ,5.190         ,-0.040        ,-0.060        
16:54:58.282532     ,0.883       ,0.880       ,19.520      ,14.600      ,14.600      ,14.395      ,0.205       ,0.175       ,0.000          ,0.000       ,2.174       ,0.000       ,-0.030      ,880.000     ,0.000       ,0.205       ,14.60000      ,2147483202    ,0.000           ,320.801       ,0.000               ,-0.000              ,0.000           ,25773.64453       ,0.00000               ,-0.000        ,5.190         ,5.190         ,-0.030        ,-0.041        
16:54:58.300140     ,0.879       ,0.880       ,19.455      ,14.560      ,14.560      ,14.395      ,0.165       ,0.157       ,0.000          ,0.000       ,0.661       ,0.000       ,-0.020      ,880.000     ,0.000       ,0.165       ,14.56000      ,2147483202    ,0.000           ,320.801       ,0.000               ,-0.000              ,0.000           ,25773.64453       ,0.00000               ,-0.000        ,5.190         ,5.190         ,-0.020        ,-0.039        
16:54:58.302527     ,0.879       ,0.880       ,19.455      ,14.570      ,14.570      ,14.395      ,0.175       ,0.166       ,0.000          ,0.000       ,0.844       ,0.000       ,-0.010      ,880.000     ,0.000       ,0.175       ,14.57000      ,2147483202    ,0.000           ,320.801       ,0.000               ,-0.000              ,0.000           ,25773.64453       ,0.00000               ,-0.000        ,5.200         ,5.200         ,-0.010        ,-0.039        
16:54:58.312523     ,0.879       ,0.880       ,19.455      ,14.590      ,14.590      ,14.395      ,0.195       ,0.180       ,0.000          ,0.000       ,1.196       ,0.000       ,0.000       ,880.000     ,0.000       ,0.195       ,14.59000      ,2147483202    ,0.000           ,320.801       ,0.000               ,-0.000              ,0.000           ,25773.64453       ,0.00000               ,-0.000        ,5.200         ,5.200         ,0.000         ,-0.013        
16:54:58.322524     ,0.879       ,0.880       ,19.455      ,14.670      ,14.670      ,14.395      ,0.275       ,0.235       ,0.000          ,0.000       ,2.990       ,0.000       ,0.010       ,880.000     ,0.000       ,0.275       ,14.67000      ,2147483202    ,0.000           ,320.801       ,0.000               ,-0.000              ,0.000           ,25773.64453       ,0.00000               ,-0.000        ,5.210         ,5.210         ,0.010         ,-0.003        
