Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
15:41:31.422714     ,0.879       ,0.880       ,20.077      ,14.280      ,14.280      ,14.282      ,-0.002      ,500.000     ,1.000          ,-3.929      ,0.008       ,-0.515      ,0.100       ,880.000     ,0.000       ,-0.002      ,14.28000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.090         ,0.088         
15:41:31.428530     ,0.879       ,0.880       ,20.077      ,14.210      ,14.210      ,14.282      ,-0.072      ,500.000     ,1.000          ,19.397      ,-0.039      ,-2.080      ,0.090       ,880.000     ,0.000       ,-0.072      ,14.21000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.090         ,0.088         
15:41:31.438575     ,0.879       ,0.880       ,20.077      ,14.210      ,14.210      ,14.282      ,-0.072      ,500.000     ,1.000          ,24.515      ,-0.049      ,-1.752      ,0.080       ,880.000     ,0.000       ,-0.072      ,14.21000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.080         ,0.076         
15:41:31.448623     ,0.879       ,0.880       ,20.077      ,14.210      ,14.210      ,14.282      ,-0.072      ,500.000     ,1.000          ,27.342      ,-0.055      ,-1.372      ,0.070       ,880.000     ,0.000       ,-0.072      ,14.21000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.070         ,0.069         
15:41:31.458554     ,0.879       ,0.880       ,20.077      ,14.250      ,14.250      ,14.282      ,-0.032      ,500.000     ,1.000          ,16.700      ,-0.033      ,-0.066      ,0.060       ,880.000     ,0.000       ,-0.032      ,14.25000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.060         ,0.060         
15:41:31.468621     ,0.879       ,0.880       ,20.077      ,14.310      ,14.310      ,14.282      ,0.028       ,500.000     ,1.000          ,-2.414      ,0.005       ,1.395       ,0.070       ,880.000     ,0.000       ,0.028       ,14.31000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.070         ,0.070         
15:41:31.478569     ,0.879       ,0.880       ,20.077      ,14.360      ,14.360      ,14.282      ,0.078       ,500.000     ,1.000          ,-22.329     ,0.045       ,2.525       ,0.080       ,880.000     ,0.000       ,0.078       ,14.36000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.080         ,0.066         
15:41:31.488642     ,0.879       ,0.880       ,20.077      ,14.330      ,14.330      ,14.282      ,0.048       ,500.000     ,1.000          ,-16.509     ,0.033       ,1.144       ,0.090       ,880.000     ,0.000       ,0.048       ,14.33000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.090         ,0.088         
15:41:31.498574     ,0.879       ,0.880       ,20.077      ,14.300      ,14.300      ,14.282      ,0.018       ,500.000     ,1.000          ,-8.957      ,0.018       ,0.176       ,0.100       ,880.000     ,0.000       ,0.018       ,14.30000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.100         ,0.099         
15:41:31.508646     ,0.879       ,0.880       ,20.077      ,14.240      ,14.240      ,14.282      ,-0.042      ,500.000     ,1.000          ,10.061      ,-0.020      ,-1.321      ,0.090       ,880.000     ,0.000       ,-0.042      ,14.24000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.090         ,0.089         
15:41:31.534945     ,0.879       ,0.880       ,20.077      ,14.220      ,14.220      ,14.282      ,-0.062      ,500.000     ,1.000          ,23.138      ,-0.046      ,-1.245      ,0.070       ,880.000     ,0.000       ,-0.062      ,14.22000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.070         ,0.071         
15:41:31.538555     ,0.879       ,0.880       ,20.077      ,14.250      ,14.250      ,14.282      ,-0.032      ,500.000     ,1.000          ,15.567      ,-0.031      ,-0.236      ,0.060       ,880.000     ,0.000       ,-0.032      ,14.25000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.060         ,0.061         
15:41:31.548528     ,0.879       ,0.880       ,20.077      ,14.310      ,14.310      ,14.282      ,0.028       ,500.000     ,1.000          ,-3.331      ,0.007       ,1.276       ,0.070       ,880.000     ,0.000       ,0.028       ,14.31000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.070         ,0.069         
15:41:31.558561     ,0.879       ,0.880       ,20.077      ,14.330      ,14.330      ,14.282      ,0.048       ,500.000     ,1.000          ,-13.416     ,0.027       ,1.667       ,0.080       ,880.000     ,0.000       ,0.048       ,14.33000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.080         ,0.079         
15:41:31.568685     ,0.879       ,0.880       ,20.077      ,14.320      ,14.320      ,14.282      ,0.038       ,500.000     ,1.000          ,-12.674     ,0.025       ,1.035       ,0.090       ,880.000     ,0.000       ,0.038       ,14.32000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,-0.000          ,25047.21875       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.090         ,0.089         
