Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
11:12:11.899988     ,0.879       ,0.880       ,19.995      ,15.980      ,15.980      ,16.514      ,-0.554      ,-0.515      ,0.000          ,0.000       ,-2.600      ,0.000       ,-0.050      ,880.000     ,0.000       ,-0.554      ,15.96000      ,2147483638    ,-0.001          ,359.121       ,-1.000              ,0.003               ,-0.004          ,25754.55469       ,0.01532               ,0.001         ,5.770         ,5.770         ,-0.050        ,-0.052        
11:12:11.909023     ,0.879       ,0.880       ,19.995      ,16.000      ,16.000      ,16.514      ,-0.514      ,-0.506      ,0.000          ,0.000       ,-0.745      ,0.000       ,-0.070      ,880.000     ,0.000       ,-0.514      ,16.00000      ,2147483635    ,-0.001          ,358.857       ,-1.400              ,0.005               ,-0.012          ,25754.55273       ,0.02307               ,0.004         ,5.770         ,5.770         ,-0.070        ,-0.052        
11:12:11.919014     ,0.879       ,0.880       ,19.995      ,16.020      ,16.020      ,16.514      ,-0.494      ,-0.495      ,0.000          ,0.000       ,-0.123      ,0.000       ,-0.080      ,880.000     ,0.000       ,-0.494      ,16.02000      ,2147483631    ,-0.001          ,358.506       ,-1.800              ,0.006               ,-0.017          ,25754.55273       ,0.03066               ,0.006         ,5.760         ,5.760         ,-0.080        ,-0.071        
11:12:11.929021     ,0.879       ,0.880       ,19.995      ,15.950      ,15.950      ,16.514      ,-0.564      ,-0.540      ,0.000          ,0.000       ,-1.959      ,0.000       ,-0.090      ,880.000     ,0.000       ,-0.564      ,15.95000      ,2147483627    ,-0.002          ,358.154       ,-2.400              ,0.008               ,-0.022          ,25754.55078       ,0.03069               ,0.007         ,5.760         ,5.760         ,-0.090        ,-0.079        
11:12:11.939039     ,0.879       ,0.880       ,19.995      ,15.960      ,15.960      ,16.514      ,-0.554      ,-0.539      ,0.000          ,0.000       ,-1.218      ,0.000       ,-0.100      ,880.000     ,0.000       ,-0.554      ,15.96000      ,2147483622    ,-0.002          ,357.715       ,-2.800              ,0.010               ,-0.028          ,25754.54883       ,0.03835               ,0.009         ,5.760         ,5.760         ,-0.100        ,-0.090        
11:12:11.949008     ,0.879       ,0.880       ,19.995      ,16.080      ,16.080      ,16.514      ,-0.434      ,-0.466      ,0.000          ,0.000       ,2.088       ,0.000       ,-0.110      ,880.000     ,0.000       ,-0.434      ,16.08000      ,2147483617    ,-0.002          ,357.275       ,-3.400              ,0.012               ,-0.035          ,25754.54492       ,0.03829               ,0.012         ,5.760         ,5.760         ,-0.110        ,-0.098        
11:12:11.959031     ,0.879       ,0.880       ,19.995      ,16.120      ,16.120      ,16.514      ,-0.394      ,-0.434      ,0.000          ,0.000       ,2.438       ,0.000       ,-0.120      ,880.000     ,0.000       ,-0.394      ,16.12000      ,2147483611    ,-0.003          ,356.748       ,-4.200              ,0.015               ,-0.043          ,25754.54492       ,0.04612               ,0.014         ,5.760         ,5.760         ,-0.120        ,-0.109        
11:12:11.972588     ,0.881       ,0.880       ,20.028      ,16.190      ,16.190      ,16.514      ,-0.324      ,-0.380      ,0.000          ,0.000       ,3.537       ,0.000       ,-0.130      ,880.000     ,0.000       ,-0.324      ,16.19000      ,2147483604    ,-0.003          ,356.133       ,-5.200              ,0.018               ,-0.051          ,25754.54102       ,0.05363               ,0.017         ,5.760         ,5.760         ,-0.130        ,-0.131        
11:12:11.979023     ,0.881       ,0.880       ,20.028      ,16.200      ,16.200      ,16.514      ,-0.314      ,-0.360      ,0.000          ,0.000       ,2.800       ,0.000       ,-0.140      ,880.000     ,0.000       ,-0.314      ,16.20000      ,2147483597    ,-0.004          ,355.518       ,-6.200              ,0.022               ,-0.059          ,25754.53906       ,0.05371               ,0.020         ,5.750         ,5.750         ,-0.140        ,-0.131        
11:12:11.989041     ,0.881       ,0.880       ,20.028      ,16.200      ,16.200      ,16.514      ,-0.314      ,-0.349      ,0.000          ,0.000       ,2.041       ,0.000       ,-0.150      ,880.000     ,0.000       ,-0.314      ,16.20000      ,2147483590    ,-0.004          ,354.902       ,-6.800              ,0.024               ,-0.068          ,25754.53516       ,0.05363               ,0.023         ,5.750         ,5.750         ,-0.150        ,-0.141        
