Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
15:48:56.812030     ,0.879       ,0.880       ,20.339      ,14.390      ,14.390      ,14.347      ,0.043       ,500.000     ,1.000          ,-19.908     ,0.040       ,0.348       ,0.010       ,880.000     ,0.000       ,0.043       ,14.39000      ,2147483599    ,0.000           ,355.693       ,0.000               ,-0.000              ,-0.000          ,25056.11523       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.010         ,-0.001        
15:48:56.822063     ,0.879       ,0.880       ,20.339      ,14.300      ,14.300      ,14.347      ,-0.047      ,500.000     ,1.000          ,8.274       ,-0.017      ,-1.951      ,0.000       ,880.000     ,0.000       ,-0.047      ,14.30000      ,2147483599    ,0.000           ,355.693       ,0.000               ,-0.000              ,-0.000          ,25056.11523       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.000         ,0.000         
15:48:56.832079     ,0.879       ,0.880       ,20.339      ,14.250      ,14.250      ,14.347      ,-0.097      ,500.000     ,1.000          ,28.939      ,-0.058      ,-2.918      ,-0.010      ,880.000     ,0.000       ,-0.097      ,14.25000      ,2147483599    ,0.000           ,355.693       ,0.000               ,-0.000              ,-0.000          ,25056.11523       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.010        ,-0.010        
15:48:56.846836     ,0.879       ,0.880       ,20.339      ,14.280      ,14.280      ,14.347      ,-0.077      ,500.000     ,1.000          ,27.077      ,-0.054      ,-1.696      ,-0.020      ,880.000     ,0.000       ,-0.077      ,14.27000      ,2147483599    ,0.000           ,355.693       ,0.000               ,-0.000              ,-0.000          ,25056.11523       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.020        ,-0.008        
15:48:56.852077     ,0.879       ,0.880       ,20.339      ,14.280      ,14.280      ,14.347      ,-0.067      ,500.000     ,1.000          ,26.872      ,-0.054      ,-1.096      ,-0.030      ,880.000     ,0.000       ,-0.067      ,14.28000      ,2147483599    ,0.000           ,355.693       ,0.000               ,-0.000              ,-0.000          ,25056.11523       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.030        ,-0.019        
15:48:56.862032     ,0.879       ,0.880       ,20.339      ,14.370      ,14.370      ,14.347      ,0.023       ,500.000     ,1.000          ,-0.200      ,0.000       ,1.414       ,-0.020      ,880.000     ,0.000       ,0.023       ,14.37000      ,2147483599    ,0.000           ,355.693       ,0.000               ,-0.000              ,-0.000          ,25056.11523       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.020        ,-0.029        
15:48:56.875594     ,0.878       ,0.880       ,20.339      ,14.420      ,14.420      ,14.347      ,0.073       ,500.000     ,1.000          ,-19.835     ,0.040       ,2.513       ,-0.010      ,880.000     ,0.000       ,0.073       ,14.42000      ,2147483599    ,0.000           ,355.693       ,0.000               ,-0.000              ,-0.000          ,25056.11523       ,0.00000               ,0.000         ,5.220         ,5.220         ,-0.010        ,-0.011        
15:48:56.882081     ,0.878       ,0.880       ,20.339      ,14.460      ,14.460      ,14.347      ,0.113       ,500.000     ,1.000          ,-36.404     ,0.073       ,2.928       ,0.000       ,880.000     ,0.000       ,0.113       ,14.46000      ,2147483599    ,0.000           ,355.693       ,0.000               ,-0.000              ,-0.000          ,25056.11523       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.000         ,-0.010        
15:48:56.892086     ,0.878       ,0.880       ,20.339      ,14.420      ,14.420      ,14.347      ,0.073       ,500.000     ,1.000          ,-28.325     ,0.057       ,1.205       ,0.010       ,880.000     ,0.000       ,0.073       ,14.42000      ,2147483599    ,0.000           ,355.693       ,0.000               ,-0.000              ,-0.000          ,25056.11523       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.010         ,-0.004        
15:48:56.902066     ,0.878       ,0.880       ,20.339      ,14.320      ,14.320      ,14.347      ,-0.027      ,500.000     ,1.000          ,1.415       ,-0.003      ,-1.562      ,0.000       ,880.000     ,0.000       ,-0.027      ,14.32000      ,2147483599    ,0.000           ,355.693       ,0.000               ,-0.000              ,-0.000          ,25056.11523       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.000         ,-0.001        
