Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastCurrent(mA),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:50:26.252052     ,0.883       ,0.880       ,18.882      ,16.210      ,16.200      ,16.195      ,0.004       ,0.003       ,-0.000      ,0.000       ,0.003       ,880.000     ,0.000       ,0.004       ,16.199      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.003         ,0.001         
17:50:26.260353     ,0.883       ,0.880       ,18.914      ,16.200      ,16.199      ,16.195      ,0.004       ,0.003       ,-0.000      ,-0.000      ,0.002       ,880.000     ,0.000       ,0.004       ,16.199      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.002         ,0.001         
17:50:26.272074     ,0.883       ,0.880       ,18.914      ,16.210      ,16.201      ,16.195      ,0.004       ,0.003       ,-0.000      ,-0.000      ,0.002       ,880.000     ,0.000       ,0.004       ,16.199      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.002         ,0.003         
17:50:26.276894     ,0.883       ,0.880       ,18.914      ,16.210      ,16.200      ,16.195      ,0.005       ,0.004       ,-0.000      ,-0.000      ,0.003       ,880.000     ,0.000       ,0.005       ,16.200      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.003         ,0.003         
17:50:26.289785     ,0.883       ,0.880       ,18.914      ,16.210      ,16.199      ,16.195      ,0.005       ,0.003       ,-0.000      ,0.000       ,0.003       ,880.000     ,0.000       ,0.005       ,16.200      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.003         ,0.001         
17:50:26.296890     ,0.883       ,0.880       ,18.914      ,16.210      ,16.199      ,16.195      ,0.004       ,0.003       ,-0.000      ,0.000       ,0.003       ,880.000     ,0.000       ,0.004       ,16.199      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.003         ,0.001         
17:50:26.307448     ,0.883       ,0.880       ,18.914      ,16.210      ,16.201      ,16.195      ,0.004       ,0.003       ,-0.000      ,0.000       ,0.003       ,880.000     ,0.000       ,0.004       ,16.199      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,0.001         
17:50:26.316900     ,0.883       ,0.880       ,18.914      ,16.210      ,16.200      ,16.195      ,0.006       ,0.004       ,-0.000      ,-0.000      ,0.004       ,880.000     ,0.000       ,0.006       ,16.200      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,0.001         
17:50:26.327227     ,0.883       ,0.880       ,18.914      ,16.210      ,16.201      ,16.195      ,0.006       ,0.004       ,-0.000      ,-0.000      ,0.004       ,880.000     ,0.000       ,0.006       ,16.200      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,0.001         
17:50:26.336908     ,0.883       ,0.880       ,18.914      ,16.220      ,16.203      ,16.195      ,0.008       ,0.005       ,-0.000      ,0.000       ,0.005       ,880.000     ,0.000       ,0.008       ,16.203      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,0.001         
17:50:26.347897     ,0.883       ,0.880       ,18.914      ,16.210      ,16.203      ,16.195      ,0.008       ,0.005       ,-0.000      ,0.000       ,0.005       ,880.000     ,0.000       ,0.008       ,16.203      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,0.001         
17:50:26.360356     ,0.878       ,0.880       ,18.882      ,16.210      ,16.203      ,16.195      ,0.009       ,0.006       ,-0.000      ,0.000       ,0.006       ,880.000     ,0.000       ,0.009       ,16.203      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,0.001         
17:50:26.367388     ,0.878       ,0.880       ,18.882      ,16.210      ,16.203      ,16.195      ,0.009       ,0.006       ,-0.000      ,0.000       ,0.006       ,880.000     ,0.000       ,0.009       ,16.203      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,0.001         
17:50:26.376908     ,0.878       ,0.880       ,18.882      ,16.210      ,16.204      ,16.195      ,0.009       ,0.006       ,-0.000      ,-0.000      ,0.006       ,880.000     ,0.000       ,0.009       ,16.204      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,0.001         
17:50:26.389320     ,0.878       ,0.880       ,18.882      ,16.200      ,16.200      ,16.195      ,0.009       ,0.006       ,-0.000      ,-0.000      ,0.006       ,880.000     ,0.000       ,0.009       ,16.204      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,-0.000        
17:50:26.396902     ,0.878       ,0.880       ,18.882      ,16.210      ,16.201      ,16.195      ,0.006       ,0.004       ,-0.000      ,0.000       ,0.005       ,880.000     ,0.000       ,0.006       ,16.201      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,-0.000        
17:50:26.409164     ,0.878       ,0.880       ,18.882      ,16.220      ,16.203      ,16.195      ,0.006       ,0.004       ,-0.000      ,0.000       ,0.005       ,880.000     ,0.000       ,0.006       ,16.201      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,-0.000        
17:50:26.416909     ,0.878       ,0.880       ,18.882      ,16.210      ,16.202      ,16.195      ,0.007       ,0.005       ,-0.000      ,-0.000      ,0.004       ,880.000     ,0.000       ,0.007       ,16.202      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,-0.000        
17:50:26.429778     ,0.878       ,0.880       ,18.882      ,16.210      ,16.201      ,16.195      ,0.007       ,0.005       ,-0.000      ,-0.000      ,0.004       ,880.000     ,0.000       ,0.007       ,16.202      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,0.001         
17:50:26.436907     ,0.878       ,0.880       ,18.882      ,16.210      ,16.202      ,16.195      ,0.008       ,0.005       ,0.000       ,0.000       ,0.005       ,880.000     ,0.000       ,0.008       ,16.202      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,0.001         
17:50:26.448391     ,0.878       ,0.880       ,18.882      ,16.210      ,16.202      ,16.195      ,0.008       ,0.005       ,0.000       ,0.000       ,0.005       ,880.000     ,0.000       ,0.008       ,16.202      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,0.001         
17:50:26.460383     ,0.876       ,0.880       ,18.882      ,16.220      ,16.202      ,16.195      ,0.008       ,0.005       ,0.000       ,0.000       ,0.005       ,880.000     ,0.000       ,0.008       ,16.202      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,0.001         
17:50:26.467046     ,0.876       ,0.880       ,18.882      ,16.220      ,16.205      ,16.195      ,0.008       ,0.005       ,0.000       ,0.000       ,0.005       ,880.000     ,0.000       ,0.008       ,16.202      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.007         ,-0.000        
17:50:26.476894     ,0.876       ,0.880       ,18.882      ,16.210      ,16.205      ,16.195      ,0.010       ,0.007       ,0.000       ,-0.000      ,0.007       ,880.000     ,0.000       ,0.010       ,16.205      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.007         ,-0.000        
17:50:26.488809     ,0.876       ,0.880       ,18.882      ,16.220      ,16.207      ,16.195      ,0.010       ,0.007       ,0.000       ,-0.000      ,0.007       ,880.000     ,0.000       ,0.010       ,16.205      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.008         ,0.001         
17:50:26.496892     ,0.876       ,0.880       ,18.882      ,16.210      ,16.207      ,16.195      ,0.012       ,0.008       ,0.000       ,0.000       ,0.008       ,880.000     ,0.000       ,0.012       ,16.207      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.008         ,0.001         
17:50:26.507653     ,0.876       ,0.880       ,18.882      ,16.210      ,16.205      ,16.195      ,0.012       ,0.008       ,0.000       ,-0.000      ,0.008       ,880.000     ,0.000       ,0.012       ,16.207      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.007         ,-0.000        
17:50:26.516901     ,0.876       ,0.880       ,18.882      ,16.210      ,16.204      ,16.195      ,0.010       ,0.006       ,0.000       ,0.000       ,0.007       ,880.000     ,0.000       ,0.010       ,16.204      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.007         ,-0.000        
17:50:26.527298     ,0.876       ,0.880       ,18.882      ,16.200      ,16.203      ,16.195      ,0.010       ,0.006       ,0.000       ,0.000       ,0.007       ,880.000     ,0.000       ,0.010       ,16.204      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.007         ,0.001         
17:50:26.536909     ,0.876       ,0.880       ,18.882      ,16.210      ,16.202      ,16.195      ,0.007       ,0.005       ,0.000       ,-0.000      ,0.005       ,880.000     ,0.000       ,0.007       ,16.202      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,0.001         
17:50:26.547845     ,0.876       ,0.880       ,18.882      ,16.210      ,16.202      ,16.195      ,0.007       ,0.005       ,0.000       ,-0.000      ,0.005       ,880.000     ,0.000       ,0.007       ,16.202      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,-0.001        
17:50:26.560571     ,0.879       ,0.880       ,18.898      ,16.210      ,16.201      ,16.195      ,0.006       ,0.004       ,0.000       ,-0.000      ,0.004       ,880.000     ,0.000       ,0.006       ,16.201      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,-0.001        
17:50:26.567392     ,0.879       ,0.880       ,18.898      ,16.220      ,16.201      ,16.195      ,0.006       ,0.004       ,0.000       ,-0.000      ,0.004       ,880.000     ,0.000       ,0.006       ,16.201      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,0.003         
17:50:26.576940     ,0.879       ,0.880       ,18.898      ,16.210      ,16.202      ,16.195      ,0.007       ,0.004       ,0.000       ,0.000       ,0.005       ,880.000     ,0.000       ,0.007       ,16.201      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,0.003         
17:50:26.587317     ,0.879       ,0.880       ,18.898      ,16.210      ,16.201      ,16.195      ,0.007       ,0.005       ,0.000       ,-0.000      ,0.005       ,880.000     ,0.000       ,0.007       ,16.202      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.004         ,0.001         
17:50:26.596920     ,0.879       ,0.880       ,18.898      ,16.210      ,16.201      ,16.195      ,0.006       ,0.004       ,0.000       ,-0.000      ,0.004       ,880.000     ,0.000       ,0.006       ,16.201      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,0.001         
17:50:26.607141     ,0.879       ,0.880       ,18.898      ,16.210      ,16.203      ,16.195      ,0.007       ,0.005       ,0.000       ,0.000       ,0.005       ,880.000     ,0.000       ,0.007       ,16.201      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,-0.000        
17:50:26.617056     ,0.879       ,0.880       ,18.898      ,16.210      ,16.202      ,16.195      ,0.008       ,0.005       ,0.000       ,0.000       ,0.006       ,880.000     ,0.000       ,0.008       ,16.203      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,-0.000        
17:50:26.628067     ,0.879       ,0.880       ,18.898      ,16.210      ,16.203      ,16.195      ,0.007       ,0.005       ,0.000       ,-0.000      ,0.005       ,880.000     ,0.000       ,0.007       ,16.202      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,-0.000        
17:50:26.636987     ,0.879       ,0.880       ,18.898      ,16.210      ,16.203      ,16.195      ,0.008       ,0.006       ,0.000       ,0.000       ,0.006       ,880.000     ,0.000       ,0.008       ,16.203      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,-0.000        
17:50:26.646907     ,0.879       ,0.880       ,18.898      ,16.210      ,16.203      ,16.195      ,0.008       ,0.005       ,0.000       ,-0.000      ,0.006       ,880.000     ,0.000       ,0.008       ,16.203      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,0.001         
17:50:26.660583     ,0.879       ,0.880       ,18.882      ,16.210      ,16.202      ,16.195      ,0.007       ,0.005       ,0.000       ,-0.000      ,0.005       ,880.000     ,0.000       ,0.007       ,16.202      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.005         ,-0.000        
17:50:26.666930     ,0.879       ,0.880       ,18.882      ,16.200      ,16.199      ,16.195      ,0.005       ,0.003       ,0.000       ,-0.000      ,0.003       ,880.000     ,0.000       ,0.005       ,16.199      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.003         ,-0.000        
17:50:26.677057     ,0.879       ,0.880       ,18.882      ,16.200      ,16.198      ,16.195      ,0.005       ,0.003       ,0.000       ,-0.000      ,0.003       ,880.000     ,0.000       ,0.005       ,16.199      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.002         ,-0.000        
17:50:26.686918     ,0.879       ,0.880       ,18.882      ,16.200      ,16.197      ,16.195      ,0.002       ,0.001       ,0.000       ,0.000       ,0.002       ,880.000     ,0.000       ,0.002       ,16.197      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.002         ,0.003         
17:50:26.704256     ,0.879       ,0.880       ,18.882      ,16.200      ,16.195      ,16.195      ,0.002       ,0.001       ,0.000       ,0.000       ,0.002       ,880.000     ,0.000       ,0.002       ,16.197      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.000        
17:50:26.706931     ,0.879       ,0.880       ,18.882      ,16.200      ,16.194      ,16.195      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.000       ,-0.001      ,16.194      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.000        
17:50:26.723040     ,0.879       ,0.880       ,18.882      ,16.200      ,16.193      ,16.195      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.000       ,-0.001      ,16.194      ,0.00000       ,2147483644    ,359.648         ,0.000         ,-0.000              ,-0.000              ,23925.564       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.003         
