Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastCurrent(mA),Feedforward(mA),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
14:09:18.717580     ,0.879       ,0.880       ,18.751      ,16.140      ,16.133      ,16.133      ,0.002       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.002       ,16.135      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23922.049       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.000         
14:09:18.729261     ,0.878       ,0.880       ,18.751      ,16.140      ,16.132      ,16.133      ,0.000       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.000       ,16.133      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23922.049       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
14:09:18.737640     ,0.879       ,0.880       ,18.751      ,16.140      ,16.133      ,16.133      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,-0.001      ,16.132      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23922.049       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
14:09:18.749931     ,0.879       ,0.880       ,18.751      ,16.140      ,16.133      ,16.133      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.000       ,16.133      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23922.049       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.010        
14:09:18.757521     ,0.881       ,0.880       ,18.718      ,16.140      ,16.132      ,16.133      ,0.000       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.000       ,16.133      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23922.049       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.010        
14:09:18.769595     ,0.879       ,0.880       ,18.734      ,16.140      ,16.132      ,16.133      ,-0.000      ,0.000       ,0.000       ,0.000       ,-0.000      ,880.000     ,-0.000      ,16.132      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23922.049       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.000         
14:09:18.777670     ,0.000       ,0.880       ,0.000       ,16.150      ,16.133      ,16.133      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,-0.001      ,16.132      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23922.049       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
14:09:18.790465     ,0.878       ,0.880       ,18.751      ,16.150      ,16.134      ,16.133      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.000       ,16.133      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23922.049       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
14:09:18.797671     ,0.883       ,0.880       ,18.751      ,16.140      ,16.134      ,16.133      ,0.001       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.001       ,16.134      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23922.049       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
14:09:18.812423     ,0.883       ,0.880       ,18.751      ,16.140      ,16.134      ,16.133      ,0.001       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.001       ,16.134      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23922.049       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
14:09:18.817732     ,0.883       ,0.880       ,18.734      ,16.140      ,16.135      ,16.133      ,0.001       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.001       ,16.134      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23922.049       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
14:09:18.831268     ,0.000       ,0.880       ,0.000       ,16.140      ,16.134      ,16.133      ,0.002       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.002       ,16.135      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,23922.049       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
