Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,PI_D(mA)    ,PI_LastCurrent(mA),Feedforward(mA),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg)
14:44:50.307225     ,0.051       ,0.000       ,0.836       ,11.860      ,11.849      ,11.854      ,-0.005      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.317204     ,0.051       ,0.000       ,0.836       ,11.860      ,11.856      ,11.854      ,0.002       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.327200     ,0.051       ,0.000       ,0.836       ,11.850      ,11.852      ,11.854      ,-0.002      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.337205     ,0.049       ,0.000       ,0.836       ,11.840      ,11.846      ,11.854      ,-0.008      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.347202     ,0.049       ,0.000       ,0.836       ,11.860      ,11.862      ,11.854      ,0.008       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.357201     ,0.049       ,0.000       ,0.836       ,11.870      ,11.862      ,11.855      ,0.007       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.367218     ,0.049       ,0.000       ,0.836       ,11.870      ,11.854      ,11.855      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.377225     ,0.049       ,0.000       ,0.885       ,11.860      ,11.844      ,11.854      ,-0.010      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.387222     ,0.049       ,0.000       ,0.885       ,11.870      ,11.857      ,11.854      ,0.003       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.397235     ,0.049       ,0.000       ,0.885       ,11.860      ,11.852      ,11.854      ,-0.002      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.407231     ,0.049       ,0.000       ,0.836       ,11.850      ,11.849      ,11.854      ,-0.004      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.417232     ,0.049       ,0.000       ,0.836       ,11.850      ,11.854      ,11.854      ,-0.000      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.427202     ,0.051       ,0.000       ,0.836       ,11.850      ,11.853      ,11.854      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.437204     ,0.051       ,0.000       ,0.836       ,11.850      ,11.849      ,11.854      ,-0.005      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.447234     ,0.051       ,0.000       ,0.836       ,11.870      ,11.861      ,11.854      ,0.007       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.457200     ,0.051       ,0.000       ,0.836       ,11.860      ,11.845      ,11.854      ,-0.008      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.467208     ,0.051       ,0.000       ,0.885       ,11.870      ,11.854      ,11.854      ,0.001       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.477239     ,0.051       ,0.000       ,0.885       ,11.860      ,11.847      ,11.853      ,-0.006      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.487203     ,0.051       ,0.000       ,0.885       ,11.860      ,11.853      ,11.853      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.497244     ,0.051       ,0.000       ,0.836       ,11.850      ,11.849      ,11.853      ,-0.004      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.507220     ,0.051       ,0.000       ,0.836       ,11.850      ,11.853      ,11.853      ,-0.000      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.517263     ,0.047       ,0.000       ,0.836       ,11.850      ,11.852      ,11.853      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.527204     ,0.047       ,0.000       ,0.836       ,11.860      ,11.856      ,11.853      ,0.003       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.537207     ,0.047       ,0.000       ,0.836       ,11.860      ,11.850      ,11.853      ,-0.003      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.547278     ,0.051       ,0.000       ,0.836       ,11.870      ,11.856      ,11.853      ,0.002       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.557204     ,0.051       ,0.000       ,0.885       ,11.860      ,11.846      ,11.853      ,-0.007      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.567230     ,0.051       ,0.000       ,0.885       ,11.860      ,11.850      ,11.853      ,-0.003      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.577226     ,0.049       ,0.000       ,0.885       ,11.850      ,11.846      ,11.853      ,-0.006      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.587204     ,0.049       ,0.000       ,0.853       ,11.860      ,11.860      ,11.853      ,0.007       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.597244     ,0.049       ,0.000       ,0.853       ,11.850      ,11.850      ,11.853      ,-0.003      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.607232     ,0.051       ,0.000       ,0.853       ,11.860      ,11.857      ,11.853      ,0.004       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.617200     ,0.051       ,0.000       ,0.853       ,11.850      ,11.844      ,11.853      ,-0.008      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.627235     ,0.051       ,0.000       ,0.853       ,11.870      ,11.861      ,11.853      ,0.008       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.637204     ,0.051       ,0.000       ,0.853       ,11.860      ,11.848      ,11.853      ,-0.005      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.647245     ,0.051       ,0.000       ,0.836       ,11.860      ,11.849      ,11.853      ,-0.003      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.657199     ,0.051       ,0.000       ,0.836       ,11.860      ,11.852      ,11.853      ,-0.000      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.667234     ,0.051       ,0.000       ,0.836       ,11.860      ,11.855      ,11.853      ,0.002       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.677236     ,0.049       ,0.000       ,0.853       ,11.850      ,11.848      ,11.853      ,-0.005      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.687203     ,0.049       ,0.000       ,0.853       ,11.850      ,11.850      ,11.853      ,-0.003      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.697248     ,0.049       ,0.000       ,0.853       ,11.850      ,11.849      ,11.853      ,-0.004      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.707235     ,0.051       ,0.000       ,0.853       ,11.860      ,11.855      ,11.853      ,0.002       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.717203     ,0.051       ,0.000       ,0.853       ,11.870      ,11.858      ,11.853      ,0.006       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.727235     ,0.051       ,0.000       ,0.853       ,11.870      ,11.855      ,11.853      ,0.002       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.737206     ,0.049       ,0.000       ,0.836       ,11.870      ,11.855      ,11.853      ,0.003       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.747208     ,0.049       ,0.000       ,0.836       ,11.860      ,11.851      ,11.853      ,-0.002      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.757203     ,0.049       ,0.000       ,0.836       ,11.860      ,11.857      ,11.853      ,0.005       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.767234     ,0.051       ,0.000       ,0.853       ,11.850      ,11.852      ,11.853      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.777226     ,0.051       ,0.000       ,0.853       ,11.850      ,11.854      ,11.853      ,0.001       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.787207     ,0.051       ,0.000       ,0.853       ,11.850      ,11.851      ,11.853      ,-0.002      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.797207     ,0.051       ,0.000       ,0.836       ,11.860      ,11.855      ,11.853      ,0.002       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.807205     ,0.051       ,0.000       ,0.836       ,11.870      ,11.857      ,11.853      ,0.005       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.817204     ,0.051       ,0.000       ,0.836       ,11.890      ,11.870      ,11.853      ,0.017       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.827204     ,0.051       ,0.000       ,0.836       ,11.860      ,11.841      ,11.853      ,-0.011      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.837211     ,0.051       ,0.000       ,0.836       ,11.850      ,11.844      ,11.853      ,-0.009      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.847204     ,0.051       ,0.000       ,0.836       ,11.860      ,11.862      ,11.853      ,0.009       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.857198     ,0.049       ,0.000       ,0.836       ,11.850      ,11.855      ,11.853      ,0.002       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.867199     ,0.049       ,0.000       ,0.836       ,11.860      ,11.862      ,11.853      ,0.010       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.877204     ,0.049       ,0.000       ,0.836       ,11.850      ,11.847      ,11.853      ,-0.005      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.887205     ,0.051       ,0.000       ,0.836       ,11.870      ,11.861      ,11.853      ,0.009       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.897204     ,0.051       ,0.000       ,0.836       ,11.870      ,11.855      ,11.853      ,0.002       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.907278     ,0.051       ,0.000       ,0.836       ,11.870      ,11.854      ,11.853      ,0.001       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.917201     ,0.049       ,0.000       ,0.853       ,11.870      ,11.857      ,11.853      ,0.004       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.927199     ,0.049       ,0.000       ,0.853       ,11.850      ,11.845      ,11.853      ,-0.008      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.937226     ,0.049       ,0.000       ,0.853       ,11.860      ,11.861      ,11.853      ,0.009       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.947201     ,0.051       ,0.000       ,0.836       ,11.850      ,11.853      ,11.853      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.957209     ,0.051       ,0.000       ,0.836       ,11.850      ,11.852      ,11.853      ,-0.000      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.967209     ,0.051       ,0.000       ,0.836       ,11.860      ,11.857      ,11.853      ,0.004       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.977208     ,0.051       ,0.000       ,0.836       ,11.870      ,11.859      ,11.853      ,0.006       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.987217     ,0.051       ,0.000       ,0.836       ,11.870      ,11.854      ,11.853      ,0.001       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:50.997215     ,0.051       ,0.000       ,0.836       ,11.870      ,11.854      ,11.853      ,0.001       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
14:44:51.007203     ,0.051       ,0.000       ,0.853       ,11.860      ,11.849      ,11.853      ,-0.003      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2147483602    ,355.957         ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               ,0.000         ,0.000         
