Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:04:41.810801     ,0.878       ,0.880       ,21.452      ,14.390      ,14.390      ,14.306      ,0.084       ,250.000     ,1.000          ,-14.374     ,0.057       ,1.960       ,0.030       ,880.000     ,0.000       ,0.084       ,14.39000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.030         ,0.027         
17:04:41.810893     ,0.878       ,0.880       ,21.452      ,14.310      ,14.310      ,14.306      ,0.084       ,250.000     ,1.000          ,-14.374     ,0.057       ,1.960       ,0.030       ,880.000     ,0.000       ,0.084       ,14.39000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.030         ,0.027         
17:04:41.820607     ,0.878       ,0.880       ,21.452      ,14.270      ,14.270      ,14.306      ,0.004       ,250.000     ,1.000          ,-3.269      ,0.013       ,-0.506      ,0.040       ,880.000     ,0.000       ,0.004       ,14.31000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.040         ,0.039         
17:04:41.832632     ,0.878       ,0.880       ,21.452      ,14.210      ,14.210      ,14.306      ,-0.036      ,250.000     ,1.000          ,3.429       ,-0.014      ,-1.281      ,0.030       ,880.000     ,0.000       ,-0.036      ,14.27000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.030         ,0.030         
17:04:41.843784     ,0.878       ,0.880       ,21.452      ,14.210      ,14.210      ,14.306      ,-0.096      ,250.000     ,1.000          ,14.988      ,-0.060      ,-2.712      ,0.020       ,880.000     ,0.000       ,-0.096      ,14.21000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.020         ,0.019         
17:04:41.851373     ,0.878       ,0.880       ,21.452      ,14.320      ,14.320      ,14.306      ,-0.096      ,250.000     ,1.000          ,17.001      ,-0.068      ,-2.044      ,0.010       ,880.000     ,0.000       ,-0.096      ,14.21000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.010         ,0.019         
17:04:41.860279     ,0.878       ,0.880       ,21.452      ,14.360      ,14.360      ,14.306      ,0.014       ,250.000     ,1.000          ,1.129       ,-0.005      ,1.219       ,0.020       ,880.000     ,0.000       ,0.014       ,14.32000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.020         ,0.019         
17:04:41.870456     ,0.878       ,0.880       ,21.452      ,14.430      ,14.430      ,14.306      ,0.054       ,250.000     ,1.000          ,-6.580      ,0.026       ,2.000       ,0.030       ,880.000     ,0.000       ,0.054       ,14.36000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.030         ,0.029         
17:04:41.882720     ,0.878       ,0.880       ,21.452      ,14.440      ,14.440      ,14.306      ,0.124       ,250.000     ,1.000          ,-19.602     ,0.078       ,3.378       ,0.040       ,880.000     ,0.000       ,0.124       ,14.43000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.040         ,0.046         
17:04:41.892910     ,0.878       ,0.880       ,21.452      ,14.370      ,14.370      ,14.306      ,0.134       ,250.000     ,1.000          ,-23.823     ,0.095       ,2.797       ,0.050       ,880.000     ,0.000       ,0.134       ,14.44000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.050         ,0.029         
17:04:41.908336     ,0.879       ,0.880       ,21.452      ,14.320      ,14.320      ,14.306      ,0.014       ,250.000     ,1.000          ,-7.494      ,0.030       ,-0.891      ,0.070       ,880.000     ,0.000       ,0.014       ,14.32000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.060         ,0.060         
17:04:41.930760     ,0.879       ,0.880       ,21.452      ,14.240      ,14.240      ,14.306      ,0.014       ,250.000     ,1.000          ,-7.494      ,0.030       ,-0.891      ,0.070       ,880.000     ,0.000       ,0.014       ,14.32000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.060         ,0.060         
17:04:41.930871     ,0.879       ,0.880       ,21.452      ,14.240      ,14.240      ,14.306      ,-0.066      ,250.000     ,1.000          ,6.132       ,-0.025      ,-2.620      ,0.060       ,880.000     ,0.000       ,-0.066      ,14.24000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.060         ,0.060         
17:04:41.951627     ,0.879       ,0.880       ,21.452      ,14.340      ,14.340      ,14.306      ,0.034       ,250.000     ,1.000          ,-6.848      ,0.027       ,0.410       ,0.070       ,880.000     ,0.000       ,0.034       ,14.34000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.070         ,0.061         
17:04:41.960627     ,0.879       ,0.880       ,21.452      ,14.380      ,14.380      ,14.306      ,0.074       ,250.000     ,1.000          ,-14.084     ,0.056       ,1.498       ,0.080       ,880.000     ,0.000       ,0.074       ,14.38000      ,0             ,0.000           ,0.000         ,0.000               ,-0.000              ,-0.000          ,24983.24805       ,0.00000               ,0.000         ,5.210         ,5.210         ,0.080         ,0.069         
